Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
0.171,7.03,-0.78,0.00,15.10,0.00,-10.66,0.0,13.68,-10.07,14.88,14.73,0.0,0.17,705.3,15.61,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,408,438,71.8,4,7.00,0.36,75,2.49,2.55,0.78,2.99,201,0.0,17.00,858,0.00,5.40,0.000,-32.81,8.39,4.7,16,0.00,0
0.206,6.25,-0.78,0.00,15.04,0.00,-10.91,0.0,13.68,-10.09,14.88,14.73,0.0,0.17,705.3,15.61,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,412,438,71.8,4,7.00,0.37,75,2.58,2.52,0.78,2.98,201,0.0,17.50,899,0.00,5.20,0.000,-34.38,8.17,4.7,16,0.00,0
0.221,6.25,-0.78,0.00,15.04,0.00,-11.09,0.0,13.68,-10.14,14.88,14.73,0.0,0.16,705.1,15.30,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,4,6.50,0.40,75,2.67,2.38,0.76,2.94,201,0.0,18.00,948,0.00,5.07,0.000,-29.69,8.01,4.7,16,0.00,0
0.270,6.25,-0.78,0.00,15.01,0.00,-11.70,0.0,13.68,-10.23,14.88,14.72,0.0,0.16,705.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,3,7.00,0.44,75,2.78,2.33,0.76,2.82,201,0.0,18.50,1026,0.00,4.68,0.000,-38.28,7.54,4.7,16,0.00,0
0.287,6.25,-0.78,0.00,14.98,0.00,-11.94,0.0,13.68,-10.25,14.88,14.72,0.0,0.16,705.1,14.76,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,406,438,71.8,3,7.00,0.44,75,2.83,2.31,0.76,2.82,201,0.0,19.00,1061,0.00,4.48,0.000,-38.28,7.29,4.7,16,0.00,0
0.318,6.25,-0.78,0.00,14.94,0.00,-12.15,0.0,13.68,-10.28,14.88,14.72,0.0,0.16,704.9,14.99,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,3,-5.50,0.46,75,2.84,2.26,0.74,2.77,201,0.0,19.00,1083,0.00,4.39,0.000,-39.84,7.16,4.7,16,0.00,0
0.376,6.25,-0.78,0.00,14.93,0.00,-12.25,1.6,13.68,-10.35,14.88,14.72,0.0,0.14,704.9,14.99,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,400,584,71.8,3,-0.50,0.47,75,2.84,2.31,0.74,2.65,201,0.0,19.50,1099,18.21,5.22,0.000,-14.06,7.95,5.5,16,0.00,0
0.391,6.25,-0.78,0.00,14.91,0.00,-12.52,3.5,13.60,-10.37,14.88,14.72,0.0,0.14,704.9,15.17,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,465,584,71.8,3,9.50,0.48,75,2.94,2.58,0.78,2.65,201,0.0,20.00,1142,28.15,5.82,0.000,-30.47,8.51,5.9,16,0.00,0
0.427,6.25,-0.78,0.00,14.87,0.00,-12.94,5.9,13.76,-10.36,14.88,14.72,0.0,0.16,704.9,15.36,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,487,584,71.8,3,11.00,0.50,75,3.07,3.26,0.86,2.70,201,0.0,20.50,1174,44.73,6.69,0.000,-32.03,9.38,7.5,16,0.00,0
0.454,6.25,-0.78,0.00,14.87,0.00,-12.94,6.3,13.76,-10.32,14.88,14.72,0.0,0.16,704.9,15.36,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,517,584,71.8,3,11.00,0.50,75,3.20,3.81,0.86,2.76,201,0.0,21.50,1206,46.08,6.78,0.000,-32.03,9.50,7.5,16,0.00,0
0.524,6.25,-0.78,0.00,14.81,0.00,-13.05,6.3,13.60,-10.18,14.88,14.72,0.0,0.17,704.7,15.55,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,534,531,71.8,3,12.50,0.52,75,3.46,4.92,1.06,2.95,201,0.0,22.00,1212,45.29,6.44,0.000,-32.03,9.25,7.9,16,0.00,0
0.548,5.47,-0.78,0.00,14.78,0.00,-13.03,6.3,13.68,-10.09,14.88,14.72,0.0,0.17,704.7,15.55,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,541,531,71.8,3,13.50,0.51,75,3.55,4.86,1.04,3.06,201,0.0,22.00,1203,46.08,6.43,0.000,-25.78,9.37,7.9,16,0.00,0
0.585,5.47,-0.78,0.00,14.81,0.00,-12.95,6.3,13.68,-10.00,14.88,14.72,0.0,0.18,704.7,15.55,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,563,531,71.8,3,13.50,0.51,75,3.59,4.80,1.04,3.13,201,0.0,22.00,1185,45.44,6.34,0.000,-25.78,9.39,7.9,16,0.00,0
0.647,5.47,-0.78,0.00,14.76,0.00,-12.79,5.9,13.68,-9.94,14.88,14.72,0.0,0.18,704.7,15.36,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,577,531,71.8,3,14.50,0.51,75,3.58,5.10,1.04,3.18,201,0.0,22.00,1160,44.03,6.28,0.000,-39.06,9.39,7.9,16,0.00,0
0.653,5.47,-0.78,0.00,14.75,0.00,-12.64,5.9,13.68,-9.82,14.88,14.72,0.0,0.18,704.5,15.17,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,572,531,71.8,3,15.00,0.49,75,3.62,4.92,1.06,3.35,201,0.0,22.00,1140,45.15,6.27,0.000,-35.16,9.44,7.9,16,0.00,0
0.690,5.47,-0.78,0.00,14.77,0.00,-12.57,6.3,13.84,-9.72,14.88,14.72,0.0,0.19,704.5,15.17,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,582,531,71.8,3,15.50,0.48,75,3.70,4.56,1.04,3.40,201,0.0,22.00,1136,46.71,6.31,0.000,-35.16,9.59,7.9,16,0.00,0
0.737,5.47,-0.78,0.00,14.73,0.00,-12.66,6.7,13.84,-9.59,14.88,14.72,0.0,0.19,704.5,15.17,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,580,478,71.8,3,16.00,0.49,75,3.83,4.25,1.02,3.53,201,0.0,22.50,1145,54.06,6.49,0.000,-18.75,9.94,8.3,16,0.00,0
0.794,4.69,-0.78,0.00,14.73,0.00,-12.66,7.8,13.76,-9.50,14.88,14.72,0.0,0.19,704.5,15.17,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,568,478,71.8,3,17.50,0.49,75,4.00,4.38,1.02,3.61,201,0.0,22.50,1156,66.53,6.67,0.000,-10.94,10.17,9.1,16,0.00,0
0.830,4.69,-0.78,0.00,14.72,1.09,-12.77,8.6,13.76,-9.43,14.88,14.72,0.0,0.21,704.5,15.36,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,561,478,71.8,3,17.50,0.49,75,4.12,4.68,1.02,3.71,201,0.0,23.00,1163,81.06,7.19,0.000,-10.94,10.75,9.1,16,0.00,0
0.863,4.69,-0.78,0.00,14.71,1.23,-12.82,10.6,13.76,-9.33,14.88,14.72,0.0,0.21,704.3,15.36,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,543,478,71.8,3,18.00,0.50,75,4.26,5.30,1.06,3.81,201,0.0,23.50,1174,95.35,8.74,0.000,17.19,12.47,11.4,16,0.00,0
0.885,4.69,-0.78,0.00,14.69,2.46,-12.83,11.4,13.68,-9.14,14.88,14.72,0.0,0.22,704.3,15.36,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,535,478,71.8,3,20.50,0.76,75,4.63,9.33,1.26,3.99,201,0.0,24.00,1180,98.99,8.75,0.000,3.12,12.61,12.2,16,0.00,0
0.890,4.69,-0.78,0.00,14.69,4.73,-12.95,11.8,13.68,-8.84,14.88,14.72,0.0,0.23,704.3,15.30,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,516,478,71.8,3,20.50,0.76,75,5.06,8.81,1.26,4.73,201,0.0,25.00,1194,100.47,8.56,0.000,3.12,12.77,12.2,16,0.00,0
0.906,4.69,-0.78,0.00,14.69,8.70,-13.00,11.8,13.52,-8.62,14.88,14.72,0.0,0.26,704.3,15.30,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,521,478,71.8,3,21.00,0.76,75,5.45,11.54,1.26,4.99,201,0.0,26.00,1201,100.95,8.36,0.000,41.41,12.80,12.6,16,0.00,0
0.948,4.69,-0.78,0.00,14.64,12.02,-13.64,13.3,13.76,-8.07,14.88,14.72,0.0,0.30,704.3,15.42,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,492,478,71.8,3,23.00,0.77,75,6.12,12.08,1.40,5.76,201,0.0,23.50,1200,104.58,7.98,0.000,40.62,12.96,13.0,16,0.00,0
0.974,4.69,-0.78,0.00,14.64,14.37,-14.37,15.3,13.76,-7.61,14.88,14.72,0.0,0.32,704.1,15.24,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,491,584,71.8,3,22.00,1.02,75,6.47,13.39,1.46,5.79,201,0.0,22.50,1172,106.76,7.72,0.000,28.91,13.16,13.4,16,0.00,0
1.000,4.69,-0.78,0.00,14.62,13.27,-14.74,18.4,13.68,-7.03,14.88,14.72,7.2,0.36,704.1,15.24,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,501,584,71.8,3,21.50,0.98,75,7.00,12.30,1.50,6.83,201,0.0,21.00,1148,110.61,7.36,0.000,28.12,13.39,13.4,16,0.00,0
1.028,4.69,-0.78,0.00,14.62,14.57,-15.03,20.0,13.68,-6.66,14.88,14.72,7.2,0.37,704.1,15.17,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,536,650,71.8,3,21.50,0.98,75,7.39,13.39,1.50,7.14,201,0.0,20.50,1160,116.35,7.37,0.000,28.12,13.60,13.4,16,0.00,0
1.054,3.91,-0.78,0.00,14.65,21.86,-15.84,22.7,13.60,-6.28,14.88,14.72,7.2,0.39,704.1,15.17,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,560,650,71.8,3,20.00,1.24,75,7.93,14.42,1.50,7.46,201,0.0,19.50,1179,131.86,7.92,0.000,32.03,14.69,14.2,16,0.00,0
1.082,3.91,-0.78,0.00,14.65,26.10,-15.49,25.5,13.60,-5.96,14.88,14.72,7.2,0.40,704.1,15.11,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,591,730,71.8,3,19.50,1.27,75,8.40,16.68,1.60,7.92,201,0.0,18.50,1199,148.84,8.46,0.000,64.06,15.55,18.5,16,0.00,0
1.098,3.91,-0.78,0.00,14.70,28.77,-14.57,29.4,13.76,-5.32,14.88,14.72,7.2,0.45,703.9,15.17,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,574,823,71.8,3,10.00,1.29,75,9.49,26.50,1.92,8.90,201,0.0,15.50,1210,171.09,8.50,0.000,92.19,16.04,57.1,16,0.00,0
1.174,3.91,-0.78,0.00,14.79,28.91,-1.91,32.9,13.76,-3.70,14.81,14.63,7.2,0.69,703.9,14.82,192,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,831,1301,71.8,3,10.00,1.29,75,13.74,39.82,1.92,11.13,201,0.0,6.50,1202,180.94,7.34,0.020,92.19,16.35,57.1,16,0.00,0
1.179,4.69,-0.78,0.00,15.00,17.61,1.02,36.9,13.68,-2.35,14.81,14.63,15.5,0.75,703.9,14.82,192,0.750,2.11,1.00,3.0,0.0,0.00,0.00,1.000,1075,1393,71.8,3,10.50,1.54,75,14.26,19.61,2.24,12.69,201,0.0,4.50,1176,186.21,5.74,0.050,55.47,16.44,78.3,16,0.00,0
1.194,5.47,-0.78,0.00,15.35,18.30,1.00,41.6,13.60,-1.82,14.81,14.63,15.5,0.74,703.9,14.82,192,0.750,2.46,1.00,3.0,0.0,0.00,0.00,1.000,1032,1393,71.8,3,7.50,1.50,75,14.50,17.90,1.84,12.68,201,0.0,4.50,1177,192.04,5.31,0.080,41.41,16.54,100.0,16,0.00,0
1.245,8.59,-0.78,0.25,16.39,21.04,2.39,50.2,13.52,-1.15,14.81,14.63,18.3,0.76,703.9,14.82,192,0.750,2.11,1.00,3.0,0.0,0.00,0.00,1.000,1350,1447,71.8,3,7.50,1.81,75,15.79,20.86,1.62,12.68,201,0.0,5.50,1226,209.64,5.07,0.231,54.69,16.89,100.0,16,0.00,0
1.265,10.94,-0.78,0.38,16.77,19.87,3.08,54.5,13.60,-0.88,14.81,14.63,18.3,0.74,703.8,14.82,192,0.750,2.11,1.50,2.0,0.0,0.00,0.00,1.000,1302,1393,71.8,3,5.50,1.88,75,16.38,18.37,1.70,12.67,201,0.0,7.50,1259,217.14,4.95,0.251,42.97,17.00,100.0,16,6.67,0
1.291,10.94,-0.78,0.38,17.00,17.01,6.87,63.5,13.60,-0.71,14.81,14.63,18.3,0.75,703.8,14.82,192,0.750,2.11,1.50,1.0,0.0,0.00,0.00,1.000,1322,1447,71.8,3,5.50,1.88,75,15.64,14.82,1.70,12.67,201,0.0,9.50,1247,228.43,4.87,0.681,42.97,17.21,100.0,16,6.67,0
1.320,11.72,-0.78,0.50,17.13,17.01,7.48,69.0,13.28,-0.61,14.81,14.63,18.3,0.76,703.8,14.82,192,0.750,1.41,1.00,0.0,0.0,0.00,0.00,1.000,1339,1447,71.8,3,10.50,1.86,75,15.09,13.78,1.64,12.64,201,0.0,10.50,1230,237.61,4.80,0.769,46.09,17.20,100.0,16,13.73,0
1.346,12.50,-0.78,0.38,16.73,16.49,7.71,74.1,13.12,-0.54,14.81,14.63,18.3,0.76,703.8,14.82,192,0.750,1.41,1.00,0.0,0.0,0.00,0.00,1.000,1344,1447,71.8,3,11.00,2.08,75,15.30,13.78,1.50,12.67,201,0.0,10.50,1220,241.96,4.51,0.789,37.50,17.00,100.0,16,18.43,0
1.362,12.50,-0.78,0.38,16.04,15.80,8.35,82.4,13.12,-0.48,14.81,14.63,18.3,0.76,703.8,14.82,192,0.750,1.41,1.00,0.0,0.0,0.00,0.00,1.000,1358,1447,71.8,3,11.00,2.08,75,15.01,14.29,1.50,12.70,201,0.0,10.50,1187,244.69,4.26,0.819,37.50,16.80,100.0,16,18.43,0
1.398,9.38,-0.78,0.25,15.60,15.36,8.70,88.2,13.12,-0.45,14.81,14.63,18.3,0.75,703.8,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1318,1447,71.8,3,11.00,2.02,75,14.91,13.01,1.58,12.72,201,0.0,10.50,1186,251.12,4.16,0.839,38.28,16.77,100.0,16,20.78,0
1.418,9.38,-0.78,0.25,15.10,14.69,8.88,96.5,13.12,-0.41,14.81,14.63,18.3,0.75,703.8,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1305,1393,71.8,3,11.00,2.02,75,15.45,16.97,1.58,12.71,201,0.0,12.00,1230,270.39,4.23,0.869,38.28,16.85,100.0,16,20.78,0
1.447,7.81,-0.78,0.00,14.95,15.48,8.70,100.0,13.20,-0.40,14.81,14.63,18.3,0.75,703.7,14.82,192,0.750,1.05,1.00,0.0,0.0,0.00,0.00,1.000,1308,1447,71.8,3,10.50,1.84,75,16.25,15.39,1.64,12.72,201,0.0,12.00,1268,282.51,4.56,0.889,39.06,17.22,100.0,16,27.84,0
1.477,6.25,-0.78,0.00,14.61,15.71,8.45,100.0,13.28,-0.38,14.81,14.63,19.5,0.76,703.7,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1351,1447,71.8,3,10.50,1.91,75,16.38,18.68,1.68,12.70,201,0.0,12.00,1287,286.36,4.86,0.919,40.62,17.53,100.0,17,37.25,0
1.493,6.25,-0.78,0.00,14.53,10.68,22.16,100.0,13.28,-0.37,14.81,14.63,19.5,0.79,703.7,14.82,192,0.750,1.41,1.00,0.0,0.0,0.00,0.00,1.000,1341,1447,71.8,3,10.50,1.91,75,16.32,18.68,1.68,12.70,201,0.0,11.50,1274,283.90,4.82,0.939,40.62,17.50,100.0,17,37.25,0
1.511,5.47,-0.78,-0.12,14.50,10.43,22.56,100.0,13.28,-0.37,14.81,14.63,19.5,0.78,703.7,14.82,192,0.750,1.41,1.00,0.0,0.0,0.00,0.00,1.000,1326,1447,71.8,3,11.00,1.89,75,16.44,17.44,1.70,12.75,201,0.0,11.50,1268,282.59,4.76,0.959,36.72,17.44,100.0,17,37.25,0
1.534,5.47,-0.78,-0.12,14.58,10.21,23.02,100.0,13.28,-0.34,14.81,14.63,19.5,0.79,703.7,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1377,1447,71.8,3,11.00,1.89,75,16.41,17.75,1.70,12.75,201,0.0,11.50,1247,278.39,4.54,0.979,36.72,17.25,100.0,17,37.25,0
1.569,5.47,-0.78,0.00,14.68,10.01,23.45,100.0,13.12,-0.33,14.81,14.63,19.5,0.79,703.7,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1399,1447,71.8,3,11.50,1.85,75,16.40,17.28,1.66,12.76,201,0.0,11.50,1233,275.61,4.40,1.000,38.28,17.13,100.0,17,35.29,0
1.597,5.47,-0.78,0.00,14.79,10.00,23.48,100.0,13.20,-0.31,14.81,14.63,19.5,0.78,703.6,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1455,1447,71.8,3,11.00,1.84,75,16.29,18.84,1.62,12.79,201,0.0,11.50,1242,277.36,4.47,1.000,39.84,17.21,100.0,17,34.51,0
1.617,5.47,-0.78,0.00,14.91,10.00,23.51,100.0,13.20,-0.29,14.81,14.63,19.5,0.79,703.6,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1391,1447,71.8,3,11.00,1.84,75,17.20,20.55,1.62,12.78,201,0.0,12.00,1279,284.93,4.71,1.000,39.84,17.45,100.0,17,34.51,0
1.650,6.25,-0.78,0.00,15.09,10.87,23.52,100.0,13.20,-0.28,14.81,14.63,20.7,0.79,703.6,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1389,1447,71.8,3,11.50,1.91,75,17.43,19.61,1.74,12.79,201,0.0,12.50,1307,290.44,4.96,1.000,35.94,17.71,100.0,17,37.25,0
1.663,7.03,-0.78,0.12,15.28,10.87,23.57,100.0,13.20,-0.28,14.81,14.63,20.7,0.79,703.6,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1429,1447,71.8,3,12.00,1.97,75,17.77,19.92,1.72,12.81,201,0.0,12.50,1317,292.54,5.03,1.000,36.72,17.79,100.0,17,40.78,0
1.698,7.03,-0.78,0.12,15.37,10.87,23.57,100.0,13.20,-0.27,14.81,14.63,20.7,0.80,703.6,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1442,1447,71.8,3,12.00,1.97,75,17.73,21.01,1.72,12.81,201,0.0,12.00,1309,291.68,5.10,1.000,36.72,17.88,100.0,17,40.78,0
1.715,8.59,-0.78,0.12,15.54,10.87,23.56,100.0,13.04,-0.24,14.81,14.63,0.0,0.84,703.6,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1487,1447,71.8,3,12.00,1.94,75,18.21,21.94,1.70,12.86,201,0.0,11.00,1297,288.58,4.90,1.000,40.62,17.71,100.0,17,41.18,0
1.756,8.59,-0.78,0.12,15.73,11.74,23.64,100.0,13.04,-0.22,14.63,14.63,0.0,0.83,703.5,14.82,192,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1484,1513,71.8,3,12.00,1.92,75,17.84,22.11,1.76,12.88,201,0.0,10.50,1283,285.80,4.75,1.000,38.28,17.58,100.0,17,39.22,0
1.781,8.59,-0.78,0.12,15.88,11.74,23.65,100.0,13.04,-0.20,14.63,14.63,0.0,0.81,703.5,14.64,192,0.750,1.76,1.00,0.0,0.0,-1.41,0.00,1.000,1503,1513,71.8,3,12.00,1.92,75,17.92,20.08,1.76,12.90,201,0.0,11.50,1293,287.75,4.78,1.000,38.28,17.62,100.0,17,39.22,0
1.804,10.16,0.00,0.25,15.88,11.74,23.68,100.0,13.28,-0.19,14.63,14.63,0.0,0.81,703.5,14.64,192,0.750,1.76,1.00,0.0,0.0,-1.41,0.00,1.000,1430,1513,71.8,3,9.50,1.93,75,18.25,22.11,1.72,12.92,201,0.0,11.50,1315,292.19,4.82,1.000,38.28,17.67,100.0,17,39.61,0
1.831,10.94,0.00,0.25,15.97,10.87,23.68,100.0,13.20,-0.16,14.63,14.63,0.0,0.85,703.5,14.64,192,0.750,1.76,1.00,0.0,0.0,-1.41,0.00,1.000,1523,1513,71.8,3,9.50,2.27,75,19.16,18.37,1.74,12.95,201,0.0,11.50,1346,296.43,5.16,1.000,39.84,18.06,100.0,17,41.96,0
1.865,11.72,0.00,0.25,15.96,11.74,23.76,100.0,13.12,-0.15,14.63,14.63,0.0,0.85,703.5,14.64,192,0.750,1.76,1.00,0.0,0.0,-1.41,0.00,1.000,1450,1513,71.8,3,10.50,2.31,75,19.19,19.77,1.72,12.95,201,0.0,11.50,1352,299.64,5.26,1.000,39.06,18.16,100.0,17,44.71,0
1.880,11.72,0.00,0.25,15.95,11.74,23.77,100.0,13.12,-0.14,14.32,14.63,0.0,0.87,703.5,14.36,192,0.750,1.76,1.00,0.0,0.0,-1.41,0.00,1.000,1440,1513,71.8,3,10.50,2.31,75,19.17,20.86,1.72,12.97,201,0.0,11.00,1353,299.80,5.29,1.000,39.06,18.21,100.0,17,44.71,0
