Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361.ptm - Realtime: Stage2+BigSF 91 v361.ptm]
12.100,0.00,0.00,0.12,15.35,0.00,-10.40,0.0,13.92,-9.61,14.70,14.73,0.0,0.18,812.5,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,409,438,71.8,3,8.00,0.34,73,2.41,2.26,0.74,3.32,204,0.0,17.00,791,0.00,5.40,0.000,-28.91,8.71,5.1,12,0.00,0
12.116,0.00,0.00,0.12,15.36,0.00,-10.40,0.0,13.92,-9.61,14.70,14.73,0.0,0.18,812.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,414,438,71.8,3,8.00,0.34,73,2.41,2.17,0.72,3.32,204,0.0,17.00,790,0.00,5.42,0.000,-28.12,8.71,5.1,12,0.00,0
12.145,0.00,0.00,0.12,15.36,0.00,-10.40,0.0,13.92,-9.62,14.70,14.73,0.0,0.18,812.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,406,438,71.8,3,8.00,0.34,73,2.41,2.07,0.72,3.32,204,0.0,17.00,790,0.00,5.42,0.000,-28.12,8.71,5.1,12,0.00,0
12.188,0.00,0.00,0.12,15.36,0.00,-10.40,0.0,14.00,-9.61,14.70,14.73,0.0,0.18,812.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,404,438,71.8,3,8.00,0.34,73,2.41,2.07,0.70,3.32,204,0.0,17.00,790,0.00,5.41,0.000,-29.69,8.71,5.1,12,0.00,0
12.203,0.00,0.00,0.12,15.37,0.00,-10.40,0.0,14.00,-9.61,14.70,14.73,0.0,0.18,812.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,408,438,71.8,3,8.00,0.34,73,2.41,2.17,0.70,3.32,204,0.0,17.00,791,0.00,5.41,0.000,-29.69,8.71,5.1,11,0.00,0
12.230,0.00,0.00,0.12,15.35,0.00,-10.40,0.0,13.92,-9.60,14.70,14.73,0.0,0.18,812.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,409,438,71.8,3,8.00,0.34,73,2.41,2.24,0.72,3.32,204,0.0,17.00,792,0.00,5.41,0.000,-28.91,8.71,5.1,11,0.00,0
12.262,0.00,0.00,0.12,15.37,0.00,-10.40,0.0,13.92,-9.60,14.70,14.73,0.0,0.18,812.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,411,438,71.8,3,8.00,0.34,73,2.41,2.24,0.72,3.32,204,0.0,17.00,789,0.00,5.39,0.000,-28.91,8.71,5.1,11,0.00,0
12.277,0.00,0.00,0.12,15.37,0.00,-10.40,0.0,13.92,-9.60,14.70,14.73,0.0,0.18,812.0,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,402,438,71.8,3,7.50,0.34,73,2.41,2.33,0.74,3.33,204,0.0,17.00,788,0.00,5.40,0.000,-36.72,8.71,5.1,11,0.00,0
12.306,0.00,0.00,0.12,15.39,0.00,-10.40,0.0,13.92,-9.60,14.70,14.73,0.0,0.18,812.0,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,415,438,71.8,3,7.50,0.34,73,2.41,2.40,0.74,3.33,204,0.0,17.00,788,0.00,5.39,0.000,-36.72,8.71,5.1,11,0.00,0
12.332,0.00,0.00,0.12,15.39,0.00,-10.40,0.0,13.92,-9.60,14.70,14.73,0.0,0.18,812.0,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,407,438,71.8,3,8.00,0.34,73,2.40,2.33,0.76,3.34,204,0.0,17.00,788,0.00,5.40,0.000,-30.47,8.71,5.1,11,0.00,0
12.370,0.00,0.00,0.12,15.39,0.00,-10.40,0.0,14.00,-9.59,14.70,14.73,0.0,0.18,812.0,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,409,438,71.8,3,8.00,0.34,73,2.40,2.42,0.76,3.35,204,0.0,17.00,787,0.00,5.39,0.000,-41.41,8.71,5.1,11,0.00,0
12.384,0.00,0.00,0.12,15.39,0.00,-10.40,0.0,14.00,-9.59,14.70,14.73,0.0,0.18,812.0,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,409,438,71.8,3,8.00,0.34,73,2.39,2.52,0.76,3.35,204,0.0,17.00,787,0.00,5.38,0.000,-41.41,8.71,5.1,11,0.00,0
12.411,0.00,0.00,0.12,15.39,0.00,-10.40,0.0,14.00,-9.59,14.70,14.73,0.0,0.18,812.0,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,417,438,71.8,3,7.50,0.34,73,2.39,2.58,0.78,3.35,204,0.0,17.00,788,0.00,5.39,0.000,-29.69,8.71,5.1,11,0.00,0
12.440,0.00,0.00,0.12,15.41,0.00,-10.40,0.0,13.92,-9.58,14.70,14.73,0.0,0.18,811.7,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,406,438,71.8,3,8.00,0.34,73,2.39,2.55,0.80,3.35,204,0.0,17.00,785,0.00,5.38,0.000,-31.25,8.71,5.1,11,0.00,0
12.473,0.00,0.00,0.12,15.38,0.00,-10.40,0.0,13.92,-9.57,14.70,14.73,0.0,0.18,811.7,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,411,438,71.8,3,8.00,0.34,73,2.39,2.38,0.80,3.35,204,0.0,17.00,784,0.00,5.37,0.000,-31.25,8.71,5.1,11,0.00,0
12.486,0.00,0.00,0.12,15.40,0.00,-10.40,0.0,13.84,-9.58,14.70,14.73,0.0,0.18,811.7,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,404,438,71.8,3,7.50,0.33,73,2.39,2.26,0.76,3.35,204,0.0,17.00,783,0.00,5.38,0.000,-36.72,8.71,5.1,11,0.00,0
12.521,0.00,0.00,0.12,15.42,0.00,-10.40,0.0,13.84,-9.57,14.70,14.73,0.0,0.18,811.7,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,410,438,71.8,3,7.50,0.33,73,2.39,2.26,0.76,3.36,204,0.0,17.00,781,0.00,5.36,0.000,-36.72,8.71,5.1,11,0.00,0
12.550,0.00,0.00,0.12,15.38,0.00,-10.40,0.0,14.00,-9.57,14.70,14.73,0.0,0.18,811.7,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,406,438,71.8,3,7.50,0.33,73,2.39,2.35,0.74,3.38,204,0.0,17.00,781,0.00,5.36,0.000,-28.91,8.71,5.1,11,0.00,0
12.565,0.00,0.00,0.12,15.41,0.00,-10.40,0.0,14.00,-9.57,14.70,14.73,0.0,0.18,811.7,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,415,438,71.8,3,8.00,0.33,73,2.38,2.49,0.76,3.38,204,0.0,17.00,780,0.00,5.37,0.000,-27.34,8.71,5.1,11,0.00,0
12.591,0.00,0.00,0.12,15.44,0.00,-10.40,0.0,13.84,-9.57,14.70,14.73,0.0,0.18,811.5,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,403,438,71.8,3,8.00,0.33,73,2.39,2.58,0.80,3.38,204,0.0,17.00,781,0.00,5.36,0.000,-26.56,8.71,5.1,11,0.00,0
12.632,0.00,0.00,0.12,15.48,0.00,-10.40,0.0,13.84,-9.56,14.70,14.73,0.0,0.18,811.5,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,402,438,71.8,3,8.00,0.33,73,2.39,2.64,0.80,3.37,204,0.0,17.00,783,0.00,5.36,0.000,-26.56,8.71,5.1,11,0.00,0
12.660,0.00,0.00,0.12,15.41,0.00,-10.40,0.0,13.84,-9.55,14.70,14.73,0.0,0.18,811.5,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,416,438,71.8,3,8.00,0.33,73,2.39,2.58,0.80,3.37,204,0.0,17.00,785,0.00,5.36,0.000,-27.34,8.71,5.1,11,0.00,0
12.676,0.00,0.00,0.12,15.44,0.00,-10.40,0.0,13.76,-9.55,14.70,14.73,0.0,0.18,811.5,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,413,438,71.8,3,7.50,0.34,73,2.40,2.52,0.80,3.37,204,0.0,17.00,788,0.00,5.36,0.000,-34.38,8.71,5.1,11,0.00,0
12.711,0.00,0.00,0.12,15.46,0.00,-10.40,0.0,13.76,-9.56,14.70,14.73,0.0,0.18,811.5,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,409,438,71.8,3,7.50,0.34,73,2.40,2.52,0.80,3.37,204,0.0,17.00,790,0.00,5.36,0.000,-34.38,8.71,5.1,11,0.00,0
12.741,0.00,0.00,0.12,15.45,0.00,-10.40,0.0,14.00,-9.56,14.70,14.73,0.0,0.18,811.5,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,415,438,71.8,3,8.00,0.34,73,2.40,2.45,0.78,3.37,204,0.0,17.00,790,0.00,5.35,0.000,-35.94,8.71,5.1,11,0.00,0
12.757,0.00,0.00,0.12,15.45,0.00,-10.40,0.0,14.00,-9.56,14.70,14.73,0.0,0.18,811.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,415,438,71.8,3,8.00,0.34,73,2.41,2.40,0.76,3.37,204,0.0,17.00,794,0.00,5.35,0.000,-30.47,8.71,5.1,11,0.00,0
12.786,0.00,0.00,0.12,15.47,0.00,-10.30,0.0,14.00,-9.57,14.80,14.73,0.0,0.17,811.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,404,438,71.8,3,8.00,0.34,73,2.41,2.49,0.76,3.37,204,0.0,16.50,799,0.00,5.36,0.000,-30.47,8.71,5.1,11,0.00,0
12.798,1.56,0.00,0.12,15.47,0.00,-10.30,0.0,13.76,-9.56,14.80,14.73,0.0,0.17,811.2,15.95,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,415,438,71.8,3,8.00,0.34,73,2.42,2.49,0.78,3.37,204,0.0,16.50,802,0.00,5.35,0.000,-28.91,8.70,4.7,11,0.00,0
12.828,1.56,0.00,0.12,15.51,0.00,-10.35,0.0,13.76,-9.58,14.80,14.73,0.0,0.17,811.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,409,438,71.8,3,8.00,0.34,73,2.43,2.49,0.78,3.36,204,0.0,16.50,808,3.79,5.49,0.000,-28.91,8.82,4.7,11,0.00,0
12.860,2.34,0.00,0.12,15.47,0.00,-10.35,2.7,13.84,-9.57,14.80,14.73,0.0,0.17,811.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,396,531,71.8,3,7.50,0.35,73,2.44,2.52,0.78,3.34,204,0.0,16.50,823,26.16,6.22,0.000,-17.97,9.56,5.5,11,0.00,0
12.874,2.34,0.00,0.12,15.49,0.00,-10.65,4.7,13.84,-9.58,14.80,14.73,0.0,0.18,811.2,15.75,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,401,531,71.8,3,6.50,0.35,73,2.51,2.67,0.78,3.34,204,0.0,17.00,828,39.76,6.93,0.000,-30.47,10.26,6.3,11,0.00,0
12.897,2.34,0.00,0.12,15.51,0.00,-10.65,5.9,13.84,-9.56,14.80,14.73,0.0,0.18,811.2,15.68,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,438,531,71.8,3,6.50,0.35,73,2.59,3.09,0.78,3.34,204,0.0,17.50,846,47.75,7.20,0.000,-30.47,10.55,6.3,11,0.00,0
12.922,2.34,0.00,0.12,15.53,0.00,-10.78,7.5,13.92,-9.52,14.80,14.73,0.0,0.18,811.0,15.42,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,430,531,71.8,3,7.50,0.36,73,2.70,3.61,0.90,3.37,204,0.0,17.50,859,60.25,7.48,0.000,-17.19,10.85,7.5,11,0.00,0
12.965,2.34,0.00,0.12,15.53,0.00,-10.92,9.4,13.92,-9.44,14.80,14.73,0.0,0.19,811.0,15.42,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,459,531,71.8,3,-0.50,0.55,73,2.91,4.74,1.00,3.46,204,0.0,18.00,890,71.94,8.08,0.000,-14.06,11.55,9.1,11,0.00,0
12.988,2.34,0.00,0.12,15.51,0.00,-11.00,9.8,13.92,-9.31,14.80,14.73,0.0,0.19,811.0,15.36,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,467,478,71.8,3,-0.50,0.55,73,3.03,5.30,1.00,3.64,204,0.0,19.00,904,80.58,8.30,0.000,-14.06,11.84,9.1,11,0.00,0
13.020,2.34,0.00,0.12,15.55,0.00,-11.15,9.8,13.92,-9.22,14.80,14.73,0.0,0.21,811.0,15.11,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,483,478,71.8,3,0.50,0.58,73,3.22,6.13,1.10,3.64,204,0.0,19.50,911,81.69,8.30,0.000,-5.47,11.95,10.2,11,0.00,0
13.030,2.34,0.00,0.12,15.57,0.00,-11.36,9.8,13.92,-9.10,14.80,14.73,0.0,0.21,811.0,15.11,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,466,478,71.8,3,0.50,0.58,73,3.42,6.52,1.10,3.87,204,0.0,19.50,938,83.22,8.21,0.000,-5.47,11.98,10.2,11,0.00,0
13.059,2.34,0.00,0.12,15.54,0.00,-11.36,9.8,13.92,-8.94,14.80,14.73,0.0,0.21,811.0,15.11,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,476,478,71.8,3,1.50,0.60,73,3.64,7.84,1.16,4.11,204,0.0,20.50,963,84.51,8.13,0.000,28.12,12.00,10.6,11,0.00,0
13.068,3.12,0.00,0.12,15.53,0.00,-11.63,10.2,13.92,-8.82,14.80,14.73,0.0,0.23,810.8,14.87,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,493,478,71.8,3,2.50,0.62,73,3.85,8.30,1.28,4.11,204,0.0,21.00,976,85.55,8.04,0.000,46.09,12.06,10.6,11,0.00,0
13.093,3.12,0.00,0.12,15.59,0.00,-11.87,10.6,13.92,-8.59,14.80,14.72,0.0,0.25,810.8,14.64,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,487,478,71.8,2,2.50,0.62,73,4.26,8.81,1.28,4.64,204,0.0,22.50,1018,88.34,7.93,0.000,46.09,12.12,10.6,11,0.00,0
13.134,3.12,0.00,0.12,15.58,0.00,-12.21,11.4,13.92,-8.20,14.80,14.72,0.0,0.26,810.8,14.82,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,475,478,71.8,2,5.00,0.67,73,5.02,9.89,1.34,4.96,204,0.0,24.00,1099,94.90,7.81,0.000,41.41,12.32,11.4,11,0.00,0
13.158,3.12,0.00,0.12,15.59,5.35,-13.05,12.2,13.92,-7.98,14.80,14.72,0.0,0.27,810.8,14.82,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,501,478,71.8,2,16.00,0.71,73,5.35,11.11,1.38,5.23,204,0.0,23.00,1116,97.04,7.67,0.000,30.47,12.59,11.8,10,0.00,0
13.196,3.12,0.00,0.12,15.58,6.75,-13.34,12.9,13.92,-7.84,14.80,14.72,0.0,0.28,810.8,14.99,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,512,478,71.8,2,16.00,0.71,73,5.89,11.54,1.38,5.23,204,0.0,23.50,1169,101.46,7.77,0.000,30.47,12.84,11.8,10,0.00,0
13.202,3.12,0.00,0.12,15.64,12.47,-13.88,12.9,13.68,-7.63,14.80,14.72,0.0,0.30,810.8,15.17,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,501,478,71.8,2,17.00,1.02,73,6.46,12.52,1.44,5.70,204,0.0,23.50,1210,104.19,7.71,0.000,41.41,12.98,13.0,10,0.00,0
13.231,3.91,0.00,0.12,15.62,14.86,-14.45,12.9,13.68,-7.25,14.80,14.72,0.0,0.34,810.5,15.24,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,524,584,71.8,2,18.00,1.06,73,7.14,13.27,1.50,6.37,204,0.0,22.50,1237,104.54,7.46,0.000,24.22,12.95,13.4,10,0.00,0
13.263,3.91,0.00,0.12,15.62,18.81,-15.26,12.9,13.68,-7.00,14.70,14.72,0.0,0.35,810.5,15.11,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,584,584,71.8,2,18.00,1.06,73,7.63,13.39,1.50,6.38,204,0.0,22.00,1258,104.94,7.23,0.000,24.22,12.96,13.4,10,0.00,0
13.279,3.91,0.00,0.12,15.62,24.54,-16.30,12.9,13.92,-6.68,14.70,14.72,0.0,0.37,810.5,15.05,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,621,650,71.8,2,18.00,1.35,73,8.08,13.27,1.50,6.63,204,0.0,21.00,1268,104.76,6.70,0.000,27.34,12.93,13.8,10,0.00,0
13.308,3.91,0.00,0.12,15.61,26.39,-16.62,12.5,13.92,-6.43,14.70,14.72,0.0,0.39,810.5,15.05,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,624,650,71.8,2,18.00,1.35,73,8.27,13.65,1.50,7.16,204,0.0,20.00,1259,104.06,6.50,0.000,27.34,12.90,13.8,10,0.00,0
13.323,3.91,0.00,0.12,15.61,27.27,-15.97,12.9,13.92,-6.12,14.70,14.72,0.0,0.40,810.5,14.99,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,657,730,71.8,2,17.50,1.33,73,8.47,13.52,1.50,7.19,204,0.0,19.00,1247,104.05,6.25,0.000,33.59,12.90,13.4,10,0.00,0
13.352,4.69,0.00,0.12,15.61,28.19,-15.34,12.9,13.68,-5.90,14.70,14.72,0.0,0.41,810.5,14.93,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,716,730,71.8,2,17.00,1.32,73,8.65,12.88,1.50,7.62,204,0.0,18.50,1233,103.91,6.06,0.000,33.59,12.92,13.4,10,0.00,0
13.383,4.69,0.00,0.12,15.69,27.86,-15.20,12.9,13.68,-5.63,14.40,14.72,0.0,0.41,810.5,14.64,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,759,730,71.8,2,17.00,1.32,73,8.66,12.30,1.50,7.66,204,0.0,17.50,1224,103.68,5.65,0.000,33.59,12.93,13.4,10,0.00,0
13.399,5.47,0.00,0.12,15.81,28.92,-14.64,12.5,13.76,-5.44,14.40,14.72,0.0,0.43,810.3,14.64,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,729,730,71.8,2,16.50,1.30,73,8.76,12.63,1.46,7.83,204,0.0,17.50,1222,103.47,5.45,0.000,38.28,12.92,13.4,10,0.00,0
13.427,5.47,0.00,0.12,15.87,28.92,-14.64,12.5,13.76,-5.21,14.40,14.72,0.0,0.43,810.3,14.64,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,756,730,71.8,2,16.50,1.30,73,8.79,12.30,1.46,8.01,204,0.0,17.00,1213,103.01,5.31,0.000,38.28,12.90,13.4,10,0.00,0
13.460,6.25,1.56,0.25,15.98,28.83,-14.60,12.5,13.76,-5.05,14.40,14.72,0.0,0.43,810.3,14.64,194,0.875,0.00,0.00,0.0,1.0,0.00,0.00,1.000,782,730,71.8,2,16.50,1.29,73,8.88,11.65,1.46,8.17,204,0.0,16.50,1213,102.88,5.14,0.000,32.81,12.90,13.0,10,0.00,0
13.487,7.03,1.56,0.25,16.12,29.95,-14.06,12.5,13.92,-4.87,14.40,14.71,0.0,0.44,810.3,14.59,194,0.875,0.00,0.00,1.0,1.0,0.00,0.00,1.000,773,823,71.8,2,16.00,1.29,73,8.90,10.44,1.40,8.32,204,0.0,16.50,1209,103.26,4.89,0.000,20.31,12.93,13.0,10,0.00,0
13.532,7.81,1.56,0.25,16.44,29.93,-14.06,12.9,13.76,-4.63,14.40,14.71,8.0,0.44,810.3,14.59,194,0.875,0.00,0.00,3.0,1.0,0.00,0.00,1.000,813,823,71.8,2,18.00,1.29,73,9.01,12.52,1.42,8.43,204,0.0,16.50,1208,103.85,4.69,0.000,37.50,12.97,15.4,10,0.00,0
13.561,8.59,1.56,0.38,16.48,29.95,-14.06,12.9,13.76,-4.33,14.40,14.71,8.0,0.45,810.2,14.59,194,0.875,0.00,0.00,3.0,1.0,0.00,0.00,1.000,797,823,71.8,2,16.00,1.55,73,9.35,14.55,1.56,9.10,204,0.0,15.00,1211,103.74,4.51,0.000,29.69,12.96,15.0,10,0.00,0
13.577,8.59,1.56,0.38,16.48,32.33,-13.05,12.9,13.76,-4.09,14.40,14.71,8.0,0.47,810.2,14.59,194,0.875,0.00,0.00,3.0,1.0,0.00,0.00,1.000,809,823,71.8,2,16.00,1.55,73,9.76,14.96,1.56,9.31,204,0.0,14.00,1210,103.89,4.14,0.000,29.69,12.97,15.0,10,0.00,0
13.610,8.59,1.56,0.38,16.57,33.57,-12.57,12.9,13.68,-3.91,14.40,14.71,9.2,0.48,810.2,14.53,194,0.875,0.00,0.00,3.0,1.0,0.00,0.00,1.000,776,916,71.8,2,15.50,1.55,73,9.91,13.39,1.54,9.32,204,0.0,13.50,1211,103.76,3.96,0.000,32.03,12.96,15.0,10,0.00,0
13.624,9.38,1.56,0.38,16.53,34.74,-12.05,12.9,13.68,-3.72,14.40,14.71,9.2,0.49,810.2,14.47,194,0.875,0.00,0.00,4.0,1.0,0.00,0.00,1.000,791,916,71.8,2,14.00,1.56,73,10.19,13.65,1.52,9.48,204,0.0,12.50,1220,103.90,3.84,0.000,37.50,12.95,15.0,10,0.00,0
13.654,9.38,1.56,0.38,16.55,34.80,-12.08,12.9,13.68,-3.59,14.40,14.71,9.2,0.49,810.2,14.47,194,0.875,0.00,0.00,5.0,1.0,0.00,0.00,1.000,844,916,71.8,2,14.00,1.56,73,10.29,14.42,1.52,9.60,204,0.0,12.00,1231,103.80,3.69,0.000,37.50,12.94,15.0,10,0.00,0
13.670,9.38,1.56,0.38,16.51,34.90,-12.11,12.9,13.76,-3.45,14.40,14.71,9.2,0.50,810.2,14.47,194,0.875,0.00,0.00,5.0,1.0,0.00,0.00,1.000,880,916,71.8,2,14.00,1.58,73,10.56,14.16,1.54,9.67,204,0.0,12.00,1236,104.01,3.58,0.000,33.59,12.94,15.4,10,0.00,0
13.707,9.38,1.56,0.38,16.49,36.19,-11.64,12.9,13.76,-3.29,14.40,14.71,9.2,0.52,810.0,14.47,194,0.875,0.00,0.00,5.0,1.0,0.00,0.00,1.000,903,1022,71.8,2,13.00,1.59,73,10.85,14.29,1.54,9.78,204,0.0,11.00,1246,104.54,3.36,0.000,27.34,12.94,15.4,10,0.00,0
13.737,9.38,1.56,0.38,16.48,37.37,-11.12,13.3,13.76,-3.14,14.40,14.71,9.2,0.52,810.0,14.42,194,0.875,0.00,0.00,6.0,1.0,0.00,0.00,1.000,937,1022,71.8,2,13.00,1.59,73,11.08,14.55,1.54,9.97,204,0.0,11.00,1252,105.34,3.24,0.000,27.34,12.99,15.4,10,0.00,0
13.763,9.38,1.56,0.38,16.36,36.66,-10.16,13.7,13.52,-3.04,14.40,14.71,9.6,0.53,810.0,14.42,194,0.875,0.00,0.00,7.0,1.0,0.00,0.00,1.000,949,1022,71.8,2,12.00,1.61,73,11.29,14.03,1.56,10.00,204,0.0,10.50,1260,107.09,3.24,0.000,42.97,13.07,16.1,10,0.00,0
13.801,9.38,1.56,0.38,16.34,36.75,-10.18,13.7,13.60,-2.95,14.40,14.71,9.6,0.53,810.0,14.42,194,0.875,0.00,0.00,7.0,1.0,0.00,0.00,1.000,977,1022,71.8,2,12.00,1.63,73,11.63,15.10,1.56,10.08,204,0.0,10.50,1279,107.75,3.20,0.000,21.88,13.09,16.5,11,0.00,0
13.827,9.38,1.56,0.38,16.26,36.25,-9.26,14.1,13.60,-2.86,14.40,14.71,9.6,0.54,810.0,14.42,194,0.875,0.00,0.00,7.0,1.0,0.00,0.00,1.000,978,1022,71.8,2,12.00,1.63,73,11.94,16.25,1.56,10.21,204,0.0,10.50,1292,108.45,3.08,0.000,21.88,13.13,16.5,11,0.00,0
13.848,9.38,1.56,0.25,16.20,35.74,-8.33,14.1,13.76,-2.78,14.40,14.71,10.0,0.56,810.0,14.42,194,0.875,0.00,0.00,7.0,1.0,0.00,0.00,1.000,957,1022,71.8,2,12.00,1.65,73,12.11,15.39,1.60,10.26,204,0.0,10.50,1305,108.83,3.00,0.000,34.38,13.13,16.5,11,0.00,0
13.873,9.38,1.56,0.25,16.13,35.33,-7.41,14.1,13.68,-2.65,14.40,14.71,10.0,0.57,809.9,14.42,194,0.875,0.35,0.00,9.0,1.0,0.00,0.00,1.000,973,1115,71.8,2,11.00,1.69,73,12.69,16.11,1.60,10.41,204,0.0,10.00,1324,109.11,2.88,0.000,30.47,13.12,16.5,11,0.00,0
13.914,9.38,1.56,0.25,15.99,35.78,-7.51,13.7,13.68,-2.57,14.40,14.71,10.0,0.57,809.9,14.42,194,0.875,0.35,0.00,9.0,1.0,0.00,0.00,1.000,1074,1115,71.8,2,11.50,1.72,73,13.11,16.54,1.56,10.43,204,0.0,10.00,1348,109.06,2.83,0.000,42.19,13.13,16.9,11,0.00,0
13.940,9.38,1.56,0.25,15.87,35.97,-7.54,13.7,13.68,-2.54,14.40,14.71,10.0,0.57,809.9,14.42,194,0.875,0.70,0.00,9.0,1.0,0.00,0.00,1.000,1030,1115,71.8,2,11.50,1.72,73,13.29,15.68,1.56,10.43,204,0.0,10.00,1358,108.62,2.67,0.000,42.19,13.04,16.9,11,0.00,0
13.969,9.38,1.56,0.25,15.77,35.58,-6.62,13.7,13.76,-2.51,14.40,14.71,10.0,0.58,809.9,14.42,194,0.875,0.70,0.00,9.0,1.0,0.00,0.00,1.000,1047,1115,71.8,2,11.00,1.74,73,13.42,14.96,1.58,10.45,204,0.0,9.50,1364,108.76,2.64,0.000,32.81,13.04,16.9,11,0.00,0
13.994,8.59,1.56,0.12,15.62,35.83,-6.67,13.3,13.60,-2.48,14.40,14.71,10.4,0.58,809.9,14.42,194,0.875,0.70,0.00,9.0,1.0,0.00,0.00,1.000,1039,1115,71.8,2,11.00,1.76,73,13.67,15.53,1.62,10.53,204,0.0,9.50,1378,108.84,2.61,0.000,29.69,13.03,16.9,11,0.00,0
