Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-18474][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 06.ptm - Realtime: 2016 WRX 91 - 06.ptm]"
0.385,1.56,3.91,14.99,0,0,0,1,0.0,13.05,-9.37,14.55,0.20,on,14.59,196,1.000,0.0,0.00,0.00,411,438,71.8,1,5.00,0.60,129,140,0,0,1,0,22.0,3.11,2.65,0.82,3.66,207,925,0.00,0,0,0,0,66.65,0.000,-10.15,5.9,0.00,0
0.415,1.56,3.91,14.92,0,0,0,0,0.0,13.05,-9.39,14.55,0.20,on,14.59,196,1.000,0.0,0.00,0.00,411,438,71.8,1,5.50,0.59,129,140,0,0,0,0,22.0,3.08,2.68,0.82,3.66,207,921,0.00,0,0,0,0,66.65,0.000,-10.17,5.9,0.00,0
0.456,1.56,3.91,14.86,0,0,0,0,0.0,13.05,-9.41,14.55,0.20,on,14.59,196,1.000,0.0,0.00,0.00,415,438,71.8,1,6.50,0.58,129,140,0,0,0,0,22.0,3.00,2.90,0.84,3.67,207,899,0.00,0,0,0,0,66.65,0.000,-10.20,5.9,0.00,0
0.481,1.56,3.91,14.86,0,0,0,0,0.0,13.05,-9.41,14.55,0.20,on,14.59,196,1.000,0.0,0.00,0.00,417,438,71.8,1,6.50,0.58,129,140,0,0,0,0,22.0,2.95,3.00,0.84,3.66,207,886,0.00,0,0,0,0,66.65,0.000,-10.25,5.9,0.00,0
0.514,1.56,3.91,14.84,0,0,0,0,0.0,13.05,-9.42,14.55,0.20,on,14.59,196,1.000,0.0,0.00,0.00,426,438,71.8,1,7.50,0.57,129,140,0,0,0,0,22.0,2.92,2.93,0.86,3.65,207,879,0.00,0,0,0,0,66.65,0.000,-10.27,5.9,0.00,0
0.535,0.78,3.91,14.77,0,0,0,0,0.0,13.05,-9.40,14.55,0.20,on,14.59,196,1.000,0.0,0.00,0.00,404,438,71.8,1,7.50,0.56,129,140,0,0,0,0,22.0,2.91,2.83,0.84,3.65,207,875,0.00,0,0,0,0,66.65,0.000,-10.29,5.9,0.00,0
0.569,0.78,3.91,14.75,0,0,0,0,2.7,13.05,-9.40,14.55,0.20,on,14.59,196,1.000,0.0,0.00,0.00,424,531,71.8,1,8.00,0.55,129,140,0,0,0,0,22.0,2.86,2.77,0.82,3.65,207,862,9.36,0,0,0,0,66.64,0.000,-7.58,7.1,0.00,0
0.603,0.78,3.91,14.74,0,0,0,0,8.2,13.05,-9.34,14.55,0.20,on,14.59,196,1.000,0.0,0.00,0.00,440,478,71.8,1,9.00,0.54,129,140,0,0,0,0,22.0,2.91,4.02,0.96,3.72,207,850,24.95,0,0,0,0,66.64,0.000,0.71,10.6,0.00,0
0.627,0.78,3.91,14.72,0,0,0,0,10.6,13.05,-9.30,14.55,0.21,on,14.59,196,1.000,0.0,0.00,0.00,434,478,71.8,1,9.00,0.54,129,140,0,0,0,0,22.0,2.97,5.12,0.96,3.72,207,836,33.12,0,0,0,0,66.64,0.000,4.44,10.6,0.00,0
0.655,0.78,3.91,14.70,0,0,0,0,11.4,13.05,-9.12,14.55,0.22,on,14.59,196,1.000,0.0,0.00,0.00,441,478,71.8,1,8.50,0.53,129,140,0,0,0,0,22.0,3.12,6.92,1.10,3.90,207,829,34.67,0,0,0,0,66.64,0.000,7.68,12.6,0.00,0
0.678,0.78,3.91,14.71,0,0,0,0,11.8,13.05,-8.76,14.55,0.24,on,14.59,196,1.000,0.0,0.00,0.00,422,478,71.8,1,8.50,0.53,129,140,0,0,0,0,22.0,3.38,11.64,1.10,5.04,207,825,35.66,0,0,0,0,66.65,0.000,8.08,12.6,0.00,0
0.725,0.78,3.91,14.66,0,0,0,0,12.2,13.05,-8.20,14.55,0.28,on,14.59,196,1.000,0.0,0.00,0.00,434,478,71.8,1,9.00,0.87,129,140,0,0,0,0,22.0,3.97,12.73,1.46,5.74,207,815,38.00,0,0,0,0,66.65,0.000,8.99,13.4,0.00,0
0.755,0.78,3.91,14.63,0,0,0,0,13.3,13.05,-7.79,14.55,0.31,on,14.59,196,1.000,0.0,0.00,0.00,459,478,71.8,1,9.00,0.87,129,140,0,0,0,0,22.0,4.31,14.66,1.46,5.74,207,815,41.51,0,0,0,0,66.65,0.000,10.01,13.4,0.00,0
0.796,0.78,3.91,14.60,0,0,0,0,14.5,13.05,-7.05,14.55,0.35,on,14.59,196,1.000,0.0,0.00,0.00,438,597,71.8,1,10.00,0.88,129,140,0,0,0,0,22.0,4.96,16.67,1.54,7.39,207,826,44.81,0,0,0,0,66.65,0.000,12.35,15.0,0.00,0
0.835,0.78,3.91,14.56,0,0,-1,0,15.7,13.05,-6.23,14.55,0.40,on,14.59,196,1.000,0.0,0.00,0.00,497,756,71.8,1,10.50,0.89,129,142,0,0,0,0,22.0,5.69,18.50,1.64,8.25,207,846,47.94,0,0,0,0,66.65,0.000,14.49,16.1,0.00,0
0.876,0.78,3.91,14.48,0,0,-1,0,15.7,13.05,-5.52,14.55,0.44,on,14.59,196,1.000,0.0,0.00,0.00,563,756,71.8,1,-1.50,0.93,129,142,0,0,0,0,22.0,6.59,21.01,1.70,9.07,207,890,48.33,0,0,0,0,66.65,0.000,14.80,16.5,0.00,0
0.889,0.00,3.91,14.35,0,0,-2,-1,16.1,13.05,-4.71,14.55,0.49,on,14.59,196,1.000,0.0,0.00,0.00,692,942,71.8,1,-1.50,1.15,129,142,0,0,0,0,22.0,7.43,20.12,1.68,9.62,207,898,48.73,0,0,0,0,66.65,0.000,15.01,16.5,0.00,0
0.925,0.00,3.91,14.26,0,0,-2,-1,16.1,13.05,-4.39,14.55,0.51,on,14.59,196,1.000,0.0,0.00,0.00,698,942,71.8,1,-1.50,1.15,129,142,0,0,0,0,22.0,7.99,19.22,1.68,9.62,207,925,49.11,0,0,0,0,66.65,0.000,15.22,16.5,0.00,0
0.948,-0.78,3.91,14.19,0,0,-3,-3,16.1,13.05,-3.75,14.55,0.54,on,14.59,196,1.000,0.0,0.00,0.00,823,1048,71.8,1,-0.50,1.18,129,142,0,0,0,0,22.0,8.68,18.32,1.64,10.05,207,955,49.11,0,0,0,0,66.65,0.000,15.22,16.9,0.00,0
0.986,-0.78,3.91,14.18,0,0,-4,-3,16.1,13.05,-3.42,14.55,0.55,on,14.59,196,1.000,0.0,0.00,0.00,951,1048,71.8,1,-1.50,1.25,129,142,0,0,0,0,22.0,9.27,17.65,1.62,10.36,207,996,49.11,0,0,0,0,66.65,0.000,15.22,16.9,0.00,0
1.016,-0.78,3.91,14.39,0,0,-5,-4,16.1,13.05,-2.99,14.55,0.57,on,14.59,196,1.000,0.0,0.00,0.00,1040,1141,71.8,1,-1.00,1.33,129,142,0,0,0,0,22.0,9.99,17.48,1.60,10.60,207,1041,49.11,0,0,0,0,66.65,0.000,15.24,16.9,0.00,0
1.040,-0.78,3.91,14.75,0,0,-5,-4,16.1,13.05,-2.69,14.55,0.57,on,14.59,196,1.000,0.0,0.00,0.00,1077,1141,71.8,1,-1.00,1.33,129,142,0,0,0,0,22.0,10.97,15.38,1.60,10.79,207,1114,49.30,0,0,0,0,66.66,0.000,15.25,16.9,0.00,0
1.090,2.34,3.91,15.32,0,0,-9,-7,16.1,13.05,-2.44,14.55,0.58,on,14.59,196,1.000,0.0,0.00,0.00,1139,1141,71.8,1,12.50,1.52,129,142,0,3,2,0,22.0,11.82,15.38,1.54,10.86,207,1226,49.30,0,0,0,0,66.66,0.000,15.45,16.9,1.57,0
1.155,4.69,3.91,16.11,0,0,-11,-10,16.1,13.05,-2.29,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1207,1155,71.8,1,14.50,1.66,129,142,13,3,19,13,22.0,13.63,15.23,1.56,10.87,207,1351,49.49,0,0,0,0,66.65,0.000,15.48,16.9,1.57,0
1.179,5.47,3.91,16.48,0,0,-14,-12,16.1,13.05,-2.29,14.55,0.59,on,14.59,196,1.000,0.0,0.00,0.00,1192,1155,71.8,1,15.00,1.77,129,142,13,25,19,13,22.0,14.58,16.50,1.54,10.85,207,1437,49.49,0,0,0,0,66.66,0.000,15.49,16.9,1.57,0
1.203,7.03,3.91,16.52,1,0,-16,-15,16.1,13.05,-2.28,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1202,1247,71.8,1,16.00,1.90,129,142,95,25,19,87,22.0,15.24,16.67,1.56,10.82,207,1499,49.49,0,0,0,0,66.66,0.000,15.50,16.5,1.57,0
1.258,7.03,3.91,16.39,2,1,-19,-18,16.5,13.05,-2.38,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1230,1247,71.8,0,16.50,2.01,129,142,95,129,120,87,22.0,16.13,15.85,1.58,10.66,207,1613,50.09,0,0,0,0,66.66,0.000,15.82,16.5,1.57,0
1.281,7.03,3.91,16.26,3,1,-20,-20,16.5,13.05,-2.45,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1250,1168,71.8,0,17.00,2.13,129,142,454,129,120,451,22.0,16.90,16.34,1.58,10.57,207,1661,50.28,0,0,0,0,66.66,0.000,15.92,16.9,1.57,0
1.326,7.03,3.91,16.11,3,1,-20,-20,16.5,13.05,-2.48,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1304,1261,71.8,0,17.00,2.13,129,142,454,129,349,451,22.0,17.17,17.16,1.58,10.44,207,1695,50.46,0,0,0,0,66.66,0.000,15.92,16.9,1.57,0
1.340,6.25,3.91,15.68,3,2,-22,-22,16.5,13.05,-2.57,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1283,1168,71.8,0,17.50,2.21,129,142,454,519,349,360,22.0,18.05,17.98,1.62,10.42,207,1781,50.46,0,0,0,0,66.66,0.000,16.02,16.9,1.57,0
1.396,5.47,3.91,15.24,4,2,-22,-23,16.5,13.05,-2.65,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1317,1261,71.8,0,18.50,2.30,129,140,720,394,378,360,22.0,18.44,17.65,1.64,10.34,207,1822,50.46,0,0,0,0,66.66,0.000,16.03,16.9,1.57,0
1.419,3.91,3.91,14.90,4,3,-22,-23,16.5,13.05,-2.74,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1272,1261,71.8,0,18.00,2.37,129,140,360,394,378,317,22.0,18.80,19.04,1.64,10.25,207,1869,50.28,0,0,0,0,66.66,0.000,15.95,16.9,1.57,0
1.454,3.12,3.91,14.65,5,3,-21,-23,16.5,13.05,-2.79,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1251,1168,71.8,0,18.50,2.42,129,140,360,295,332,317,22.0,18.99,19.58,1.66,10.16,207,1898,50.28,0,0,0,0,66.67,0.000,15.95,16.9,1.57,0
1.484,3.12,3.91,14.60,5,3,-21,-23,16.5,13.05,-2.85,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1219,1168,71.8,0,18.50,2.42,129,140,360,295,332,258,22.0,19.05,17.65,1.66,10.13,207,1910,50.09,0,0,0,0,66.66,0.000,15.86,16.9,1.57,0
1.498,3.12,3.91,14.46,5,4,-21,-22,16.5,13.05,-2.90,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1164,1168,71.8,0,19.50,2.45,129,140,407,295,422,258,22.0,19.10,17.65,1.66,10.14,207,1924,50.09,0,0,0,0,66.66,0.000,15.96,16.5,1.57,0
1.526,1.56,3.91,14.34,6,5,-19,-22,16.5,13.05,-2.93,14.55,0.59,on,14.59,196,1.000,0.0,0.00,0.00,1174,1168,71.8,0,19.00,2.46,129,140,407,557,422,307,22.0,18.97,17.98,1.64,10.05,207,1925,50.09,0,0,0,0,66.66,0.000,15.87,16.5,1.57,0
1.555,1.56,3.91,14.24,6,5,-19,-22,16.1,13.05,-2.99,14.55,0.59,on,14.59,196,1.000,0.0,0.00,0.00,1200,1168,71.8,0,19.00,2.46,129,140,407,557,422,307,22.0,18.77,18.68,1.64,9.98,207,1918,49.69,0,0,0,0,66.66,0.000,15.87,16.5,1.57,0
1.569,1.56,3.91,14.12,7,5,-17,-21,16.1,13.05,-3.02,14.55,0.59,on,14.59,196,1.000,0.0,0.00,0.00,1207,1168,71.8,0,19.00,2.45,129,140,407,573,380,307,22.0,18.53,17.65,1.66,9.97,207,1905,49.49,0,0,0,0,66.67,0.000,15.68,16.5,1.57,0
1.600,1.56,3.91,14.01,7,5,-17,-21,16.1,13.05,-3.01,14.55,0.58,on,14.59,196,1.000,0.0,0.00,0.00,1189,1168,71.8,0,19.00,2.45,129,140,407,573,380,283,22.0,18.40,19.04,1.66,9.92,207,1897,49.30,0,0,0,0,66.67,0.000,15.49,16.5,1.57,0
1.630,0.00,3.91,13.87,7,6,-16,-21,16.1,13.05,-3.02,14.55,0.58,on,14.59,196,1.000,0.0,0.00,0.00,1224,1168,71.8,0,20.00,2.42,129,140,303,573,288,283,22.0,18.09,17.98,1.62,9.97,207,1871,49.30,0,0,0,0,66.68,0.000,15.49,16.5,1.57,0
1.660,-0.78,3.91,13.76,8,7,-14,-20,16.1,13.05,-3.05,14.55,0.58,on,14.59,196,1.000,0.0,0.00,0.00,1171,1168,71.8,0,19.00,2.37,129,140,303,500,288,314,22.0,17.73,17.98,1.62,10.00,207,1840,49.30,0,0,0,0,66.68,0.000,15.48,16.5,1.57,0
1.691,-1.56,3.91,13.66,8,7,-13,-19,16.1,13.05,-3.07,14.55,0.58,on,14.59,196,1.000,0.0,0.00,0.00,1204,1168,71.8,0,19.50,2.32,129,140,284,500,288,314,22.0,17.43,17.98,1.62,9.99,207,1812,49.30,0,0,0,0,66.68,0.000,15.39,16.5,1.57,0
1.718,-1.56,3.91,13.59,8,7,-13,-19,16.1,13.05,-3.07,14.55,0.58,on,14.59,196,1.000,0.0,0.00,0.00,1177,1168,71.8,1,19.50,2.32,129,140,284,381,288,314,22.0,17.17,19.04,1.62,9.99,207,1782,49.30,0,0,0,0,66.68,0.000,15.47,16.5,1.57,0
1.732,-2.34,3.91,13.52,9,8,-12,-18,16.1,13.05,-3.06,14.55,0.58,on,14.59,196,1.000,0.0,0.00,0.00,1191,1168,71.8,1,18.50,2.26,129,140,369,381,288,378,22.0,16.87,18.14,1.66,10.02,207,1741,49.11,0,0,0,0,66.68,0.000,15.37,16.5,1.57,0
1.763,-3.12,3.91,13.46,9,9,-12,-17,16.1,13.05,-3.01,14.55,0.58,on,14.59,196,1.000,0.0,0.00,0.00,1179,1168,71.8,1,18.50,2.20,129,140,369,381,326,378,22.0,16.71,18.68,1.64,10.13,207,1720,49.11,0,0,0,0,66.69,0.000,15.37,16.5,1.57,0
1.778,-3.12,3.91,13.43,9,9,-12,-17,16.1,13.05,-3.00,14.55,0.59,on,14.59,196,1.000,0.0,0.00,0.00,1174,1168,71.8,1,18.50,2.20,129,140,369,528,326,378,22.0,16.27,18.68,1.64,10.09,207,1669,48.90,0,0,0,0,66.69,0.000,15.26,16.5,1.57,0
1.817,-3.12,3.91,13.42,10,9,-12,-17,16.1,13.05,-2.95,14.55,0.59,on,14.59,196,1.000,0.0,0.00,0.00,1220,1168,71.8,1,18.00,2.11,129,140,374,528,326,316,22.0,16.00,19.04,1.66,10.16,207,1628,48.90,0,0,0,0,66.69,0.000,15.25,16.5,1.57,0
1.841,-3.91,3.91,13.38,10,10,-12,-16,16.1,13.05,-2.94,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1227,1168,71.8,1,17.50,2.05,129,140,374,447,577,316,22.0,15.84,18.14,1.64,10.19,207,1603,48.73,0,0,0,0,66.69,0.000,15.16,16.1,1.57,0
1.875,-3.91,3.91,13.36,10,10,-12,-16,16.1,13.05,-2.90,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1202,1155,71.8,1,17.50,2.05,129,140,374,447,577,295,22.0,15.55,17.48,1.64,10.21,207,1567,48.73,0,0,0,0,66.69,0.000,15.16,16.1,1.57,0
1.889,-3.91,3.91,13.37,10,10,-12,-15,15.7,13.05,-2.86,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1233,1247,71.8,1,17.50,1.65,129,140,311,447,577,295,22.0,15.35,17.48,1.64,10.26,207,1524,48.14,0,0,0,0,66.69,0.000,14.86,16.1,1.57,0
1.922,-4.69,3.91,13.31,10,11,-12,-14,15.3,13.05,-2.80,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1273,1247,71.8,1,16.50,1.60,129,140,311,650,296,295,22.0,14.95,17.48,1.62,10.31,207,1490,46.96,0,0,0,0,66.69,0.000,14.56,16.1,1.57,0
1.957,-4.69,3.91,13.30,11,11,-12,-14,14.5,13.05,-2.75,14.55,0.61,on,14.59,196,1.000,0.0,0.00,0.00,1242,1247,71.8,1,16.00,1.54,129,140,363,650,296,275,22.0,14.57,16.67,1.58,10.41,207,1446,44.81,0,0,0,0,66.69,0.000,13.79,15.4,1.18,0
1.991,-5.47,3.91,13.27,11,12,-13,-13,8.2,13.05,-2.70,14.55,0.61,on,14.59,196,1.000,0.0,0.00,0.00,1223,1247,71.8,1,15.00,1.52,129,140,363,650,366,275,22.0,14.37,15.52,1.56,10.47,207,1425,25.52,0,0,0,0,66.69,0.000,7.12,9.8,0.00,0
2.033,-5.47,3.91,13.23,11,12,-13,-13,2.4,13.05,-2.85,14.55,0.60,on,14.59,196,1.000,0.0,0.00,0.00,1263,1155,71.8,1,15.00,1.52,129,140,363,387,366,358,22.0,14.07,7.73,1.56,9.68,207,1433,8.20,0,0,0,0,66.69,0.000,-4.89,9.8,0.00,0
2.056,-5.47,3.91,13.22,11,13,-14,-13,0.0,13.05,-3.17,14.55,0.56,on,14.59,196,1.000,0.0,0.00,0.00,1204,1062,71.8,1,16.50,1.54,129,140,363,387,366,358,22.0,13.74,5.87,1.22,9.20,207,1475,0.00,0,0,0,0,66.69,0.000,-8.90,5.1,0.00,0
2.079,-6.25,3.91,13.25,11,13,-14,-13,0.0,13.05,-3.51,14.55,0.52,on,14.59,196,1.000,0.0,0.00,0.00,1184,438,71.8,1,19.00,1.61,129,140,363,387,491,358,22.0,12.86,3.68,0.98,8.64,207,1509,0.00,0,0,0,0,66.69,0.000,-8.81,4.7,0.00,0
2.118,-6.25,3.91,13.24,11,13,-14,-13,0.0,13.05,-4.15,14.55,0.47,on,14.59,196,1.000,0.0,0.00,0.00,1140,438,71.8,1,19.00,1.61,129,140,363,4,491,5,22.0,11.81,3.00,0.98,7.62,207,1550,0.00,0,0,0,0,66.69,0.000,-8.66,4.7,0.00,0
2.149,-6.25,3.91,13.22,11,13,-15,-13,0.0,13.05,-4.73,14.55,0.42,on,14.59,196,1.000,0.0,0.00,0.00,1101,438,71.8,1,19.00,1.34,129,140,8,4,491,5,22.0,10.91,2.40,0.84,7.18,207,1596,0.00,0,0,0,0,66.69,0.000,-8.60,4.7,0.00,0
2.165,-5.47,3.91,13.23,8,10,-15,-12,0.0,13.05,-5.42,14.55,0.38,on,14.59,196,1.000,0.0,0.00,0.00,1052,438,71.8,1,18.50,1.38,129,140,8,4,4,5,22.0,10.25,1.90,0.70,6.48,207,1628,0.00,0,0,0,0,66.69,0.000,-8.48,4.7,0.00,0
