Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
0.170,-6.25,0.00,0.12,15.33,0.00,-10.64,0.0,13.68,-9.70,14.70,14.73,0.0,0.19,1103.2,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,381,438,71.8,0,6.00,0.53,66,2.66,2.86,0.84,3.22,212,0.0,17.50,822,0.00,5.30,0.000,-33.59,8.52,5.1,0,0.00,0
0.229,-6.25,0.00,0.12,15.34,0.00,-10.64,0.0,13.68,-9.70,14.70,14.73,0.0,0.19,1103.2,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,366,438,71.8,0,6.00,0.53,66,2.66,2.89,0.84,3.22,212,0.0,17.50,824,0.00,5.29,0.000,-33.59,8.51,5.1,0,0.00,0
0.262,-6.25,0.00,0.12,15.30,0.00,-10.65,0.0,13.76,-9.71,14.70,14.73,0.0,0.19,1103.2,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,373,438,71.8,0,5.50,0.53,66,2.67,2.86,0.82,3.22,212,0.0,17.50,825,0.00,5.31,0.000,-32.81,8.51,5.1,0,0.00,0
0.270,-6.25,0.00,0.12,15.26,0.00,-10.65,0.0,13.76,-9.71,14.70,14.73,0.0,0.19,1103.2,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,373,438,71.8,0,5.50,0.53,66,2.68,2.83,0.84,3.22,212,0.0,17.50,826,0.00,5.29,0.000,-32.03,8.50,5.1,0,0.00,0
0.276,-6.25,0.00,0.12,15.27,0.00,-10.66,0.0,13.76,-9.70,14.70,14.73,0.0,0.19,1103.2,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,0,5.50,0.53,66,2.68,2.80,0.82,3.22,212,0.0,17.50,826,0.00,5.30,0.000,-30.47,8.50,5.1,0,0.00,0
0.316,-6.25,0.00,0.00,15.23,0.00,-10.66,0.0,13.60,-9.70,14.70,14.73,0.0,0.19,1102.7,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,388,438,71.8,0,5.50,0.53,66,2.68,2.76,0.82,3.22,212,0.0,17.50,826,0.00,5.30,0.000,-30.47,8.50,5.1,0,0.00,0
0.350,-6.25,0.00,0.00,15.23,0.00,-10.66,0.0,13.60,-9.71,14.70,14.73,0.0,0.19,1102.7,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,0,5.50,0.53,66,2.68,2.70,0.82,3.23,212,0.0,17.50,826,0.00,5.29,0.000,-30.47,8.50,5.1,0,0.00,0
0.363,-6.25,0.00,0.00,15.20,0.00,-10.66,0.0,13.68,-9.68,14.70,14.73,0.0,0.19,1102.7,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,0,5.50,0.53,66,2.68,2.64,0.82,3.24,212,0.0,17.50,825,0.00,5.28,0.000,-30.47,8.50,5.1,0,0.00,0
0.388,-6.25,0.00,0.00,15.18,0.00,-10.66,0.0,13.60,-9.66,14.70,14.73,0.0,0.19,1102.7,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,381,438,71.8,0,5.50,0.53,66,2.68,2.70,0.82,3.26,212,0.0,17.50,826,0.00,5.26,0.000,-31.25,8.50,5.1,0,0.00,0
0.393,-6.25,0.00,0.00,15.16,0.00,-10.67,0.0,13.76,-9.64,14.70,14.73,0.0,0.18,1102.1,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,384,438,71.8,0,5.00,0.53,66,2.69,2.73,0.82,3.29,212,0.0,17.00,831,0.00,5.21,0.000,-33.59,8.48,5.1,0,0.00,0
0.418,-6.25,0.00,0.00,15.12,0.00,-10.69,0.0,13.76,-9.63,14.70,14.73,0.0,0.19,1102.1,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,387,438,71.8,0,5.00,0.53,66,2.69,2.61,0.82,3.29,212,0.0,17.00,831,0.00,5.20,0.000,-33.59,8.47,5.1,0,0.00,0
0.435,-6.25,0.00,0.00,15.11,0.00,-10.60,0.0,13.68,-9.64,14.70,14.73,0.0,0.18,1102.1,15.55,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,372,438,71.8,0,5.00,0.53,66,2.68,2.52,0.80,3.30,212,0.0,17.00,831,0.00,5.20,0.000,-35.94,8.47,5.1,0,0.00,0
0.450,-6.25,0.00,0.00,15.09,0.00,-10.61,0.0,13.68,-9.63,14.70,14.73,0.0,0.18,1102.1,15.55,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,374,438,71.8,0,5.00,0.53,66,2.68,2.52,0.80,3.30,212,0.0,17.00,832,0.00,5.18,0.000,-35.94,8.46,5.1,0,0.00,0
0.479,-6.25,0.00,0.00,15.06,0.00,-10.62,0.0,13.68,-9.63,14.70,14.73,0.0,0.18,1102.1,15.55,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,382,438,71.8,0,5.00,0.53,66,2.68,2.64,0.80,3.31,212,0.0,17.50,834,0.00,5.18,0.000,-37.50,8.46,5.1,0,0.00,0
0.494,-6.25,0.00,0.00,15.03,0.00,-10.62,0.0,13.60,-9.62,14.70,14.73,0.0,0.18,1101.6,15.55,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,385,438,71.8,0,5.00,0.53,66,2.67,2.55,0.80,3.31,212,0.0,17.50,835,0.00,5.17,0.000,-38.28,8.45,5.1,0,0.00,0
0.531,-6.25,0.00,0.00,15.04,0.00,-10.62,0.0,13.60,-9.64,14.70,14.73,0.0,0.18,1101.6,15.55,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,373,438,71.8,0,5.00,0.53,66,2.67,2.64,0.80,3.30,212,0.0,17.50,836,0.00,5.16,0.000,-38.28,8.45,5.1,0,0.00,0
0.564,-6.25,0.00,0.00,15.05,0.00,-10.63,0.0,13.76,-9.63,14.70,14.73,0.0,0.18,1101.6,15.55,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,375,438,71.8,0,5.00,0.53,66,2.67,2.76,0.82,3.29,212,0.0,17.50,836,0.00,5.17,0.000,-37.50,8.45,5.1,0,0.00,0
0.590,-6.25,0.00,0.00,15.00,0.00,-10.63,0.0,13.76,-9.63,14.70,14.73,0.0,0.18,1101.6,15.55,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,387,438,71.8,0,5.00,0.54,66,2.67,2.67,0.82,3.28,212,0.0,17.50,837,0.00,5.16,0.000,-38.28,8.44,5.1,0,0.00,0
0.604,-6.25,0.00,0.00,14.96,0.00,-10.64,0.0,13.76,-9.63,14.70,14.73,0.0,0.18,1101.6,15.55,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,378,438,71.8,0,5.00,0.54,66,2.67,2.64,0.82,3.28,212,0.0,17.50,838,0.00,5.16,0.000,-38.28,8.43,5.1,0,0.00,0
0.650,-6.25,0.00,0.00,14.98,0.00,-10.64,0.0,13.76,-9.65,14.70,14.73,0.0,0.18,1101.6,15.55,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,386,438,71.8,0,5.00,0.54,66,2.66,2.64,0.82,3.27,212,0.0,17.50,836,0.00,5.18,0.000,-38.28,8.43,4.7,0,0.00,0
0.690,-6.25,0.00,0.00,14.92,0.00,-10.62,0.0,13.68,-9.66,14.70,14.73,0.0,0.18,1101.1,15.55,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,391,438,71.8,0,5.00,0.54,66,2.65,2.76,0.82,3.26,212,0.0,17.50,835,0.00,5.20,0.000,-36.72,8.45,5.1,0,0.00,0
0.705,-6.25,0.00,0.00,14.91,0.00,-10.62,0.0,13.68,-9.67,14.70,14.73,0.0,0.18,1101.1,15.55,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,373,438,71.8,0,4.50,0.53,66,2.64,2.70,0.82,3.25,212,0.0,17.50,834,3.75,5.38,0.000,-36.72,8.61,5.1,0,0.00,0
0.740,-6.25,0.00,0.00,14.91,0.00,-10.62,2.0,13.68,-9.67,14.70,14.73,0.0,0.18,1101.1,15.55,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,378,531,71.8,0,4.50,0.53,66,2.64,2.67,0.82,3.25,212,0.0,17.50,833,20.96,6.08,0.000,-36.72,9.31,5.1,0,0.00,0
0.765,-6.25,0.00,0.00,14.87,0.00,-10.62,2.4,13.68,-9.67,14.70,14.73,0.0,0.18,1101.1,15.55,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,365,531,71.8,0,5.00,0.53,66,2.65,2.76,0.82,3.24,212,0.0,17.50,833,24.11,6.20,0.000,-16.41,9.44,5.5,0,0.00,0
0.812,-6.25,0.00,0.00,14.84,0.00,-10.61,2.4,13.76,-9.65,14.70,14.73,0.0,0.18,1101.1,15.55,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,419,531,71.8,0,5.50,0.53,66,2.68,3.09,0.86,3.24,212,0.0,17.00,832,24.50,6.24,0.000,-25.00,9.49,5.9,0,0.00,0
0.825,-6.25,0.00,0.00,14.84,0.00,-10.60,2.4,13.76,-9.64,14.70,14.73,0.0,0.19,1100.5,15.55,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,444,531,71.8,0,8.00,0.53,66,2.70,3.16,0.88,3.25,212,0.0,17.50,832,24.51,6.26,0.000,-25.78,9.51,5.9,0,0.00,0
0.871,-6.25,0.00,0.00,14.87,0.00,-10.70,3.1,13.76,-9.62,14.70,14.73,0.0,0.19,1100.5,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,433,531,71.8,0,8.00,0.53,66,2.73,3.22,0.88,3.30,212,0.0,17.50,834,29.25,6.27,0.000,-25.78,9.54,5.9,0,0.00,0
0.885,-6.25,0.00,0.00,14.83,0.00,-10.73,5.5,13.84,-9.58,14.70,14.73,0.0,0.19,1100.5,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,454,531,71.8,0,8.50,0.53,66,2.80,3.42,0.90,3.35,212,0.0,18.00,839,43.76,6.98,0.000,-12.50,10.31,6.3,0,0.00,0
0.919,-6.25,0.00,0.00,14.82,0.00,-10.77,6.3,13.68,-9.54,14.70,14.73,0.0,0.19,1100.5,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,470,478,71.8,0,9.00,0.54,66,2.85,3.71,0.94,3.40,212,0.0,18.00,843,49.24,7.18,0.000,-30.47,10.55,7.1,0,0.00,0
0.936,-6.25,0.00,0.00,14.83,0.00,-10.77,7.1,13.68,-9.48,14.70,14.73,0.0,0.21,1100.5,15.49,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,478,478,71.8,0,10.50,0.54,66,2.93,4.06,0.98,3.40,212,0.0,18.50,845,54.62,7.30,0.000,-16.41,10.71,7.9,0,0.00,0
0.982,-6.25,0.00,0.00,14.81,0.00,-10.89,7.8,13.68,-9.35,14.70,14.73,0.0,0.21,1100.0,15.24,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,456,478,71.8,0,11.50,0.54,66,3.10,4.92,1.06,3.61,212,0.0,18.50,851,61.11,7.44,0.000,-14.06,10.95,8.7,0,0.00,0
1.020,-6.25,0.00,0.00,14.81,0.00,-11.01,8.2,13.68,-9.20,14.70,14.73,0.0,0.22,1100.0,15.11,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,471,478,71.8,0,11.50,0.54,66,3.31,5.67,1.06,3.78,212,0.0,19.00,863,65.72,7.51,0.000,-14.06,11.17,8.7,0,0.00,0
1.036,-6.25,0.00,0.00,14.82,0.00,-11.06,8.6,13.84,-9.12,14.70,14.73,0.0,0.23,1100.0,15.11,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,467,478,71.8,0,12.50,0.55,66,3.43,5.90,1.12,3.78,212,0.0,19.50,866,68.09,7.49,0.000,17.97,11.23,11.8,0,0.00,0
1.081,-6.25,0.00,0.00,14.80,0.00,-11.29,9.4,13.84,-8.77,14.70,14.73,0.0,0.25,1100.0,14.99,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,459,478,71.8,0,13.50,0.56,66,3.87,11.65,1.20,4.80,212,0.0,20.50,879,75.31,7.55,0.000,2.34,11.54,12.2,0,0.00,0
1.096,-6.25,0.00,0.00,14.79,0.00,-11.44,10.2,13.84,-8.59,14.70,14.73,0.0,0.27,1100.0,14.87,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,485,478,71.8,0,14.50,0.57,66,4.24,10.78,1.40,4.80,212,0.0,20.50,895,80.89,7.51,0.000,32.81,11.72,13.0,0,0.00,0
1.143,-6.25,0.00,0.00,14.80,1.08,-12.22,11.0,13.84,-8.19,14.70,14.73,0.0,0.30,1100.0,14.87,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,458,478,71.8,0,14.50,0.57,66,4.81,12.88,1.40,5.39,212,0.0,19.50,914,83.93,7.44,0.000,32.81,11.86,13.0,0,0.00,0
1.182,-6.25,0.00,0.00,14.82,2.17,-12.81,12.5,13.76,-7.85,14.70,14.73,0.0,0.32,1099.5,14.76,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,467,584,71.8,0,15.00,0.78,66,5.16,14.16,1.50,5.95,212,0.0,19.50,914,86.25,7.02,0.000,32.81,12.07,13.4,0,0.00,0
1.187,-6.25,0.00,0.00,14.79,2.60,-13.04,14.1,13.76,-7.61,14.70,14.73,0.0,0.34,1099.5,14.70,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,469,584,71.8,0,15.00,0.78,66,5.70,13.27,1.50,5.95,212,0.0,18.50,940,90.35,6.94,0.000,32.81,12.24,13.4,0,0.00,0
1.215,-6.25,0.00,0.00,14.78,4.22,-13.71,16.5,13.84,-7.13,14.70,14.73,0.0,0.37,1099.5,14.59,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,536,650,71.8,0,15.00,0.80,66,6.33,14.03,1.50,6.49,212,0.0,18.00,969,96.55,6.78,0.000,43.75,12.42,14.2,0,0.00,0
1.222,-6.25,0.00,0.00,14.80,6.39,-14.44,19.6,13.76,-6.78,14.70,14.73,0.0,0.40,1099.5,14.59,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,593,650,71.8,0,15.00,0.85,66,6.98,15.10,1.56,7.02,212,0.0,17.00,1005,104.18,6.59,0.000,50.78,12.61,15.0,0,0.00,0
1.262,-6.25,0.00,0.00,14.81,8.44,-13.98,22.7,13.76,-6.27,14.70,14.72,0.0,0.43,1099.5,14.53,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,577,730,71.8,0,15.00,0.85,66,7.60,15.82,1.56,7.54,212,0.0,16.00,1043,120.54,6.77,0.000,50.78,13.41,15.0,0,0.00,0
1.293,-5.47,0.00,0.00,14.82,10.74,-13.41,27.5,13.76,-5.54,14.70,14.72,0.0,0.47,1099.5,14.64,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,661,823,71.8,0,15.00,1.11,66,8.59,19.46,1.60,8.10,212,0.0,14.00,1082,146.49,7.27,0.000,46.09,14.32,18.1,0,0.00,0
1.388,-5.47,0.00,0.00,14.97,24.53,-7.22,33.3,13.60,-3.77,14.70,14.70,0.0,0.67,1099.0,14.70,198,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,865,1340,71.8,0,13.50,1.18,66,13.31,41.25,1.82,10.85,212,0.0,6.00,1174,177.84,7.17,0.010,82.81,15.98,43.7,0,0.00,0
1.415,-5.47,0.00,0.00,15.22,22.74,0.98,36.1,13.76,-2.48,14.63,14.63,0.0,0.74,1099.0,14.64,198,0.750,2.46,0.00,0.0,0.0,0.00,0.00,1.000,1100,1393,71.8,0,10.50,1.25,66,15.48,23.72,2.26,12.35,212,0.0,5.00,1223,190.95,6.08,0.040,82.81,16.51,80.3,0,0.00,0
1.421,-3.91,0.00,0.00,15.73,22.91,1.55,37.6,13.44,-1.70,14.63,14.63,0.0,0.75,1099.0,14.64,198,0.750,2.46,1.50,0.0,0.0,0.00,0.00,1.000,1291,1447,71.8,0,5.50,1.62,66,17.19,23.72,1.88,12.31,212,0.0,5.50,1312,207.75,5.84,0.080,-12.50,16.78,100.0,0,0.00,0
1.437,-1.56,0.00,0.25,16.34,24.78,2.04,38.0,13.44,-1.40,14.63,14.63,0.0,0.74,1099.0,14.64,198,0.750,2.46,1.50,0.0,0.0,0.00,0.00,1.000,1372,1393,71.8,0,6.00,1.74,66,18.41,20.70,1.66,12.34,212,0.0,7.00,1393,220.59,6.05,0.124,45.31,17.55,100.0,0,3.53,0
1.466,0.78,0.00,0.38,16.69,21.55,6.47,38.8,13.60,-1.03,14.62,14.62,0.0,0.76,1098.6,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1327,1447,71.8,0,8.00,2.26,66,20.17,21.32,1.66,12.32,212,0.0,12.00,1541,244.56,6.95,0.541,39.84,18.66,100.0,0,14.90,0
1.492,0.78,0.00,0.38,16.81,21.55,6.47,39.2,13.60,-0.96,14.62,14.62,0.0,0.78,1098.6,14.64,198,0.750,2.11,1.00,0.0,0.0,0.00,0.00,1.000,1358,1447,71.8,0,8.00,2.26,66,21.69,23.56,1.66,12.26,212,0.0,12.00,1624,253.18,7.88,0.561,39.84,19.76,100.0,0,14.90,0
1.520,1.56,0.00,0.38,16.94,19.95,6.86,39.6,13.28,-0.89,14.61,14.61,0.0,0.75,1098.6,14.64,198,0.750,2.11,1.00,0.0,0.0,0.00,0.00,1.000,1324,1447,71.8,0,12.50,2.55,66,22.40,22.43,1.80,12.15,212,0.0,15.50,1788,253.98,8.56,0.772,38.28,20.58,100.0,0,23.14,0
1.536,1.56,0.00,0.38,16.23,20.13,6.45,40.4,13.28,-0.84,14.61,14.61,0.0,0.76,1098.6,14.64,198,0.750,1.41,1.00,0.0,0.0,0.00,0.00,1.000,1371,1447,71.8,0,16.50,2.78,66,24.42,18.99,1.84,12.32,213,0.0,16.00,1865,255.35,8.87,0.792,-94.53,20.95,72.8,0,23.92,0
1.581,1.56,0.00,0.38,15.62,19.91,5.97,41.6,13.28,-0.82,14.60,14.60,0.0,0.78,1098.6,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1343,1447,71.8,0,16.50,2.78,66,26.70,25.03,1.84,12.20,213,0.0,16.00,2008,256.84,9.20,0.822,-94.53,21.30,72.8,0,23.92,0
1.596,-1.56,0.00,0.12,15.13,19.80,6.44,43.1,13.20,-0.88,14.61,14.61,0.0,0.76,1098.6,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1365,1447,71.8,0,16.50,3.10,66,27.91,23.08,1.94,11.81,213,0.0,17.50,2142,261.60,9.80,0.852,60.94,21.88,40.2,0,24.71,0
1.624,-3.12,0.00,0.00,14.76,20.69,6.14,46.3,13.04,-0.92,14.61,14.61,0.0,0.79,1098.1,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1334,1447,71.8,0,19.00,3.39,66,31.25,28.96,1.94,12.00,213,0.0,18.50,2315,268.70,10.15,0.882,84.38,22.15,55.5,0,20.00,0
1.655,-3.12,0.00,0.00,14.67,19.20,8.08,48.6,13.04,-0.95,14.63,14.63,0.0,0.80,1098.1,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1363,1447,71.8,0,19.00,3.39,66,32.83,33.75,1.94,11.85,213,0.0,18.50,2400,273.68,10.51,0.902,84.38,22.50,55.5,0,20.00,0
1.672,-3.91,0.00,0.00,14.75,18.54,10.36,51.4,13.12,-0.90,14.63,14.63,0.0,0.80,1098.1,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1422,1500,71.8,0,19.00,3.67,66,34.28,34.60,2.12,12.26,213,0.0,19.00,2515,279.62,10.93,0.922,73.44,22.89,75.2,0,14.51,0
1.689,-3.91,0.00,0.00,14.82,18.31,10.60,54.1,13.12,-0.84,14.63,14.63,0.0,0.80,1098.1,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1393,1500,71.8,0,19.00,3.67,66,35.97,33.96,2.12,12.06,213,0.0,19.00,2609,285.11,12.14,0.942,73.44,24.19,75.2,0,14.51,0
1.717,-3.12,0.00,0.00,15.07,18.17,10.68,58.8,13.20,-0.87,14.63,14.63,0.0,0.80,1098.1,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1544,1553,71.8,0,19.50,3.98,66,37.79,37.69,2.36,11.94,213,0.0,20.50,2792,292.20,12.97,0.982,27.34,25.04,100.0,0,16.47,0
1.751,-1.56,0.00,0.12,15.42,17.97,10.93,61.2,13.28,-0.91,14.63,14.63,0.0,0.80,1098.1,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1465,1619,71.8,0,20.50,4.25,66,39.74,38.64,2.26,12.03,213,0.0,20.50,2901,297.68,13.71,1.000,50.00,25.74,100.0,0,18.04,0
1.766,-1.56,0.00,0.12,15.58,17.92,8.91,63.5,13.28,-0.94,14.63,14.63,0.0,0.83,1098.1,14.64,198,0.750,1.76,1.00,0.0,0.0,0.00,0.00,1.000,1561,1672,71.8,0,20.50,4.25,66,42.30,48.81,2.26,12.04,213,0.0,20.00,3000,300.86,15.20,1.000,50.00,27.17,100.0,0,18.04,0
