Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 04b.ptm - Realtime: 2016 WRX 91 - 04b.ptm]
9.420,0.00,0.00,10.62,9,9,1,1,100.0,13.05,17.84,10.73,2.36,on,10.75,194,1.000,0.0,0.00,0.00,2226,2137,88.6,3,1.00,25.87,106,136,882,1489,531,640,21.6,208.50,203.89,3.94,30.07,215,5291,347.96,0,0,0,0,7.55,1.000,20.51,100.0,51.76,0
9.449,0.00,0.00,10.69,9,9,1,1,100.0,13.05,17.82,10.71,2.34,on,10.75,194,1.000,0.0,0.00,0.00,2067,2137,88.6,3,0.50,26.02,106,136,851,937,620,1242,21.2,210.48,209.17,3.96,31.27,215,5303,347.93,0,0,0,0,7.56,1.000,20.42,100.0,51.76,0
9.464,0.78,0.00,10.77,9,9,1,1,100.0,13.05,17.64,10.71,2.36,on,10.72,194,1.000,0.0,0.00,0.00,2149,2137,88.6,3,0.50,27.16,106,136,1770,945,1092,1048,21.2,209.02,206.91,3.92,31.08,215,5305,347.91,0,0,0,0,7.58,1.000,20.37,100.0,51.76,0
9.510,0.78,0.00,10.63,9,9,1,1,100.0,13.05,17.50,10.71,2.40,on,10.72,194,1.000,0.0,0.00,0.00,2205,2137,88.6,3,0.50,27.16,106,136,854,1111,854,919,21.2,210.39,214.45,3.92,29.86,215,5312,347.90,0,0,0,0,7.58,1.000,20.38,100.0,51.76,0
9.534,0.78,0.00,10.54,9,9,0,1,100.0,13.05,17.56,10.71,2.36,on,10.72,194,1.000,0.0,0.00,0.00,2126,2137,88.6,3,1.00,26.06,106,136,1324,644,518,756,21.2,210.33,203.89,3.98,31.08,215,5318,347.89,0,0,0,0,7.55,1.000,20.34,100.0,51.76,0
9.570,-0.78,0.00,10.61,9,9,0,1,100.0,13.05,17.38,10.71,2.36,on,10.72,194,1.000,0.0,0.00,0.00,2195,2137,88.6,3,0.50,26.16,106,136,649,1018,424,664,21.2,209.24,209.17,3.94,30.72,215,5336,347.85,0,0,0,0,7.56,1.000,20.30,100.0,51.76,0
9.589,0.00,0.00,10.62,9,9,0,0,100.0,13.05,17.39,10.70,2.38,on,10.72,194,1.000,0.0,0.00,0.00,2211,2137,88.6,3,0.50,26.33,106,136,2025,733,574,1560,21.2,212.26,209.93,3.94,29.71,215,5366,347.77,0,0,0,0,7.57,1.000,20.12,100.0,51.37,0
9.615,0.00,0.00,10.59,9,9,0,0,100.0,13.05,17.30,10.70,2.36,on,10.72,194,1.000,0.0,0.00,0.00,2129,2137,88.6,3,0.50,26.33,106,136,1087,882,406,975,21.2,207.67,203.89,3.94,30.35,215,5379,347.75,0,0,0,0,7.55,1.000,20.04,100.0,51.37,0
9.630,-0.78,0.00,10.56,9,9,0,0,100.0,13.05,17.33,10.70,2.35,on,10.72,194,1.000,0.0,0.00,0.00,2114,2137,88.6,3,1.00,26.39,106,136,749,999,1331,538,20.8,211.01,206.91,3.92,29.58,215,5379,347.75,0,0,0,0,7.57,1.000,19.99,100.0,50.98,0
9.667,-0.78,0.00,10.65,9,9,0,0,100.0,13.05,17.20,10.70,2.36,on,10.72,194,1.000,0.0,0.00,0.00,2159,2137,88.6,3,1.00,26.39,106,136,530,527,1010,768,21.2,211.28,213.70,3.92,30.04,215,5375,347.76,0,0,0,0,7.58,1.000,20.04,100.0,50.98,0
9.693,-0.78,0.00,10.66,9,9,-1,0,100.0,13.05,17.13,10.70,2.38,on,10.72,194,1.000,0.0,0.00,0.00,2152,2137,88.6,3,0.50,26.37,106,138,814,693,460,1098,21.2,213.70,224.93,3.96,29.40,215,5375,347.76,0,0,0,0,7.55,1.000,20.03,100.0,51.37,0
9.725,-0.78,0.00,10.64,9,9,-1,0,100.0,13.05,17.16,10.70,2.33,on,10.72,194,1.000,0.0,0.00,0.00,2229,2137,88.6,3,1.00,27.60,106,138,1082,830,909,429,20.8,210.35,203.14,3.90,29.73,215,5406,347.73,0,0,0,0,7.57,1.000,19.99,100.0,50.98,0
9.755,-0.78,0.00,10.59,9,9,-1,0,100.0,13.05,17.11,10.68,2.32,on,10.69,194,1.000,0.0,0.00,0.00,2231,2137,88.6,3,1.00,27.60,106,138,733,621,1690,1324,20.8,210.01,196.35,3.90,30.57,215,5422,347.65,0,0,0,0,7.58,1.000,19.78,100.0,50.98,0
9.770,-1.56,0.00,10.72,9,9,-1,0,100.0,13.05,17.18,10.68,2.37,on,10.69,194,1.000,0.0,0.00,0.00,2210,2137,88.6,3,1.00,25.45,106,138,1037,1435,827,897,20.8,210.82,215.15,3.82,29.28,215,5431,347.62,0,0,0,0,7.56,1.000,19.76,100.0,50.98,0
9.802,0.00,0.00,10.82,9,9,-1,0,100.0,13.05,16.99,10.68,2.34,on,10.69,194,1.000,0.0,0.00,0.00,2140,2137,88.6,3,1.00,26.65,106,138,759,679,582,1136,20.8,211.90,212.94,3.96,29.58,215,5438,347.61,0,0,0,0,7.56,1.000,19.69,100.0,50.98,0
9.834,0.00,0.00,10.75,9,9,-1,-1,100.0,13.05,16.99,10.68,2.32,on,10.69,194,1.000,0.0,0.00,0.00,2138,2137,88.6,3,1.00,26.71,106,138,1510,958,829,890,20.8,212.01,206.16,3.92,29.28,215,5444,347.60,0,0,0,0,7.58,1.000,19.69,100.0,50.59,0
9.866,0.00,0.00,10.66,9,9,-1,-1,100.0,13.05,16.83,10.68,2.28,on,10.69,194,1.000,0.0,0.00,0.00,2133,2137,88.6,3,1.00,26.71,106,138,803,800,1189,492,20.8,214.68,211.44,3.92,29.76,215,5450,347.59,0,0,0,0,7.55,1.000,19.64,100.0,50.59,0
9.881,-0.78,0.00,10.65,9,9,-1,-1,100.0,13.05,16.86,10.66,2.30,on,10.69,194,1.000,0.0,0.00,0.00,2139,2137,88.6,3,1.00,25.58,106,138,1328,862,1760,1671,20.8,209.12,197.86,3.94,29.03,215,5463,347.56,0,0,0,0,7.56,1.000,19.57,100.0,50.59,0
9.909,-1.56,0.00,10.67,9,9,-2,-1,100.0,13.05,16.66,10.66,2.33,on,10.69,194,1.000,0.0,0.00,0.00,2295,2137,88.6,3,1.00,25.73,106,138,1195,1013,276,989,20.4,206.93,200.12,3.90,29.24,215,5482,347.51,0,0,0,0,7.57,1.000,19.52,100.0,50.59,0
9.939,-1.56,0.00,10.68,9,9,-2,-1,100.0,13.05,16.76,10.66,2.33,on,10.69,194,1.000,0.0,0.00,0.00,2188,2137,88.6,3,1.00,25.73,106,138,1347,1035,2224,523,20.4,208.30,209.17,3.90,28.95,215,5495,347.49,0,0,0,0,7.58,1.000,19.38,100.0,50.59,0
9.965,-0.78,0.00,10.68,9,9,-2,-1,100.0,13.05,16.73,10.66,2.29,on,10.69,194,1.000,0.0,0.00,0.00,2209,2137,88.6,3,1.00,26.96,106,138,1124,564,447,982,20.4,209.31,208.42,3.96,30.17,215,5489,347.50,0,0,0,0,7.56,1.000,19.38,100.0,50.20,0
10.001,0.00,0.00,10.72,9,9,-2,-2,100.0,13.05,16.55,10.66,2.27,on,10.69,194,1.000,0.0,0.00,0.00,2110,2137,88.6,3,1.00,25.81,106,138,1286,1161,1256,688,20.4,207.65,206.91,3.94,28.87,215,5502,347.48,0,0,0,0,7.57,1.000,19.40,100.0,50.20,0
10.032,0.00,0.00,10.65,9,9,-2,-2,100.0,13.05,16.50,10.65,2.35,on,10.66,194,1.000,0.0,0.00,0.00,2121,2137,88.6,3,1.00,25.81,106,140,549,862,1166,970,20.4,210.50,211.44,3.94,29.83,215,5505,347.46,0,0,0,0,7.59,1.000,19.33,100.0,50.20,0
10.052,0.00,0.00,10.55,9,9,-2,-2,100.0,13.05,16.54,10.65,2.32,on,10.66,194,1.000,0.0,0.00,0.00,2142,2137,88.6,3,0.50,28.25,106,140,1219,759,679,1167,20.4,208.12,209.93,3.98,28.81,215,5531,347.40,0,0,0,0,7.55,1.000,19.26,100.0,50.20,0
10.078,-1.56,0.00,10.52,9,9,-2,-2,100.0,13.05,16.35,10.65,2.31,on,10.66,194,1.000,0.0,0.00,0.00,2101,2137,88.6,3,1.00,27.20,106,140,875,915,1344,563,20.0,213.69,215.85,3.92,28.81,215,5551,347.36,0,0,0,0,7.56,1.000,19.16,100.0,50.20,0
10.105,-1.56,0.00,10.57,9,9,-2,-2,100.0,13.05,16.39,10.63,2.30,on,10.63,194,1.000,0.0,0.00,0.00,2121,2137,88.6,3,1.00,27.20,106,140,1410,902,1864,803,20.0,209.22,201.63,3.92,29.53,215,5551,347.36,0,0,0,0,7.59,1.000,19.09,100.0,50.20,0
10.135,-0.78,0.00,10.57,9,9,-2,-2,100.0,13.05,16.31,10.63,2.30,on,10.63,194,1.000,0.0,0.00,0.00,2095,2137,88.6,3,1.00,26.08,106,140,912,1149,826,659,20.0,208.71,204.65,3.88,28.58,215,5557,347.34,0,0,0,0,7.55,1.000,19.05,100.0,49.80,0
10.165,-1.56,0.00,10.57,9,9,-2,-2,100.0,13.05,16.28,10.63,2.28,on,10.63,194,1.000,0.0,0.00,0.00,2071,2137,88.6,3,1.00,27.23,106,140,1045,759,756,1029,20.0,208.06,202.39,3.92,29.96,215,5560,347.34,0,0,0,0,7.57,1.000,19.07,100.0,49.80,0
10.194,-1.56,0.00,10.54,9,9,-2,-2,100.0,13.05,16.27,10.63,2.23,on,10.63,194,1.000,0.0,0.00,0.00,2086,2137,88.6,3,1.00,27.23,106,140,751,420,591,716,20.0,207.48,208.42,3.92,28.56,215,5574,347.30,0,0,0,0,7.58,1.000,19.02,100.0,49.80,0
10.224,-1.56,0.00,10.61,9,9,-3,-2,100.0,13.05,16.17,10.63,2.22,on,10.63,194,1.000,0.0,0.00,0.00,2122,2137,88.6,3,1.00,26.16,106,140,1088,332,1564,688,20.0,207.54,203.89,3.90,28.74,215,5590,347.26,0,0,0,0,7.58,1.000,18.93,100.0,49.80,0
10.256,-1.56,0.00,10.64,9,9,-3,-3,100.0,13.05,16.07,10.63,2.24,on,10.63,194,1.000,0.0,0.00,0.00,2115,2137,88.6,3,1.00,26.22,106,140,1127,714,940,839,20.0,208.81,205.40,3.88,28.60,215,5597,347.25,0,0,0,0,7.56,1.000,18.86,100.0,49.80,0
10.272,-1.56,0.00,10.63,9,9,-3,-2,100.0,13.05,15.99,10.63,2.21,on,10.63,194,1.000,0.0,0.00,0.00,2106,2137,88.6,3,1.50,26.28,106,140,787,1050,1207,1230,20.0,205.48,206.16,3.94,28.49,215,5607,347.23,0,0,0,0,7.57,1.000,18.84,100.0,49.80,0
10.299,-1.56,0.00,10.73,9,9,-3,-2,100.0,13.05,15.95,10.61,2.21,on,10.63,194,1.000,0.0,0.00,0.00,2136,2137,88.6,3,1.50,26.28,106,140,1015,973,566,549,19.6,206.84,216.55,3.94,29.77,215,5624,347.20,0,0,0,0,7.58,1.000,18.71,100.0,49.80,0
10.330,0.00,0.00,10.72,9,9,-3,-3,100.0,13.05,16.04,10.61,2.22,on,10.63,194,1.000,0.0,0.00,0.00,2107,2137,88.6,3,1.50,26.39,106,140,784,719,1697,1314,19.6,206.90,199.37,3.96,28.40,215,5624,347.19,0,0,0,0,7.55,1.000,18.69,100.0,49.41,0
10.362,0.00,0.00,10.63,9,9,-3,-3,100.0,13.05,16.15,10.61,2.21,on,10.63,194,1.000,0.0,0.00,0.00,2198,2137,88.6,3,1.50,26.44,106,142,1844,674,488,1019,19.6,210.51,213.70,3.92,28.34,216,5634,347.16,0,0,0,0,7.57,1.000,18.66,100.0,49.41,0
10.393,0.00,0.00,10.62,9,9,-3,-3,100.0,13.05,15.79,10.61,2.23,on,10.63,194,1.000,0.0,0.00,0.00,2117,2137,88.6,3,1.50,26.44,106,142,982,596,456,468,19.6,209.01,207.66,3.92,29.10,216,5647,347.14,0,0,0,0,7.58,1.000,18.57,100.0,49.41,0
10.408,-0.78,0.00,10.62,9,9,-3,-3,100.0,13.05,15.83,10.61,2.28,on,10.63,194,1.000,0.0,0.00,0.00,2061,2137,88.6,3,1.50,25.27,106,142,983,698,1674,1724,19.6,214.20,213.70,3.94,28.34,216,5658,347.11,0,0,0,0,7.56,1.000,18.57,100.0,49.02,0
10.435,0.00,0.00,10.68,9,9,-3,-3,100.0,13.05,15.87,10.59,2.22,on,10.60,194,1.000,0.0,0.00,0.00,2317,2137,88.6,3,1.50,26.60,106,142,1625,785,994,977,19.6,213.57,220.74,4.02,28.12,216,5668,347.09,0,0,0,0,7.58,1.000,18.49,100.0,49.02,0
10.461,0.00,0.00,10.57,9,9,-3,-3,100.0,13.05,15.73,10.59,2.24,on,10.60,194,1.000,0.0,0.00,0.00,2040,2137,88.6,3,1.50,26.60,106,142,775,431,1227,489,19.6,216.05,221.44,4.02,28.64,216,5668,347.09,0,0,0,0,7.57,1.000,18.49,100.0,49.02,0
10.489,-0.78,0.00,10.44,9,9,-4,-3,100.0,13.05,15.79,10.59,2.23,on,10.60,194,1.000,0.0,0.00,0.00,2262,2137,88.6,3,1.50,27.81,106,142,777,572,1181,2092,19.2,210.86,207.66,3.94,28.77,216,5685,347.06,0,0,0,0,7.55,1.000,18.38,100.0,49.02,0
10.521,-1.56,0.00,10.40,9,9,-4,-3,100.0,13.05,15.87,10.58,2.24,on,10.60,194,1.000,0.0,0.00,0.00,2039,2137,88.6,3,1.50,26.73,106,142,862,1237,623,586,19.2,213.41,210.68,3.96,28.09,216,5706,347.00,0,0,0,0,7.56,1.000,18.27,100.0,49.02,0
10.552,-1.56,0.00,10.48,9,9,-4,-3,100.0,13.05,15.68,10.58,2.23,on,10.60,194,1.000,0.0,0.00,0.00,2183,2137,88.6,3,1.50,26.78,106,142,1216,997,871,1222,19.2,211.43,209.17,3.94,29.41,216,5706,347.00,0,0,0,0,7.57,1.000,18.26,100.0,48.63,0
10.586,-1.56,0.00,10.51,9,9,-4,-3,100.0,13.05,15.58,10.58,2.27,on,10.60,194,1.000,0.0,0.00,0.00,2096,2137,88.6,3,1.50,26.78,106,142,1414,533,1126,937,19.2,211.50,207.66,3.94,29.11,216,5709,347.01,0,0,0,0,7.55,1.000,18.22,100.0,48.63,0
10.611,-1.56,0.00,10.45,9,9,-4,-3,100.0,13.05,15.71,10.58,2.19,on,10.60,194,1.000,0.0,0.00,0.00,2110,2137,88.6,3,1.50,26.81,106,142,474,506,1223,1325,19.2,208.95,201.63,3.90,27.99,216,5709,346.99,0,0,0,0,7.55,1.000,18.24,100.0,48.63,0
10.639,-1.56,0.00,10.49,9,9,-4,-4,100.0,13.05,15.53,10.58,2.20,on,10.60,194,1.000,0.0,0.00,0.00,2181,2137,88.6,3,1.50,26.86,106,142,700,878,499,1343,19.2,213.99,215.85,3.90,28.13,216,5730,346.95,0,0,0,0,7.57,1.000,18.12,100.0,48.63,0
10.667,-1.56,0.00,10.59,9,9,-5,-4,100.0,13.05,15.36,10.58,2.20,on,10.60,194,1.000,0.0,0.00,0.00,2038,2137,88.6,3,1.50,25.72,106,142,960,830,1503,803,18.8,213.05,212.94,3.94,29.01,216,5741,346.93,0,0,0,0,7.60,1.000,18.10,100.0,48.24,0
10.698,-1.56,0.00,10.69,9,9,-5,-4,100.0,13.05,15.37,10.56,2.20,on,10.57,194,1.000,0.0,0.00,0.00,2127,2137,88.6,3,1.50,25.72,106,142,1530,439,803,1221,18.8,210.90,204.65,3.94,28.44,216,5766,346.86,0,0,0,0,7.60,1.000,17.99,100.0,48.24,0
10.729,0.00,0.00,10.59,9,9,-5,-4,100.0,13.05,15.43,10.56,2.19,on,10.57,194,1.000,0.0,0.00,0.00,2095,2137,88.6,3,1.50,27.08,106,142,1194,934,1580,649,18.8,216.09,219.34,3.94,27.73,216,5776,346.84,0,0,0,0,7.60,1.000,17.88,100.0,48.24,0
10.744,-0.78,0.00,10.57,9,9,-5,-4,100.0,13.05,15.40,10.56,2.18,on,10.57,194,1.000,0.0,0.00,0.00,2146,2137,88.6,3,2.00,27.13,106,144,764,818,545,1209,18.8,211.52,204.65,3.92,27.80,216,5780,346.84,0,0,0,0,7.60,1.000,17.86,100.0,47.84,0
10.772,-0.78,0.00,10.59,9,9,-5,-4,100.0,13.05,15.27,10.56,2.17,on,10.57,194,1.000,0.0,0.00,0.00,2150,2137,88.6,3,2.00,27.13,106,144,1391,1872,1090,1111,18.8,209.70,208.42,3.92,29.20,216,5773,346.85,0,0,0,0,7.60,1.000,17.91,100.0,47.84,0
10.805,-0.78,0.00,10.59,9,9,-5,-4,100.0,13.05,15.27,10.56,2.18,on,10.57,194,1.000,0.0,0.00,0.00,2164,2137,88.6,3,2.00,25.89,106,144,1261,686,1666,991,18.8,210.45,207.66,3.96,28.79,216,5787,346.81,0,0,0,0,7.59,1.000,17.82,100.0,48.24,0
10.831,-0.78,0.00,10.59,9,9,-5,-4,100.0,13.05,15.27,10.56,2.16,on,10.57,194,1.000,0.0,0.00,0.00,2150,2137,88.6,3,2.00,25.96,106,144,281,1030,1314,991,18.8,208.15,206.91,3.92,28.26,216,5794,346.80,0,0,0,0,7.60,1.000,17.82,100.0,47.84,0
10.858,-0.78,0.00,10.58,9,9,-5,-4,100.0,13.05,15.32,10.54,2.14,on,10.57,194,1.000,0.0,0.00,0.00,2221,2137,88.6,3,2.00,25.96,106,144,1627,1003,439,1046,18.4,207.68,202.39,3.92,27.65,216,5816,346.77,0,0,0,0,7.57,1.000,17.74,100.0,47.84,0
10.890,-0.78,0.00,10.59,9,9,-5,-4,100.0,13.05,15.44,10.54,2.16,on,10.57,194,1.000,0.0,0.00,0.00,2198,2137,88.6,3,2.50,26.07,106,144,1320,670,928,1078,18.4,209.26,202.39,4.00,27.55,216,5827,346.73,0,0,0,0,7.59,1.000,17.67,100.0,47.84,0
10.919,0.00,0.00,10.62,9,9,-6,-4,100.0,13.05,15.24,10.56,2.18,on,10.57,194,1.000,0.0,0.00,0.00,2145,2137,88.6,3,2.00,26.12,106,144,1887,504,1063,476,18.4,206.87,206.91,3.94,27.88,216,5830,346.71,0,0,0,0,7.60,1.000,17.61,100.0,47.45,0
10.945,0.00,0.00,10.65,9,9,-6,-4,97.6,13.05,15.04,10.54,2.16,on,10.57,194,1.000,0.0,0.00,0.00,2215,2137,88.6,3,2.00,26.12,106,144,392,1019,1025,1063,18.4,209.68,214.45,3.94,28.67,216,5834,346.71,0,0,0,0,7.62,1.000,17.61,100.0,47.45,0
10.965,0.78,0.00,10.62,9,9,-6,-4,96.1,13.05,15.00,10.54,2.17,on,10.57,194,1.000,0.0,0.00,0.00,2109,2137,88.6,3,2.50,27.38,106,144,1094,491,930,1177,18.4,210.54,206.16,3.96,28.95,216,5845,346.69,0,0,0,0,7.58,1.000,17.53,100.0,47.45,0
10.991,0.78,0.00,10.51,9,9,-6,-5,91.4,13.05,15.03,10.53,2.17,on,10.54,194,1.000,0.0,0.00,0.00,2107,2137,88.6,3,2.50,27.50,106,144,829,802,824,1054,18.4,210.64,211.44,3.98,28.43,216,5863,346.64,0,0,0,0,7.60,1.000,17.45,100.0,47.45,0
11.031,-0.78,0.00,10.42,9,9,-6,-5,85.1,13.05,15.19,10.53,2.13,on,10.54,196,1.000,0.0,0.00,0.00,2181,2137,88.6,3,2.50,27.55,106,144,1010,1002,917,571,18.4,210.47,203.89,3.96,27.43,216,5870,326.46,0,0,0,0,7.60,1.000,17.39,100.0,43.53,0
11.055,-0.78,0.00,10.46,9,9,-6,-5,77.6,13.05,15.27,10.53,2.14,on,10.54,196,1.000,0.0,0.00,0.00,2224,2137,88.6,3,2.50,27.55,106,144,535,429,1347,1185,18.0,211.78,205.40,3.96,27.30,216,5878,288.46,0,0,0,0,7.59,1.000,17.35,100.0,43.53,0
11.094,-0.78,0.00,10.59,9,9,-6,-5,67.8,13.05,15.19,10.54,2.16,on,10.54,196,1.000,0.0,0.00,0.00,2106,2137,88.6,3,2.50,26.33,106,144,1753,453,1358,857,18.0,209.57,206.16,3.92,27.53,216,5881,238.65,0,0,0,0,7.58,1.000,17.29,100.0,31.76,0
11.126,0.00,0.00,10.61,9,9,-6,-5,51.8,13.05,15.05,10.54,2.12,on,10.54,196,1.000,0.0,0.00,0.00,2235,2137,88.6,3,2.50,26.40,106,144,1753,986,976,639,18.0,207.91,206.91,3.90,27.58,216,5896,192.26,0,0,0,0,7.60,1.000,17.29,68.5,22.75,0
11.141,0.00,0.00,10.57,9,9,-6,-5,23.5,13.05,14.66,10.52,2.03,on,10.54,196,1.000,0.0,0.00,0.00,2198,2137,88.6,3,2.50,26.40,106,145,812,411,694,1369,18.0,201.47,220.04,3.90,27.75,216,5907,169.01,0,0,0,0,7.61,1.000,17.19,68.5,22.75,0
11.169,0.78,0.00,10.55,9,9,-6,-5,0.0,13.05,14.42,10.54,2.16,on,10.54,196,1.000,0.0,0.00,0.00,2053,2137,88.6,3,2.50,26.46,106,145,672,576,992,841,18.0,212.67,212.94,4.02,27.78,216,5911,153.46,0,0,0,0,7.58,1.000,17.15,53.5,17.65,0
11.200,0.78,0.00,10.52,9,10,-6,-5,0.0,13.05,13.85,10.54,2.07,on,10.51,196,1.000,0.0,0.00,0.00,2175,438,88.6,3,2.50,27.76,106,145,754,1056,1875,1012,18.0,203.81,209.17,4.02,26.22,216,5915,130.14,0,0,0,0,7.60,1.000,17.14,43.7,13.73,0
11.232,0.78,0.00,10.38,9,10,-6,-5,0.0,13.05,13.22,10.55,2.04,on,10.54,196,1.000,0.0,0.00,0.00,1262,438,88.6,3,2.50,27.76,106,145,114,73,80,95,18.0,195.20,188.95,4.02,26.29,216,5937,114.54,0,0,0,0,7.61,1.000,17.07,43.7,13.73,0
11.249,-0.78,0.00,10.62,9,9,-6,-6,0.0,13.05,12.19,10.58,1.92,on,10.60,196,1.000,0.0,0.00,0.00,643,438,88.6,3,4.50,31.66,106,145,165,60,139,80,17.7,186.69,169.29,3.78,23.86,216,5941,91.04,0,0,0,0,7.57,1.000,16.76,36.2,0.00,0
11.285,1.56,0.00,10.88,5,5,-5,-6,0.0,13.05,8.73,10.89,1.48,on,10.91,196,1.000,0.0,0.00,0.00,754,438,88.6,3,5.50,40.48,106,145,132,63,61,37,18.0,139.18,67.19,3.30,18.97,216,5896,59.85,0,0,0,0,7.57,1.000,14.83,25.2,0.00,0
11.331,-6.25,0.00,10.14,0,0,-2,-5,0.0,13.05,3.15,12.15,1.15,on,12.18,196,1.000,0.0,0.00,0.00,650,438,88.6,3,7.00,28.66,106,145,99,48,76,41,18.4,105.10,34.34,2.82,12.31,216,5837,30.00,0,0,0,0,7.56,1.000,8.33,16.5,0.00,0
11.354,-15.62,0.00,10.26,0,0,1,-4,0.0,13.05,0.09,12.85,0.90,on,12.89,196,1.000,0.0,0.00,0.00,634,438,78.8,3,8.50,18.71,106,145,60,85,71,36,18.4,87.96,12.49,1.54,9.34,216,5852,28.00,0,0,0,0,7.58,1.000,5.63,11.4,0.00,0
11.384,-15.62,0.00,10.53,0,0,1,-4,0.0,13.05,-3.40,13.25,0.72,on,12.76,196,1.000,0.0,0.00,0.00,653,438,78.8,3,8.50,18.71,106,145,46,35,29,21,18.4,65.72,4.64,1.54,6.30,216,5837,25.00,0,0,0,0,7.58,1.000,4.96,11.4,0.00,0
11.419,0.00,0.00,10.61,0,0,2,-4,0.0,13.05,-6.52,13.88,0.48,on,12.84,196,1.000,0.0,0.00,0.00,564,438,78.8,3,4.00,12.42,106,145,151,78,41,24,18.4,44.59,2.71,0.92,5.21,216,5776,21.00,0,0,0,0,7.57,1.000,3.66,10.2,0.00,0
11.446,0.00,0.00,10.86,0,0,2,-4,0.0,13.05,-7.67,14.12,0.40,off,12.93,196,1.000,0.0,0.00,0.00,546,438,78.8,3,5.00,8.64,106,144,83,78,40,21,18.8,35.87,2.53,0.76,4.55,216,5798,19.00,0,0,0,0,7.56,1.000,2.31,9.4,0.00,0
11.472,0.00,0.00,11.59,0,0,2,-4,0.0,13.05,-8.60,14.06,0.30,off,12.76,196,1.000,0.0,0.00,0.00,564,438,78.8,3,6.50,8.80,106,144,51,38,48,30,18.4,27.90,3.26,0.90,3.73,216,5896,16.00,0,0,0,0,7.57,1.000,1.66,8.7,0.00,0
11.501,0.00,0.00,11.31,0,0,2,-4,0.0,13.05,-9.41,14.00,0.21,off,12.54,196,1.000,0.0,0.00,0.00,407,438,78.8,3,6.50,8.80,106,144,100,87,51,29,17.7,21.19,3.77,0.90,3.03,216,5971,12.00,0,0,0,0,7.58,1.000,0.44,8.7,0.00,0
11.532,0.00,0.00,11.24,0,0,2,-4,0.0,13.05,-9.89,14.00,0.17,off,12.50,196,1.000,0.0,0.00,0.00,444,438,71.8,3,7.50,8.92,106,142,78,70,28,27,17.7,17.08,3.48,0.98,2.69,216,5971,9.00,0,0,0,0,7.56,1.000,-0.16,7.9,0.00,0
11.564,0.00,0.00,11.41,0,0,2,-4,0.0,13.05,-10.19,14.03,0.16,off,12.54,196,1.000,0.0,0.00,0.00,444,438,71.8,3,9.00,8.89,106,142,55,55,45,39,17.7,14.80,3.40,0.90,2.48,216,5945,7.00,0,0,0,0,7.55,1.000,-1.47,7.1,0.00,0
11.597,0.00,0.00,11.64,0,0,2,-4,0.0,13.05,-10.49,14.03,0.14,off,12.63,196,1.000,0.0,0.00,0.00,353,438,71.8,3,9.00,8.89,106,142,39,32,32,26,18.0,13.11,5.33,0.90,2.22,216,5896,4.00,0,0,0,0,7.57,1.000,-2.17,7.1,0.00,0
11.612,0.00,0.00,11.99,0,0,1,-4,0.0,13.05,-10.80,14.06,0.12,off,12.71,196,1.000,0.0,0.00,0.00,475,438,71.8,3,10.00,8.80,106,142,80,37,35,41,18.0,11.16,5.18,1.10,2.01,216,5859,1.00,0,0,0,0,7.58,1.000,-2.89,7.1,0.00,0
11.640,0.00,0.00,12.14,0,0,1,-4,0.0,13.05,-10.99,14.09,0.10,off,12.76,196,1.000,0.0,0.00,0.00,400,438,71.8,3,11.50,8.73,106,142,136,41,29,38,18.4,9.98,4.88,1.04,1.93,216,5841,0.00,0,0,0,0,7.55,1.000,-3.98,7.1,0.00,0
11.671,0.00,0.00,12.13,0,0,1,-3,0.0,13.05,-11.07,14.09,0.09,off,12.80,196,1.000,0.0,0.00,0.00,298,438,71.8,3,12.50,8.73,106,142,43,33,44,20,18.4,8.87,5.00,1.10,1.93,216,5848,0.00,0,0,0,0,7.56,1.000,-3.99,7.1,0.00,0
11.691,0.00,0.00,12.28,0,0,1,-3,0.0,13.05,-11.10,14.06,0.08,off,12.76,196,1.000,0.0,0.00,0.00,379,438,71.8,3,12.50,8.73,106,140,104,42,36,25,18.4,8.20,3.68,1.10,1.93,216,5878,0.00,0,0,0,0,7.55,1.000,-3.94,7.1,0.00,0
