Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
0.200,-0.78,0.00,0.00,14.76,31.95,0.24,20.4,13.28,-0.05,14.76,14.66,0.0,0.80,846.2,14.76,192,0.750,2.46,1.50,23.0,0.0,0.00,0.00,1.000,1425,1447,71.8,5,10.00,2.51,75,26.51,26.83,1.90,13.15,207,0.0,8.50,1965,147.29,1.10,0.000,39.84,14.23,22.4,45,0.00,0
0.226,-0.78,0.00,0.00,14.75,32.01,0.18,20.8,13.20,-0.02,14.76,14.66,0.0,0.80,846.2,14.76,192,0.750,2.46,1.50,23.0,0.0,0.00,0.00,1.000,1415,1447,71.8,5,10.00,2.94,75,26.72,27.81,1.92,13.27,207,0.0,8.50,1971,149.59,1.09,0.000,30.47,14.27,22.4,45,0.00,0
0.243,-0.78,0.00,0.00,14.77,31.99,0.20,20.8,13.20,-0.01,14.76,14.66,0.0,0.81,846.2,14.76,192,0.750,2.46,1.50,23.0,0.0,0.00,0.00,1.000,1432,1447,71.8,5,10.00,2.94,75,26.77,27.98,1.98,13.26,207,0.0,8.50,1967,150.12,1.17,0.000,39.84,14.35,22.8,45,0.00,0
0.262,-0.78,0.00,0.00,14.80,31.57,0.21,20.8,13.20,0.04,14.76,14.66,0.0,0.81,846.2,14.76,192,0.750,2.11,1.50,23.0,0.0,0.00,0.00,1.000,1416,1447,71.8,5,10.00,2.94,75,26.95,28.14,1.98,13.29,207,0.0,8.50,1964,150.15,1.15,0.000,39.84,14.39,22.8,45,0.00,0
0.271,0.00,0.00,0.00,14.80,31.16,0.21,20.8,13.28,0.07,14.76,14.66,0.0,0.83,846.4,14.76,192,0.750,2.11,1.00,23.0,0.0,0.00,0.00,1.000,1514,1447,71.8,5,9.50,2.93,75,27.24,27.98,2.00,13.34,207,0.0,8.50,1964,149.66,1.14,0.000,28.12,14.39,22.8,45,0.00,0
0.308,0.00,0.00,0.00,14.80,31.17,0.20,20.8,13.28,0.10,14.76,14.66,0.0,0.83,846.4,14.76,192,0.750,2.11,1.00,23.0,0.0,0.00,0.00,1.000,1466,1447,71.8,5,9.50,2.93,75,27.27,27.65,2.00,13.31,207,0.0,8.50,1964,150.15,1.07,0.000,28.12,14.36,22.8,45,0.00,0
0.347,0.00,0.00,0.00,14.88,31.22,0.16,20.8,13.84,0.14,14.76,14.66,0.0,0.83,846.4,14.76,192,0.750,2.11,1.00,23.0,0.0,0.00,0.00,1.000,1479,1447,71.8,5,9.50,2.94,75,27.39,28.47,1.96,13.38,207,0.0,8.50,1971,150.06,1.02,0.000,26.56,14.37,22.8,45,0.00,0
0.395,0.00,0.00,0.00,14.85,31.17,0.20,20.8,13.68,0.16,14.76,14.66,0.0,0.83,846.4,14.76,192,0.750,2.11,1.00,23.0,0.0,0.00,0.00,1.000,1419,1447,71.8,5,9.50,2.94,75,27.23,27.49,1.96,13.36,207,0.0,8.50,1963,150.16,1.04,0.000,24.22,14.38,22.8,45,0.00,0
0.412,0.00,0.00,0.00,14.80,31.15,0.21,20.8,13.84,0.17,14.76,14.66,0.0,0.83,846.6,14.76,192,0.750,2.11,1.00,23.0,0.0,0.00,0.00,1.000,1360,1447,71.8,5,9.50,2.93,75,27.30,29.13,2.00,13.39,207,0.0,8.50,1963,150.18,1.05,0.000,29.69,14.39,22.8,45,0.00,0
0.441,0.00,0.00,0.00,14.84,30.77,0.18,20.4,13.84,0.16,14.76,14.66,0.0,0.84,846.6,14.76,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1387,1513,71.8,5,9.50,2.93,75,27.53,28.96,2.00,13.38,207,0.0,8.50,1962,148.78,0.96,0.000,35.16,14.33,22.8,45,0.00,0
0.483,0.78,0.00,0.00,14.80,30.82,0.14,20.8,13.68,0.17,14.76,14.66,0.0,0.84,846.6,14.82,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1465,1513,71.8,5,9.00,2.95,75,27.90,26.83,1.96,13.36,207,0.0,8.50,1974,149.55,0.91,0.000,25.78,14.30,22.8,45,0.00,0
0.530,0.78,0.00,0.00,14.80,30.82,0.15,20.8,13.68,0.19,14.76,14.66,0.0,0.84,846.6,14.82,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1441,1513,71.8,5,9.00,2.95,75,27.72,28.31,1.96,13.38,207,0.0,8.50,1971,150.06,1.00,0.000,25.78,14.36,22.8,45,0.00,0
0.548,0.78,0.00,0.00,14.80,30.76,0.19,20.8,13.60,0.20,14.77,14.66,0.0,0.84,846.6,14.82,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1519,1513,71.8,5,9.00,2.94,75,27.68,28.96,1.98,13.35,207,0.0,8.50,1960,149.74,0.98,0.000,29.69,14.38,22.8,45,0.00,0
0.573,0.78,0.00,0.00,14.75,30.78,0.18,20.8,13.68,0.19,14.77,14.66,0.0,0.84,846.8,14.82,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1553,1513,71.8,5,9.00,2.93,75,27.82,27.49,1.96,13.35,207,0.0,8.50,1964,151.12,1.04,0.000,27.34,14.43,22.8,45,0.00,0
0.613,0.78,0.00,0.00,14.76,30.87,0.10,20.8,13.68,0.20,14.77,14.66,0.0,0.84,846.8,14.82,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1537,1513,71.8,5,9.00,2.94,75,27.99,28.63,1.98,13.40,207,0.0,8.50,1978,151.44,1.03,0.000,24.22,14.44,23.2,45,0.00,0
0.654,0.78,0.00,0.00,14.77,30.87,0.10,21.2,13.60,0.19,14.77,14.66,0.0,0.84,846.8,14.82,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1576,1513,71.8,5,9.00,2.96,75,28.02,29.62,1.96,13.38,207,0.0,8.50,1979,151.90,1.05,0.000,40.62,14.44,23.2,45,0.00,0
0.707,0.00,0.00,0.00,14.72,30.83,0.14,21.2,13.44,0.22,14.77,14.66,0.0,0.85,846.8,14.82,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1548,1513,71.8,5,9.00,2.94,75,28.02,30.20,2.04,13.40,207,0.0,8.50,1968,152.51,1.07,0.000,32.03,14.48,23.2,45,0.00,0
0.711,0.00,0.00,0.00,14.72,30.39,0.16,21.2,13.44,0.23,14.77,14.66,0.0,0.85,846.8,14.82,192,0.750,2.11,1.00,21.0,0.0,0.00,0.00,1.000,1527,1513,71.8,5,9.00,2.94,75,28.18,29.13,2.04,13.43,207,0.0,8.50,1966,152.54,1.07,0.000,32.03,14.50,23.2,45,0.00,0
0.761,0.00,0.00,0.00,14.74,30.40,0.15,21.2,13.60,0.26,14.77,14.66,0.0,0.85,846.9,14.82,192,0.750,1.76,1.00,21.0,0.0,0.00,0.00,1.000,1476,1513,71.8,5,9.00,2.94,75,28.42,29.45,1.98,13.44,207,0.0,8.50,1972,152.46,1.03,0.000,31.25,14.49,23.2,45,0.00,0
0.798,0.00,0.00,0.00,14.74,30.08,0.08,21.2,13.68,0.30,14.77,14.66,0.0,0.87,846.9,14.82,192,0.750,1.76,1.00,21.0,0.0,0.00,0.00,1.000,1538,1513,71.8,5,9.00,2.95,75,28.60,28.80,2.04,13.55,207,0.0,8.50,1979,154.30,1.04,0.000,25.00,14.53,23.2,45,0.00,0
0.858,-0.78,0.00,0.00,14.75,30.04,0.11,21.2,13.52,0.36,14.77,14.66,0.0,0.87,846.9,14.82,192,0.750,1.76,1.00,21.0,0.0,0.00,0.00,1.000,1493,1513,71.8,5,9.00,2.94,75,28.77,27.98,2.00,13.57,207,0.0,8.50,1972,153.43,0.97,0.000,18.75,14.53,23.2,45,0.00,0
0.898,-0.78,0.00,0.00,14.73,30.06,0.10,21.2,13.68,0.34,14.77,14.66,0.0,0.87,847.1,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1440,1513,71.8,5,9.00,2.95,75,28.74,26.83,1.98,13.57,207,0.0,8.50,1978,153.35,0.98,0.000,28.91,14.52,23.2,45,0.00,0
0.912,-0.78,0.00,0.00,14.72,30.08,0.09,21.2,13.60,0.36,14.77,14.66,0.0,0.87,847.1,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1557,1513,71.8,5,9.00,2.95,75,28.68,29.78,2.02,13.55,207,0.0,8.50,1978,152.89,0.93,0.000,22.66,14.49,23.2,45,0.00,0
0.958,-0.78,0.00,0.00,14.71,30.04,0.12,21.2,13.68,0.33,14.77,14.66,0.0,0.87,847.1,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1556,1513,71.8,5,9.00,2.95,75,28.57,28.80,1.94,13.51,207,0.0,8.50,1971,153.44,1.00,0.000,38.28,14.53,23.2,45,0.00,0
1.006,-1.56,0.00,0.00,14.68,30.05,0.10,21.2,13.60,0.35,14.77,14.66,0.0,0.87,847.1,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1458,1513,71.8,5,9.00,2.94,75,28.70,27.81,1.98,13.52,207,0.0,8.50,1976,153.39,0.98,0.000,39.84,14.53,23.2,45,0.00,0
1.042,-1.56,0.00,0.00,14.69,30.08,0.09,21.2,13.60,0.36,14.77,14.66,0.0,0.87,847.3,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1520,1513,71.8,5,9.00,2.95,75,28.70,28.63,1.94,13.52,207,0.0,8.50,1979,153.34,0.95,0.000,24.22,14.51,23.2,45,0.00,0
1.068,-1.56,0.00,0.00,14.68,30.09,0.08,21.2,13.60,0.36,14.77,14.66,0.0,0.87,847.3,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1526,1513,71.8,5,9.00,2.95,75,28.73,29.29,1.94,13.56,207,0.0,8.50,1981,154.29,0.98,0.000,24.22,14.53,23.2,45,0.00,0
1.096,-1.56,0.00,0.00,14.67,30.08,0.09,21.2,13.60,0.37,14.77,14.66,0.0,0.87,847.3,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1501,1513,71.8,5,9.00,2.96,75,28.78,29.29,2.00,13.56,207,0.0,8.50,1978,154.32,1.01,0.000,26.56,14.56,23.2,45,0.00,0
1.130,-1.56,0.00,0.00,14.71,30.07,0.09,21.2,13.44,0.38,14.77,14.66,0.0,0.87,847.3,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1547,1513,71.8,5,9.00,2.95,75,28.90,28.96,2.00,13.56,207,0.0,8.50,1977,153.36,0.93,0.000,32.03,14.51,23.2,45,0.00,0
1.166,-1.56,0.00,0.00,14.73,30.08,0.08,21.2,13.68,0.37,14.77,14.66,0.0,0.87,847.3,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1506,1513,71.8,5,9.00,2.95,75,28.88,29.78,2.00,13.54,207,0.0,8.50,1979,153.84,0.95,0.000,32.81,14.53,23.2,45,0.00,0
1.199,-1.56,0.00,0.00,14.74,30.08,0.08,21.2,13.68,0.38,14.77,14.66,0.0,0.87,847.4,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1499,1513,71.8,5,9.00,2.96,75,28.91,27.65,1.98,13.54,207,0.0,8.50,1981,154.28,0.93,0.000,28.91,14.53,23.2,45,0.00,0
1.229,-1.56,0.00,0.00,14.80,30.07,0.09,21.6,13.68,0.40,14.77,14.66,0.0,0.87,847.4,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1458,1513,71.8,5,9.00,2.96,75,28.94,28.63,1.98,13.64,207,0.0,8.50,1978,154.78,1.00,0.000,28.91,14.57,23.2,45,0.00,0
1.266,-1.56,0.00,0.00,14.87,30.07,0.09,21.2,13.52,0.41,14.77,14.66,0.0,0.87,847.4,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1448,1513,71.8,5,9.00,2.95,75,28.85,29.29,1.94,13.62,207,0.0,8.50,1981,154.29,0.97,0.000,23.44,14.56,23.2,45,0.00,0
1.325,-0.78,0.00,0.00,14.91,30.12,0.06,21.2,13.68,0.44,14.77,14.66,0.0,0.87,847.4,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1468,1513,71.8,5,9.00,2.97,75,28.96,27.98,1.98,13.61,207,0.0,8.50,1985,154.23,0.92,0.000,31.25,14.53,23.2,45,0.00,0
1.349,-0.78,0.00,0.00,14.92,30.12,0.06,21.6,13.68,0.41,14.77,14.66,0.0,0.87,847.6,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1471,1513,71.8,5,9.00,2.96,75,28.90,28.14,1.98,13.62,207,0.0,8.50,1982,154.70,0.93,0.000,23.44,14.56,23.2,45,0.00,0
1.368,-0.78,0.00,0.00,14.92,30.09,0.08,21.2,13.68,0.42,14.77,14.66,0.0,0.87,847.6,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1505,1513,71.8,5,9.00,2.96,75,28.91,28.63,1.98,13.63,207,0.0,8.50,1981,154.29,0.93,0.000,23.44,14.57,23.2,45,0.00,0
1.398,-0.78,0.00,0.00,14.92,30.08,0.09,21.2,13.68,0.43,14.77,14.66,0.0,0.87,847.6,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1487,1513,71.8,5,9.00,2.95,75,28.90,29.45,2.00,13.60,207,0.0,8.50,1979,153.84,0.93,0.000,31.25,14.55,23.2,45,0.00,0
1.413,-0.78,0.00,0.00,14.97,30.09,0.07,21.2,13.68,0.45,14.77,14.66,0.0,0.87,847.6,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1480,1513,71.8,5,9.00,2.95,75,29.03,29.78,2.00,13.59,207,0.0,8.50,1985,153.26,0.85,0.000,31.25,14.49,23.2,45,0.00,0
1.441,0.00,0.00,0.00,14.96,30.14,0.04,21.2,13.68,0.44,14.77,14.66,0.0,0.87,847.6,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1572,1513,71.8,5,9.00,2.97,75,29.15,29.29,2.02,13.59,207,0.0,8.50,1990,153.19,0.85,0.000,32.03,14.48,23.2,45,0.00,0
1.477,0.00,0.00,0.00,14.95,30.15,0.04,21.2,13.68,0.41,14.77,14.66,0.0,0.88,847.6,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1543,1513,71.8,5,9.00,2.97,75,29.18,29.45,2.02,13.59,207,0.0,8.50,1990,154.16,0.91,0.000,40.62,14.52,23.2,45,0.00,0
1.492,0.00,0.00,0.00,14.95,29.70,0.06,21.6,13.68,0.41,14.78,14.67,0.0,0.88,847.6,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1503,1513,71.8,5,9.00,2.97,75,29.14,29.13,2.02,13.58,207,0.0,8.50,1987,155.15,0.97,0.000,40.62,14.58,23.2,45,0.00,0
1.522,0.00,0.00,0.00,14.94,29.70,0.07,21.6,13.76,0.43,14.77,14.66,0.0,0.88,847.8,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1570,1513,71.8,5,9.00,2.96,75,29.09,29.62,2.00,13.63,207,0.0,8.50,1981,155.24,0.98,0.000,40.62,14.59,23.6,45,0.00,0
1.542,0.00,0.00,0.00,14.92,29.70,0.07,21.6,13.76,0.44,14.77,14.66,0.0,0.88,847.8,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1517,1513,71.8,5,9.00,2.96,75,29.20,30.41,2.00,13.62,207,0.0,8.50,1986,155.16,0.94,0.000,40.62,14.59,23.6,45,0.00,0
1.567,0.00,0.00,0.00,14.88,29.73,0.05,21.6,13.60,0.47,14.78,14.67,0.0,0.88,847.8,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1578,1513,71.8,5,9.00,2.97,75,29.31,28.14,2.04,13.63,207,0.0,8.50,1988,155.14,0.92,0.000,42.19,14.58,23.6,45,0.00,0
1.583,0.00,0.00,0.00,14.91,29.76,0.03,21.6,13.68,0.48,14.78,14.67,0.0,0.88,847.8,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1495,1513,71.8,5,9.00,2.98,75,29.38,29.78,2.02,13.66,207,0.0,8.50,1992,155.09,0.91,0.000,35.16,14.57,23.2,45,0.00,0
1.609,0.00,0.00,0.00,14.91,29.77,0.02,21.6,13.68,0.47,14.78,14.67,0.0,0.88,847.8,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1470,1513,71.8,5,9.00,2.98,75,29.42,27.98,2.02,13.63,207,0.0,8.50,1997,155.50,0.90,0.000,35.16,14.58,23.2,45,0.00,0
1.639,0.78,0.00,0.00,14.96,29.76,0.03,21.6,13.68,0.47,14.78,14.67,0.0,0.88,847.8,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1458,1513,71.8,5,9.00,2.98,75,29.36,28.96,2.02,13.66,207,0.0,8.50,1992,156.03,0.95,0.000,25.78,14.61,23.6,45,0.00,0
1.672,0.78,0.00,0.00,14.92,29.73,0.04,21.6,13.52,0.46,14.78,14.67,0.0,0.88,848.0,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1492,1513,71.8,5,9.00,2.97,75,29.36,28.80,2.00,13.65,207,0.0,8.50,1989,156.06,0.95,0.000,30.47,14.62,23.6,45,0.00,0
1.686,0.78,0.00,0.00,14.90,29.73,0.05,21.6,13.52,0.49,14.78,14.67,0.0,0.88,848.0,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1546,1513,71.8,5,9.00,2.97,75,29.43,30.41,2.00,13.66,207,0.0,8.50,1987,155.62,0.94,0.000,30.47,14.62,23.6,45,0.00,0
1.721,0.78,0.00,0.00,14.96,29.75,0.03,21.6,13.68,0.49,14.78,14.67,0.0,0.88,848.0,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1505,1513,71.8,5,9.00,2.97,75,29.61,27.65,1.98,13.67,207,0.0,8.50,1996,155.51,0.90,0.000,35.94,14.59,23.6,45,0.00,0
1.751,0.78,0.00,0.00,14.92,29.77,0.02,21.6,13.68,0.50,14.78,14.67,0.0,0.88,848.0,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1426,1513,71.8,5,9.00,2.97,75,29.59,29.62,1.98,13.65,207,0.0,8.50,1993,155.50,0.87,0.000,35.94,14.58,23.6,45,0.00,0
1.767,0.78,0.00,0.00,14.91,29.76,0.03,21.6,13.76,0.51,14.78,14.67,0.0,0.88,848.0,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1535,1513,71.8,5,9.00,2.98,75,29.26,28.14,2.02,13.66,207,0.0,8.50,1990,155.59,0.87,0.000,29.69,14.56,23.2,45,0.00,0
1.801,0.78,0.00,0.00,14.90,29.74,0.04,21.6,13.52,0.50,14.78,14.67,0.0,0.88,848.0,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1552,1513,71.8,5,9.00,2.97,75,29.41,29.78,2.04,13.84,207,0.0,8.50,1992,155.56,0.89,0.000,35.16,14.59,23.6,45,0.00,0
1.816,0.78,0.00,0.00,14.90,29.75,0.03,21.6,13.52,0.51,14.78,14.67,0.0,0.88,848.0,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1494,1513,71.8,5,9.00,2.97,75,29.39,31.86,2.04,13.67,207,0.0,8.50,1990,155.10,0.86,0.000,35.16,14.57,23.6,45,0.00,0
1.852,5.47,0.00,0.00,14.86,29.37,0.02,21.6,13.68,0.52,14.78,14.67,0.0,0.89,848.2,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1506,1513,71.8,5,9.00,2.97,75,29.72,29.29,2.04,13.72,207,0.0,8.50,1996,155.46,0.86,0.000,36.72,14.57,23.6,45,0.00,0
1.881,5.47,0.00,0.00,14.82,29.38,0.01,21.6,13.76,0.52,14.78,14.67,0.0,0.88,848.2,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1563,1513,71.8,5,9.00,2.98,75,29.62,28.47,2.00,13.67,207,0.0,8.50,1996,155.00,0.85,0.000,29.69,14.55,23.2,45,0.00,0
1.919,5.47,0.00,0.00,14.80,29.78,0.02,21.6,13.52,0.50,14.78,14.67,0.0,0.88,848.2,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1555,1513,71.8,5,9.00,3.41,75,29.56,31.24,2.06,13.72,207,0.0,8.50,1997,154.49,0.82,0.000,37.50,14.53,23.2,45,0.00,0
1.951,5.47,0.00,0.00,14.73,29.79,0.01,21.6,13.52,0.50,14.78,14.67,0.0,0.88,848.2,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1522,1513,71.8,5,9.00,3.41,75,29.65,28.96,2.06,13.71,207,0.0,8.50,1997,154.48,0.82,0.000,37.50,14.52,23.2,45,0.00,0
1.968,5.47,0.00,0.00,14.67,29.78,0.01,21.6,13.76,0.51,14.78,14.67,0.0,0.89,848.2,14.82,192,0.750,1.76,1.00,18.0,0.0,0.00,0.00,1.000,1589,1513,71.8,5,9.00,3.41,75,29.73,27.65,2.02,13.73,207,0.0,8.50,1997,154.98,0.84,0.000,20.31,14.55,23.2,45,0.00,0
