Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 02.ptm - Realtime: 2016 WRX 91 - 02.ptm]
0.000,2.34,0.00,15.24,0,0,-1,0,0.0,13.05,-9.99,14.70,0.16,on,14.70,189,1.000,0.0,0.00,0.00,382,438,71.8,0,12.00,0.34,111,145,0,0,0,0,22.0,2.13,3.00,0.84,3.05,179,800,0.00,0,0,0,0,66.50,0.000,-10.46,7.1,0.00,0
0.006,2.34,0.00,15.30,0,0,-1,0,0.0,13.05,-9.97,14.70,0.16,on,14.70,189,1.000,0.0,0.00,0.00,386,438,71.8,0,12.00,0.34,111,145,0,0,0,0,22.0,2.16,3.07,0.84,3.05,179,797,0.00,0,0,0,0,66.50,0.000,-10.46,7.1,0.00,0
0.031,3.12,0.00,15.32,0,0,-1,0,0.0,13.05,-9.89,14.70,0.16,on,14.70,189,1.000,0.0,0.00,0.00,371,438,71.8,0,12.00,0.34,111,145,0,0,0,0,22.0,2.20,3.14,0.86,3.19,179,796,0.00,0,0,0,0,66.49,0.000,-10.46,7.1,0.00,0
0.036,3.12,0.00,15.27,0,0,-1,0,0.0,13.05,-9.77,14.70,0.17,on,14.70,189,1.000,0.0,0.00,0.00,373,438,71.8,0,12.00,0.51,111,145,0,0,0,0,22.0,2.30,3.39,0.90,3.31,179,798,0.00,0,0,0,0,66.50,0.000,-10.46,7.1,0.00,0
0.042,3.12,0.00,15.27,0,0,-1,0,0.0,13.05,-9.71,14.70,0.18,on,14.70,189,1.000,0.0,0.00,0.00,373,438,71.8,0,12.00,0.51,111,145,0,0,0,0,22.0,2.34,3.60,0.92,3.42,179,800,0.00,0,0,0,0,66.50,0.000,-10.46,7.1,0.00,0
0.070,3.12,0.00,15.32,0,0,-1,0,0.0,13.05,-9.63,14.70,0.18,on,14.70,189,1.000,0.0,0.00,0.00,360,438,71.8,0,12.00,0.51,111,145,0,0,0,0,22.0,2.39,3.60,0.92,3.51,179,806,0.00,0,0,0,0,66.50,0.000,-10.46,7.1,0.00,0
0.075,3.12,0.00,15.29,0,0,-1,0,0.0,13.05,-9.49,14.70,0.19,on,14.70,189,1.000,0.0,0.00,0.00,382,438,71.8,0,12.00,0.52,111,145,0,0,0,0,22.0,2.52,3.49,0.92,3.59,179,811,0.00,0,0,0,0,66.50,0.000,-10.44,7.1,0.00,0
0.101,3.12,0.00,15.31,0,0,-1,0,0.0,13.05,-9.43,14.70,0.19,on,14.70,189,1.000,0.0,0.00,0.00,370,438,71.8,0,11.50,0.52,111,145,0,0,0,0,22.0,2.60,3.21,0.88,3.66,179,822,0.00,0,0,0,0,66.50,0.000,-10.44,7.1,0.00,0
0.127,3.12,0.00,15.24,0,0,-1,0,0.0,13.05,-9.34,14.70,0.19,on,14.70,189,1.000,0.0,0.00,0.00,365,438,71.8,0,11.50,0.53,111,145,0,0,0,0,22.0,2.67,2.84,0.86,3.79,179,828,0.00,0,0,0,0,66.50,0.000,-10.40,7.1,0.00,0
0.133,3.12,0.00,15.31,0,0,-1,0,0.0,13.05,-9.30,14.70,0.19,on,14.70,189,1.000,0.0,0.00,0.00,371,438,71.8,0,11.50,0.54,111,145,0,0,0,0,22.0,2.74,2.62,0.80,3.82,179,842,0.00,0,0,0,0,66.50,0.000,-10.38,6.7,0.00,0
0.169,3.91,0.00,15.25,0,0,-1,0,2.7,13.05,-9.26,14.70,0.20,on,14.70,189,1.000,0.0,0.00,0.00,373,531,71.8,0,12.00,0.54,111,145,0,0,0,0,22.0,2.79,2.78,0.80,3.84,179,854,9.16,0,0,0,0,66.50,0.000,-6.98,6.3,0.00,0
0.194,3.91,0.00,15.26,0,0,-1,0,5.9,13.05,-9.27,14.70,0.20,on,14.70,189,1.000,0.0,0.00,0.00,381,531,71.8,0,8.50,0.55,111,145,0,0,0,0,22.0,2.81,2.81,0.82,3.81,179,860,18.33,0,0,0,0,66.49,0.000,-1.60,7.9,0.00,0
0.225,3.91,0.00,15.23,0,0,-1,0,6.7,13.05,-9.26,14.70,0.20,on,14.70,189,1.000,0.0,0.00,0.00,414,531,71.8,0,8.50,0.55,111,145,0,0,0,0,22.0,2.87,3.14,0.82,3.81,179,867,20.46,0,0,0,0,66.49,0.000,-0.18,7.9,0.00,0
0.251,3.91,0.00,15.20,0,0,-1,0,7.8,13.05,-9.17,14.70,0.21,on,14.70,189,1.000,0.0,0.00,0.00,436,478,71.8,0,9.00,0.55,111,145,0,0,0,0,22.0,2.98,4.37,0.98,3.83,179,865,23.77,0,0,0,0,66.49,0.000,1.54,8.7,0.00,0
0.279,3.91,0.00,15.21,0,0,-1,0,8.2,13.05,-9.10,14.70,0.21,on,14.70,189,1.000,0.0,0.00,0.00,420,478,71.8,0,9.50,0.74,111,145,0,0,0,0,22.0,3.07,4.86,1.04,3.95,179,870,25.91,0,0,0,0,66.49,0.000,2.55,9.8,0.00,0
0.303,3.91,0.00,15.22,0,0,-1,0,9.8,13.05,-8.96,14.70,0.22,on,14.70,189,1.000,0.0,0.00,0.00,426,478,71.8,0,9.50,0.74,111,145,0,0,0,0,22.0,3.18,5.37,1.04,4.15,179,876,30.79,0,0,0,0,66.49,0.000,3.97,9.8,0.00,0
0.329,3.91,0.00,15.15,0,0,-1,-1,12.2,13.05,-8.83,14.70,0.23,on,14.70,189,1.000,0.0,0.00,0.00,427,478,71.8,0,10.00,0.75,111,145,0,0,0,0,22.0,3.31,6.06,1.08,4.38,179,879,37.03,0,0,0,0,66.49,0.000,7.92,11.8,0.00,0
0.355,3.91,0.00,15.12,0,0,-1,-1,13.3,13.05,-8.62,14.70,0.24,on,14.70,189,1.000,0.0,0.00,0.00,446,478,71.8,0,10.50,0.76,111,145,0,0,2,0,22.0,3.58,10.63,1.36,4.38,179,891,41.30,0,0,0,0,66.50,0.000,10.16,13.8,0.00,0
0.412,3.91,0.00,15.09,0,0,-2,-1,16.5,13.05,-7.69,14.70,0.30,on,14.70,189,1.000,0.0,0.00,0.00,438,478,71.8,0,11.50,0.78,111,145,0,0,2,0,22.0,4.81,17.35,1.56,6.22,179,932,50.67,0,0,0,0,66.50,0.000,15.41,16.1,0.00,0
0.438,3.12,0.00,15.05,0,0,-3,-2,17.3,13.05,-7.19,14.70,0.33,on,14.70,189,1.000,0.0,0.00,0.00,443,597,71.8,0,12.50,1.01,111,145,0,0,2,0,22.0,5.46,18.94,1.66,7.19,179,946,53.39,0,0,0,0,66.50,0.000,16.72,19.3,0.00,0
0.469,3.12,0.00,15.01,0,0,-3,-2,18.4,13.05,-6.40,14.70,0.37,on,14.70,189,1.000,0.0,0.00,0.00,441,677,71.8,0,12.50,1.01,111,145,1,0,2,0,22.0,6.28,21.53,1.66,8.30,179,976,56.90,0,0,0,0,66.50,0.000,17.53,19.3,0.00,0
0.514,3.12,0.00,14.94,0,0,-4,-4,20.0,13.05,-4.57,14.70,0.50,on,14.70,189,1.000,0.0,0.00,0.00,613,942,71.8,0,13.00,1.09,111,145,1,1,1,0,22.0,8.72,25.18,1.86,10.67,179,1021,61.17,0,0,0,0,66.50,0.000,18.16,24.0,0.00,0
0.544,3.12,0.00,14.92,0,0,-4,-4,20.4,13.05,-3.61,14.70,0.54,on,14.70,189,1.000,0.0,0.00,0.00,763,1048,71.8,0,13.00,1.09,111,145,1,1,1,1,22.0,9.76,24.84,1.86,11.43,179,1059,62.92,0,0,0,0,66.50,0.000,18.44,24.0,0.00,0
0.569,3.12,0.00,14.95,0,0,-6,-6,21.2,13.05,-2.81,14.70,0.57,on,14.70,189,1.000,0.0,0.00,0.00,752,1141,71.8,0,13.00,1.39,111,145,0,1,1,1,22.0,10.46,23.16,1.82,11.78,179,1095,64.29,0,0,0,0,66.50,0.000,18.54,24.0,0.00,0
0.616,3.91,0.00,15.18,0,0,-7,-7,21.6,13.05,-2.06,14.70,0.59,on,14.70,189,1.000,0.0,0.00,0.00,1035,1141,71.8,0,12.50,1.46,111,145,0,8,2,1,22.0,12.15,20.56,1.80,11.97,179,1195,65.64,0,0,0,0,66.50,0.000,18.45,26.0,3.53,0
0.674,7.81,0.00,16.44,0,0,-11,-12,22.0,13.05,-1.37,14.70,0.62,on,14.70,189,1.000,0.0,0.00,0.00,1182,1247,71.8,0,14.50,1.75,111,145,11,8,22,9,22.0,14.64,17.35,1.64,12.21,179,1389,67.20,0,0,0,0,66.51,0.000,18.64,22.8,3.92,0
0.715,10.16,0.00,17.51,1,0,-14,-15,22.4,13.05,-1.26,14.70,0.62,on,14.70,189,1.000,0.0,0.00,0.00,1204,1247,71.8,0,15.00,1.92,111,145,11,60,22,73,22.0,15.88,17.50,1.64,12.02,179,1517,67.99,0,0,0,0,66.51,0.000,18.68,23.2,3.92,0
0.753,13.28,0.00,18.44,1,0,-16,-18,22.4,13.05,-1.23,14.70,0.62,on,14.70,189,1.000,0.0,0.00,0.00,1268,1247,71.8,0,16.50,2.07,111,145,89,60,118,73,22.0,17.23,18.46,1.62,11.93,179,1634,68.38,0,0,0,0,66.51,0.000,18.75,23.2,3.92,0
0.803,14.06,0.00,18.45,2,0,-18,-20,22.4,13.05,-1.28,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1238,1247,71.8,0,18.00,2.60,111,145,89,282,118,238,22.0,18.92,17.97,1.64,11.75,179,1776,68.56,0,0,0,0,66.50,0.000,18.79,23.2,3.92,0
0.832,14.06,0.00,18.31,2,0,-18,-20,22.4,13.05,-1.29,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1287,1247,71.8,0,18.00,2.60,111,145,444,282,192,238,22.0,19.48,19.59,1.64,11.73,179,1845,68.78,0,0,0,0,66.51,0.000,18.81,23.2,3.92,0
0.848,13.28,0.00,18.06,3,0,-20,-23,22.4,13.05,-1.33,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1265,1247,71.8,0,18.50,2.76,111,145,444,204,192,200,22.0,20.51,19.59,1.70,11.69,179,1921,68.56,0,0,0,0,66.51,0.000,18.81,23.2,3.92,0
0.880,14.06,0.00,17.98,3,0,-20,-23,22.4,13.05,-1.37,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1269,1247,71.8,0,19.00,2.53,111,145,262,204,294,200,22.0,21.40,21.37,1.72,11.63,179,2001,68.38,0,0,0,0,66.50,0.000,18.77,23.2,3.92,0
0.905,13.28,0.00,17.71,4,1,-20,-23,22.4,13.05,-1.42,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1241,1247,71.8,0,19.50,2.64,111,145,262,235,294,255,22.0,21.96,20.72,1.72,11.59,179,2063,68.18,0,0,0,0,66.50,0.000,18.77,23.2,3.92,0
0.945,13.28,0.00,17.27,4,1,-20,-23,22.4,13.05,-1.46,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1235,1247,71.8,0,19.50,2.64,111,144,160,235,220,255,22.0,22.42,22.34,1.72,11.53,179,2125,67.99,0,0,0,0,66.51,0.000,18.73,23.2,3.92,0
0.972,12.50,0.00,16.91,5,1,-20,-23,22.0,13.05,-1.49,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1221,1247,71.8,0,19.50,2.72,111,144,160,269,220,234,22.0,22.61,22.50,1.76,11.46,179,2147,67.41,0,0,0,0,66.51,0.000,18.70,23.2,3.92,0
0.998,11.72,0.00,16.57,5,2,-18,-23,22.0,13.05,-1.55,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1208,1247,71.8,0,20.00,3.22,111,144,391,269,373,234,22.0,22.65,22.34,1.80,11.51,179,2168,67.20,0,0,0,0,66.51,0.000,18.64,22.8,3.92,0
1.029,10.16,0.00,16.14,6,2,-17,-22,22.0,13.05,-1.60,14.70,0.62,on,14.70,189,1.000,0.0,0.00,0.00,1249,1247,71.8,0,20.00,2.79,111,144,391,335,373,190,22.0,22.57,21.85,1.76,11.36,179,2176,67.20,0,0,0,0,66.51,0.000,18.66,22.8,3.92,0
1.064,10.16,0.00,15.89,6,2,-17,-22,22.0,13.05,-1.62,14.70,0.62,on,14.70,189,1.000,0.0,0.00,0.00,1217,1247,71.8,0,20.00,2.79,111,144,338,320,336,190,22.0,22.30,21.85,1.76,11.35,179,2178,67.20,0,0,0,0,66.51,0.000,18.64,22.8,3.92,0
1.090,9.38,0.00,15.53,6,3,-14,-21,22.0,13.05,-1.65,14.70,0.61,on,14.70,189,1.000,0.0,0.00,0.00,1206,1247,71.8,0,20.00,2.79,111,144,338,320,336,276,22.0,22.11,22.18,1.78,11.35,179,2174,67.41,0,0,0,0,66.51,0.000,18.64,22.8,3.92,0
1.140,8.59,0.00,15.25,6,4,-12,-19,22.0,13.05,-1.66,14.70,0.61,on,14.70,189,1.000,0.0,0.00,0.00,1221,1247,71.8,0,20.50,2.78,111,144,374,320,363,276,22.0,21.99,23.33,1.80,11.41,179,2169,67.41,0,0,0,0,66.51,0.000,18.66,22.8,3.92,0
1.171,7.81,0.00,15.14,7,4,-11,-18,22.0,13.05,-1.68,14.70,0.61,on,14.70,189,1.000,0.0,0.00,0.00,1266,1247,71.8,0,20.50,2.74,111,144,296,335,315,196,22.0,21.86,24.00,1.80,11.36,179,2139,67.41,0,0,0,0,66.52,0.000,18.68,22.8,3.92,0
1.207,7.81,0.00,15.05,7,5,-10,-17,22.0,13.05,-1.67,14.70,0.62,on,14.70,189,1.000,0.0,0.00,0.00,1242,1247,71.8,0,19.50,2.71,111,144,296,459,315,196,22.0,21.79,24.67,1.82,11.44,179,2114,67.41,0,0,0,0,66.52,0.000,18.68,22.8,3.92,0
1.229,7.81,0.00,14.99,7,5,-10,-17,22.0,13.05,-1.65,14.70,0.62,on,14.70,189,1.000,0.0,0.00,0.00,1291,1247,71.8,0,19.50,2.71,111,144,314,459,315,196,22.0,21.59,23.50,1.82,11.33,179,2089,67.60,0,0,0,0,66.52,0.000,18.66,22.8,3.92,0
1.240,7.81,0.00,14.98,8,5,-10,-15,22.0,13.05,-1.65,14.70,0.62,on,14.70,189,1.000,0.0,0.00,0.00,1272,1247,71.8,0,19.50,2.66,111,144,314,336,353,196,22.0,21.57,24.50,1.82,11.41,179,2074,67.60,0,0,0,0,66.52,0.000,18.94,22.8,3.92,0
1.280,7.81,0.00,14.96,8,6,-10,-13,22.4,13.05,-1.58,14.70,0.63,on,14.70,189,1.000,0.0,0.00,0.00,1306,1247,71.8,0,19.50,2.62,111,142,279,336,262,122,22.0,21.44,25.01,1.86,11.51,179,2033,67.79,0,0,0,0,66.52,0.000,18.96,23.2,3.92,0
1.327,7.81,0.00,15.01,9,6,-10,-13,22.4,13.05,-1.53,14.70,0.64,on,14.70,189,1.000,0.0,0.00,0.00,1316,1367,71.8,0,19.00,2.56,111,142,201,277,262,234,22.0,21.22,23.16,1.80,11.60,179,1985,67.99,0,0,0,0,66.52,0.000,18.99,23.2,3.92,0
1.361,7.81,0.00,14.95,9,6,-10,-13,22.4,13.05,-1.46,14.70,0.65,on,14.70,189,1.000,0.0,0.00,0.00,1324,1367,71.8,0,19.00,2.56,111,142,201,277,252,234,22.0,21.08,24.67,1.80,11.66,179,1954,68.38,0,0,0,0,66.52,0.000,19.03,23.2,3.92,0
1.373,7.81,0.00,14.96,9,7,-11,-12,22.4,13.05,-1.40,14.70,0.65,on,14.70,189,1.000,0.0,0.00,0.00,1422,1367,71.8,0,18.50,2.50,111,142,201,299,252,186,22.0,20.73,24.00,1.80,11.74,179,1929,68.18,0,0,0,0,66.52,0.000,19.01,23.2,3.92,0
1.409,8.59,0.00,14.95,10,8,-12,-10,22.4,13.05,-1.37,14.70,0.65,on,14.70,189,1.000,0.0,0.00,0.00,1369,1367,71.8,0,18.50,2.44,111,142,264,299,252,186,22.0,20.55,23.16,1.78,11.79,179,1909,68.38,0,0,0,0,66.52,0.000,19.01,23.2,3.92,0
1.440,8.59,0.00,14.91,10,8,-12,-10,22.4,13.05,-1.29,14.70,0.65,on,14.70,189,1.000,0.0,0.00,0.00,1336,1367,71.8,0,18.50,2.44,111,142,264,343,271,186,22.0,20.15,23.50,1.78,11.81,179,1859,68.56,0,0,0,0,66.51,0.000,19.05,23.2,3.92,0
1.455,8.59,0.00,14.93,10,8,-12,-10,22.7,13.05,-1.23,14.70,0.66,on,14.70,189,1.000,0.0,0.00,0.00,1374,1367,71.8,0,17.50,2.38,111,142,348,343,271,184,22.0,19.81,22.66,1.80,11.85,179,1815,68.96,0,0,0,0,66.52,0.000,19.09,23.2,3.92,0
1.482,8.59,0.00,14.90,11,9,-12,-10,22.7,13.05,-1.18,14.70,0.66,on,14.70,189,1.000,0.0,0.00,0.00,1410,1367,71.8,0,17.50,2.31,111,142,348,454,322,184,22.0,19.60,21.69,1.76,11.92,179,1783,69.15,0,0,0,0,66.52,0.000,19.11,23.6,3.92,0
1.512,8.59,0.00,14.88,11,10,-13,-9,22.7,13.05,-1.14,14.70,0.66,on,14.70,189,1.000,0.0,0.00,0.00,1393,1367,71.8,0,16.50,2.25,111,142,348,454,322,177,22.0,19.27,21.37,1.76,11.97,179,1758,69.36,0,0,0,0,66.52,0.000,19.13,23.6,4.31,0
1.540,8.59,0.00,14.85,11,10,-13,-9,22.7,13.05,-1.08,14.70,0.66,on,14.70,189,1.000,0.0,0.00,0.00,1396,1367,71.8,0,16.50,2.25,111,142,248,454,326,177,22.0,18.84,21.69,1.76,12.09,179,1712,69.55,0,0,0,0,66.52,0.000,19.13,23.6,4.31,0
1.556,8.59,0.00,14.78,12,10,-13,-9,22.7,13.05,-1.04,14.70,0.67,on,14.70,189,1.000,0.0,0.00,0.00,1398,1367,71.8,0,16.50,2.15,111,142,248,360,326,177,22.0,18.54,21.85,1.76,12.18,179,1671,69.93,0,0,0,0,66.52,0.000,19.18,23.6,4.31,0
1.586,8.59,0.00,14.76,12,10,-13,-9,22.7,13.05,-0.97,14.70,0.67,on,14.70,189,1.000,0.0,0.00,0.00,1358,1367,71.8,0,16.50,2.15,111,142,248,360,326,208,22.0,18.24,21.37,1.76,12.15,179,1640,69.93,0,0,0,0,66.52,0.000,19.20,23.6,4.31,0
1.602,8.59,0.00,14.78,12,11,-13,-9,23.1,13.05,-0.92,14.70,0.68,on,14.70,189,1.000,0.0,0.00,0.00,1371,1367,71.8,1,16.00,2.06,111,142,211,360,455,208,22.0,17.62,19.75,1.74,12.14,179,1583,70.33,0,0,0,0,66.52,0.000,19.22,23.6,4.31,0
1.639,8.59,0.00,14.74,12,12,-13,-9,23.1,13.05,-0.86,14.70,0.68,on,14.70,189,1.000,0.0,0.00,0.00,1390,1367,71.8,1,15.00,1.98,111,142,211,365,455,208,22.0,17.31,21.04,1.72,12.29,179,1529,70.71,0,0,0,0,66.52,0.000,19.28,24.0,4.31,0
1.664,8.59,0.00,14.72,12,12,-13,-9,23.1,13.05,-0.82,14.70,0.67,on,14.70,189,1.000,0.0,0.00,0.00,1361,1367,71.8,1,15.00,1.98,111,142,211,365,455,417,22.0,17.12,20.72,1.72,12.35,179,1518,70.91,0,0,0,0,66.52,0.000,19.32,24.0,4.31,0
1.691,8.59,0.00,14.76,12,12,-13,-9,23.1,13.05,-0.75,14.68,0.70,on,14.70,189,1.000,0.0,0.00,0.00,1371,1367,71.8,1,15.00,1.90,111,142,246,365,455,417,22.0,16.93,18.94,1.74,12.36,179,1455,70.91,0,0,0,0,66.52,0.000,19.30,23.6,4.31,0
1.727,8.59,0.00,14.74,12,13,-13,-9,23.5,13.05,-0.68,14.68,0.70,on,14.70,189,1.000,0.0,0.00,0.00,1348,1367,71.8,1,14.00,1.81,111,142,246,140,288,417,22.0,16.22,18.62,1.70,12.46,179,1394,71.88,0,0,0,0,66.52,0.000,19.41,24.4,4.31,0
1.749,8.59,0.00,14.74,12,13,-13,-9,23.5,13.05,-0.64,14.68,0.70,on,14.70,189,1.000,0.0,0.00,0.00,1357,1367,71.8,1,14.00,1.81,111,142,246,140,288,245,22.0,15.45,17.65,1.70,12.52,179,1346,71.88,0,0,0,0,66.52,0.000,19.41,24.4,4.31,0
1.780,8.59,0.00,14.76,13,13,-13,-9,23.5,13.05,-0.60,14.68,0.70,on,14.70,189,1.000,0.0,0.00,0.00,1388,1367,71.8,1,13.50,2.01,111,142,396,140,288,245,22.0,15.16,16.75,1.64,12.57,179,1312,71.50,0,0,0,0,66.52,0.000,19.39,24.8,4.31,0
1.795,8.59,0.00,14.78,13,13,-13,-9,23.5,13.05,-0.52,14.68,0.71,on,14.70,189,1.000,0.0,0.00,0.00,1387,1367,71.8,1,13.00,1.94,111,142,396,242,269,245,22.0,14.75,17.50,1.66,12.60,179,1271,72.08,0,0,0,0,66.52,0.000,19.43,25.2,4.31,0
1.823,8.59,0.00,14.77,13,13,-13,-9,23.9,13.05,-0.43,14.68,0.70,on,14.70,189,1.000,0.0,0.00,0.00,1346,1367,71.8,1,13.00,1.94,111,142,396,242,269,422,22.0,14.75,16.75,1.66,12.67,179,1262,73.45,0,0,0,0,66.53,0.000,19.51,25.2,4.31,0
1.854,9.38,0.00,14.78,13,14,-13,-9,24.7,13.05,-0.40,14.68,0.70,on,14.70,189,1.000,0.0,0.00,0.00,1356,1367,71.8,1,12.50,1.62,111,140,425,242,269,422,22.0,14.78,17.35,1.60,12.75,179,1263,75.19,0,0,0,0,66.52,0.000,19.68,26.4,4.71,0
1.885,9.38,0.00,14.82,13,14,-13,-9,25.1,13.05,-0.35,14.68,0.70,on,14.70,189,1.000,0.0,0.00,0.00,1359,1367,71.8,1,12.00,1.63,111,140,425,242,376,422,22.0,15.10,17.35,1.60,12.75,179,1279,76.95,0,0,0,0,66.53,0.000,19.83,26.8,4.71,0
1.905,9.38,0.00,14.82,13,14,-13,-9,25.9,13.05,-0.35,14.68,0.70,on,14.70,189,1.000,0.0,0.00,0.00,1344,1367,71.8,1,12.00,1.63,111,140,425,312,376,422,22.0,15.63,16.60,1.60,12.82,179,1339,79.29,0,0,0,0,66.52,0.000,20.08,26.8,4.71,0
1.929,9.38,0.00,14.86,13,15,-13,-9,26.7,13.05,-0.34,14.68,0.72,on,14.70,189,1.000,0.0,0.00,0.00,1349,1367,71.8,1,12.50,2.00,111,140,425,312,376,248,22.0,16.19,16.90,1.58,12.80,179,1352,81.62,0,0,0,0,66.52,0.000,20.31,27.2,5.10,0
1.959,10.16,0.00,14.86,13,15,-13,-10,27.5,13.05,-0.34,14.68,0.72,on,14.70,189,1.000,0.0,0.00,0.00,1356,1447,71.8,1,13.50,2.09,111,140,403,312,376,248,22.0,16.85,16.75,1.62,12.76,179,1397,83.38,0,0,0,0,66.53,0.000,20.38,27.6,5.88,0
1.987,10.16,0.00,14.96,13,15,-13,-10,27.8,13.05,-0.32,14.68,0.71,on,14.70,189,1.000,0.0,0.00,0.00,1396,1447,71.8,1,13.50,2.09,111,140,403,533,401,248,22.0,18.13,19.75,1.62,12.72,179,1487,85.53,0,0,0,0,66.53,0.000,20.48,27.6,5.88,0
2.020,10.16,0.00,15.01,13,15,-13,-10,28.6,13.05,-0.34,14.68,0.74,on,14.70,189,1.000,0.0,0.00,0.00,1428,1447,71.8,1,13.50,2.22,111,140,403,533,401,371,22.0,18.79,20.72,1.68,12.71,179,1527,87.09,0,0,0,0,66.53,0.000,20.53,28.3,5.88,0
2.035,10.94,0.00,15.00,13,15,-13,-11,29.4,13.05,-0.32,14.65,0.75,on,14.70,189,1.000,0.0,0.00,0.00,1421,1447,71.8,1,13.00,2.37,111,140,651,533,389,371,22.0,20.01,22.66,1.76,12.75,179,1592,89.41,0,0,0,0,66.53,0.000,20.62,29.5,6.27,0
2.062,10.94,0.00,15.02,13,15,-13,-11,29.8,13.05,-0.34,14.65,0.76,on,14.70,189,1.000,0.0,0.00,0.00,1386,1447,71.8,1,13.00,2.37,111,140,651,500,389,371,22.0,20.73,21.37,1.76,12.76,179,1629,90.39,0,0,0,0,66.53,0.000,20.65,29.5,6.27,0
2.093,10.94,0.00,15.06,13,15,-13,-11,29.8,13.05,-0.35,14.63,0.76,on,14.64,189,1.000,0.0,0.00,0.00,1422,1539,71.8,1,12.00,2.43,111,140,402,500,389,484,22.0,20.82,22.66,1.74,12.77,179,1639,90.78,0,0,0,0,66.52,0.000,20.66,29.9,6.67,0
2.124,10.94,0.00,15.02,13,15,-13,-11,29.8,13.05,-0.35,14.63,0.77,on,14.64,189,1.000,0.0,0.00,0.00,1491,1539,71.8,1,12.00,2.45,111,140,402,500,600,484,22.0,20.98,21.85,1.72,12.71,179,1641,90.78,0,0,0,0,66.52,0.000,20.67,29.9,6.67,0
2.155,10.94,0.00,14.98,13,15,-13,-11,29.8,13.05,-0.32,14.63,0.77,on,14.64,189,1.000,0.0,0.00,0.00,1461,1539,71.8,1,12.00,2.45,111,140,402,588,600,484,22.0,21.06,20.88,1.72,12.75,179,1636,90.78,0,0,0,0,66.52,0.000,20.68,29.9,6.67,0
2.178,10.94,0.00,14.95,13,15,-13,-12,29.8,13.05,-0.30,14.63,0.77,on,14.64,189,1.000,0.0,0.00,0.00,1535,1539,71.8,1,11.50,2.44,111,140,406,588,600,390,22.0,20.97,21.69,1.76,12.83,179,1628,90.96,0,0,0,0,66.52,0.000,20.67,29.9,6.67,0
2.203,10.94,0.00,14.87,13,16,-13,-12,30.2,13.05,-0.29,14.63,0.78,on,14.64,189,1.000,0.0,0.00,0.00,1494,1539,71.8,1,11.50,2.43,111,140,406,518,388,390,22.0,21.13,22.18,1.78,12.81,179,1629,91.55,0,0,0,0,66.52,0.000,20.69,29.9,6.67,0
2.244,10.94,0.00,14.77,13,16,-12,-12,31.4,13.05,-0.28,14.63,0.77,on,14.64,189,1.000,0.0,0.00,0.00,1488,1539,71.8,1,11.00,2.44,111,140,580,518,388,328,22.0,21.54,23.16,1.78,12.78,179,1654,95.26,0,0,0,0,66.52,0.000,20.79,31.1,6.67,0
2.274,10.94,0.00,14.74,13,15,-10,-12,32.5,13.05,-0.23,14.63,0.79,on,14.64,189,1.000,0.0,0.00,0.00,1540,1539,71.8,1,11.50,2.50,111,138,580,543,477,328,22.0,22.26,24.00,1.76,12.84,179,1681,98.78,0,0,0,0,66.52,0.000,20.87,33.1,7.45,0
2.304,10.94,0.00,14.77,13,15,-10,-12,33.7,13.05,-0.23,14.63,0.79,on,14.64,189,1.000,0.0,0.00,0.00,1492,1539,71.8,1,11.50,2.50,111,138,580,543,477,635,22.0,22.91,23.16,1.76,12.90,179,1739,101.68,0,0,0,0,66.52,0.000,21.07,33.1,7.45,0
