Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 03.ptm - Realtime: 2016 WRX 91 - 03.ptm]
0.486,-4.69,-1.56,17.90,0,0,-1,0,20.8,13.20,-2.05,14.62,0.77,on,14.64,172,1.000,0.0,0.00,0.00,1466,1526,71.8,0,12.00,2.04,102,102,89,341,164,106,22.0,22.97,25.62,1.80,11.22,145,1718,63.33,0,0,0,0,8.41,1.000,18.34,22.4,3.14,0
0.523,-4.69,-1.56,17.50,0,0,-1,-1,21.2,13.20,-2.09,14.57,0.80,on,14.59,172,1.000,0.0,0.00,0.00,1515,1579,71.8,0,13.00,2.41,102,102,365,341,559,423,22.0,25.87,25.80,1.84,11.12,145,1886,64.49,0,0,0,0,8.40,1.000,18.44,22.8,3.53,0
0.582,-4.69,-1.56,17.20,0,0,-1,-1,21.6,13.20,-2.13,14.57,0.80,on,14.59,172,1.000,0.0,0.00,0.00,1489,1579,71.8,0,13.00,2.41,102,102,365,393,559,383,22.0,27.66,29.28,1.84,11.03,145,1996,66.04,0,0,0,0,8.39,1.000,18.63,22.8,3.53,0
0.591,-5.47,-1.56,17.14,0,0,-1,-1,22.0,13.20,-2.20,14.57,0.83,on,14.59,172,1.000,0.0,0.00,0.00,1567,1579,71.8,0,14.00,2.59,102,102,504,393,559,383,22.0,28.38,29.63,1.90,10.93,145,2041,67.21,0,0,0,0,8.39,1.000,18.76,23.2,3.92,0
0.627,-6.25,-1.56,16.71,0,0,-1,-1,22.7,13.20,-2.30,14.56,0.83,on,14.59,172,1.000,0.0,0.00,0.00,1581,1579,71.8,0,13.00,2.73,102,102,403,371,322,274,22.0,31.20,31.50,1.96,10.85,145,2220,69.16,0,0,0,0,8.38,1.000,18.97,24.0,3.92,0
0.664,-6.25,-1.56,16.58,0,0,-1,-1,22.7,13.20,-2.36,14.56,0.83,on,14.59,172,1.000,0.0,0.00,0.00,1670,1579,71.8,0,13.50,2.90,102,102,403,408,384,274,22.0,32.36,31.16,2.04,10.84,145,2302,69.56,0,0,0,0,8.38,1.000,18.99,24.4,4.31,0
0.711,-6.25,-1.56,16.26,0,0,-1,-1,22.7,13.20,-2.44,14.55,0.84,on,14.59,172,1.000,0.0,0.00,0.00,1646,1632,71.8,0,13.00,3.07,102,102,427,408,415,373,22.0,33.80,33.17,2.04,10.63,145,2413,69.94,0,0,0,0,8.38,1.000,19.03,24.4,4.31,0
0.735,-7.03,-1.56,15.99,0,0,-1,-1,22.7,13.20,-2.52,14.55,0.84,on,14.59,172,1.000,0.0,0.00,0.00,1653,1632,71.8,0,14.00,3.21,102,102,367,320,415,233,22.0,35.43,32.35,2.00,10.53,145,2511,69.94,0,0,0,0,8.37,1.000,19.07,24.0,4.71,0
0.782,-7.03,-1.56,15.75,0,0,-1,-1,22.7,13.20,-2.70,14.54,0.82,on,14.59,172,1.000,0.0,0.00,0.00,1718,1632,71.8,0,14.00,3.32,102,102,558,328,479,586,22.0,36.24,32.18,2.02,10.58,145,2619,69.94,0,0,0,0,8.37,1.000,19.05,24.0,4.71,0
0.811,-7.03,-1.56,15.61,0,0,-1,-1,23.1,13.20,-2.74,14.54,0.82,on,14.59,172,1.000,0.0,0.00,0.00,1628,1632,71.8,0,14.00,3.32,102,102,558,504,326,586,22.0,36.55,34.47,2.02,10.36,145,2682,69.94,0,0,0,0,8.37,1.000,19.05,24.0,4.71,0
0.825,-7.81,-1.56,15.51,0,0,-1,-1,22.7,13.20,-2.82,14.54,0.81,on,14.59,172,1.000,0.0,0.00,0.00,1682,1632,71.8,0,15.00,3.43,102,102,278,504,446,409,22.0,36.80,34.90,2.06,10.16,145,2712,69.94,0,0,0,0,8.37,1.000,19.05,24.0,4.71,0
0.872,-7.81,-1.56,15.27,0,0,-1,-1,22.7,13.20,-2.90,14.54,0.81,on,14.59,172,1.000,0.0,0.00,0.00,1699,1632,71.8,0,15.00,3.49,102,102,278,399,446,396,22.0,37.09,33.82,2.06,10.19,145,2746,69.75,0,0,0,0,8.36,1.000,19.05,24.0,4.71,0
0.907,-7.81,-1.56,15.29,0,0,-1,-2,22.7,13.20,-2.91,14.54,0.81,on,14.59,172,1.000,0.0,0.00,0.00,1628,1632,71.8,0,15.50,3.55,102,100,490,362,440,275,22.0,37.52,36.64,2.08,10.38,145,2785,69.75,0,0,0,0,8.36,1.000,19.03,24.0,4.71,0
0.942,-7.03,-1.56,15.27,0,0,-1,-2,22.7,13.20,-2.91,14.54,0.81,on,14.59,172,1.000,0.0,0.00,0.00,1578,1632,71.8,0,15.50,3.57,102,100,490,337,637,275,22.0,37.51,40.45,2.18,10.14,145,2791,69.16,0,0,0,0,8.36,1.000,19.01,24.0,4.71,0
0.990,-7.03,-1.56,15.21,0,0,-1,-2,22.7,13.20,-2.94,14.54,0.81,on,14.59,172,1.000,0.0,0.00,0.00,1684,1632,71.8,0,15.50,3.57,102,100,558,337,528,346,22.0,37.73,38.39,2.18,10.07,145,2779,69.15,0,0,0,0,8.36,1.000,18.97,24.0,4.71,0
1.022,-7.03,-1.56,15.28,0,0,-1,-2,22.4,13.20,-2.97,14.54,0.82,on,14.59,172,1.000,0.0,0.00,0.00,1680,1632,71.8,0,15.00,3.56,102,100,357,425,528,407,22.0,37.77,40.21,2.18,10.30,145,2764,68.78,0,0,0,0,8.35,1.000,18.93,24.0,4.71,0
1.059,-6.25,-1.56,15.15,0,0,-1,-1,22.4,13.20,-2.93,14.54,0.83,on,14.59,172,1.000,0.0,0.00,0.00,1675,1632,71.8,0,15.00,3.53,102,100,357,450,379,401,22.0,37.65,39.97,2.16,10.45,145,2734,68.78,0,0,0,0,8.35,1.000,18.93,23.6,4.71,0
1.082,-7.03,-1.56,15.02,0,0,-1,-2,22.4,13.20,-2.88,14.54,0.83,on,14.59,172,1.000,0.0,0.00,0.00,1654,1632,71.8,0,14.50,3.46,102,100,239,285,456,451,22.0,36.79,39.72,2.16,10.20,145,2660,68.78,0,0,0,0,8.29,1.000,18.93,23.6,4.31,0
1.117,-7.03,-1.56,14.83,0,0,-1,-2,22.4,13.20,-2.81,14.54,0.85,on,14.59,172,1.000,0.0,0.00,0.00,1663,1699,71.8,0,14.50,3.40,102,100,462,285,598,184,22.0,36.73,39.26,2.18,10.63,145,2606,68.78,0,0,0,0,8.18,1.000,18.90,23.6,4.31,0
1.139,-7.03,-1.56,14.80,0,0,-1,-1,22.7,13.20,-2.72,14.49,0.85,on,14.53,172,1.000,0.0,0.00,0.00,1738,1699,71.8,0,14.00,3.31,102,100,399,285,580,184,22.0,36.51,38.82,2.18,10.54,145,2575,68.96,0,0,0,0,8.12,1.000,18.93,23.6,4.31,0
1.176,-7.03,-1.56,14.75,0,0,-1,-1,22.7,13.20,-2.70,14.49,0.85,on,14.53,172,1.000,0.0,0.00,0.00,1655,1699,71.8,0,14.00,3.31,100,100,399,280,580,279,22.0,36.30,37.30,2.18,10.47,145,2547,69.15,0,0,0,0,8.07,1.000,18.97,23.6,4.31,0
1.197,-7.03,-1.56,14.80,0,0,-1,-1,22.7,13.20,-2.56,14.49,0.87,on,14.53,172,1.000,0.0,0.00,0.00,1642,1699,71.8,0,13.00,3.24,102,100,354,280,590,279,22.0,35.89,40.45,2.14,10.85,145,2485,69.36,0,0,0,0,8.01,1.000,18.97,24.0,4.31,0
1.223,-7.03,-1.56,14.78,0,0,-1,-1,22.7,13.20,-2.48,14.49,0.88,on,14.53,172,1.000,0.0,0.00,0.00,1677,1699,71.8,0,12.50,3.16,100,100,612,394,590,297,22.0,35.79,35.12,2.16,10.78,145,2444,69.74,0,0,0,0,7.96,1.000,19.03,24.0,4.31,0
1.254,-7.03,-1.56,14.77,0,0,-1,-1,23.1,13.20,-2.31,14.50,0.88,on,14.53,172,1.000,0.0,0.00,0.00,1718,1699,71.8,0,12.50,3.16,100,100,612,203,563,297,22.0,35.43,34.26,2.16,11.17,145,2413,70.12,0,0,0,0,7.93,1.000,19.05,24.0,4.31,0
1.285,-7.03,-1.56,14.78,0,0,-1,-1,23.1,13.20,-2.20,14.45,0.88,on,14.47,172,1.000,0.0,0.00,0.00,1705,1699,71.8,0,12.50,3.09,100,100,315,203,563,489,22.0,34.77,36.42,2.06,11.21,145,2380,70.12,0,0,0,0,7.89,0.733,19.07,24.0,4.31,0
1.310,-6.25,-1.56,14.75,0,0,-1,-1,23.1,13.20,-2.09,14.45,0.89,on,14.47,172,1.000,0.0,0.00,0.00,1750,1699,71.8,0,11.50,3.03,102,100,315,437,569,489,22.0,34.63,37.95,2.10,11.21,145,2344,70.12,0,0,0,0,7.79,0.673,19.07,24.0,4.31,0
1.335,0.78,-1.56,14.80,0,0,-1,-1,23.1,13.20,-1.95,14.45,0.89,on,14.47,172,1.000,0.0,0.00,0.00,1749,1699,71.8,0,11.50,2.97,100,100,457,437,558,351,22.0,34.10,35.55,2.08,11.46,145,2303,70.12,0,0,0,0,8.62,0.793,19.07,24.0,4.31,0
1.362,1.56,-1.56,14.88,0,0,-1,-1,23.1,13.20,-1.85,14.45,0.90,on,14.47,172,1.000,0.0,0.00,0.00,1732,1699,71.8,0,11.00,3.40,100,100,457,473,558,457,22.0,33.84,35.99,2.10,11.59,145,2276,70.12,0,0,0,0,11.89,0.823,19.07,24.0,4.31,0
1.395,1.56,-1.56,14.88,0,0,-1,-1,22.7,13.20,-1.76,14.45,0.90,on,14.47,172,1.000,0.0,0.00,0.00,1726,1699,71.8,0,11.00,3.40,100,100,392,473,806,457,22.0,33.87,38.39,2.10,11.51,145,2251,69.93,0,0,0,0,14.52,0.853,19.07,24.0,4.31,0
1.423,1.56,-1.56,14.91,0,0,-1,-1,23.1,13.20,-1.67,14.46,0.91,on,14.47,172,1.000,0.0,0.00,0.00,1752,1699,71.8,0,10.00,3.34,100,100,392,585,806,416,22.0,33.78,38.82,2.18,11.60,145,2224,70.33,0,0,0,0,14.50,0.873,19.09,24.0,4.31,0
1.456,1.56,-1.56,14.82,0,0,-1,-1,23.1,13.20,-1.57,14.41,0.93,on,14.42,172,1.000,0.0,0.00,0.00,1741,1765,71.8,0,10.00,3.34,100,100,356,585,293,416,22.0,34.08,38.17,2.18,11.66,145,2197,70.51,0,0,0,0,13.69,0.903,19.09,24.0,4.31,0
1.476,1.56,-1.56,14.72,0,0,-1,-1,23.1,13.20,-1.45,14.41,0.94,on,14.42,172,1.000,0.0,0.00,0.00,1796,1765,71.8,0,8.50,3.28,100,100,356,576,293,393,22.0,34.08,38.82,2.14,11.86,145,2167,70.71,0,0,0,0,12.79,0.933,19.14,24.4,4.31,0
1.502,1.56,-1.56,14.65,0,0,-1,-1,23.1,13.20,-1.36,14.42,0.95,on,14.42,172,1.000,0.0,0.00,0.00,1794,1765,71.8,0,8.00,3.21,100,100,523,576,368,393,22.0,34.08,38.17,2.14,12.02,145,2143,70.91,0,0,0,0,12.29,0.953,19.16,24.4,4.31,0
1.531,1.56,-1.56,14.55,0,0,-1,-1,23.5,13.20,-1.26,14.32,0.97,on,14.42,172,1.000,0.0,0.00,0.00,1752,1765,71.8,0,8.00,3.21,100,100,523,429,368,393,22.0,33.96,38.82,2.14,12.11,145,2110,71.69,0,0,0,0,11.92,0.983,19.20,24.4,4.31,0
1.546,1.56,-1.56,14.52,0,0,-1,-1,23.5,13.20,-1.14,14.32,0.97,on,14.36,172,1.000,0.0,0.00,0.00,1803,1765,71.8,0,7.50,3.15,100,100,486,429,368,336,22.0,33.82,35.99,2.14,12.17,145,2096,71.88,0,0,0,0,11.49,1.000,19.24,24.8,4.31,0
1.573,1.56,-1.56,14.49,0,0,-1,-1,23.5,13.20,-1.03,14.32,0.98,on,14.36,172,1.000,0.0,0.00,0.00,1787,1765,71.8,0,6.50,3.09,100,100,486,408,315,336,22.0,33.59,38.61,2.10,12.29,145,2065,72.26,0,0,0,0,11.12,1.000,19.30,24.8,4.31,0
1.604,1.56,-1.56,14.42,0,0,-1,-1,23.5,13.20,-0.91,14.33,0.99,on,14.36,172,1.000,0.0,0.00,0.00,1737,1765,71.8,0,6.50,3.09,100,100,416,408,315,239,22.0,33.54,39.26,2.10,12.45,145,2035,72.46,0,0,0,0,10.81,1.000,19.32,24.8,4.31,0
1.634,1.56,-1.56,14.35,0,0,-1,-1,23.5,13.20,-0.83,14.33,1.00,on,14.36,172,1.000,0.0,0.00,0.00,1827,1831,71.8,0,7.00,3.47,100,100,416,540,437,239,22.0,33.37,35.34,2.18,12.54,145,2000,72.46,0,0,0,0,10.58,1.000,19.32,24.8,4.31,0
1.665,1.56,-1.56,14.31,0,0,-1,-1,23.5,13.20,-0.73,14.23,1.01,on,14.25,172,1.000,0.0,0.00,0.00,1793,1831,71.8,0,6.50,3.39,100,100,416,540,437,645,22.0,32.97,36.42,2.08,12.63,145,1974,72.46,0,0,0,0,10.39,1.000,19.32,24.8,4.31,0
1.680,1.56,-1.56,14.22,0,0,-1,-1,23.5,13.20,-0.64,14.23,1.01,on,14.25,172,1.000,0.0,0.00,0.00,1745,1831,71.8,0,6.50,3.39,100,100,522,540,550,645,22.0,32.44,35.12,2.08,12.65,145,1943,72.26,0,0,0,0,10.17,1.000,19.30,24.8,4.31,0
1.707,1.56,-1.56,14.13,0,0,-1,-1,23.5,13.20,-0.55,14.24,1.01,on,14.25,172,1.000,0.0,0.00,0.00,1887,1831,71.8,0,5.00,3.32,100,100,522,444,550,247,22.0,32.05,35.12,2.08,12.73,145,1917,72.46,0,0,0,0,10.03,1.000,19.30,24.8,4.31,0
1.738,0.78,-1.56,14.03,0,0,-1,-1,23.5,13.20,-0.50,14.24,1.01,on,14.25,172,1.000,0.0,0.00,0.00,1831,1831,71.8,0,5.00,3.23,100,100,399,444,550,247,22.0,31.60,32.01,2.06,12.79,145,1884,72.26,0,0,0,0,9.90,1.000,19.30,24.8,4.31,0
1.754,0.78,-1.56,13.98,0,0,-1,-1,23.5,13.20,-0.43,14.24,1.02,on,14.25,172,1.000,0.0,0.00,0.00,1854,1831,71.8,0,5.00,3.23,100,100,399,426,490,247,22.0,31.10,32.74,2.06,12.91,145,1856,72.46,0,0,0,0,9.81,1.000,19.32,24.8,4.31,0
1.781,0.00,-1.56,13.98,0,0,-1,-1,23.5,13.20,-0.37,14.24,1.02,on,14.25,172,1.000,0.0,0.00,0.00,1822,1831,71.8,0,4.50,3.15,100,100,399,426,490,354,22.0,30.35,31.84,2.02,13.00,145,1812,72.26,0,0,0,0,9.71,1.000,19.32,24.8,4.31,0
1.811,0.00,-1.56,13.90,0,0,-1,-1,23.5,13.20,-0.30,14.24,1.01,on,14.25,172,1.000,0.0,0.00,0.00,1810,1831,71.8,0,4.50,3.05,100,100,318,426,357,354,22.0,29.93,34.47,2.04,12.97,145,1771,72.26,0,0,0,0,9.64,1.000,19.30,24.8,4.31,0
1.842,0.00,-1.56,13.92,0,0,-1,-1,23.5,13.20,-0.26,14.25,1.02,on,14.25,172,1.000,0.0,0.00,0.00,1805,1831,71.8,0,4.50,3.05,100,100,318,479,357,466,22.0,29.51,32.18,2.04,13.12,145,1747,72.46,0,0,0,0,9.56,1.000,19.32,24.8,4.31,0
1.867,-0.78,-1.56,13.93,0,0,-1,-1,23.5,13.20,-0.18,14.25,1.01,on,14.25,172,1.000,0.0,0.00,0.00,1823,1831,71.8,1,4.00,2.97,100,100,455,479,357,466,22.0,28.93,32.01,1.98,13.06,145,1714,72.26,0,0,0,0,9.52,1.000,19.30,24.8,4.31,0
1.896,-0.78,-1.56,13.99,0,0,-1,-1,23.5,13.20,-0.09,14.26,1.02,on,14.31,172,1.000,0.0,0.00,0.00,1860,1831,71.8,1,4.00,2.85,100,100,455,335,574,466,22.0,28.11,30.31,1.98,13.30,145,1663,72.26,0,0,0,0,9.45,1.000,19.30,24.8,4.31,0
1.918,-0.78,-1.56,14.04,0,0,-1,-1,23.5,13.20,-0.05,14.26,1.02,on,14.31,172,1.000,0.0,0.00,0.00,1824,1831,71.8,1,4.00,2.85,100,100,455,335,574,349,22.0,27.68,30.82,1.98,13.27,145,1638,72.46,0,0,0,0,9.42,1.000,19.32,24.8,4.31,0
1.944,-0.78,-1.56,14.05,0,0,-1,-1,23.5,13.20,-0.00,14.26,1.03,on,14.31,172,1.000,0.0,0.00,0.00,1860,1831,71.8,1,3.50,2.77,100,100,300,335,574,349,22.0,27.30,31.16,2.00,13.29,145,1594,72.46,0,0,0,0,9.39,1.000,19.32,24.8,4.31,0
1.967,-0.78,-1.56,14.08,0,0,-1,-1,23.5,13.20,0.08,14.26,1.04,on,14.31,172,1.000,0.0,0.00,0.00,1816,1778,71.8,1,3.50,2.77,100,100,300,335,364,349,22.0,26.35,30.48,2.00,13.32,145,1552,72.46,0,0,0,0,9.36,1.000,19.32,24.8,4.31,0
1.994,-0.78,-1.56,14.14,0,0,-1,0,23.5,13.20,0.13,14.26,1.03,on,14.31,172,1.000,0.0,0.00,0.00,1837,1778,71.8,1,3.00,2.65,100,100,300,520,364,247,22.0,26.01,30.31,1.96,13.38,145,1521,72.26,0,0,0,0,9.33,1.000,19.32,24.8,4.31,0
2.041,0.00,-1.56,14.19,0,0,-1,0,23.5,13.20,0.22,14.27,1.05,on,14.31,172,1.000,0.0,0.00,0.00,1830,1778,71.8,1,3.00,2.54,100,100,374,520,368,247,22.0,25.19,29.63,1.94,13.49,145,1465,72.46,0,0,0,0,9.29,1.000,19.30,24.8,4.31,0
2.057,0.00,-1.56,14.24,0,0,-1,0,23.5,13.20,0.26,14.18,1.05,on,14.20,172,1.000,0.0,0.00,0.00,1803,1778,71.8,1,2.50,2.45,100,100,374,276,368,247,22.0,24.76,27.91,1.88,13.55,145,1435,72.46,0,0,0,0,9.27,1.000,19.32,24.8,4.31,0
