Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (°),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Knock Sum (count),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),TPS Volts Main (V),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17439][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage1+BigSF 91 v400.ptm - Realtime: Stage1+BigSF 91 v400.ptm]
11.645,-4.69,7.81,0.00,14.62,31.55,1.45,19.2,13.52,-0.86,14.65,14.66,19.5,0.79,662.5,14.70,190,0.562,-3.16,2.46,-3.50,17.0,0.0,0.0,0.00,-4.22,1.000,1498,1447,71.8,2,4.00,2.30,97,0,23.81,24.70,1.84,12.19,174,0.0,8.50,1809,141.45,2.29,0.000,28.12,1.26,14.47,22.4,16,0.00,0
11.672,-4.69,7.81,0.00,14.62,31.22,1.34,19.2,13.36,-0.83,14.65,14.66,19.5,0.79,662.8,14.70,190,0.562,-3.16,2.46,-3.50,17.0,0.0,0.0,0.00,-4.22,1.000,1466,1447,71.8,2,4.00,2.32,97,0,23.95,23.72,1.80,12.20,174,0.0,8.50,1817,141.32,2.25,0.000,25.00,1.26,14.46,22.4,16,0.00,0
11.703,-4.69,7.81,0.00,14.62,31.30,1.26,19.2,13.36,-0.83,14.65,14.66,19.5,0.78,662.8,14.70,190,0.562,-3.16,2.46,-3.50,17.0,0.0,0.0,0.00,-4.22,1.000,1447,1447,71.8,2,4.00,2.32,97,0,23.95,24.05,1.80,12.24,174,0.0,8.50,1823,141.34,2.22,0.000,25.00,1.26,14.45,22.4,16,0.00,0
11.731,-5.47,7.81,0.00,14.63,31.70,1.30,19.2,13.60,-0.82,14.65,14.66,19.9,0.78,662.8,14.70,190,0.562,-3.16,2.46,-3.50,17.0,0.0,0.0,0.00,-4.22,1.000,1480,1447,71.8,2,4.00,2.33,97,0,24.06,23.72,1.84,12.32,174,0.0,8.50,1839,141.15,2.18,0.000,38.28,1.26,14.41,22.0,16,0.00,0
11.762,-5.47,7.81,0.00,14.63,31.82,1.18,19.2,13.60,-0.81,14.65,14.66,19.9,0.78,662.8,14.70,190,0.562,-3.16,2.46,-3.50,17.0,0.0,0.0,0.00,-4.22,1.000,1473,1447,71.8,2,4.00,2.35,97,0,24.14,23.72,1.82,12.24,174,0.0,8.50,1846,141.65,2.14,0.000,28.12,1.26,14.39,22.0,16,0.00,0
11.790,-5.47,7.81,0.00,14.64,31.92,1.08,19.2,13.60,-0.83,14.65,14.66,19.9,0.78,662.8,14.70,190,0.562,-3.16,2.46,-3.50,17.0,0.0,0.0,0.00,-4.22,1.000,1485,1447,71.8,2,4.00,2.35,97,0,24.20,22.75,1.82,12.28,174,0.0,8.50,1855,141.14,2.12,0.000,28.12,1.26,14.34,22.0,16,0.00,0
11.824,-5.47,7.81,0.00,14.63,31.98,1.02,19.2,13.52,-0.83,14.65,14.66,20.7,0.78,662.8,14.70,190,0.562,-3.16,2.46,-3.50,17.0,0.0,0.0,0.00,-4.22,1.000,1465,1447,71.8,2,4.00,2.38,97,0,24.20,23.56,1.80,12.23,174,0.0,8.50,1866,141.35,2.11,0.000,30.47,1.26,14.33,22.0,16,0.00,0
11.850,-5.47,7.81,0.00,14.64,32.02,0.98,19.2,13.44,-0.83,14.65,14.66,20.7,0.78,663.0,14.70,190,0.562,-3.16,2.46,-3.50,17.0,0.0,0.0,0.00,-4.22,1.000,1515,1447,71.8,2,4.00,2.39,97,0,24.21,24.53,1.86,12.24,174,0.0,8.50,1869,141.32,2.09,0.000,29.69,1.26,14.31,22.0,16,0.00,0
11.881,-5.47,7.81,0.00,14.63,32.07,0.93,19.2,13.52,-0.87,14.65,14.66,20.7,0.78,663.0,14.70,190,0.562,-3.16,2.46,-3.50,18.0,0.0,0.0,0.00,-4.22,1.000,1461,1447,71.8,2,4.00,2.40,97,0,24.31,24.53,1.84,12.17,174,0.0,8.50,1876,141.23,2.11,0.000,29.69,1.26,14.29,22.0,17,0.00,0
11.917,-5.47,7.81,0.00,14.63,32.13,0.87,19.2,13.52,-0.86,14.65,14.66,20.7,0.78,663.0,14.70,190,0.562,-3.16,2.46,-3.50,19.0,0.0,0.0,0.00,-4.22,1.000,1504,1447,71.8,2,5.00,2.41,97,0,24.61,24.37,1.82,12.20,174,0.0,8.50,1894,141.32,2.06,0.000,27.34,1.26,14.27,22.0,17,0.00,0
11.941,-5.47,7.81,0.00,14.62,32.17,0.83,19.2,13.52,-0.86,14.65,14.66,20.7,0.78,663.0,14.70,190,0.562,-3.16,2.46,-3.50,19.0,0.0,0.0,0.00,-4.22,1.000,1445,1447,71.8,2,5.00,2.41,97,0,24.68,23.08,1.82,12.28,174,0.0,8.50,1899,141.24,2.04,0.000,27.34,1.26,14.25,22.0,17,0.00,0
11.974,-5.47,7.81,0.00,14.63,32.30,0.70,19.2,13.60,-0.85,14.65,14.65,20.7,0.78,663.0,14.70,190,0.562,-3.16,2.46,-3.50,19.0,0.0,0.0,0.00,-4.22,1.000,1480,1447,71.8,2,4.00,2.44,97,0,24.59,21.63,1.80,12.18,174,0.0,8.50,1907,141.14,2.01,0.000,25.78,1.26,14.21,22.0,17,0.00,0
12.005,-6.25,7.81,0.00,14.60,33.23,0.55,19.2,13.44,-0.85,14.65,14.65,20.7,0.76,663.3,14.70,190,0.562,-3.16,2.46,-3.50,19.0,0.0,0.0,0.00,-4.22,1.000,1531,1447,71.8,2,5.00,2.45,97,0,24.55,24.05,1.84,12.19,174,0.0,9.00,1916,141.03,1.99,0.000,32.03,1.26,14.20,22.0,17,0.00,0
12.036,-6.25,7.81,0.00,14.59,33.34,0.46,19.2,13.44,-0.85,14.65,14.65,20.7,0.76,663.3,14.70,190,0.562,-3.16,2.46,-3.50,19.0,0.0,0.0,0.00,-4.22,1.000,1485,1447,71.8,2,5.00,2.45,97,0,24.60,24.37,1.84,12.22,174,0.0,9.00,1923,141.31,1.98,0.000,32.03,1.26,14.19,22.0,17,0.00,0
12.053,-6.25,7.81,0.00,14.59,33.43,0.39,19.2,13.44,-0.82,14.65,14.65,19.9,0.76,663.3,14.70,190,0.562,-3.16,2.46,-3.50,19.0,0.0,0.0,0.00,-4.22,1.000,1502,1447,71.8,2,5.00,2.46,97,0,24.89,23.40,1.86,12.28,174,0.0,9.00,1937,141.06,1.96,0.000,38.28,1.26,14.16,22.0,17,0.00,0
12.092,-6.25,7.81,0.00,14.60,33.46,0.36,19.2,13.68,-0.86,14.65,14.65,19.9,0.76,663.3,14.70,190,0.562,-3.16,2.46,-3.50,19.0,0.0,0.0,0.00,-4.22,1.000,1516,1447,71.8,2,5.00,2.48,97,0,24.84,25.35,1.86,12.21,174,0.0,9.00,1947,140.91,1.92,0.000,32.03,1.24,14.13,21.7,17,0.00,0
12.141,-6.25,7.81,0.00,14.63,34.49,0.20,19.2,13.68,-0.86,14.65,14.65,19.9,0.75,663.3,14.70,190,0.562,-3.16,2.46,-3.50,21.0,0.0,0.0,0.00,-4.22,1.000,1553,1447,71.8,2,5.00,2.50,97,0,24.91,25.85,1.88,12.15,174,0.0,9.00,1959,140.74,1.84,0.000,39.84,1.24,14.05,21.7,17,0.00,0
12.167,-6.25,7.81,0.00,14.62,33.65,0.21,19.2,13.60,-0.88,14.65,14.65,19.9,0.76,663.7,14.70,190,0.562,-3.16,2.46,-3.50,21.0,0.0,0.0,0.00,-4.22,1.000,1507,1447,71.8,2,5.00,2.51,97,0,25.01,23.89,1.84,12.17,174,0.0,9.00,1965,140.66,1.87,0.000,26.56,1.24,14.06,21.7,17,0.00,0
12.201,-7.03,7.81,0.00,14.60,34.60,0.13,19.2,13.44,-0.87,14.65,14.65,19.9,0.75,663.7,14.70,190,0.562,-3.16,2.46,-3.50,21.0,0.0,0.0,0.00,-4.22,1.000,1459,1447,71.8,2,5.00,2.53,97,0,25.09,24.86,1.88,12.16,174,0.0,9.00,1973,140.18,1.82,0.000,32.81,1.24,14.00,21.7,17,0.00,0
12.216,-7.03,7.81,0.00,14.63,34.66,0.09,19.2,13.44,-0.88,14.65,14.65,19.5,0.75,663.7,14.70,190,0.562,-3.16,2.46,-3.50,21.0,0.0,0.0,0.00,-4.22,1.000,1513,1447,71.8,2,5.00,2.53,97,0,25.04,23.72,1.88,12.16,174,0.0,9.00,1978,140.48,1.83,0.000,32.81,1.24,14.00,21.7,17,0.00,0
12.245,-7.03,7.81,0.00,14.61,34.71,0.06,19.2,13.60,-0.88,14.66,14.66,19.5,0.75,663.7,14.70,190,0.562,-3.16,2.46,-3.50,21.0,0.0,0.0,0.00,-4.22,1.000,1471,1393,71.8,2,5.00,2.54,97,0,25.06,24.70,1.88,12.16,174,0.0,9.00,1987,140.34,1.79,0.000,21.88,1.24,13.97,21.7,17,0.00,0
12.276,-7.03,7.81,0.00,14.64,34.72,0.05,19.6,13.60,-0.88,14.66,14.66,19.5,0.75,663.7,14.70,190,0.562,-3.16,2.46,-3.50,21.0,0.0,0.0,0.00,-4.22,1.000,1465,1393,71.8,2,5.00,2.55,97,0,25.16,25.68,1.88,12.19,174,0.0,9.00,1997,140.59,1.76,0.000,23.44,1.24,13.96,21.7,17,0.00,0
12.297,-7.03,7.81,0.00,14.64,34.79,0.01,19.2,13.60,-0.87,14.66,14.66,19.5,0.75,663.7,14.70,190,0.562,-3.16,2.46,-3.50,21.0,0.0,0.0,0.00,-4.22,1.000,1470,1393,71.8,2,5.00,2.55,97,0,25.25,24.21,1.88,12.24,174,0.0,9.50,2002,140.12,1.79,0.000,23.44,1.24,13.96,21.7,17,0.00,0
12.322,-7.03,7.81,0.00,14.66,34.80,-0.03,19.2,13.52,-0.86,14.65,14.66,19.5,0.75,664.0,14.70,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1450,1393,71.8,2,6.00,2.56,95,0,25.24,24.70,1.86,12.26,174,0.0,9.50,2006,140.06,1.73,0.000,31.25,1.24,13.92,21.7,18,0.00,0
12.341,-7.03,7.81,0.00,14.68,34.79,-0.20,19.2,13.52,-0.90,14.65,14.66,19.5,0.75,664.0,14.70,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1446,1393,71.8,2,6.00,2.56,97,0,25.26,24.86,1.86,12.10,174,0.0,9.50,2020,139.88,1.73,0.000,31.25,1.24,13.88,21.7,18,0.00,0
12.368,-7.03,7.81,0.00,14.69,35.68,-0.27,19.2,13.60,-0.87,14.65,14.66,19.5,0.74,664.0,14.70,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1462,1393,71.8,2,6.50,2.59,97,0,25.36,25.03,1.92,12.15,174,0.0,10.00,2029,139.75,1.68,0.000,24.22,1.24,13.86,21.7,18,0.00,0
12.387,-6.25,7.81,0.00,14.71,34.78,-0.41,19.2,13.68,-0.87,14.65,14.66,19.5,0.74,664.0,14.70,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1432,1393,71.8,2,6.00,2.62,95,0,25.63,24.70,1.86,12.15,174,0.0,10.00,2043,139.54,1.67,0.000,32.03,1.24,13.84,21.7,18,0.00,0
12.415,-6.25,7.81,0.00,14.72,34.78,-0.45,19.2,13.68,-0.87,14.65,14.66,19.5,0.74,664.0,14.70,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1461,1393,71.8,2,6.00,2.62,95,0,25.72,22.75,1.86,12.15,174,0.0,10.00,2054,139.38,1.66,0.000,32.03,1.24,13.82,21.7,18,0.00,0
12.450,-6.25,7.81,0.00,14.72,35.66,-0.53,19.2,13.60,-0.89,14.65,14.66,19.5,0.74,664.0,14.70,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1437,1393,71.8,2,6.50,2.63,95,0,25.57,24.86,1.88,12.12,174,0.0,10.00,2050,139.06,1.62,0.000,27.34,1.24,13.78,21.7,18,0.00,0
12.479,-4.69,7.81,0.00,14.71,35.67,-0.49,19.2,13.60,-0.90,14.29,14.66,19.5,0.74,664.3,14.31,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1468,1393,71.8,2,6.50,2.62,95,0,25.41,23.56,1.84,12.16,174,0.0,10.00,2049,139.09,1.63,0.000,31.25,1.24,13.78,21.7,18,0.00,0
12.506,-4.69,7.81,0.00,14.70,35.67,-0.50,19.2,13.60,-0.90,14.29,14.66,19.5,0.74,664.3,14.31,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1426,1393,71.8,2,6.50,2.62,95,0,25.45,26.01,1.84,12.14,174,0.0,10.00,2054,139.38,1.60,0.000,31.25,1.24,13.78,21.7,18,0.00,0
12.521,-4.69,7.81,0.00,14.73,35.65,-0.68,19.2,13.52,-0.90,14.29,14.66,19.9,0.74,664.3,14.31,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1443,1393,71.8,2,6.50,3.08,95,0,25.53,24.37,1.88,12.18,174,0.0,10.00,2068,139.18,1.61,0.000,26.56,1.24,13.76,21.7,18,0.00,0
12.550,-4.69,7.81,0.00,14.71,35.64,-0.80,19.2,13.52,-0.91,14.29,14.66,19.9,0.74,664.3,14.31,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1417,1393,71.8,2,6.50,3.08,95,0,25.59,25.03,1.88,12.14,174,0.0,10.00,2079,138.29,1.53,0.000,26.56,1.24,13.68,21.7,18,0.00,0
12.581,-4.69,7.81,0.00,14.67,35.64,-0.88,18.4,13.60,-0.92,14.29,14.66,19.9,0.74,664.3,14.31,190,0.562,-3.16,2.46,-3.50,23.0,0.0,0.0,0.00,-4.22,1.000,1453,1393,71.8,2,6.50,3.11,95,0,25.72,24.53,1.86,12.08,174,0.0,10.50,2090,132.49,1.31,0.000,21.88,1.24,13.44,21.3,19,0.00,0
12.596,-4.69,7.81,0.00,14.64,36.50,-1.04,13.3,13.68,-0.96,14.29,14.66,19.1,0.72,664.3,14.31,190,0.562,-3.16,2.46,-3.50,25.0,0.0,0.0,0.00,-4.22,1.000,1415,1393,71.8,2,7.00,2.69,95,0,25.64,23.89,1.86,12.00,174,0.0,10.50,2101,122.01,0.42,0.000,12.50,1.22,12.51,20.5,19,0.00,0
12.627,-4.69,7.81,0.00,14.62,36.49,-1.09,0.0,13.68,-1.07,14.29,14.66,19.1,0.71,664.3,14.31,190,0.562,-3.16,2.11,-3.50,25.0,0.0,0.0,0.00,-4.22,1.000,1454,1393,71.8,2,7.00,2.69,95,0,25.43,23.40,1.86,11.88,174,0.0,11.00,2109,111.41,-0.04,0.000,12.50,1.22,12.00,20.5,19,0.00,0
12.659,-4.69,7.81,0.00,14.59,37.36,-1.12,0.0,13.36,-1.20,14.29,14.66,19.1,0.70,664.7,14.31,190,0.562,0.00,2.11,-3.50,24.0,0.0,0.0,0.00,-4.22,1.000,1404,438,71.8,2,7.00,2.70,95,0,24.70,20.39,1.80,11.69,174,0.0,11.00,2110,100.78,-0.45,0.000,27.34,1.16,11.51,18.9,19,0.00,0
12.691,-3.91,7.81,0.00,14.57,39.11,-1.13,0.0,13.68,-1.28,14.29,14.66,0.0,0.69,664.7,14.31,190,0.562,0.00,2.11,-3.50,18.0,0.0,0.0,0.00,-4.22,1.000,1341,438,71.8,2,8.00,2.70,95,0,24.28,18.68,1.74,11.60,174,0.0,11.50,2114,93.68,-0.84,0.000,16.41,1.10,11.01,17.3,19,0.00,0
12.722,0.78,7.81,0.00,14.54,39.97,-1.18,0.0,13.68,-1.63,14.29,14.66,0.0,0.66,664.7,14.31,190,0.562,0.00,1.76,-4.00,10.0,0.0,0.0,0.00,-4.22,1.000,1188,438,71.8,2,8.00,2.71,95,0,23.57,16.54,1.64,11.07,174,0.0,12.00,2117,82.93,-1.55,0.000,19.53,1.04,10.00,15.0,19,0.00,0
12.754,0.78,7.81,0.00,14.50,42.30,-2.15,0.0,13.68,-2.08,14.30,14.67,0.0,0.63,664.7,14.31,190,0.562,0.00,1.41,-4.00,7.0,0.0,0.0,0.00,-4.22,1.000,1092,438,71.8,2,8.00,2.71,95,0,22.25,15.10,1.64,10.44,174,0.0,13.00,2121,72.15,-1.99,0.000,19.53,1.04,8.99,15.0,19,0.00,0
12.780,0.78,7.81,0.00,14.48,43.45,-4.06,0.0,13.52,-2.79,14.30,14.67,0.0,0.58,664.7,14.31,190,0.562,0.00,0.70,-4.00,6.0,0.0,0.0,0.00,-4.22,1.000,996,438,71.8,2,8.00,2.72,95,0,20.66,11.43,1.54,9.33,174,0.0,15.00,2128,57.66,-2.15,0.000,28.12,0.96,8.47,13.0,19,0.00,0
12.820,0.78,7.81,-0.12,14.43,45.64,-7.86,0.0,13.60,-3.62,14.31,14.68,0.0,0.53,665.1,14.31,190,0.562,0.00,0.00,-4.00,4.0,0.0,0.0,0.00,-4.22,1.000,867,438,71.8,2,8.00,2.73,95,0,18.96,9.44,1.36,8.64,174,0.0,16.50,2139,0.00,-5.81,0.000,-39.06,0.90,3.91,5.9,19,0.00,0
12.851,0.00,7.81,-0.12,14.41,44.79,-14.01,0.0,13.68,-4.46,14.66,14.66,0.0,0.48,665.1,14.31,190,0.562,0.00,0.00,-4.50,2.0,0.0,0.0,0.00,-4.22,1.000,795,438,71.8,2,8.00,2.74,95,0,16.80,4.92,1.18,7.07,174,0.0,18.50,2138,0.00,-4.70,0.000,6.25,0.66,3.89,5.9,19,0.00,0
12.867,0.00,7.81,-0.12,14.37,42.34,-17.28,0.0,13.44,-5.33,14.67,14.67,0.0,0.43,665.1,14.70,190,0.562,0.00,0.00,-4.50,1.0,0.0,0.0,0.00,-4.22,1.000,774,438,71.8,2,8.50,2.28,95,0,14.80,3.39,0.92,6.31,174,0.0,21.00,2135,0.00,-4.16,0.000,-46.09,0.72,3.90,5.9,19,0.00,0
12.897,0.00,7.81,-0.12,14.24,36.07,-21.21,0.0,13.44,-6.14,14.67,14.68,0.0,0.37,665.1,14.70,190,0.562,0.00,0.00,-4.50,0.0,0.0,0.0,0.00,0.00,1.000,718,438,71.8,2,8.50,2.28,95,0,13.22,2.80,0.92,5.63,174,0.0,22.50,2125,0.00,-3.49,0.000,-46.09,0.72,3.90,5.9,19,0.00,0
12.929,0.00,7.81,-0.25,14.17,30.12,-20.13,0.0,13.60,-6.72,14.67,14.68,0.0,0.35,665.1,14.76,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,686,438,71.8,2,13.00,2.25,95,0,11.96,2.61,0.82,5.12,174,0.0,23.50,2105,0.00,-2.47,0.000,-39.84,0.70,4.00,5.9,19,0.00,0
12.956,0.00,7.81,-0.25,14.12,25.65,-19.86,0.0,13.68,-7.36,14.67,14.68,0.0,0.31,665.4,14.76,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,638,438,71.8,2,13.50,1.82,95,0,10.86,2.40,0.76,4.85,174,0.0,25.50,2120,0.00,-1.97,0.000,-19.53,0.70,3.95,6.3,19,0.00,0
12.987,0.00,7.81,-0.25,13.92,17.89,-18.94,0.0,13.68,-8.00,14.67,14.68,0.0,0.27,665.4,14.76,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,624,438,71.8,2,13.50,1.82,95,0,10.02,2.19,0.76,4.41,174,0.0,27.00,2134,0.00,-1.19,0.000,-19.53,0.70,3.96,6.3,19,0.00,0
13.028,0.00,7.81,-0.38,13.88,12.80,-18.59,0.0,13.60,-8.51,14.67,14.68,0.0,0.26,665.4,14.76,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,572,438,71.8,2,13.50,1.82,95,0,9.23,2.55,0.72,3.99,174,0.0,28.00,2137,0.00,-0.65,0.000,-24.22,0.72,3.90,6.3,19,0.00,0
13.048,0.00,7.81,-0.38,13.68,10.23,-18.22,0.0,13.52,-8.87,14.67,14.68,0.0,0.23,665.4,14.82,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,547,438,71.8,2,14.00,1.82,95,0,8.65,2.99,0.82,3.70,174,0.0,28.50,2145,0.00,-0.44,0.000,-42.19,0.72,3.88,6.3,19,0.00,0
13.073,0.00,7.81,-0.50,13.69,7.71,-17.95,0.0,13.60,-9.12,14.67,14.68,0.0,0.22,665.4,14.87,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,520,438,71.8,2,14.00,1.37,95,0,8.08,3.16,0.88,3.46,174,0.0,28.50,2142,0.00,-0.27,0.000,-35.16,0.72,3.86,6.3,19,0.00,0
13.101,0.00,7.81,-0.50,13.58,2.55,-17.11,0.0,13.60,-9.34,14.67,14.68,0.0,0.21,665.4,14.93,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,518,438,71.8,2,14.00,1.37,95,0,7.67,3.12,0.88,3.38,174,0.0,28.50,2141,0.00,0.17,0.000,-35.16,0.72,3.88,6.3,19,0.00,0
13.131,0.00,7.81,-0.62,13.52,2.55,-17.07,0.0,13.44,-9.53,14.67,14.68,0.0,0.21,665.7,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,484,438,71.8,2,14.50,1.37,95,0,7.37,3.12,0.88,3.19,174,0.0,28.50,2141,0.00,0.36,0.000,-34.38,0.72,3.88,6.3,19,0.00,0
13.161,0.00,7.81,-0.62,13.51,0.00,-16.56,0.0,13.68,-9.75,14.67,14.68,0.0,0.19,665.7,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,465,438,71.8,2,15.00,1.36,95,0,6.90,2.89,0.86,2.99,174,0.0,28.50,2127,0.00,0.56,0.000,-25.00,0.72,3.94,6.3,19,0.00,0
13.177,0.00,7.81,-0.62,13.38,0.00,-16.19,0.0,13.68,-9.94,14.67,14.68,0.0,0.18,665.7,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,434,438,71.8,2,15.00,1.36,95,0,6.60,2.95,0.86,2.88,174,0.0,28.50,2123,0.00,0.66,0.000,-25.00,0.72,3.93,6.3,19,0.00,0
13.193,0.00,7.81,-0.62,13.36,0.00,-16.05,0.0,13.68,-10.03,14.67,14.68,0.0,0.18,665.7,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,427,438,71.8,2,15.00,1.35,95,0,6.35,2.86,0.86,2.84,174,0.0,28.50,2106,0.00,0.98,0.000,-24.22,0.72,4.00,6.3,19,0.00,0
13.222,0.00,7.81,-0.62,13.22,0.00,-15.75,0.0,13.68,-10.16,14.67,14.68,0.0,0.17,665.7,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,419,438,71.8,2,15.00,1.35,95,0,6.10,2.95,0.86,2.70,174,0.0,28.50,2098,0.00,1.09,0.000,-24.22,0.72,4.00,6.3,19,0.00,0
13.252,0.00,7.81,-0.75,13.27,0.00,-15.56,0.0,13.68,-10.27,14.68,14.69,0.0,0.17,665.7,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,389,438,71.8,2,15.50,1.34,95,0,5.84,3.19,0.86,2.62,174,0.0,28.00,2075,0.00,1.32,0.000,-30.47,0.72,4.10,6.3,19,0.00,0
13.282,0.00,7.81,-0.75,13.14,0.00,-15.33,0.0,13.68,-10.36,14.68,14.69,0.0,0.16,665.9,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,401,438,71.8,2,15.50,1.33,95,0,5.71,3.29,0.88,2.57,174,0.0,28.00,2065,0.00,1.42,0.000,-29.69,0.72,4.11,6.7,19,0.00,0
13.314,0.00,7.81,-0.75,13.14,0.00,-15.30,0.0,13.36,-10.46,14.68,14.69,0.0,0.16,665.9,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,382,438,71.8,2,15.50,1.31,95,0,5.49,3.42,0.92,2.51,174,0.0,28.00,2043,0.00,1.50,0.000,-28.12,0.72,4.15,6.7,19,0.00,0
13.342,0.00,7.81,-0.75,13.04,0.00,-15.17,0.0,13.36,-10.51,14.70,14.70,0.0,0.16,665.9,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,391,438,71.8,2,15.50,1.31,95,0,5.38,3.36,0.92,2.45,174,0.0,28.00,2034,0.00,1.70,0.000,-28.12,0.72,4.23,6.7,19,0.00,0
13.374,0.00,7.81,-0.88,13.06,0.00,-15.13,0.0,13.60,-10.57,14.70,14.70,0.0,0.16,665.9,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,379,438,71.8,2,15.50,1.30,95,0,5.24,3.36,0.92,2.41,174,0.0,28.00,2004,0.00,1.77,0.000,-35.94,0.72,4.28,6.7,19,0.00,0
13.405,0.00,7.81,-0.88,13.00,0.00,-15.00,0.0,13.68,-10.60,14.70,14.70,0.0,0.16,665.9,14.99,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,373,438,71.8,2,15.50,1.28,95,0,5.13,3.32,0.90,2.41,174,0.0,27.50,1989,0.00,1.86,0.000,-29.69,0.72,4.33,6.3,19,0.00,0
13.436,0.00,7.81,-0.88,13.02,0.00,-15.00,0.0,13.68,-10.63,14.70,14.70,0.0,0.14,665.9,15.05,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,370,438,71.8,2,15.50,1.28,95,0,5.02,3.05,0.90,2.39,174,0.0,27.50,1963,0.00,1.95,0.000,-29.69,0.72,4.38,6.3,19,0.00,0
13.453,0.00,7.81,-0.88,12.93,0.00,-15.01,0.0,13.36,-10.65,14.70,14.70,0.0,0.14,666.1,15.05,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,384,438,71.8,2,15.00,0.84,95,0,4.92,2.92,0.86,2.38,174,0.0,27.50,1955,0.00,1.98,0.000,-35.16,0.72,4.40,6.3,19,0.00,0
13.482,0.00,7.81,-0.88,12.91,0.00,-15.02,0.4,13.68,-10.66,14.70,14.70,0.0,0.14,666.1,15.05,190,0.562,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,1.000,397,438,71.8,2,15.00,0.83,95,0,4.82,2.95,0.84,2.40,174,0.0,27.50,1940,9.70,2.01,0.000,-39.06,0.72,4.41,6.3,19,0.00,0
