Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-18474][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 05.ptm - Realtime: 2016 WRX 91 - 05.ptm]"
0.108,-3.12,-0.78,12.86,18,17,6,-1,100.0,13.05,2.63,13.52,1.25,on,13.54,196,1.000,0.0,0.00,0.00,1892,1977,71.8,3,-1.50,4.43,133,118,636,621,349,383,22.0,43.04,50.54,2.30,15.79,214,2073,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.06,0
0.112,-3.12,-0.78,12.89,18,17,6,-1,100.0,13.05,2.70,13.52,1.28,on,13.54,196,1.000,0.0,0.00,0.00,1859,1977,71.8,3,-1.50,4.43,133,118,636,621,595,383,22.0,43.39,41.58,2.30,15.93,214,2069,350.00,0,0,0,0,7.42,1.000,20.97,100.0,47.06,0
0.146,-3.91,-0.78,12.91,19,18,12,2,100.0,13.05,2.77,13.52,1.28,on,13.54,196,1.000,0.0,0.00,0.00,1982,1977,71.8,3,-2.00,4.47,133,118,522,816,902,953,22.0,45.32,51.59,2.26,16.03,214,2105,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.06,0
0.161,-3.91,-0.78,13.06,19,18,12,2,100.0,13.05,2.83,13.38,1.28,on,13.39,196,1.000,0.0,0.00,0.00,1876,2030,71.8,3,-2.00,4.47,133,118,522,602,902,953,22.0,45.91,43.94,2.26,16.10,214,2111,350.00,0,0,0,0,7.42,1.000,20.97,100.0,47.06,0
0.208,-3.12,-0.78,13.19,19,19,13,4,100.0,13.05,2.92,13.38,1.30,on,13.39,196,1.000,0.0,0.00,0.00,2054,2030,71.8,3,-2.00,4.51,133,118,606,503,683,612,22.0,46.25,53.29,2.34,16.14,214,2113,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.242,-2.34,-0.78,13.21,20,20,14,8,100.0,13.05,3.05,13.38,1.33,on,13.39,196,1.000,0.0,0.00,0.00,2039,2030,78.8,3,-2.50,4.50,133,118,660,503,891,794,22.0,46.84,54.58,2.40,16.31,214,2110,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.269,-2.34,-0.78,13.29,20,20,14,8,100.0,13.05,3.13,13.24,1.33,on,13.25,196,1.000,0.0,0.00,0.00,2045,2030,78.8,3,-2.50,4.50,133,118,660,598,891,512,22.0,47.52,55.23,2.40,16.20,214,2119,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.318,-1.56,-0.78,13.21,22,22,14,12,100.0,13.05,3.26,13.24,1.35,on,13.25,196,1.000,0.0,0.00,0.00,2010,2030,78.8,3,-2.50,4.59,133,118,1000,759,946,512,22.0,49.19,47.70,2.32,16.57,214,2153,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.352,-1.56,-0.78,13.19,22,22,14,12,100.0,13.05,3.34,13.10,1.38,on,13.11,196,1.000,0.0,0.00,0.00,2069,2030,78.8,3,-2.50,4.59,133,118,1406,759,494,600,22.0,49.51,57.82,2.32,16.63,214,2156,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.379,-0.78,-0.78,13.19,22,23,13,13,100.0,13.05,3.41,13.10,1.38,on,13.11,196,1.000,0.0,0.00,0.00,2109,2030,78.8,3,-2.50,4.60,133,118,1406,580,494,600,22.0,49.97,54.91,2.40,16.65,214,2152,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.426,0.00,-0.78,13.14,23,24,13,15,100.0,13.05,3.50,12.98,1.40,on,13.02,196,1.000,0.0,0.00,0.00,2068,2030,78.8,3,-2.50,5.04,133,118,441,580,677,600,22.0,50.81,55.23,2.44,16.72,214,2156,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.465,0.00,-0.78,13.06,23,24,13,15,100.0,13.05,3.59,13.10,1.42,on,13.11,196,1.000,0.0,0.00,0.00,2138,2030,78.8,3,-2.50,5.04,133,118,441,776,677,592,22.0,51.34,56.53,2.44,16.94,214,2162,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.480,-1.56,-0.78,12.89,24,25,13,16,100.0,13.05,3.70,12.97,1.42,on,12.98,196,1.000,0.0,0.00,0.00,2063,2030,78.8,3,-3.50,5.07,133,118,1049,776,764,592,22.0,51.58,60.09,2.50,16.99,214,2168,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.517,-1.56,-0.78,12.91,25,26,13,18,100.0,13.05,3.88,12.97,1.46,on,12.98,196,1.000,0.0,0.00,0.00,2050,2030,78.8,3,-3.50,5.12,133,118,924,456,1029,879,22.0,52.77,58.47,2.50,17.03,214,2182,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.553,-1.56,-0.78,12.95,25,26,13,18,100.0,13.05,4.01,12.84,1.47,on,12.84,196,1.000,0.0,0.00,0.00,2025,2030,78.8,3,-3.50,5.12,133,118,934,708,1029,600,22.0,53.72,50.28,2.50,17.20,214,2188,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.45,0
0.591,-0.78,-0.78,12.85,26,27,14,18,100.0,13.05,4.09,12.84,1.46,on,12.84,196,1.000,0.0,0.00,0.00,2026,2030,78.8,3,-4.00,5.60,133,118,934,708,733,600,22.0,53.92,50.80,2.50,17.39,214,2194,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.84,0
0.620,-0.78,-0.78,12.81,27,27,14,19,100.0,13.05,4.23,12.82,1.50,on,12.84,196,1.000,0.0,0.00,0.00,2137,2030,78.8,3,-4.00,5.64,135,118,832,594,733,569,22.0,55.49,60.41,2.44,17.45,214,2206,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.84,0
0.644,0.00,-0.78,12.72,27,28,15,19,100.0,13.05,4.33,12.69,1.50,on,12.71,196,1.000,0.0,0.00,0.00,2122,2030,78.8,3,-4.00,5.67,135,118,832,671,681,569,22.0,55.71,63.33,2.46,17.41,214,2216,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.84,0
0.687,0.00,-0.78,12.72,27,28,15,19,100.0,13.05,4.38,12.69,1.52,on,12.71,196,1.000,0.0,0.00,0.00,1980,2030,78.8,3,-4.00,5.67,135,118,832,671,681,785,22.0,56.46,54.58,2.46,17.61,214,2225,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.84,0
0.707,0.78,-0.78,12.59,27,29,17,19,100.0,13.05,4.53,12.54,1.54,on,12.59,196,1.000,0.0,0.00,0.00,2029,2030,78.8,3,-4.00,5.71,135,118,1055,1308,932,785,22.0,57.85,64.30,2.46,17.75,214,2233,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.84,0
0.742,0.78,-0.78,12.56,28,29,18,19,100.0,13.05,4.68,12.40,1.54,on,12.42,196,1.000,0.0,0.00,0.00,2028,2030,78.8,3,-4.50,6.22,135,118,1017,1308,703,574,22.0,58.60,55.55,2.46,17.90,214,2250,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.84,0
0.787,1.56,-0.78,12.52,29,30,19,19,100.0,13.05,4.84,12.28,1.56,on,12.30,196,1.000,0.0,0.00,0.00,2037,2084,78.8,3,-5.00,6.23,135,118,672,468,703,660,22.0,58.71,66.89,2.46,18.04,214,2242,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.84,0
0.831,1.56,-0.78,12.45,29,30,21,19,100.0,13.05,5.05,12.26,1.61,on,12.30,196,1.000,0.0,0.00,0.00,2014,2084,78.8,3,-5.00,6.24,135,118,1296,723,897,868,22.0,60.34,63.00,2.50,18.25,214,2263,350.00,0,0,0,0,7.43,1.000,20.97,100.0,47.84,0
0.885,0.78,0.00,12.23,31,31,24,21,100.0,13.05,5.30,12.21,1.63,on,12.22,196,1.000,0.0,0.00,0.00,2025,2084,78.8,3,-5.00,6.80,135,118,815,813,696,604,22.0,61.58,60.41,2.52,18.37,214,2275,350.00,0,0,0,0,7.43,1.000,20.97,100.0,48.24,0
0.915,0.78,0.00,12.03,31,31,24,21,100.0,13.05,5.37,12.21,1.62,on,12.22,196,1.000,0.0,0.00,0.00,2085,2084,78.8,3,-5.00,6.80,135,118,815,813,644,604,22.0,62.88,59.76,2.52,18.61,214,2280,350.00,0,0,0,0,7.43,1.000,20.97,100.0,48.24,0
0.930,-0.78,0.00,12.01,32,32,25,22,100.0,13.05,5.53,12.15,1.63,on,12.18,196,1.000,0.0,0.00,0.00,2039,2084,78.8,3,-5.50,6.83,135,118,815,773,644,460,22.0,63.48,65.27,2.58,18.97,214,2288,350.00,0,0,0,0,7.43,1.000,20.97,100.0,48.24,0
0.958,-0.78,0.00,11.99,32,32,25,22,100.0,13.05,5.59,12.15,1.67,on,12.22,196,1.000,0.0,0.00,0.00,2018,2084,78.8,3,-5.50,6.83,135,118,1404,773,1111,460,22.0,63.76,73.30,2.58,18.77,214,2296,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.24,0
0.987,-0.78,0.00,11.99,32,33,26,23,100.0,13.05,5.74,12.13,1.69,on,12.14,196,1.000,0.0,0.00,0.00,2095,2084,78.8,3,-5.50,6.87,135,118,1404,631,1111,696,22.0,64.91,67.54,2.56,18.88,214,2305,350.00,0,0,0,0,7.43,1.000,20.97,100.0,48.24,0
1.046,-0.78,0.00,11.95,32,33,27,24,100.0,13.05,5.90,12.08,1.71,on,12.10,196,1.000,0.0,0.00,0.00,2065,2084,78.8,3,-5.50,6.92,135,118,435,833,938,696,22.0,66.30,75.33,2.64,18.97,214,2323,350.00,0,0,0,0,7.43,1.000,20.97,100.0,48.24,0
1.067,-0.78,0.00,11.91,33,33,27,25,100.0,13.05,6.13,12.02,1.72,on,12.02,196,1.000,0.0,0.00,0.00,2090,2084,78.8,3,-5.50,7.40,135,118,1996,833,906,514,22.0,66.32,74.46,2.72,19.63,214,2314,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.24,0
1.092,-0.78,0.00,11.79,33,34,27,27,100.0,13.05,6.27,12.02,1.73,on,12.02,196,1.000,0.0,0.00,0.00,2198,2084,78.8,3,-6.00,7.42,135,118,1460,754,906,728,22.0,67.62,73.30,2.80,19.38,214,2325,350.00,0,0,0,0,7.43,1.000,20.97,100.0,48.24,0
1.127,-1.56,0.00,11.84,33,35,27,28,100.0,13.05,6.39,12.02,1.74,on,12.02,196,1.000,0.0,0.00,0.00,1959,2084,78.8,3,-6.00,7.47,135,118,1460,1138,594,728,22.0,68.46,66.89,2.80,19.61,214,2334,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.24,0
1.150,-1.56,0.00,11.82,33,35,27,28,100.0,13.05,6.57,12.02,1.77,on,12.02,196,1.000,0.0,0.00,0.00,2134,2084,78.8,3,-6.00,7.47,135,118,1238,1138,594,528,22.0,70.82,72.71,2.80,20.08,214,2355,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.24,0
1.215,-0.78,0.00,12.09,34,35,28,29,100.0,13.05,6.76,11.94,1.78,on,11.95,196,1.000,0.0,0.00,0.00,1995,2084,78.8,3,-6.00,7.54,135,118,966,1357,997,552,22.0,71.17,73.30,2.76,19.86,214,2365,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.63,0
1.245,0.00,0.00,12.00,34,35,28,30,100.0,13.05,6.96,11.94,1.85,on,11.95,196,1.000,0.0,0.00,0.00,2084,2084,78.8,3,-6.00,8.09,135,118,966,759,517,767,22.0,72.11,71.50,2.70,20.02,214,2376,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.63,0
1.256,0.00,0.00,12.05,35,36,29,31,100.0,13.05,7.12,11.83,1.83,on,11.83,196,1.000,0.0,0.00,0.00,2093,2084,78.8,3,-6.50,8.10,135,118,1910,759,830,767,22.0,72.43,75.91,2.66,20.32,214,2370,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.63,0
1.287,-0.78,0.00,12.01,35,36,29,31,100.0,13.05,7.25,11.83,1.87,on,11.83,196,1.000,0.0,0.00,0.00,2204,2084,78.8,3,-6.50,8.08,135,118,1910,1174,830,559,22.0,72.57,73.01,2.72,20.29,214,2366,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.63,0
1.317,-0.78,0.00,11.92,35,36,29,31,100.0,13.05,7.40,11.89,1.86,on,11.91,196,1.000,0.0,0.00,0.00,2108,2084,78.8,3,-6.50,8.08,135,118,891,1174,855,559,22.0,73.52,80.39,2.72,20.59,214,2388,350.00,0,0,0,0,7.43,1.000,20.97,100.0,48.63,0
1.357,-1.56,0.00,11.88,36,37,30,32,100.0,13.05,7.59,11.80,1.86,on,11.83,196,1.000,0.0,0.00,0.00,2063,2137,78.8,3,-6.50,8.69,135,118,891,805,855,668,22.0,77.24,74.17,2.88,21.22,214,2415,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.63,0
1.377,-1.56,0.00,11.74,36,37,30,32,100.0,13.05,7.72,11.78,1.92,on,11.80,196,1.000,0.0,0.00,0.00,2161,2137,78.8,3,-7.00,8.79,135,118,710,1254,728,668,22.0,78.02,76.78,2.96,20.83,214,2426,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.63,0
1.407,-1.56,0.00,11.78,36,37,30,32,100.0,13.05,7.92,11.80,1.99,on,11.83,196,1.000,0.0,0.00,0.00,2199,2137,78.8,3,-7.00,8.79,135,118,991,1254,728,613,22.0,80.31,88.42,2.96,21.12,214,2421,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.63,0
1.431,-0.78,0.00,11.74,36,37,30,31,100.0,13.05,8.10,11.77,1.99,on,11.80,196,1.000,0.0,0.00,0.00,2270,2137,78.8,3,-7.00,8.78,135,118,991,793,816,692,22.0,78.24,85.96,2.84,21.73,214,2415,350.00,0,0,0,0,7.43,1.000,20.97,100.0,48.63,0
1.466,-0.78,0.00,11.77,36,37,30,31,100.0,13.05,8.21,11.77,1.99,on,11.80,196,1.000,0.0,0.00,0.00,2121,2137,78.8,3,-7.50,8.76,135,118,921,793,873,692,22.0,79.61,81.56,2.72,21.34,214,2425,350.00,0,0,0,0,7.42,1.000,20.97,100.0,48.63,0
1.480,-2.34,0.00,11.79,36,37,30,31,100.0,13.05,8.40,11.77,2.02,on,11.80,196,1.000,0.0,0.00,0.00,2189,2137,78.8,3,-6.50,8.87,135,118,921,795,873,896,22.0,81.91,87.60,2.92,21.73,214,2445,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.02,0
1.530,-1.56,0.00,11.67,36,38,30,31,100.0,13.05,8.57,11.75,2.06,on,11.76,196,1.000,0.0,0.00,0.00,2154,2137,78.8,3,-7.00,8.96,135,118,783,2206,877,710,22.0,84.92,84.72,3.02,21.78,214,2474,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.02,0
1.553,-1.56,0.00,11.84,36,38,30,31,100.0,13.05,8.81,11.72,2.07,on,11.72,196,1.000,0.0,0.00,0.00,2113,2137,78.8,3,-7.00,8.96,135,118,931,2206,722,710,22.0,85.59,83.90,3.02,22.38,214,2478,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.02,0
1.573,0.00,0.00,11.85,36,37,30,31,100.0,13.05,8.90,11.72,2.06,on,11.72,196,1.000,0.0,0.00,0.00,2131,2137,78.8,3,-7.50,8.96,135,118,931,626,722,456,22.0,84.85,83.12,2.92,22.11,215,2470,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.02,0
1.597,0.00,0.00,11.55,36,37,30,31,100.0,13.05,9.11,11.72,2.08,on,11.72,196,1.000,0.0,0.00,0.00,2159,2137,78.8,3,-7.50,8.96,135,118,828,626,971,456,22.0,85.45,88.01,2.92,22.32,215,2463,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.02,0
1.626,-0.78,0.00,11.50,36,37,29,31,100.0,13.05,9.25,11.72,2.13,on,11.72,196,1.000,0.0,0.00,0.00,2011,2137,78.8,3,-7.50,9.46,135,118,828,1127,971,456,22.0,87.62,92.50,2.82,22.53,215,2478,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.02,0
1.657,-2.34,0.00,11.34,36,37,29,30,100.0,13.05,9.37,11.71,2.12,on,11.72,196,1.000,0.0,0.00,0.00,2151,2137,78.8,3,-7.50,9.57,135,118,1174,1127,521,712,22.0,88.53,94.53,2.98,22.74,215,2503,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.02,0
1.687,-2.34,0.00,11.39,36,37,29,30,100.0,13.05,9.64,11.68,2.13,on,11.69,196,1.000,0.0,0.00,0.00,2105,2137,78.8,3,-7.50,9.57,135,118,1174,936,521,708,22.0,89.38,96.55,2.98,22.82,215,2516,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.02,0
1.716,-2.34,0.00,11.27,36,37,29,30,100.0,13.05,9.76,11.69,2.13,on,11.72,196,1.000,0.0,0.00,0.00,2217,2137,78.8,3,-7.50,10.20,135,118,742,583,733,708,22.0,89.77,94.12,3.04,23.10,215,2532,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.41,0
1.747,-3.12,0.00,11.34,36,37,29,30,100.0,13.05,10.03,11.68,2.15,on,11.69,196,1.000,0.0,0.00,0.00,2170,2137,78.8,3,-7.50,9.72,135,118,870,583,733,746,22.0,90.59,98.37,2.90,23.29,215,2530,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.41,0
1.777,-4.69,0.00,11.40,35,36,29,30,100.0,13.05,10.10,11.68,2.16,on,11.69,196,1.000,0.0,0.00,0.00,2140,2137,78.8,3,-8.00,9.68,135,118,870,1273,753,536,22.0,90.77,94.12,3.04,23.28,215,2523,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.41,0
1.791,-4.69,0.00,11.39,35,36,29,30,100.0,13.05,10.38,11.68,2.18,on,11.69,196,1.000,0.0,0.00,0.00,2194,2137,78.8,3,-8.00,9.68,135,118,1104,1273,948,536,22.0,92.58,97.90,3.04,23.49,215,2532,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.41,0
1.836,-2.34,0.00,11.64,35,35,29,29,100.0,13.05,10.55,11.66,2.18,on,11.69,196,1.000,0.0,0.00,0.00,2220,2137,78.8,3,-8.00,9.72,135,118,1255,1065,948,732,22.0,94.18,103.06,3.04,23.96,215,2554,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.41,0
1.856,-2.34,0.00,11.49,35,35,28,29,100.0,13.05,10.74,11.66,2.23,on,11.69,196,1.000,0.0,0.00,0.00,2032,2137,78.8,3,-8.00,10.40,135,118,1255,881,700,732,22.0,96.16,103.53,2.96,24.33,215,2583,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.41,0
1.889,-2.34,0.00,11.45,35,35,28,29,100.0,13.05,10.85,11.66,2.19,on,11.69,196,1.000,0.0,0.00,0.00,2205,2137,78.8,3,-8.00,10.40,135,118,765,881,700,542,22.0,96.33,104.89,2.96,23.93,215,2588,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.41,0
1.903,-3.12,0.00,11.52,35,34,28,29,100.0,13.05,11.08,11.66,2.23,on,11.69,196,1.000,0.0,0.00,0.00,2233,2137,78.8,3,-8.00,10.49,133,118,765,761,851,629,22.0,95.77,103.99,3.12,24.34,215,2578,350.00,0,0,0,0,7.43,1.000,20.97,100.0,49.80,0
1.929,-3.91,0.00,11.44,34,34,28,29,100.0,13.05,11.25,11.66,2.24,on,11.69,196,1.000,0.0,0.00,0.00,2061,2137,78.8,3,-8.00,11.00,133,118,1339,761,503,629,22.0,96.10,105.75,2.92,24.60,215,2579,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.41,0
1.963,-3.91,0.00,11.57,34,33,28,29,100.0,13.05,11.37,11.66,2.21,on,11.69,196,1.000,0.0,0.00,0.00,2143,2137,78.8,3,-8.50,10.49,133,118,1339,1049,503,778,22.0,95.45,105.32,3.12,24.47,215,2588,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.80,0
1.993,-3.91,0.00,11.40,34,33,28,29,100.0,13.05,11.51,11.66,2.24,on,11.69,196,1.000,0.0,0.00,0.00,2172,2137,78.8,3,-8.50,10.49,133,118,1060,1049,927,778,22.0,96.11,108.74,3.12,24.71,215,2608,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.80,0
2.023,-3.12,0.00,11.64,34,33,28,29,100.0,13.05,11.78,11.64,2.23,on,11.65,196,1.000,0.0,0.00,0.00,2224,2137,78.8,3,-7.50,10.68,133,118,838,673,927,638,22.0,98.41,103.99,3.00,24.90,215,2647,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.80,0
2.039,-3.91,0.00,11.69,34,33,28,29,100.0,13.05,11.88,11.64,2.21,on,11.65,196,1.000,0.0,0.00,0.00,2112,2137,78.8,3,-8.00,11.28,133,118,838,516,710,1015,22.0,99.59,99.77,3.16,24.97,215,2644,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.80,0
2.079,-3.12,0.00,11.67,33,32,28,28,100.0,13.05,12.19,11.64,2.28,on,11.65,196,1.000,0.0,0.00,0.00,2154,2137,78.8,3,-7.50,11.23,133,118,1242,861,1017,1015,22.0,99.17,92.10,2.98,25.81,215,2633,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.80,0
2.103,-3.12,0.00,11.76,33,32,28,28,100.0,13.05,12.29,11.64,2.28,on,11.65,196,1.000,0.0,0.00,0.00,2118,2137,78.8,3,-7.50,11.23,133,118,587,861,1017,611,22.0,99.99,95.74,2.98,25.48,215,2629,350.00,0,0,0,0,7.42,1.000,20.97,100.0,49.80,0
2.127,-3.12,0.00,11.66,33,32,28,28,100.0,13.05,12.40,11.64,2.27,on,11.65,196,1.000,0.0,0.00,0.00,2137,2137,78.8,3,-7.50,11.28,133,118,587,738,770,611,22.0,99.36,96.15,3.20,25.64,215,2654,350.00,0,0,0,0,7.41,1.000,20.97,100.0,49.80,0
