Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
2.030,-1.56,0.00,-1.62,11.83,10.26,20.31,100.0,14.00,10.34,11.73,11.76,0.0,2.00,904.8,11.76,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2157,2137,78.8,4,1.50,13.75,73,120.42,124.44,3.32,23.45,208,0.0,0.50,3582,350.00,11.42,1.000,42.97,34.92,100.0,65,26.67,0
2.060,-1.56,0.00,-1.62,11.80,10.15,20.19,100.0,13.84,10.29,11.73,11.76,0.0,2.00,904.8,11.76,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2140,2137,78.8,4,1.50,13.01,73,119.95,119.90,3.32,23.51,208,0.0,0.50,3588,350.00,11.39,1.000,37.50,34.93,100.0,65,26.67,0
2.080,-1.56,0.00,-1.62,11.77,10.15,20.19,100.0,13.84,10.35,11.73,11.76,0.0,2.00,904.8,11.76,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2107,2137,78.8,4,1.50,13.01,73,120.72,123.89,3.32,23.09,208,0.0,0.50,3589,350.00,11.47,1.000,37.50,34.93,100.0,65,26.67,0
2.105,-0.78,0.00,-1.62,11.75,10.05,20.06,100.0,13.92,10.29,11.73,11.76,0.0,2.00,904.8,11.76,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2122,2137,78.8,4,1.50,14.55,73,120.18,116.95,3.32,23.57,208,0.0,0.50,3593,350.00,11.40,1.000,32.03,34.93,100.0,65,26.67,0
2.137,-0.78,0.00,-1.62,11.70,10.09,20.11,100.0,13.92,10.28,11.73,11.76,0.0,2.02,904.8,11.76,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2149,2137,78.8,4,1.50,14.55,73,120.65,123.89,3.32,23.47,208,0.0,0.50,3593,350.00,11.45,1.000,32.03,34.93,100.0,65,26.67,0
2.151,-1.56,0.00,-1.75,11.57,10.00,19.93,100.0,14.00,10.30,11.72,11.75,0.0,2.03,906.1,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2121,2137,78.8,4,1.50,13.81,73,122.49,122.81,3.40,23.59,208,0.0,0.50,3604,350.00,11.41,1.000,36.72,34.94,100.0,65,26.67,0
2.180,-2.34,0.00,-1.75,11.62,10.00,19.91,100.0,13.76,10.31,11.72,11.75,0.0,2.03,906.1,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2208,2137,78.8,4,1.50,14.62,73,122.12,119.31,3.38,23.48,208,0.0,0.50,3607,350.00,11.48,1.000,31.25,34.94,100.0,66,26.67,0
2.197,-2.34,0.00,-1.75,11.60,10.00,19.82,100.0,13.76,10.34,11.72,11.75,0.0,2.02,906.1,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2157,2137,78.8,4,1.50,14.62,73,121.79,123.89,3.38,23.50,208,0.0,0.50,3611,350.00,11.39,1.000,31.25,34.94,100.0,66,26.67,0
2.224,-3.12,0.00,-1.75,11.59,10.00,19.67,100.0,13.92,10.33,11.70,11.73,0.0,2.03,906.1,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2081,2137,78.8,4,1.50,14.68,73,122.22,114.59,3.36,23.08,208,0.0,1.00,3621,350.00,11.42,1.000,35.94,34.94,100.0,66,26.67,0
2.258,-3.12,0.00,-1.75,11.54,10.00,19.52,100.0,13.92,10.30,11.72,11.75,0.0,2.00,906.1,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,1990,2137,78.8,4,1.50,14.68,73,121.82,123.35,3.36,23.49,208,0.0,1.00,3632,350.00,11.38,1.000,35.94,34.94,100.0,66,26.67,0
2.290,-3.12,0.00,-1.75,11.64,10.00,19.50,100.0,13.92,10.35,11.72,11.75,0.0,2.02,906.1,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2190,2137,78.8,4,2.00,13.95,73,122.50,121.08,3.36,23.08,208,0.0,1.00,3637,350.00,11.48,1.000,34.38,34.94,100.0,66,26.67,0
2.303,-2.34,0.00,-1.62,11.70,10.00,19.54,100.0,13.84,10.32,11.72,11.75,0.0,2.02,907.3,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2152,2137,78.8,4,2.00,13.94,73,122.90,125.53,3.32,23.91,208,0.0,1.00,3629,350.00,11.34,1.000,37.50,34.94,100.0,66,26.67,0
2.339,-2.34,0.00,-1.62,11.71,10.00,19.45,100.0,13.84,10.33,11.70,11.73,0.0,2.03,907.3,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2082,2137,78.8,4,2.00,13.94,73,124.28,128.79,3.32,23.04,208,0.0,1.00,3632,350.00,11.41,1.000,37.50,34.94,100.0,66,26.67,0
2.368,-2.34,0.00,-1.75,11.61,10.00,19.33,100.0,13.84,10.37,11.70,11.73,0.0,2.04,907.3,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2177,2137,78.8,4,2.00,13.96,73,124.02,123.35,3.38,23.97,208,0.0,1.00,3642,350.00,11.39,1.000,34.38,34.94,100.0,66,26.67,0
2.384,-3.12,0.00,-1.75,11.46,10.00,19.17,100.0,13.84,10.35,11.69,11.72,0.0,2.00,907.3,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2015,2137,78.8,4,2.00,14.01,73,122.37,116.95,3.34,23.42,208,0.0,1.00,3654,350.00,11.39,1.000,40.62,34.94,100.0,66,26.67,0
2.417,-3.12,0.00,-1.75,11.52,10.00,19.19,100.0,13.84,10.29,11.72,11.75,0.0,1.99,907.3,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2236,2137,78.8,4,2.00,14.01,73,121.61,122.26,3.34,23.66,208,0.0,1.00,3659,350.00,11.50,1.000,40.62,34.94,100.0,66,26.67,0
2.448,-3.91,0.00,-1.75,11.59,10.00,18.73,100.0,13.92,10.30,11.71,11.74,0.0,1.98,907.3,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2116,2137,78.8,4,2.00,14.05,73,121.85,122.26,3.34,23.40,208,0.0,1.00,3675,350.00,11.43,1.000,31.25,34.94,100.0,66,26.67,0
2.472,-3.91,0.00,-1.75,11.68,10.00,18.66,100.0,13.84,10.34,11.71,11.74,0.0,1.99,908.6,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2087,2137,78.8,4,2.00,13.32,73,122.89,124.98,3.38,23.51,208,0.0,1.00,3681,350.00,11.40,1.000,35.94,34.94,100.0,66,26.67,0
2.498,-2.34,0.00,-1.62,11.85,10.00,18.68,100.0,13.92,10.24,11.69,11.72,0.0,1.99,908.6,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2222,2137,78.8,4,2.00,14.14,73,122.63,122.81,3.36,23.49,208,0.0,1.00,3682,350.00,11.46,1.000,33.59,34.94,100.0,67,26.67,0
2.523,-2.34,0.00,-1.62,11.84,10.00,18.73,100.0,13.92,10.37,11.69,11.72,0.0,2.00,908.6,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2133,2137,78.8,4,2.00,14.14,73,123.90,126.61,3.36,23.81,208,0.0,1.00,3678,350.00,11.43,1.000,33.59,34.94,100.0,67,26.67,0
2.541,-2.34,0.00,-1.62,11.73,10.00,18.70,100.0,13.92,10.39,11.69,11.72,0.0,2.03,908.6,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2207,2137,78.8,4,2.00,14.12,73,124.48,121.08,3.36,23.97,208,0.0,1.00,3682,350.00,11.36,1.000,32.03,34.94,100.0,67,26.67,0
2.565,-2.34,0.00,-1.62,11.64,10.00,18.63,100.0,13.92,10.39,11.69,11.72,0.0,2.03,908.6,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2154,2137,78.8,4,2.00,14.12,73,124.93,124.44,3.36,23.50,208,0.0,1.00,3684,350.00,11.36,1.000,32.03,34.94,100.0,67,26.67,0
2.598,-3.12,0.00,-1.75,11.58,10.00,18.48,100.0,13.76,10.30,11.69,11.72,0.0,2.02,908.6,11.72,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2098,2137,78.8,4,2.00,14.15,73,124.59,127.16,3.34,23.56,208,0.0,1.00,3692,350.00,11.45,1.000,32.81,34.94,100.0,67,26.67,0
2.627,-3.91,0.00,-1.75,11.63,10.00,18.17,100.0,13.68,10.30,11.66,11.70,0.0,2.00,909.8,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2073,2137,78.8,4,2.00,13.46,73,124.16,122.81,3.34,23.68,208,0.0,1.00,3710,350.00,11.37,1.000,41.41,34.94,100.0,67,26.67,0
2.652,-3.91,0.00,-1.75,11.79,10.00,18.29,100.0,13.68,10.48,11.66,11.70,0.0,2.02,909.8,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2235,2137,78.8,4,2.00,13.46,73,124.93,124.44,3.34,23.87,208,0.0,1.00,3703,350.00,11.29,1.000,41.41,34.94,100.0,67,26.67,0
2.671,-2.34,0.00,-1.62,11.77,10.00,18.29,100.0,13.76,10.46,11.66,11.70,0.0,2.02,909.8,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2201,2137,78.8,4,2.00,14.22,73,125.33,123.89,3.38,24.02,208,0.0,1.00,3707,350.00,11.32,1.000,37.50,34.94,100.0,68,26.67,0
2.692,-2.34,0.00,-1.62,11.77,10.00,18.15,100.0,13.76,10.54,11.66,11.70,0.0,2.02,909.8,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2101,2137,78.8,4,2.00,14.22,73,124.66,120.49,3.38,24.12,208,0.0,1.00,3711,350.00,11.19,1.000,37.50,34.94,100.0,68,26.67,0
2.709,-1.56,0.00,-1.62,11.67,10.00,18.08,100.0,13.68,10.38,11.66,11.70,0.0,2.00,909.8,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2166,2137,78.8,4,2.00,14.25,73,124.35,123.89,3.34,23.39,208,0.0,1.00,3717,350.00,11.31,1.000,37.50,34.94,100.0,68,26.67,0
2.736,-2.34,0.00,-1.75,11.57,10.00,17.94,100.0,13.84,10.38,11.68,11.72,0.0,1.99,909.8,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2124,2137,78.8,4,2.00,14.30,73,123.65,123.35,3.36,23.49,208,0.0,1.00,3723,350.00,11.33,1.000,36.72,34.94,100.0,68,26.67,0
2.772,-2.34,0.00,-1.75,11.68,10.00,17.77,100.0,13.84,10.36,11.69,11.72,0.0,1.98,909.8,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2200,2137,78.8,4,2.00,14.30,73,124.15,124.98,3.36,23.14,208,0.0,1.00,3728,350.00,11.38,1.000,36.72,34.94,100.0,68,26.67,0
2.791,-2.34,0.00,-1.62,11.81,10.00,17.69,100.0,13.76,10.29,11.69,11.72,0.0,1.99,911.1,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2177,2137,78.8,4,2.00,14.34,73,124.31,125.53,3.34,23.51,208,0.0,1.00,3737,350.00,11.45,1.000,45.31,34.94,100.0,68,26.67,0
2.812,-1.56,0.00,-1.50,11.86,10.00,17.69,100.0,13.76,10.31,11.68,11.72,0.0,1.99,911.1,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2113,2137,78.8,4,2.00,14.34,73,124.70,126.07,3.38,23.53,208,0.0,1.00,3735,350.00,11.43,1.000,35.94,34.94,100.0,68,26.67,0
2.851,-1.56,0.00,-1.50,11.70,10.00,17.69,100.0,13.76,10.24,11.66,11.70,0.0,1.99,911.1,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2165,2137,78.8,4,2.00,14.34,73,124.67,124.98,3.38,23.56,208,0.0,1.00,3747,350.00,11.47,1.000,35.94,34.94,100.0,68,26.67,0
2.861,-1.56,0.00,-1.62,11.70,10.00,17.54,100.0,13.76,10.33,11.66,11.70,0.0,2.00,911.1,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2071,2137,78.8,4,2.00,14.40,73,125.37,126.07,3.38,23.59,208,0.0,1.00,3750,350.00,11.43,1.000,31.25,34.94,100.0,68,26.67,0
2.876,-1.56,0.00,-1.62,11.62,10.00,17.47,100.0,13.76,10.35,11.64,11.67,0.0,2.00,911.1,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2053,2137,78.8,4,2.00,14.40,73,125.79,124.98,3.38,23.62,208,0.0,1.50,3757,350.00,11.44,1.000,31.25,34.94,100.0,68,26.67,0
2.907,-1.56,0.00,-1.75,11.79,10.00,17.34,100.0,13.76,10.29,11.64,11.67,0.0,2.00,911.1,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2070,2137,78.8,4,2.50,14.42,73,126.03,127.70,3.40,23.51,208,0.0,1.50,3766,350.00,11.45,1.000,37.50,34.94,100.0,68,26.67,0
2.942,-1.56,0.00,-1.62,11.74,10.00,17.17,100.0,13.76,10.31,11.64,11.67,0.0,2.00,912.4,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2254,2137,78.8,4,2.50,15.29,73,126.23,128.25,3.40,23.49,208,0.0,1.50,3772,350.00,11.42,1.000,35.16,34.94,100.0,68,26.67,0
2.961,-1.56,0.00,-1.62,11.46,10.00,17.14,100.0,13.76,10.32,11.64,11.67,0.0,2.02,912.4,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2198,2137,78.8,4,2.50,15.29,73,127.17,124.98,3.40,23.53,208,0.0,1.50,3772,350.00,11.48,1.000,35.16,34.94,100.0,68,26.67,0
2.985,-2.34,0.00,-1.75,11.43,10.00,17.17,100.0,13.68,10.25,11.64,11.67,0.0,2.02,912.4,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2061,2137,78.8,4,2.50,15.28,73,127.16,127.16,3.38,24.18,208,0.0,1.50,3774,350.00,11.49,1.000,29.69,34.94,100.0,69,26.67,0
3.017,-2.34,0.00,-1.75,11.43,10.00,17.02,100.0,13.68,10.28,11.64,11.67,0.0,2.00,912.4,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2026,2137,78.8,4,2.50,15.28,73,126.53,126.61,3.38,23.11,208,0.0,1.50,3779,350.00,11.46,1.000,29.69,34.94,100.0,69,26.67,0
3.050,-3.12,0.00,-1.88,11.42,10.00,16.99,100.0,13.60,10.47,11.64,11.67,0.0,2.00,912.4,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2189,2137,78.8,4,2.50,14.52,73,127.11,129.33,3.40,24.07,208,0.0,1.50,3783,350.00,11.48,1.000,37.50,34.94,100.0,69,26.67,0
3.075,-3.12,0.00,-1.88,11.58,10.00,16.87,100.0,13.68,10.46,11.64,11.67,0.0,2.00,912.4,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2200,2137,78.8,4,2.50,14.53,73,127.11,128.79,3.38,23.91,208,0.0,1.50,3796,350.00,11.31,1.000,33.59,34.94,100.0,69,26.67,0
3.101,-3.12,0.00,-1.75,11.60,10.00,16.79,100.0,13.60,10.46,11.64,11.67,0.0,1.98,912.4,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2138,2137,78.8,4,2.50,14.57,73,125.48,122.26,3.34,23.74,208,0.0,1.50,3796,350.00,11.22,1.000,37.50,34.94,100.0,69,26.67,0
3.140,-3.12,0.00,-1.75,11.59,10.00,16.69,100.0,13.60,10.41,11.66,11.69,0.0,1.97,913.7,11.69,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2151,2137,78.8,4,2.50,14.57,73,125.66,129.88,3.34,23.59,208,0.0,1.50,3803,350.00,11.36,1.000,37.50,34.94,100.0,69,26.67,0
3.158,-3.12,0.00,-1.75,11.73,10.00,16.51,100.0,13.84,10.35,11.63,11.66,0.0,1.99,913.7,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2207,2137,78.8,4,2.50,13.79,73,126.68,127.16,3.38,23.08,208,0.0,1.50,3812,350.00,11.44,1.000,32.81,34.94,100.0,69,26.67,0
3.184,-1.56,0.00,-1.62,11.76,10.00,16.33,100.0,13.76,10.31,11.63,11.66,0.0,1.99,913.7,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2167,2137,78.8,4,2.50,14.66,73,126.93,122.81,3.34,24.11,208,0.0,1.50,3823,350.00,11.41,1.000,32.81,34.94,100.0,70,26.67,0
3.218,-1.56,0.00,-1.62,11.78,10.00,16.25,100.0,13.76,10.42,11.63,11.66,0.0,1.98,913.7,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2100,2137,78.8,4,2.50,14.66,73,126.65,127.16,3.34,23.92,208,0.0,1.50,3823,350.00,11.32,1.000,32.81,34.94,100.0,70,26.67,0
3.248,-1.56,0.00,-1.62,11.69,10.00,16.25,100.0,13.84,10.44,11.63,11.66,0.0,1.98,913.7,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2079,2137,78.8,4,2.50,14.68,73,127.00,127.70,3.36,23.69,208,0.0,1.50,3823,350.00,11.31,1.000,38.28,34.94,100.0,70,26.67,0
3.255,-2.34,0.00,-1.75,11.60,10.00,16.22,100.0,13.68,10.40,11.63,11.66,0.0,1.99,915.1,11.65,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2146,2137,78.8,4,2.50,13.88,73,128.02,129.88,3.40,23.51,208,0.0,1.50,3829,350.00,11.35,1.000,35.16,34.94,100.0,70,26.67,0
3.291,-2.34,0.00,-1.75,11.64,10.00,16.16,100.0,13.68,10.39,11.61,11.64,0.0,1.99,915.1,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2059,2137,78.8,4,2.50,13.88,73,127.99,128.79,3.40,24.02,208,0.0,1.50,3841,350.00,11.40,1.000,35.16,34.94,100.0,70,26.67,0
3.316,-2.34,0.00,-1.75,11.69,10.00,15.80,100.0,13.84,10.48,11.63,11.66,0.0,1.98,915.1,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2186,2137,78.8,4,2.50,14.75,73,127.42,129.33,3.40,23.70,208,0.0,1.50,3850,350.00,11.27,1.000,35.94,34.94,100.0,70,27.06,0
3.338,-1.56,0.00,-1.75,11.55,10.00,15.77,100.0,13.84,10.42,11.60,11.64,0.0,2.00,915.1,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2192,2137,78.8,4,2.50,14.76,73,129.00,128.79,3.44,23.12,208,0.0,1.50,3844,350.00,11.38,1.000,35.94,34.94,100.0,70,27.06,0
3.363,-1.56,0.00,-1.75,11.63,10.00,15.95,100.0,13.84,10.39,11.61,11.64,0.0,2.00,915.1,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2146,2137,78.8,4,2.50,14.76,73,129.36,128.25,3.44,24.21,208,0.0,1.50,3852,350.00,11.35,1.000,35.94,34.94,100.0,70,27.06,0
3.398,-1.56,0.00,-1.62,11.72,10.00,15.66,100.0,13.68,10.50,11.58,11.62,0.0,2.00,915.1,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2104,2137,78.8,4,2.50,14.82,73,128.66,122.26,3.42,23.92,208,0.0,1.50,3860,350.00,11.31,1.000,34.38,34.94,100.0,70,27.06,0
3.413,-1.56,0.00,-1.75,11.56,10.00,15.45,100.0,13.68,10.47,11.60,11.64,0.0,2.00,916.4,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2159,2137,78.8,4,2.50,14.86,73,130.39,132.92,3.46,24.15,208,0.0,1.50,3869,350.00,11.29,1.000,48.44,34.94,100.0,70,27.06,0
3.459,-1.56,0.00,-1.75,11.57,10.00,15.72,100.0,13.52,10.48,11.56,11.60,0.0,2.04,916.4,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2085,2137,78.8,4,2.50,14.86,73,131.87,134.21,3.42,23.76,208,0.0,1.50,3871,350.00,11.23,1.000,20.31,34.94,100.0,70,27.06,0
3.487,-1.56,0.00,-1.75,11.57,10.00,15.69,100.0,13.52,10.48,11.56,11.60,0.0,2.02,916.4,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2180,2137,78.8,4,2.50,14.86,73,130.87,129.88,3.42,23.23,208,0.0,1.50,3877,350.00,11.31,1.000,20.31,34.94,100.0,70,27.06,0
3.501,-2.34,0.00,-1.88,11.38,10.00,15.30,100.0,13.76,10.48,11.58,11.62,0.0,2.00,916.4,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2056,2137,78.8,4,2.50,15.74,73,130.63,129.88,3.40,23.90,208,0.0,1.50,3884,350.00,11.26,1.000,48.44,34.94,100.0,71,27.06,0
3.529,-2.34,0.00,-1.88,11.41,10.00,15.30,100.0,13.76,10.39,11.58,11.62,0.0,2.02,916.4,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2184,2137,78.8,4,2.50,15.74,73,131.34,132.27,3.40,23.63,208,0.0,2.00,3887,350.00,11.29,1.000,48.44,34.94,100.0,71,27.06,0
3.559,-3.12,0.00,-1.88,11.46,10.00,15.16,100.0,13.68,10.50,11.58,11.62,0.0,2.03,916.4,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2154,2137,78.8,4,3.00,14.92,73,131.72,129.33,3.44,24.09,208,0.0,2.00,3896,350.00,11.25,1.000,39.84,34.94,100.0,71,27.06,0
3.574,-3.12,0.00,-1.75,11.57,10.00,15.11,100.0,13.68,10.50,11.58,11.62,0.0,2.03,917.7,11.61,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2098,2137,78.8,4,3.00,14.97,73,132.05,128.79,3.48,23.10,208,0.0,2.00,3900,350.00,11.29,1.000,45.31,34.94,100.0,71,27.06,0
3.599,-3.12,0.00,-1.75,11.64,10.00,15.00,100.0,13.68,10.46,11.56,11.59,0.0,2.00,917.7,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2190,2137,78.8,4,3.00,14.97,73,131.33,138.11,3.48,24.07,208,0.0,2.00,3903,350.00,11.29,1.000,45.31,34.94,100.0,71,27.06,0
3.628,-1.56,0.00,-1.75,11.60,10.00,14.97,100.0,13.68,10.37,11.56,11.59,0.0,2.00,917.7,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2161,2137,78.8,4,3.00,14.99,73,130.94,127.70,3.40,23.67,208,0.0,2.00,3911,350.00,11.32,1.000,42.19,34.94,100.0,71,27.06,0
3.659,-1.56,0.00,-1.75,11.64,10.00,14.87,100.0,13.60,10.47,11.56,11.59,0.0,2.00,917.7,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2226,2137,78.8,4,3.00,15.02,73,130.92,132.92,3.42,23.97,208,0.0,2.00,3913,350.00,11.27,1.000,38.28,34.94,100.0,71,27.06,0
3.689,-1.56,0.00,-1.75,11.54,10.00,14.87,100.0,13.60,10.40,11.56,11.59,0.0,2.00,917.7,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2113,2137,78.8,4,3.00,15.02,73,131.48,136.81,3.42,23.42,208,0.0,2.00,3921,350.00,11.34,1.000,38.28,34.94,100.0,71,27.06,0
3.704,-2.34,0.00,-1.75,11.51,10.00,14.65,100.0,13.84,10.44,11.56,11.59,0.0,1.99,917.7,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2263,2137,78.8,4,3.00,15.07,73,130.78,132.92,3.38,23.74,208,0.0,2.00,3924,350.00,11.30,1.000,34.38,34.94,100.0,71,27.06,0
3.736,-2.34,0.00,-1.75,11.57,10.00,14.43,100.0,13.84,10.41,11.58,11.61,0.0,1.99,917.7,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2207,2137,78.8,4,3.00,15.07,73,131.80,138.76,3.38,24.12,208,0.0,2.00,3926,350.00,11.39,1.000,34.38,34.94,100.0,71,27.06,0
3.751,-2.34,0.00,-1.75,11.63,10.00,14.54,100.0,13.84,10.43,11.56,11.59,0.0,2.02,919.1,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2251,2137,78.8,4,3.00,15.09,73,132.96,140.71,3.44,23.76,208,0.0,2.00,3932,350.00,11.26,1.000,35.16,34.94,100.0,71,27.06,0
3.782,-1.56,0.00,-1.75,11.67,10.00,14.30,100.0,13.60,10.46,11.56,11.59,0.0,2.00,919.1,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2105,2137,78.8,4,3.00,15.14,73,132.00,128.25,3.42,23.97,208,0.0,2.00,3944,350.00,11.36,1.000,35.16,34.94,100.0,71,27.06,0
3.797,-1.56,0.00,-1.75,11.59,10.00,14.13,100.0,13.60,10.42,11.58,11.61,0.0,1.99,919.1,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2089,2137,78.8,4,3.00,15.14,73,130.86,127.70,3.42,23.09,208,0.0,2.00,3949,350.00,11.32,1.000,35.16,34.94,100.0,71,27.06,0
3.834,-1.56,0.00,-1.75,11.55,10.00,14.13,100.0,13.68,10.45,11.58,11.61,0.0,2.00,919.1,11.58,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2188,2137,78.8,4,3.00,15.15,73,132.78,133.57,3.42,23.14,208,0.0,2.00,3949,350.00,11.35,1.000,51.56,34.94,100.0,72,27.06,0
3.874,-1.56,0.00,-1.75,11.61,10.00,14.08,100.0,13.84,10.46,11.53,11.56,0.0,1.99,919.1,11.54,194,0.750,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2171,2137,78.8,4,3.00,15.19,73,132.05,131.62,3.40,23.58,208,0.0,2.00,3962,350.00,11.27,1.000,26.56,34.94,100.0,72,27.06,0
