Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-18474][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 09.ptm - Realtime: 2016 WRX 91 - 09.ptm]"
2.380,-2.34,-3.12,11.65,29,28,25,25,100.0,12.91,7.74,11.71,1.87,on,11.72,194,1.000,0.0,0.00,0.00,2087,2123,78.8,3,-3.00,8.62,111,108,1219,803,860,602,22.0,80.27,90.50,2.74,21.17,208,2525,350.00,0,0,0,0,7.47,1.000,21.11,100.0,46.67,0
2.417,-2.34,-3.12,11.74,29,28,25,25,100.0,12.91,7.88,11.70,1.91,on,11.72,194,1.000,0.0,0.00,0.00,2089,2123,78.8,3,-3.00,8.62,111,108,1219,998,860,985,22.0,81.61,88.65,2.74,20.87,208,2543,350.00,0,0,0,0,7.47,1.000,21.11,100.0,46.67,0
2.440,-1.56,-3.91,11.84,29,28,25,26,100.0,12.91,8.10,11.68,1.90,on,11.69,194,1.000,0.0,0.00,0.00,2151,2123,78.8,3,-3.00,8.69,111,108,691,734,645,643,22.0,81.55,83.24,2.90,21.57,208,2557,350.00,0,0,0,0,7.47,1.000,21.11,100.0,46.67,0
2.468,-0.78,-4.69,11.74,29,29,24,25,100.0,12.91,8.26,11.66,1.92,on,11.69,194,1.000,0.0,0.00,0.00,2074,2123,78.8,3,-3.00,8.70,111,108,1086,734,1189,643,22.0,81.59,85.40,2.76,21.19,208,2552,350.00,0,0,0,0,7.47,1.000,21.11,100.0,46.67,0
2.492,-1.56,-4.69,11.79,29,29,24,25,100.0,12.91,8.34,11.66,1.94,on,11.69,194,1.000,0.0,0.00,0.00,2066,2123,78.8,3,-3.00,9.26,111,108,1086,668,1189,644,22.0,82.35,89.39,2.90,21.44,208,2554,350.00,0,0,0,0,7.47,1.000,21.11,100.0,46.67,0
2.521,-1.56,-4.69,11.72,29,29,24,25,100.0,12.91,8.48,11.66,1.97,on,11.69,194,1.000,0.0,0.00,0.00,2034,2123,78.8,3,-3.00,9.26,111,108,760,668,1277,644,22.0,83.42,89.76,2.90,21.93,208,2561,350.00,0,0,0,0,7.47,1.000,21.11,100.0,46.67,0
2.535,-0.78,-4.69,11.75,29,29,24,25,100.0,12.91,8.60,11.66,1.95,on,11.69,194,1.000,0.0,0.00,0.00,2013,2123,78.8,3,-3.50,9.34,111,108,942,783,1277,775,22.0,85.28,89.76,2.90,21.51,208,2581,350.00,0,0,0,0,7.47,1.000,21.11,100.0,46.67,0
2.575,-1.56,-4.69,11.69,29,29,23,25,100.0,12.91,8.75,11.65,1.99,on,11.65,194,1.000,0.0,0.00,0.00,2005,2123,78.8,3,-4.00,9.43,111,108,942,913,897,775,22.0,86.53,97.50,2.84,21.78,208,2605,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.06,0
2.602,-1.56,-4.69,11.83,29,29,23,25,100.0,12.91,8.98,11.63,1.99,on,11.65,194,1.000,0.0,0.00,0.00,2122,2123,78.8,3,-4.00,9.43,111,108,860,913,1120,726,22.0,87.23,82.52,2.84,22.09,208,2606,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.06,0
2.626,0.00,-4.69,11.84,29,29,23,24,100.0,12.91,9.02,11.63,2.02,on,11.65,194,1.000,0.0,0.00,0.00,2217,2123,78.8,3,-4.00,9.46,111,108,860,486,1120,551,22.0,87.63,80.72,2.98,21.94,208,2606,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.06,0
2.661,-0.78,-4.69,11.71,29,29,23,24,100.0,12.91,9.30,11.63,2.02,on,11.65,194,1.000,0.0,0.00,0.00,2186,2123,78.8,3,-4.00,9.45,111,106,1210,918,799,551,22.0,87.61,89.39,2.82,22.68,208,2612,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.06,0
2.685,-0.78,-4.69,11.74,29,29,23,24,100.0,12.91,9.40,11.62,2.02,on,11.65,194,1.000,0.0,0.00,0.00,2062,2123,78.8,3,-4.00,9.45,111,106,1597,918,799,928,22.0,88.01,84.68,2.82,22.43,208,2620,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.06,0
2.711,0.00,-4.69,11.72,29,30,22,24,100.0,12.91,9.48,11.62,2.01,on,11.65,194,1.000,0.0,0.00,0.00,2195,2123,78.8,3,-3.50,9.53,111,106,1597,1243,904,928,22.0,88.20,83.96,3.02,22.54,208,2634,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.06,0
2.750,-0.78,-4.69,11.67,29,30,22,24,100.0,12.91,9.72,11.60,2.03,on,11.65,194,1.000,0.0,0.00,0.00,2145,2123,78.8,3,-3.00,9.58,111,106,764,1243,1017,565,22.0,90.24,87.20,2.88,23.10,208,2655,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.06,0
2.780,0.00,-4.69,11.79,29,30,22,23,100.0,12.91,9.87,11.58,2.04,on,11.61,194,1.000,0.0,0.00,0.00,2042,2123,78.8,3,-3.00,10.24,111,106,559,899,1017,561,22.0,90.60,85.76,3.02,22.68,208,2667,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
2.804,0.00,-4.69,11.59,29,30,22,23,100.0,12.91,9.94,11.60,2.04,on,11.61,194,1.000,0.0,0.00,0.00,2015,2123,78.8,3,-3.00,10.24,111,106,559,947,691,561,22.0,91.69,101.55,3.02,23.03,208,2666,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
2.842,-0.78,-4.69,11.55,28,30,22,23,100.0,12.91,10.19,11.58,2.07,on,11.61,194,1.000,0.0,0.00,0.00,2132,2123,78.8,3,-3.00,10.26,111,106,976,947,915,897,22.0,93.03,99.71,2.92,23.53,208,2671,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
2.856,0.00,-4.69,11.74,28,29,22,23,100.0,12.91,10.35,11.58,2.07,on,11.61,194,1.000,0.0,0.00,0.00,2060,2123,78.8,3,-3.50,10.24,111,106,1370,788,915,853,22.0,92.23,91.23,2.98,23.15,208,2661,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
2.885,-0.78,-4.69,11.65,28,29,22,23,100.0,12.91,10.42,11.58,2.08,on,11.61,194,1.000,0.0,0.00,0.00,2032,2123,78.8,3,-3.50,10.33,111,106,1370,1089,730,853,22.0,93.33,93.81,2.96,23.48,208,2690,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
2.915,-0.78,-4.69,11.63,28,29,22,23,100.0,12.91,10.52,11.55,2.09,on,11.58,194,1.000,0.0,0.00,0.00,2099,2123,78.8,3,-3.50,10.33,111,106,875,1089,859,921,22.0,95.03,93.81,2.96,24.05,208,2727,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
2.945,0.00,-3.91,11.84,28,29,22,23,100.0,12.91,10.74,11.55,2.11,on,11.58,194,1.000,0.0,0.00,0.00,2196,2123,78.8,3,-4.00,10.49,111,106,875,754,859,576,22.0,96.61,89.76,2.94,23.97,208,2733,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
2.976,0.00,-3.91,11.65,28,29,22,23,100.0,12.91,10.86,11.57,2.14,on,11.58,194,1.000,0.0,0.00,0.00,2137,2123,78.8,3,-4.00,10.49,111,106,1178,754,1748,576,22.0,96.84,107.84,2.94,23.69,208,2728,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
3.004,0.78,-4.69,11.81,27,29,22,23,100.0,12.91,10.97,11.55,2.15,on,11.58,194,1.000,0.0,0.00,0.00,2209,2123,78.8,3,-3.50,10.48,111,106,1300,1324,1748,860,22.0,96.19,94.92,3.14,24.13,208,2726,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
3.020,0.78,-3.91,11.65,27,28,22,23,100.0,12.91,11.09,11.54,2.15,on,11.54,194,1.000,0.0,0.00,0.00,2039,2123,78.8,3,-4.00,11.06,109,106,1300,873,579,860,22.0,95.99,97.13,3.00,24.64,208,2723,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
3.049,0.78,-3.91,11.57,27,28,22,23,100.0,12.91,11.35,11.54,2.13,on,11.54,194,1.000,0.0,0.00,0.00,2040,2123,78.8,3,-4.00,11.06,111,106,651,873,874,490,22.0,97.66,105.23,3.00,24.60,208,2753,350.00,0,0,0,0,7.46,1.000,21.11,100.0,47.45,0
3.083,1.56,-3.91,11.78,27,27,22,23,100.0,12.91,11.45,11.52,2.13,on,11.54,194,1.000,0.0,0.00,0.00,2149,2123,78.8,3,-3.50,11.16,109,106,651,1035,874,878,22.0,98.35,96.02,3.06,24.38,208,2767,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.45,0
3.115,2.34,-3.91,11.71,26,27,22,22,100.0,12.91,11.56,11.52,2.15,on,11.54,194,1.000,0.0,0.00,0.00,2122,2123,78.8,3,-3.50,11.29,109,106,2964,650,1202,878,22.0,100.35,97.50,3.16,24.51,208,2795,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.84,0
3.145,1.56,-3.91,11.66,26,27,23,22,100.0,12.91,11.71,11.50,2.18,on,11.51,194,1.000,0.0,0.00,0.00,2064,2123,78.8,3,-3.50,11.94,109,106,835,650,850,776,22.0,101.57,100.81,3.06,24.83,208,2797,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.84,0
3.159,1.56,-3.91,11.66,26,27,23,22,100.0,12.91,11.87,11.52,2.19,on,11.54,194,1.000,0.0,0.00,0.00,2198,2123,78.8,3,-3.50,11.94,109,106,835,1276,850,816,22.0,101.77,104.87,3.06,25.48,208,2789,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.84,0
3.189,1.56,-3.91,11.58,26,27,23,22,100.0,12.91,12.09,11.52,2.20,on,11.54,194,1.000,0.0,0.00,0.00,2132,2123,78.8,3,-3.50,11.90,109,106,607,1276,1230,816,22.0,102.28,112.30,3.02,25.41,208,2788,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.84,0
3.204,2.34,-3.91,11.65,26,26,23,22,100.0,12.91,12.27,11.52,2.20,on,11.54,194,1.000,0.0,0.00,0.00,2022,2123,78.8,3,-3.50,11.92,109,106,1639,505,1230,1002,22.0,102.68,98.60,3.16,25.24,208,2794,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.84,0
3.230,2.34,-3.91,11.62,26,26,23,22,100.0,12.91,12.37,11.50,2.21,on,11.51,194,1.000,0.0,0.00,0.00,2094,2123,78.8,3,-3.50,11.92,109,104,1639,1500,746,1002,22.0,105.33,110.96,3.16,25.26,208,2837,350.00,0,0,0,0,7.47,1.000,21.11,100.0,47.84,0
3.260,2.34,-3.91,11.47,25,26,22,22,100.0,12.91,12.44,11.50,2.25,on,11.51,194,1.000,0.0,0.00,0.00,2106,2123,78.8,3,-3.50,11.52,109,104,1021,1500,922,888,22.0,105.52,114.99,3.26,25.40,208,2847,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.291,2.34,-3.91,11.66,25,26,22,22,100.0,12.91,12.53,11.48,2.25,on,11.51,194,1.000,0.0,0.00,0.00,2188,2123,78.8,3,-3.50,11.52,109,104,1021,1051,922,596,22.0,107.25,110.52,3.26,25.60,208,2854,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.306,1.56,-3.91,11.56,25,26,22,22,100.0,12.91,12.72,11.48,2.27,on,11.51,194,1.000,0.0,0.00,0.00,2148,2123,78.8,3,-3.50,12.17,109,104,1135,1051,791,596,22.0,107.76,121.91,3.20,26.30,208,2855,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.333,2.34,-3.91,11.70,25,25,22,22,100.0,12.91,12.95,11.48,2.30,on,11.51,194,1.000,0.0,0.00,0.00,1994,2123,78.8,3,-3.50,12.19,109,104,1850,768,791,543,22.0,108.47,111.86,3.14,26.55,208,2855,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.367,2.34,-3.91,11.66,25,25,22,22,100.0,12.91,13.16,11.48,2.27,on,11.51,194,1.000,0.0,0.00,0.00,1917,2123,78.8,3,-3.50,12.19,109,104,1850,1067,1040,543,22.0,108.76,119.90,3.14,26.59,208,2869,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.395,3.12,-3.91,11.58,25,25,22,22,100.0,12.91,13.41,11.48,2.31,on,11.51,194,1.000,0.0,0.00,0.00,2079,2123,78.8,3,-4.00,12.24,109,104,666,1067,1001,929,22.0,111.10,116.77,3.16,26.51,208,2884,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.426,3.12,-3.91,11.68,25,25,21,22,100.0,12.91,13.58,11.48,2.31,on,11.51,194,1.000,0.0,0.00,0.00,2038,2176,78.8,3,-4.00,12.97,109,104,666,1450,1001,354,22.0,111.47,126.43,3.26,26.51,208,2896,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.440,3.12,-3.91,11.56,25,25,21,22,100.0,12.91,13.69,11.46,2.35,on,11.51,194,1.000,0.0,0.00,0.00,2190,2176,78.8,3,-4.00,12.97,109,104,944,570,954,354,22.0,112.84,117.22,3.26,26.55,208,2904,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.471,3.12,-3.91,11.62,25,25,21,22,100.0,12.91,13.78,11.46,2.34,on,11.47,194,1.000,0.0,0.00,0.00,2037,2176,78.8,3,-4.00,13.03,109,104,1420,570,954,644,22.0,115.23,124.93,3.34,26.67,208,2911,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.500,2.34,-3.91,11.60,24,24,21,22,100.0,12.91,13.96,11.46,2.35,on,11.47,194,1.000,0.0,0.00,0.00,2252,2176,78.8,3,-4.00,13.13,109,104,1420,1482,1009,643,22.0,116.81,119.90,3.38,26.97,208,2930,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.532,2.34,-3.91,11.46,24,24,21,22,100.0,12.91,14.11,11.46,2.39,on,11.47,194,1.000,0.0,0.00,0.00,2183,2176,78.8,3,-4.00,13.13,109,104,1643,737,1580,643,22.0,119.18,133.48,3.38,27.11,208,2942,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.24,0
3.561,2.34,-3.91,11.57,24,24,21,22,100.0,12.91,14.25,11.46,2.41,on,11.47,194,1.000,0.0,0.00,0.00,2118,2176,78.8,3,-4.00,13.81,109,104,1228,737,736,1003,22.0,120.03,129.45,3.38,27.28,208,2948,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.63,0
3.576,3.12,-3.91,11.60,24,24,21,21,100.0,12.91,14.42,11.44,2.45,on,11.47,194,1.000,0.0,0.00,0.00,1983,2176,78.8,3,-4.50,13.85,109,104,1025,1090,736,628,22.0,121.06,137.64,3.34,27.52,208,2957,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.63,0
3.615,3.12,-3.91,11.62,24,24,21,22,100.0,12.91,14.73,11.44,2.44,on,11.47,194,1.000,0.0,0.00,0.00,2198,2176,78.8,3,-4.50,13.96,109,104,1025,1078,1397,629,22.0,120.67,115.88,3.32,27.94,208,2977,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.63,0
3.634,3.12,-3.91,11.44,24,24,21,22,100.0,12.91,14.88,11.44,2.48,on,11.47,194,1.000,0.0,0.00,0.00,2193,2176,78.8,3,-4.50,13.96,109,104,1882,1078,1047,629,22.0,122.06,130.46,3.32,28.19,208,2988,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.63,0
3.670,3.12,-3.91,11.53,23,23,21,22,100.0,12.91,15.12,11.42,2.48,on,11.44,194,1.000,0.0,0.00,0.00,2247,2176,78.8,3,-4.50,14.69,109,104,1012,824,1047,832,22.0,124.64,130.46,3.32,28.41,208,3007,350.00,0,0,0,0,7.47,1.000,21.11,100.0,48.63,0
3.701,3.12,-3.91,11.55,24,23,21,21,100.0,12.91,15.26,11.42,2.50,on,11.44,194,1.000,0.0,0.00,0.00,2184,2176,78.8,3,-4.50,14.80,109,104,1012,698,1424,791,22.0,126.07,134.48,3.32,28.52,208,3022,350.00,0,0,0,0,7.51,1.000,21.11,100.0,48.63,0
3.715,3.12,-3.91,11.59,24,23,21,21,100.0,12.91,15.45,11.42,2.52,on,11.44,194,1.000,0.0,0.00,0.00,2034,2176,78.8,3,-4.50,14.80,109,104,459,698,949,791,22.0,126.53,123.92,3.32,28.62,208,3023,350.00,0,0,0,0,7.53,1.000,21.11,100.0,48.63,0
3.745,3.91,-3.91,11.62,23,23,21,21,100.0,12.91,15.62,11.42,2.54,on,11.44,194,1.000,0.0,0.00,0.00,2112,2176,78.8,3,-4.50,14.82,109,104,1008,1004,949,802,22.0,127.93,123.92,3.38,28.80,208,3021,350.00,0,0,0,0,7.54,1.000,21.11,100.0,48.63,0
3.777,3.91,-3.91,11.56,23,23,21,21,100.0,12.91,15.79,11.42,2.55,on,11.44,194,1.000,0.0,0.00,0.00,1991,2176,78.8,3,-4.50,14.90,109,104,1008,902,891,802,22.0,128.44,131.97,3.38,28.89,208,3036,350.00,0,0,0,0,7.57,1.000,21.11,100.0,48.63,0
3.802,3.91,-3.91,11.50,23,23,21,21,100.0,12.91,15.94,11.42,2.57,on,11.44,194,1.000,0.0,0.00,0.00,2234,2176,78.8,3,-4.50,14.90,109,104,1470,902,1073,699,22.0,129.57,142.59,3.38,28.95,208,3059,350.00,0,0,0,0,7.60,1.000,21.11,100.0,48.63,0
3.842,4.69,-3.91,11.57,23,23,21,21,100.0,12.91,16.29,11.41,2.56,on,11.44,194,1.000,0.0,0.00,0.00,2062,2176,78.8,3,-4.00,15.74,109,104,1349,579,657,1436,22.0,131.57,134.48,3.46,29.18,208,3087,350.00,0,0,0,0,7.57,1.000,21.11,100.0,49.02,0
3.856,4.69,-3.91,11.58,22,22,21,21,100.0,12.91,16.47,11.41,2.56,on,11.44,194,1.000,0.0,0.00,0.00,2186,2176,78.8,3,-4.00,15.16,109,104,1223,1344,657,909,22.0,132.71,127.94,3.50,29.48,208,3089,350.00,0,0,0,0,7.60,1.000,21.11,100.0,49.02,0
3.891,4.69,-3.91,11.47,22,22,21,21,100.0,12.91,16.91,11.41,2.58,on,11.44,194,1.000,0.0,0.00,0.00,2041,2176,78.8,3,-4.00,15.22,109,104,1058,1127,917,1122,22.0,133.32,144.24,3.52,29.72,208,3099,350.00,0,0,0,0,7.61,1.000,21.11,100.0,49.02,0
3.935,4.69,-3.91,11.45,22,22,21,21,100.0,12.91,17.22,11.39,2.62,on,11.40,194,1.000,0.0,0.00,0.00,2112,2176,78.8,3,-4.50,15.89,109,104,1058,885,1821,653,22.0,135.65,128.44,3.50,30.35,208,3109,350.00,0,0,0,0,7.62,1.000,21.11,100.0,49.02,0
3.961,4.69,-3.91,11.33,22,22,21,21,100.0,12.91,17.48,11.39,2.59,on,11.40,194,1.000,0.0,0.00,0.00,2214,2176,78.8,3,-4.50,15.89,109,104,1550,2040,971,653,22.0,136.40,150.53,3.50,30.69,208,3117,350.00,0,0,0,0,7.62,1.000,21.11,100.0,49.02,0
3.985,4.69,-3.91,11.38,21,22,21,21,100.0,12.91,17.59,11.39,2.61,on,11.40,194,1.000,0.0,0.00,0.00,2236,2176,78.8,3,-4.00,16.02,109,104,1119,2040,971,615,22.0,137.15,132.97,3.44,31.04,208,3136,350.00,0,0,0,0,7.62,1.000,21.11,100.0,49.02,0
4.022,4.69,-3.91,11.48,21,21,20,21,100.0,12.91,17.68,11.37,2.65,on,11.37,194,1.000,0.0,0.00,0.00,2267,2176,78.8,3,-4.00,16.20,109,104,1288,1115,1119,1000,22.0,138.74,135.99,3.40,31.28,208,3166,350.00,0,0,0,0,7.63,1.000,21.11,100.0,49.41,0
4.046,4.69,-3.91,11.51,21,21,20,21,100.0,12.91,17.69,11.37,2.65,on,11.37,194,1.000,0.0,0.00,0.00,2194,2176,78.8,3,-4.00,16.20,109,104,1288,800,705,612,22.0,140.24,138.19,3.40,30.74,208,3171,350.00,0,0,0,0,7.65,1.000,21.11,100.0,49.41,0
4.070,5.47,-3.91,11.46,21,21,20,21,100.0,12.91,17.83,11.37,2.68,on,11.37,194,1.000,0.0,0.00,0.00,2032,2176,78.8,3,-4.00,16.24,109,104,824,990,975,796,22.0,141.60,139.29,3.46,30.45,208,3184,350.00,0,0,0,0,7.64,1.000,21.11,100.0,49.41,0
4.105,5.47,-3.91,11.38,21,21,19,21,100.0,12.91,18.09,11.37,2.67,on,11.37,194,1.000,0.0,0.00,0.00,2081,2176,78.8,3,-4.00,16.29,109,104,704,1091,1886,796,22.0,140.90,129.95,3.62,30.97,208,3193,350.00,0,0,0,0,7.62,1.000,21.11,100.0,49.41,0
4.151,5.47,-3.91,11.30,20,21,19,20,100.0,12.91,18.38,11.35,2.68,on,11.37,194,1.000,0.0,0.00,0.00,2114,2176,78.8,3,-4.00,17.09,109,104,1309,1029,403,697,22.0,143.65,137.09,3.50,31.83,208,3218,350.00,0,0,0,0,7.62,1.000,21.11,100.0,49.41,0
4.175,4.69,-3.91,11.20,20,20,19,20,100.0,12.91,18.30,11.35,2.67,on,11.37,194,1.000,0.0,0.00,0.00,2126,2176,78.8,3,-4.00,17.24,109,104,934,1029,1364,826,22.0,143.18,151.10,3.42,31.86,208,3233,350.00,0,0,0,0,7.64,1.000,21.11,100.0,49.41,0
4.205,4.69,-3.91,11.32,20,20,19,20,100.0,12.91,18.29,11.35,2.66,on,11.37,194,1.000,0.0,0.00,0.00,2181,2176,78.8,3,-4.00,17.24,109,104,934,1234,1364,742,22.0,143.18,134.99,3.42,31.22,208,3237,350.00,0,0,0,0,7.64,1.000,21.11,100.0,49.41,0
4.221,4.69,-3.91,11.38,20,20,19,20,100.0,12.91,18.43,11.35,2.71,on,11.37,194,1.000,0.0,0.00,0.00,2135,2176,78.8,3,-4.00,16.60,109,104,1130,526,758,742,22.0,144.19,155.69,3.56,30.92,208,3245,350.00,0,0,0,0,7.64,1.000,21.11,100.0,49.41,0
4.249,6.25,-3.91,11.45,20,20,18,20,100.0,12.91,18.69,11.33,2.70,on,11.33,194,1.000,0.0,0.00,0.00,2079,2176,78.8,3,-3.50,17.45,108,104,1568,526,1022,947,22.0,148.65,160.27,3.64,31.91,208,3272,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.41,0
4.283,6.25,-3.91,11.30,20,20,18,20,100.0,12.91,18.83,11.33,2.71,on,11.33,194,1.000,0.0,0.00,0.00,2051,2176,78.8,3,-3.50,17.45,108,104,1568,1704,1022,635,22.0,148.75,147.09,3.64,32.32,208,3277,350.00,0,0,0,0,7.63,1.000,21.11,100.0,49.41,0
4.298,4.69,-3.91,11.26,19,20,18,20,100.0,12.91,18.65,11.33,2.71,on,11.33,194,1.000,0.0,0.00,0.00,2156,2176,78.8,3,-4.00,17.49,108,104,1172,1860,905,1871,22.0,148.84,147.09,3.40,31.82,208,3292,350.00,0,0,0,0,7.64,1.000,21.11,100.0,49.41,0
4.324,3.91,-3.91,11.15,19,19,18,20,100.0,12.91,18.74,11.31,2.72,on,11.33,194,1.000,0.0,0.00,0.00,2122,2176,78.8,3,-4.00,16.91,108,104,835,778,1473,1871,22.0,150.10,149.95,3.64,31.13,208,3303,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.41,0
4.355,3.91,-3.91,11.14,19,19,18,20,100.0,12.91,18.99,11.31,2.71,on,11.33,194,1.000,0.0,0.00,0.00,2039,2176,78.8,3,-4.00,16.91,108,104,1488,778,623,429,22.0,150.24,155.11,3.64,32.20,208,3314,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.41,0
4.384,3.91,-3.91,11.31,19,19,18,19,100.0,12.91,19.00,11.31,2.71,on,11.33,194,1.000,0.0,0.00,0.00,2111,2176,78.8,3,-3.50,18.42,108,104,1488,1004,623,986,22.0,150.19,139.84,3.50,32.49,208,3326,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.41,0
4.417,3.91,-3.91,11.34,19,19,18,19,100.0,12.91,18.86,11.31,2.72,on,11.33,194,1.000,0.0,0.00,0.00,2168,2176,78.8,3,-3.50,17.81,108,104,1147,968,929,366,22.0,149.92,156.26,3.50,31.74,208,3340,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.80,0
4.437,3.91,-3.91,11.29,19,19,18,19,100.0,12.91,19.06,11.29,2.70,on,11.33,194,1.000,0.0,0.00,0.00,2113,2176,78.8,3,-3.50,17.81,108,104,1023,949,1763,366,22.0,150.62,143.69,3.50,32.28,208,3362,350.00,0,0,0,0,7.68,1.000,21.11,100.0,49.80,0
4.463,4.69,-3.91,11.26,18,19,18,19,100.0,12.91,19.09,11.29,2.66,on,11.30,194,1.000,0.0,0.00,0.00,2147,2176,78.8,3,-3.00,17.95,108,104,1272,949,1027,1223,22.0,150.31,154.54,3.56,32.40,208,3370,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.80,0
4.490,3.91,-3.91,11.20,18,18,18,19,100.0,12.91,18.86,11.29,2.67,on,11.30,194,1.000,0.0,0.00,0.00,2090,2176,78.8,3,-3.00,18.00,108,104,1272,588,1027,1124,22.0,150.28,142.59,3.48,31.98,208,3375,350.00,0,0,0,0,7.67,1.000,21.11,100.0,49.80,0
4.514,3.91,-3.91,11.19,18,18,18,19,100.0,12.91,18.92,11.29,2.67,on,11.30,194,1.000,0.0,0.00,0.00,2039,2176,78.8,3,-3.00,18.00,108,104,1503,1123,1128,1124,22.0,152.01,150.53,3.48,31.13,208,3387,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.80,0
4.553,3.91,-3.91,11.17,18,18,18,19,100.0,12.91,18.96,11.29,2.70,on,11.30,194,1.000,0.0,0.00,0.00,2056,2176,78.8,3,-3.00,17.35,108,104,404,606,809,760,22.0,150.40,137.64,3.54,32.35,208,3390,350.00,0,0,0,0,7.65,1.000,21.11,100.0,49.80,0
4.577,3.12,-3.91,11.20,18,18,18,19,100.0,12.91,18.80,11.29,2.66,on,11.30,194,1.000,0.0,0.00,0.00,2244,2176,78.8,3,-3.00,18.16,108,104,1207,1368,949,914,22.0,151.24,146.51,3.50,31.63,208,3416,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.80,0
4.606,4.69,-3.91,11.29,18,17,18,18,100.0,12.91,19.03,11.27,2.63,on,11.30,194,1.000,0.0,0.00,0.00,2203,2176,78.8,3,-3.50,17.67,108,104,961,1368,517,688,22.0,152.38,146.51,3.52,32.05,208,3452,350.00,0,0,0,0,7.66,1.000,21.11,100.0,49.80,0
