Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),AVCS Exh Left (°),AVCS Exh Right (°),AVCS In Left (°),AVCS In Right (°),Accel Position (%),Baro Pressure (psi),Boost Extended (psi),CL Fuel Target (AFR),Calculated Load Ext (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Ethanol Final (%),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),KS Noise Cyl 1 (raw),KS Noise Cyl 2 (raw),KS Noise Cyl 3 (raw),KS Noise Cyl 4 (raw),Limits Boost Table Base Rel SL Ext (psi),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Roughness Cyl 1 (count),Roughness Cyl 2 (count),Roughness Cyl 3 (count),Roughness Cyl 4 (count),Sns Only TGV R (raw),TGV Map Ratio (mult),Target Boost Final Rel Ext (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-004 v1.7.4.2-18474][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: 2016 WRX 91 - 08.ptm - Realtime: 2016 WRX 91 - 08.ptm]"
4.660,4.69,-7.81,11.24,17,17,23,23,100.0,12.91,18.72,11.26,2.68,on,11.27,196,1.000,0.0,0.00,0.00,2020,2137,78.8,3,-3.00,17.67,100,106,604,969,988,1106,22.0,152.25,147.75,3.58,31.81,217,3457,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
4.690,4.69,-7.81,11.27,17,17,22,23,100.0,12.91,18.68,11.26,2.64,on,11.27,196,1.000,0.0,0.00,0.00,2141,2137,78.8,3,-2.50,18.48,100,106,1134,644,612,810,22.0,152.78,146.63,3.50,30.86,217,3473,350.00,0,0,0,0,7.53,1.000,21.11,100.0,49.41,0
4.721,5.47,-7.81,11.28,16,16,22,22,100.0,12.91,18.82,11.26,2.65,on,11.27,196,1.000,0.0,0.00,0.00,2244,2137,78.8,3,-2.00,17.76,99,106,1585,857,612,1093,22.0,153.77,157.11,3.52,32.17,217,3467,350.00,0,0,0,0,7.53,1.000,21.11,100.0,49.41,0
4.750,5.47,-7.81,11.24,16,16,22,22,100.0,12.91,18.78,11.26,2.65,on,11.27,196,1.000,0.0,0.00,0.00,1970,2137,78.8,3,-2.00,17.76,100,106,590,589,1745,976,22.0,156.97,162.38,3.52,32.05,217,3488,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
4.794,4.69,-7.81,11.20,16,16,22,22,100.0,12.91,18.80,11.24,2.66,on,11.27,196,1.000,0.0,0.00,0.00,2232,2137,78.8,3,-2.00,17.86,100,106,1655,1273,825,583,22.0,156.03,162.38,3.62,32.22,217,3516,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
4.817,4.69,-7.81,11.21,16,16,22,22,100.0,12.91,18.94,11.24,2.64,on,11.27,196,1.000,0.0,0.00,0.00,2179,2137,78.8,3,-2.00,18.75,100,106,1555,696,455,539,22.0,156.53,154.77,3.52,31.76,217,3539,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
4.847,4.69,-7.81,11.31,16,16,21,22,100.0,12.91,18.91,11.24,2.69,on,11.27,196,1.000,0.0,0.00,0.00,2241,2137,78.8,3,-2.50,18.16,100,106,979,730,1516,1246,22.0,158.19,162.96,3.56,32.33,217,3544,350.00,0,0,0,0,7.50,1.000,21.11,100.0,49.41,0
4.871,5.47,-7.81,11.28,16,16,21,22,100.0,12.91,19.01,11.24,2.66,on,11.27,196,1.000,0.0,0.00,0.00,2052,2137,78.8,3,-2.50,18.13,100,106,979,1332,962,936,22.0,157.43,159.45,3.64,32.09,217,3544,350.00,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
4.901,5.47,-7.81,11.13,16,16,21,22,100.0,12.91,18.88,11.22,2.67,on,11.27,196,1.000,0.0,0.00,0.00,2143,2137,78.8,3,-2.50,18.13,100,106,1471,733,1290,936,22.0,156.94,154.77,3.64,32.22,217,3551,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
4.915,4.69,-7.81,11.19,15,15,21,21,100.0,12.91,19.04,11.22,2.66,on,11.23,196,1.000,0.0,0.00,0.00,2072,2137,78.8,3,-2.50,18.95,99,106,625,733,365,677,22.0,160.01,167.64,3.60,32.36,217,3567,350.00,0,0,0,0,7.50,1.000,21.11,100.0,49.41,0
4.942,3.91,-7.81,11.14,15,15,21,21,100.0,12.91,18.98,11.22,2.69,on,11.23,196,1.000,0.0,0.00,0.00,2094,2137,78.8,3,-2.00,18.38,100,106,1365,891,365,1398,22.0,159.28,161.20,3.54,32.09,217,3589,350.00,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
4.974,3.91,-7.81,11.08,15,15,21,21,100.0,12.91,19.06,11.20,2.66,on,11.20,196,1.000,0.0,0.00,0.00,2156,2137,78.8,3,-2.00,18.38,100,106,1365,968,1348,639,22.0,160.58,153.60,3.54,32.28,217,3620,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
4.998,3.91,-7.81,11.10,15,15,20,21,100.0,12.91,18.87,11.20,2.67,on,11.20,196,1.000,0.0,0.00,0.00,2058,2137,78.8,3,-2.00,17.77,100,106,2209,969,1090,587,22.0,159.45,154.77,3.58,31.79,217,3622,350.00,0,0,0,0,7.51,1.000,21.11,100.0,49.41,0
5.037,4.69,-7.81,11.07,15,15,20,21,100.0,12.91,19.07,11.20,2.66,on,11.20,196,1.000,0.0,0.00,0.00,2241,2137,78.8,3,-2.50,19.30,99,106,558,873,503,587,22.0,159.06,152.43,3.62,32.36,217,3618,350.00,0,0,0,0,7.53,1.000,21.11,100.0,49.41,0
5.057,4.69,-7.81,11.06,15,15,20,21,100.0,12.91,18.89,11.20,2.62,on,11.20,196,1.000,0.0,0.00,0.00,2240,2137,78.8,3,-2.50,19.30,100,106,1337,873,1387,825,22.0,158.79,146.63,3.62,31.72,217,3642,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.082,3.91,-7.81,11.18,15,14,20,20,100.0,12.91,18.91,11.18,2.64,on,11.20,196,1.000,0.0,0.00,0.00,2218,2137,78.8,3,-2.50,18.65,99,106,1075,1313,1387,534,22.0,160.62,155.94,3.58,31.98,217,3654,350.00,0,0,0,0,7.51,1.000,21.11,100.0,49.41,0
5.111,3.91,-7.81,11.16,14,14,20,20,100.0,12.91,18.95,11.18,2.64,on,11.20,196,1.000,0.0,0.00,0.00,2157,2137,78.8,3,-2.00,18.76,100,106,1075,777,1372,1142,22.0,161.28,162.96,3.64,32.37,217,3663,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.143,3.91,-7.81,11.18,14,14,20,20,100.0,12.91,18.84,11.18,2.62,on,11.20,196,1.000,0.0,0.00,0.00,2030,2137,78.8,3,-2.00,18.76,100,106,1910,1052,1018,1142,22.0,159.73,157.11,3.64,31.76,217,3666,350.00,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
5.158,3.91,-7.81,11.27,14,14,20,20,100.0,12.91,18.82,11.18,2.61,on,11.20,196,1.000,0.0,0.00,0.00,2118,2137,78.8,3,-1.50,18.85,100,106,1033,881,794,773,22.0,161.91,160.62,3.54,31.75,217,3684,350.00,0,0,0,0,7.50,1.000,21.11,100.0,49.41,0
5.189,3.91,-7.81,11.08,14,14,19,20,100.0,12.91,18.78,11.18,2.64,on,11.20,196,1.000,0.0,0.00,0.00,2155,2137,78.8,3,-1.50,18.13,100,106,904,881,1120,764,22.0,162.33,161.20,3.62,32.08,217,3692,350.00,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
5.214,3.91,-7.81,11.11,14,14,19,20,100.0,12.91,18.91,11.16,2.61,on,11.20,196,1.000,0.0,0.00,0.00,2091,2137,78.8,3,-1.50,18.13,99,106,1065,835,1144,523,22.0,161.45,155.94,3.62,32.14,217,3704,350.00,0,0,0,0,7.55,1.000,21.11,100.0,49.41,0
5.250,3.12,-7.81,11.24,14,13,19,19,100.0,12.91,18.96,11.16,2.59,on,11.17,196,1.000,0.0,0.00,0.00,2160,2137,78.8,3,-1.50,18.22,100,106,1999,1091,1144,719,22.0,161.26,167.05,3.58,31.74,217,3732,350.00,0,0,0,0,7.51,1.000,21.11,100.0,49.41,0
5.283,3.91,-7.81,11.18,13,13,19,19,100.0,12.91,18.80,11.16,2.61,on,11.17,196,1.000,0.0,0.00,0.00,2211,2137,78.8,3,-1.50,19.16,100,106,1999,742,1773,1470,22.0,162.01,154.77,3.60,31.69,217,3742,350.00,0,0,0,0,7.53,1.000,21.11,100.0,49.41,0
5.314,3.91,-7.81,11.10,13,13,19,19,100.0,12.91,18.75,11.16,2.59,on,11.17,196,1.000,0.0,0.00,0.00,2066,2137,78.8,3,-1.50,19.18,100,106,1400,843,612,468,22.0,160.64,153.60,3.56,32.46,217,3745,350.00,0,0,0,0,7.55,1.000,21.11,100.0,49.41,0
5.344,3.91,-7.81,11.04,13,13,19,19,100.0,12.91,18.82,11.14,2.58,on,11.17,196,1.000,0.0,0.00,0.00,2016,2137,78.8,3,-1.50,19.18,99,108,512,443,477,725,22.0,162.12,155.35,3.56,31.69,217,3760,350.00,0,0,0,0,7.56,1.000,21.11,100.0,49.41,0
5.375,3.12,-7.81,11.07,13,13,19,19,100.0,12.91,18.97,11.14,2.57,on,11.17,196,1.000,0.0,0.00,0.00,2117,2137,78.8,3,-1.00,18.47,100,108,512,1506,1483,657,22.0,161.81,151.84,3.60,32.48,217,3774,350.00,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
5.390,3.12,-7.81,11.21,12,13,18,19,100.0,12.91,18.99,11.14,2.57,on,11.17,196,1.000,0.0,0.00,0.00,2036,2137,78.8,3,-1.50,18.58,100,108,1242,617,1148,657,22.0,162.78,167.64,3.60,32.32,217,3796,350.00,0,0,0,0,7.55,1.000,21.11,100.0,49.41,0
5.415,3.12,-7.81,11.24,12,13,18,19,100.0,12.91,19.03,11.12,2.59,on,11.17,196,1.000,0.0,0.00,0.00,2253,2137,78.8,3,-1.50,18.58,100,108,984,808,498,989,22.0,164.19,158.86,3.60,32.04,217,3809,350.00,0,0,0,0,7.57,1.000,21.11,100.0,49.41,0
5.453,4.69,-7.81,11.17,12,12,18,18,100.0,12.91,19.00,11.12,2.59,on,11.13,196,1.000,0.0,0.00,0.00,2238,2137,78.8,3,-1.50,18.72,100,108,951,1320,677,693,22.0,161.75,155.35,3.66,31.86,217,3808,350.00,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
5.477,3.91,-7.81,11.10,12,12,18,18,100.0,12.91,18.89,11.12,2.56,on,11.13,196,1.000,0.0,0.00,0.00,2294,2137,78.8,3,-1.00,19.54,100,108,1533,1320,1393,424,22.0,164.09,164.71,3.58,31.10,217,3825,350.00,0,0,0,0,7.53,1.000,21.11,100.0,49.41,0
5.507,3.91,-7.81,11.07,12,12,18,18,100.0,12.91,18.93,11.12,2.59,on,11.13,196,1.000,0.0,0.00,0.00,2246,2137,78.8,3,-1.00,18.88,100,108,1088,698,1237,716,22.0,166.19,163.54,3.68,32.30,217,3847,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.533,3.91,-7.81,11.08,12,12,18,18,100.0,12.91,18.86,11.12,2.58,on,11.13,196,1.000,0.0,0.00,0.00,2185,2137,78.8,3,-1.00,18.88,100,108,1085,698,1237,757,22.0,164.36,156.52,3.68,32.03,217,3860,350.00,0,0,0,0,7.55,1.000,21.11,100.0,49.41,0
5.564,3.12,-7.81,11.14,12,12,18,18,100.0,12.91,18.85,11.11,2.56,on,11.13,196,1.000,0.0,0.00,0.00,2043,2137,78.8,3,-1.50,19.73,100,108,819,740,1417,1270,22.0,163.98,155.35,3.66,31.54,217,3856,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.594,3.12,-7.81,11.03,11,11,17,17,100.0,12.91,18.95,11.11,2.54,on,11.13,196,1.000,0.0,0.00,0.00,2111,2137,78.8,3,-1.00,18.98,100,108,819,1198,612,1007,22.0,164.65,160.62,3.66,32.09,217,3869,350.00,0,0,0,0,7.56,1.000,21.11,100.0,49.41,0
5.625,3.12,-7.81,11.21,11,11,17,17,100.0,12.91,18.87,11.11,2.56,on,11.13,196,1.000,0.0,0.00,0.00,2059,2137,78.8,3,-1.00,18.98,100,108,941,845,1603,538,22.0,165.56,165.88,3.66,31.13,217,3884,350.00,0,0,0,0,7.58,1.000,21.11,100.0,49.41,0
5.656,3.91,-7.81,11.33,11,11,17,17,100.0,12.91,18.91,11.11,2.53,on,11.13,196,1.000,0.0,0.00,0.00,2078,2137,78.8,3,-1.00,18.24,100,108,1186,901,1291,427,22.0,165.55,159.45,3.62,31.91,218,3904,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.687,5.47,-7.81,11.25,11,11,17,17,100.0,12.91,18.87,11.09,2.54,on,11.10,196,1.000,0.0,0.00,0.00,2095,2137,78.8,3,-1.50,19.24,100,108,1437,1070,443,913,22.0,166.10,158.28,3.60,32.34,218,3922,350.00,0,0,0,0,7.55,1.000,21.11,100.0,49.41,0
5.702,4.69,-7.81,11.24,11,11,17,17,100.0,12.91,18.77,11.09,2.55,on,11.10,196,1.000,0.0,0.00,0.00,2310,2137,78.8,3,-1.50,19.28,100,108,1437,842,1526,600,22.0,165.68,158.86,3.60,31.55,218,3929,350.00,0,0,0,0,7.57,1.000,21.11,100.0,49.41,0
5.732,4.69,-7.81,11.11,11,11,17,17,100.0,12.91,18.88,11.09,2.52,on,11.10,196,1.000,0.0,0.00,0.00,2302,2137,78.8,3,-1.50,19.28,100,108,864,691,1610,600,22.0,167.87,169.39,3.60,32.19,218,3931,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.747,4.69,-7.81,11.09,11,11,16,16,100.0,12.91,18.85,11.07,2.52,on,11.10,196,1.000,0.0,0.00,0.00,2337,2137,78.8,3,-1.00,19.32,100,108,689,691,543,642,22.0,167.53,162.96,3.68,32.36,218,3951,350.00,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
5.773,4.69,-7.81,11.09,11,11,16,16,100.0,12.91,18.87,11.07,2.50,on,11.07,196,1.000,0.0,0.00,0.00,2220,2137,78.8,3,-1.00,19.32,100,109,1707,1856,948,667,22.0,165.57,161.20,3.68,31.69,218,3971,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.805,4.69,-7.81,11.13,10,11,16,16,100.0,12.91,18.85,11.07,2.49,on,11.07,196,1.000,0.0,0.00,0.00,2318,2137,78.8,3,-1.50,18.63,100,109,974,1210,948,740,22.0,165.49,160.03,3.66,31.82,218,3976,350.00,0,0,0,0,7.51,1.000,21.11,100.0,49.41,0
5.833,4.69,-7.81,11.13,10,10,16,16,100.0,12.91,18.83,11.07,2.54,on,11.07,196,1.000,0.0,0.00,0.00,2262,2137,78.8,3,-1.50,19.60,100,109,974,1059,728,427,22.0,167.22,175.83,3.64,32.27,218,3994,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.857,4.69,-7.81,11.10,10,10,16,16,100.0,12.91,18.88,11.05,2.53,on,11.07,196,1.000,0.0,0.00,0.00,2212,2137,78.8,3,-1.50,19.60,100,109,1143,1451,1301,571,22.0,168.15,166.47,3.64,32.32,218,3994,350.00,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.883,5.47,-7.81,11.08,10,10,16,16,100.0,12.91,18.87,11.07,2.53,on,11.07,196,1.000,0.0,0.00,0.00,2311,2137,78.8,3,-1.00,19.60,100,109,647,506,1795,383,22.0,170.43,171.15,3.66,32.27,218,4008,349.99,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
5.912,5.47,-7.81,11.16,10,10,16,16,100.0,12.91,18.85,11.05,2.55,on,11.07,196,1.000,0.0,0.00,0.00,2107,2137,88.6,3,-1.50,19.73,100,109,1049,1502,761,383,22.0,170.81,169.98,3.72,32.29,218,4025,349.96,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
5.942,5.47,-7.81,11.09,10,10,16,16,100.0,12.91,18.89,11.05,2.51,on,11.07,196,1.000,0.0,0.00,0.00,2353,2137,88.6,3,-1.50,19.73,100,109,1637,1502,847,347,22.0,172.66,169.39,3.72,31.59,218,4039,349.95,0,0,0,0,7.56,1.000,21.11,100.0,49.41,0
5.957,5.47,-7.81,11.05,10,9,15,16,100.0,12.91,18.92,11.05,2.55,on,11.07,196,1.000,0.0,0.00,0.00,2279,2137,88.6,3,-1.50,19.84,100,109,933,778,2003,715,22.0,172.43,169.98,3.66,32.39,218,4050,349.95,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
5.984,5.47,-7.81,11.03,9,9,15,15,100.0,12.91,19.03,11.03,2.52,on,11.04,196,1.000,0.0,0.00,0.00,2175,2137,88.6,3,-0.50,20.74,100,109,1368,1247,1000,423,22.0,170.69,173.49,3.68,32.27,218,4060,349.94,0,0,0,0,7.54,1.000,21.11,100.0,49.41,0
6.013,5.47,-7.81,10.99,9,9,15,15,100.0,12.91,19.00,11.03,2.56,on,11.04,196,1.000,0.0,0.00,0.00,2224,2137,88.6,3,-0.50,20.74,100,109,620,465,492,436,22.0,173.99,177.66,3.68,32.09,218,4072,349.93,0,0,0,0,7.56,1.000,21.11,100.0,49.41,0
6.044,5.47,-7.81,10.93,9,9,15,15,100.0,12.91,18.97,11.03,2.53,on,11.04,196,1.000,0.0,0.00,0.00,2267,2137,88.6,3,-1.00,19.98,100,109,747,1723,1001,635,22.0,172.66,173.49,3.72,32.10,218,4076,349.91,0,0,0,0,7.52,1.000,21.11,100.0,49.41,0
6.076,4.69,-7.81,10.88,9,9,14,15,100.0,12.91,18.94,11.03,2.54,on,11.04,196,1.000,0.0,0.00,0.00,2217,2137,88.6,3,-0.50,20.91,100,109,747,1237,1001,498,22.0,173.28,169.98,3.74,32.05,218,4085,349.91,0,0,0,0,7.55,1.000,21.11,100.0,49.41,0
6.108,4.69,-7.81,10.87,9,9,14,15,100.0,12.91,18.94,11.03,2.55,on,11.04,196,1.000,0.0,0.00,0.00,2238,2137,88.6,3,-0.50,20.91,100,109,1222,577,879,930,22.0,173.22,178.26,3.74,32.46,218,4092,349.90,0,0,0,0,7.56,1.000,21.11,100.0,49.41,0
6.138,3.91,-7.81,11.01,9,9,14,15,100.0,12.91,19.00,11.01,2.53,on,11.04,196,1.000,0.0,0.00,0.00,2047,2137,88.6,3,-0.50,20.08,100,111,624,567,1443,590,22.0,175.24,175.25,3.76,32.07,218,4124,349.88,0,0,0,0,7.55,1.000,21.11,100.0,49.41,0
6.153,4.69,-7.81,11.11,9,9,14,15,100.0,12.91,18.91,11.01,2.56,on,11.04,196,1.000,0.0,0.00,0.00,2182,2137,88.6,3,-1.00,20.30,100,111,1466,1981,655,812,22.0,177.03,177.66,3.72,32.24,218,4154,349.84,0,0,0,0,7.54,1.000,21.11,100.0,49.02,0
6.188,6.25,-7.81,11.19,9,9,13,14,100.0,12.91,19.06,10.99,2.57,on,11.00,196,1.000,0.0,0.00,0.00,2020,2137,88.6,3,-0.50,21.27,100,111,536,1099,728,758,22.0,177.34,185.57,3.78,32.59,218,4161,349.84,0,0,0,0,7.55,1.000,21.11,100.0,49.02,0
6.217,6.25,-7.81,11.13,9,9,13,14,100.0,12.91,19.13,10.99,2.56,on,11.00,196,1.000,0.0,0.00,0.00,2161,2137,88.6,3,-0.50,21.27,100,111,675,1238,728,1351,22.0,177.45,177.66,3.78,32.67,218,4154,349.84,0,0,0,0,7.57,1.000,21.11,100.0,49.02,0
6.247,6.25,-7.81,10.93,9,9,13,14,100.0,12.91,19.05,10.99,2.55,on,11.00,196,1.000,0.0,0.00,0.00,2281,2137,88.6,3,-1.00,21.27,100,111,644,463,1281,363,22.0,178.41,181.31,3.74,32.08,218,4157,349.84,0,0,0,0,7.54,1.000,21.11,100.0,49.02,0
6.275,3.91,-7.81,10.82,9,9,13,14,100.0,12.91,19.14,10.99,2.57,on,11.00,196,1.000,0.0,0.00,0.00,2207,2137,88.6,3,-1.00,21.32,100,111,644,1131,618,1451,22.0,178.73,182.53,3.76,32.31,218,4170,349.83,0,0,0,0,7.56,1.000,21.11,100.0,49.02,0
6.292,3.91,-7.81,10.81,9,9,13,14,100.0,12.91,19.14,10.99,2.54,on,11.00,196,1.000,0.0,0.00,0.00,2285,2137,88.6,3,-1.00,21.32,100,111,1262,963,661,1148,22.0,181.49,179.48,3.76,32.24,218,4196,349.80,0,0,0,0,7.58,1.000,21.11,100.0,49.02,0
6.320,3.91,-7.81,10.96,9,9,13,14,100.0,12.91,19.21,10.97,2.58,on,11.00,196,1.000,0.0,0.00,0.00,2135,2137,88.6,3,-0.50,20.62,100,111,1071,1871,1332,1148,22.0,181.34,179.48,3.80,32.30,218,4217,349.77,0,0,0,0,7.55,1.000,21.11,100.0,49.02,0
6.353,5.47,-7.81,11.09,9,9,13,14,100.0,12.91,19.18,10.97,2.59,on,11.00,196,1.000,0.0,0.00,0.00,2281,2137,88.6,3,-1.00,20.64,100,111,1401,659,1214,767,22.0,181.12,181.92,3.78,32.29,218,4208,349.79,0,0,0,0,7.57,1.000,21.11,100.0,49.02,0
6.383,5.47,-7.81,11.12,9,9,13,14,100.0,12.91,19.31,10.97,2.58,on,11.00,196,1.000,0.0,0.00,0.00,2033,2137,88.6,3,-1.00,20.64,100,111,1734,1038,569,804,22.0,183.35,182.53,3.78,32.48,218,4236,349.76,0,0,0,0,7.58,1.000,21.11,100.0,49.02,0
6.414,6.25,-7.81,11.03,9,9,12,14,100.0,12.91,19.29,10.97,2.60,on,11.00,196,1.000,0.0,0.00,0.00,2063,2137,88.6,3,-0.50,21.73,100,113,832,834,1275,818,22.0,182.64,180.70,3.80,32.58,218,4240,349.75,0,0,0,0,7.54,1.000,21.11,100.0,49.02,0
6.445,5.47,-7.81,10.96,9,9,13,13,100.0,12.91,19.30,10.97,2.62,on,11.00,196,1.000,0.0,0.00,0.00,2218,2137,88.6,3,-1.00,22.65,100,113,751,1779,991,519,22.0,182.59,183.74,3.82,32.73,218,4244,349.75,0,0,0,0,7.56,1.000,21.11,100.0,49.02,0
6.476,5.47,-7.81,10.93,9,9,12,13,100.0,12.91,19.21,10.96,2.59,on,10.97,196,1.000,0.0,0.00,0.00,2177,2137,88.6,3,-1.00,22.79,100,113,1209,1459,2283,766,22.0,182.83,186.24,3.76,32.02,218,4273,349.73,0,0,0,0,7.57,1.000,21.11,100.0,49.02,0
6.506,5.47,-7.81,10.89,9,9,12,13,100.0,12.91,19.29,10.96,2.62,on,10.97,196,1.000,0.0,0.00,0.00,2151,2137,88.6,3,-1.00,22.79,100,113,1503,1296,505,483,22.0,186.99,186.91,3.76,32.62,218,4287,349.71,0,0,0,0,7.58,1.000,21.11,100.0,49.02,0
6.535,4.69,-7.81,10.86,9,9,12,13,100.0,12.91,19.24,10.96,2.60,on,10.97,196,1.000,0.0,0.00,0.00,2129,2137,88.6,3,-1.00,21.95,100,113,1431,707,1109,1062,22.0,186.80,186.24,3.84,31.93,218,4306,349.70,0,0,0,0,7.54,1.000,21.11,100.0,48.63,0
6.558,3.91,-7.81,10.92,9,9,12,13,100.0,12.91,19.16,10.94,2.60,on,10.94,196,1.000,0.0,0.00,0.00,2105,2137,88.6,3,-1.50,22.96,100,113,978,964,870,1346,22.0,187.73,184.96,3.84,31.98,218,4320,349.68,0,0,0,0,7.55,1.000,21.11,100.0,48.63,0
6.583,5.47,-7.81,10.96,9,9,12,13,100.0,12.91,19.06,10.94,2.62,on,10.94,196,1.000,0.0,0.00,0.00,2247,2137,88.6,3,-1.00,23.06,100,113,804,1087,870,895,22.0,189.75,194.31,3.84,32.29,218,4324,349.68,0,0,0,0,7.57,1.000,21.11,100.0,48.63,0
6.613,5.47,-7.81,10.94,9,9,12,13,100.0,12.91,18.92,10.94,2.62,on,10.94,196,1.000,0.0,0.00,0.00,2095,2137,88.6,3,-1.00,23.06,100,113,804,1970,421,1393,22.0,189.45,187.59,3.84,31.80,218,4338,349.65,0,0,0,0,7.55,1.000,21.11,100.0,48.63,0
6.648,4.69,-7.81,10.84,9,9,12,12,100.0,12.91,18.98,10.94,2.63,on,10.94,196,1.000,0.0,0.00,0.00,2316,2137,88.6,3,-1.50,23.14,100,113,885,754,1414,639,22.0,190.01,187.59,3.86,31.89,218,4332,349.66,0,0,0,0,7.56,1.000,21.11,100.0,48.63,0
6.667,3.91,-7.81,10.81,9,9,11,12,100.0,12.91,19.00,10.94,2.63,on,10.94,196,1.000,0.0,0.00,0.00,2160,2137,88.6,3,-1.00,22.28,100,115,1343,1295,1119,1069,22.0,191.46,192.97,3.88,32.29,218,4366,349.64,0,0,0,0,7.57,1.000,21.11,100.0,48.63,0
6.690,3.91,-7.81,10.89,9,9,11,12,100.0,12.91,18.91,10.92,2.62,on,10.94,196,1.000,0.0,0.00,0.00,2185,2137,88.6,3,-1.00,22.28,100,115,1343,1289,810,946,22.0,191.62,192.29,3.88,32.27,218,4379,349.61,0,0,0,0,7.60,1.000,21.11,100.0,48.63,0
6.719,4.69,-7.81,10.89,9,9,11,12,100.0,12.91,18.83,10.92,2.62,on,10.94,196,1.000,0.0,0.00,0.00,2283,2137,88.6,3,-1.00,24.37,100,115,771,1045,938,455,22.0,191.11,191.62,3.84,31.90,218,4395,349.60,0,0,0,0,7.56,1.000,21.11,100.0,48.63,0
6.747,3.91,-7.81,10.88,9,9,11,12,100.0,12.91,18.88,10.92,2.64,on,10.94,196,1.000,0.0,0.00,0.00,2254,2137,88.6,3,-1.00,22.47,100,115,771,953,523,869,22.0,191.12,190.28,3.86,32.19,218,4389,349.60,0,0,0,0,7.58,1.000,21.11,100.0,48.63,0
6.766,3.91,-7.81,10.89,9,9,11,12,100.0,12.91,18.87,10.92,2.61,on,10.94,196,1.000,0.0,0.00,0.00,2194,2137,88.6,3,-1.00,22.47,100,115,1191,966,951,1136,22.0,191.90,191.62,3.86,31.86,218,4395,349.60,0,0,0,0,7.58,1.000,21.11,100.0,48.63,0
6.790,3.91,-7.81,10.89,9,9,11,12,100.0,12.91,18.84,10.90,2.61,on,10.94,196,1.000,0.0,0.00,0.00,2101,2137,88.6,3,-1.00,22.53,100,115,2133,1589,662,714,22.0,192.02,188.93,3.86,32.04,218,4405,349.59,0,0,0,0,7.57,1.000,21.11,100.0,48.63,0
6.819,3.91,-7.81,10.95,9,9,11,12,100.0,12.91,18.65,10.90,2.59,on,10.91,196,1.000,0.0,0.00,0.00,2243,2137,88.6,3,-1.00,22.53,100,115,727,640,2163,635,22.0,192.83,183.74,3.86,32.02,218,4445,349.55,0,0,0,0,7.58,1.000,21.11,100.0,48.63,0
6.851,4.69,-7.81,10.95,9,9,10,11,100.0,12.91,18.61,10.90,2.62,on,10.91,196,1.000,0.0,0.00,0.00,2206,2137,88.6,3,-0.50,23.71,100,115,820,1569,903,635,22.0,194.20,193.64,3.80,31.83,218,4449,349.55,0,0,0,0,7.55,1.000,21.11,100.0,48.63,0
6.880,3.91,-7.81,10.87,9,9,10,11,100.0,12.91,18.49,10.90,2.60,on,10.91,196,1.000,0.0,0.00,0.00,2109,2137,88.6,3,-1.00,22.82,100,115,816,1349,1025,979,22.0,193.55,191.62,3.82,31.37,218,4454,349.54,0,0,0,0,7.57,1.000,21.11,100.0,48.24,0
