Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
0.416,-10.16,1.56,-0.12,14.43,0.00,-10.50,0.0,13.60,-9.84,14.37,14.73,0.0,0.19,733.2,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,391,438,71.8,1,7.50,0.34,75,2.70,2.89,0.84,3.38,202,0.0,17.50,796,0.00,5.34,0.000,-35.16,8.71,5.1,2,0.00,0
0.423,-10.16,1.56,-0.12,14.44,0.00,-10.50,0.0,13.68,-9.84,14.37,14.73,0.0,0.19,733.2,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,1,7.00,0.34,75,2.70,2.89,0.84,3.39,202,0.0,17.50,793,0.00,5.34,0.000,-42.19,8.71,5.1,2,0.00,0
0.427,-10.16,1.56,-0.12,14.45,0.00,-10.50,0.0,13.68,-9.84,14.37,14.73,0.0,0.19,733.2,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,379,438,71.8,1,7.00,0.34,75,2.70,2.86,0.84,3.39,202,0.0,17.50,793,0.00,5.33,0.000,-42.19,8.71,5.1,2,0.00,0
0.447,-10.16,1.56,-0.12,14.47,0.00,-10.50,0.0,13.76,-9.84,14.37,14.73,0.0,0.19,733.2,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,1,7.50,0.34,75,2.70,2.76,0.82,3.39,202,0.0,17.50,793,0.00,5.35,0.000,-32.81,8.71,5.1,2,0.00,0
0.483,-10.16,1.56,-0.12,14.47,0.00,-10.50,0.0,13.76,-9.84,14.37,14.73,0.0,0.19,733.2,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,400,438,71.8,0,7.50,0.34,75,2.69,2.64,0.80,3.38,202,0.0,17.50,790,0.00,5.35,0.000,-24.22,8.71,5.1,2,0.00,0
0.488,-10.16,1.56,-0.12,14.48,0.00,-10.50,0.0,13.76,-9.84,14.37,14.73,0.0,0.19,733.2,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,389,438,71.8,0,7.50,0.34,75,2.70,2.76,0.80,3.38,202,0.0,17.50,791,0.00,5.34,0.000,-24.22,8.71,5.1,2,0.00,0
0.520,-10.16,1.56,-0.12,14.49,0.00,-10.50,0.0,13.60,-9.83,14.37,14.73,0.0,0.19,733.0,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,405,438,71.8,0,7.50,0.34,75,2.70,2.73,0.82,3.38,202,0.0,17.50,792,0.00,5.35,0.000,-29.69,8.71,5.1,2,0.00,0
0.525,-10.16,1.56,0.00,14.51,0.00,-10.50,0.0,13.68,-9.83,14.37,14.73,0.0,0.19,733.0,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,390,438,71.8,0,7.50,0.34,75,2.70,2.80,0.82,3.39,202,0.0,17.50,795,0.00,5.33,0.000,-37.50,8.71,5.1,2,0.00,0
0.541,-9.38,1.56,0.00,14.51,0.00,-10.50,0.0,13.60,-9.83,14.37,14.73,0.0,0.19,733.0,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,391,438,71.8,0,7.50,0.34,75,2.71,2.89,0.84,3.39,202,0.0,17.50,795,0.00,5.34,0.000,-32.03,8.71,5.1,2,0.00,0
0.584,-9.38,1.56,0.00,14.54,0.00,-10.50,0.0,13.76,-9.84,14.37,14.73,0.0,0.19,733.0,15.42,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,0,7.50,0.34,75,2.71,2.70,0.84,3.38,202,0.0,17.50,800,0.00,5.35,0.000,-32.81,8.71,5.1,2,0.00,0
0.626,-9.38,1.56,0.00,14.55,0.00,-10.50,0.0,13.76,-9.83,14.37,14.73,0.0,0.19,732.8,15.17,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,0,7.50,0.34,75,2.72,2.73,0.82,3.37,202,0.0,17.50,802,0.00,5.33,0.000,-33.59,8.70,5.1,2,0.00,0
0.693,-9.38,1.56,0.00,14.58,0.00,-10.51,0.0,13.60,-9.84,14.70,14.73,0.0,0.19,732.8,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,0,7.50,0.34,75,2.72,2.58,0.82,3.38,202,0.0,17.50,802,0.00,5.34,0.000,-35.16,8.70,5.1,2,0.00,0
0.708,-10.94,0.00,0.00,14.58,0.00,-10.52,0.0,13.68,-9.85,14.70,14.73,0.0,0.19,732.8,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,386,438,71.8,0,7.00,0.34,75,2.73,2.58,0.80,3.36,202,0.0,17.50,804,0.00,5.32,0.000,-36.72,8.68,5.1,1,0.00,0
0.753,-10.94,0.00,0.00,14.60,0.00,-10.54,0.0,13.68,-9.84,14.70,14.73,0.0,0.19,732.8,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,0,7.00,0.34,75,2.74,2.64,0.80,3.36,202,0.0,17.50,809,0.00,5.30,0.000,-36.72,8.66,5.1,1,0.00,0
0.758,-10.94,0.00,0.00,14.62,0.00,-10.56,0.0,13.84,-9.86,14.70,14.73,0.0,0.19,732.6,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,396,438,71.8,0,6.50,0.35,75,2.73,2.73,0.82,3.36,202,0.0,17.50,810,0.00,5.31,0.000,-35.94,8.65,5.1,1,0.00,0
0.801,-10.94,0.00,0.00,14.62,0.00,-10.58,0.0,13.84,-9.86,14.70,14.73,0.0,0.19,732.6,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,385,438,71.8,0,6.50,0.35,75,2.74,2.80,0.82,3.35,202,0.0,17.50,812,0.00,5.30,0.000,-35.94,8.64,5.1,1,0.00,0
0.860,-10.16,0.00,0.00,14.62,0.00,-10.58,0.0,13.76,-9.87,14.70,14.73,0.0,0.19,732.6,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,0,6.50,0.35,75,2.75,2.73,0.82,3.35,202,0.0,17.50,813,0.00,5.30,0.000,-36.72,8.64,5.1,1,0.00,0
0.871,-10.16,0.00,0.00,14.63,0.00,-10.59,0.0,13.76,-9.87,14.70,14.73,0.0,0.19,732.6,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,384,438,71.8,0,6.50,0.35,75,2.74,2.70,0.82,3.35,202,0.0,17.50,813,0.00,5.31,0.000,-36.72,8.64,5.1,1,0.00,0
0.877,-10.16,0.00,0.00,14.64,0.00,-10.59,0.0,13.60,-9.86,14.70,14.73,0.0,0.19,732.6,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,0,6.50,0.35,75,2.74,2.70,0.82,3.35,202,0.0,17.50,814,0.00,5.29,0.000,-37.50,8.63,5.1,1,0.00,0
0.905,-10.16,0.00,0.00,14.66,0.00,-10.60,0.0,13.60,-9.88,14.70,14.73,0.0,0.19,732.6,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,391,438,71.8,0,6.50,0.35,75,2.75,2.80,0.82,3.33,202,0.0,17.50,816,0.00,5.30,0.000,-37.50,8.62,5.1,1,0.00,0
0.936,-10.16,0.00,0.00,14.65,0.00,-10.60,0.0,13.68,-9.87,14.70,14.73,0.0,0.19,732.6,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,389,438,71.8,0,6.00,0.52,75,2.75,2.83,0.82,3.33,202,0.0,17.50,817,0.00,5.29,0.000,-35.94,8.61,5.1,1,0.00,0
0.953,-10.16,0.00,0.00,14.68,0.00,-10.61,0.0,13.68,-9.90,14.70,14.73,0.0,0.19,732.5,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,0,6.00,0.52,75,2.76,2.64,0.82,3.32,202,0.0,17.50,823,0.00,5.29,0.000,-36.72,8.60,5.1,1,0.00,0
1.010,-10.16,0.00,0.00,14.70,0.00,-10.64,0.0,13.68,-9.90,14.70,14.73,0.0,0.19,732.5,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,383,438,71.8,0,6.00,0.53,75,2.76,2.64,0.80,3.30,202,0.0,17.50,824,0.00,5.27,0.000,-35.16,8.58,5.1,1,0.00,0
1.029,-10.16,0.00,0.00,14.71,0.00,-10.65,0.0,13.76,-9.90,14.70,14.73,0.0,0.19,732.5,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,0,6.00,0.53,75,2.76,2.64,0.80,3.30,202,0.0,17.50,824,0.00,5.28,0.000,-35.16,8.58,5.1,1,0.00,0
1.075,-10.16,0.00,0.00,14.72,0.00,-10.66,0.0,13.76,-9.91,14.70,14.73,0.0,0.19,732.5,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,404,438,71.8,0,6.00,0.53,75,2.76,2.67,0.82,3.30,202,0.0,17.50,826,0.00,5.28,0.000,-35.94,8.57,5.1,1,0.00,0
1.084,-10.16,0.00,0.00,14.74,0.00,-10.67,0.0,13.76,-9.92,14.70,14.73,0.0,0.19,732.5,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,393,438,71.8,0,6.00,0.53,75,2.77,2.61,0.82,3.29,202,0.0,17.50,828,0.00,5.27,0.000,-35.94,8.55,5.1,1,0.00,0
1.123,-10.16,0.00,0.00,14.77,0.00,-10.67,0.0,13.68,-9.93,14.70,14.73,0.0,0.19,732.3,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,402,438,71.8,0,5.50,0.53,75,2.76,2.61,0.80,3.27,202,0.0,17.50,828,0.00,5.29,0.000,-35.94,8.55,5.1,1,0.00,0
1.127,-10.16,0.00,0.00,14.78,0.00,-10.67,0.0,13.68,-9.93,14.70,14.73,0.0,0.19,732.3,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,400,438,71.8,0,5.50,0.53,75,2.76,2.61,0.80,3.27,202,0.0,17.50,826,0.00,5.29,0.000,-35.94,8.56,5.1,1,0.00,0
1.163,-10.16,0.00,0.00,14.78,0.00,-10.67,0.0,13.68,-9.95,14.70,14.73,0.0,0.19,732.3,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,389,438,71.8,0,5.50,0.53,75,2.76,2.58,0.80,3.27,202,0.0,17.50,828,0.00,5.30,0.000,-34.38,8.55,5.1,1,0.00,0
1.167,-10.16,0.00,0.00,14.89,0.00,-10.69,0.0,13.60,-9.95,14.70,14.73,0.0,0.19,732.3,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,390,438,71.8,0,5.00,0.53,75,2.76,2.61,0.80,3.26,202,0.0,17.50,831,0.00,5.29,0.000,-35.16,8.54,5.1,1,0.00,0
1.197,-9.38,0.00,0.00,14.88,0.00,-10.69,0.0,13.76,-9.96,14.70,14.73,0.0,0.19,732.3,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,397,438,71.8,0,5.00,0.53,75,2.76,2.73,0.82,3.25,202,0.0,17.50,831,0.00,5.29,0.000,-32.81,8.54,5.1,1,0.00,0
1.243,-9.38,0.00,0.00,14.94,0.00,-10.70,0.0,13.68,-9.96,14.70,14.73,0.0,0.19,732.1,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,0,5.00,0.53,75,2.76,2.73,0.82,3.25,202,0.0,17.50,833,0.00,5.29,0.000,-31.25,8.53,5.1,1,0.00,0
1.281,-9.38,0.00,0.00,14.94,0.00,-10.71,0.0,13.76,-9.97,14.70,14.73,0.0,0.19,732.1,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,0,5.00,0.53,75,2.76,2.80,0.82,3.23,202,0.0,17.50,834,0.00,5.29,0.000,-30.47,8.52,5.1,0,0.00,0
1.311,-9.38,0.00,0.00,14.97,0.00,-10.72,0.0,13.76,-9.97,14.70,14.73,0.0,0.19,732.1,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,385,438,71.8,0,5.00,0.54,75,2.76,2.76,0.82,3.23,202,0.0,17.50,836,0.00,5.29,0.000,-28.91,8.51,5.1,0,0.00,0
1.337,-9.38,0.00,0.00,15.00,0.00,-10.74,0.0,13.68,-9.98,14.70,14.73,0.0,0.19,732.1,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,0,4.50,0.54,75,2.77,2.80,0.82,3.23,202,0.0,18.00,839,0.00,5.29,0.000,-28.91,8.50,5.1,0,0.00,0
1.369,-9.38,0.00,0.00,15.00,0.00,-10.76,0.0,13.68,-9.99,14.70,14.73,0.0,0.19,732.1,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,398,438,71.8,0,4.50,0.54,75,2.77,2.83,0.82,3.22,202,0.0,18.00,842,0.00,5.28,0.000,-28.91,8.49,5.1,0,0.00,0
1.387,-9.38,0.00,0.00,14.99,0.00,-10.76,0.0,13.68,-10.00,14.70,14.73,0.0,0.19,731.9,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,387,438,71.8,0,5.00,0.54,75,2.77,2.73,0.82,3.22,202,0.0,18.00,842,0.00,5.28,0.000,-28.91,8.48,5.1,0,0.00,0
1.408,-9.38,0.00,0.00,15.00,0.00,-10.76,0.0,13.68,-9.99,14.70,14.73,0.0,0.19,731.9,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,0,5.00,0.54,75,2.77,2.73,0.82,3.22,202,0.0,18.00,844,0.00,5.26,0.000,-28.91,8.47,5.1,0,0.00,0
1.427,-9.38,0.00,0.00,15.02,0.00,-10.79,0.0,13.60,-10.01,14.70,14.73,0.0,0.19,731.9,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,389,438,71.8,0,5.00,0.54,75,2.78,2.76,0.82,3.22,202,0.0,18.00,847,0.00,5.26,0.000,-29.69,8.45,5.1,0,0.00,0
1.450,-9.38,0.00,0.00,15.02,0.00,-10.79,0.0,13.60,-10.01,14.70,14.73,0.0,0.19,731.9,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,399,438,71.8,0,5.00,0.54,75,2.78,2.73,0.82,3.22,202,0.0,18.00,848,0.00,5.25,0.000,-29.69,8.45,5.1,0,0.00,0
1.483,-8.59,0.00,0.00,15.04,0.00,-10.81,0.0,13.84,-10.02,14.70,14.73,0.0,0.19,731.9,15.49,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,393,438,71.8,0,4.50,0.54,75,2.78,2.67,0.82,3.21,202,0.0,18.00,849,0.00,5.26,0.000,-28.91,8.44,5.1,0,0.00,0
1.497,-8.59,0.00,0.00,15.02,0.00,-10.81,0.0,13.84,-10.02,14.70,14.73,0.0,0.19,731.9,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,395,438,71.8,0,4.50,0.55,75,2.79,2.70,0.82,3.19,202,0.0,18.00,853,0.00,5.24,0.000,-35.94,8.43,5.1,0,0.00,0
1.527,-8.59,0.00,0.00,15.04,0.00,-10.84,0.0,13.84,-10.03,14.70,14.73,0.0,0.19,731.9,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,386,438,71.8,0,4.50,0.55,75,2.79,2.64,0.82,3.19,202,0.0,18.00,853,0.00,5.25,0.000,-35.94,8.42,5.1,0,0.00,0
1.558,-8.59,0.00,0.00,15.04,0.00,-10.84,0.0,13.68,-10.02,14.70,14.73,0.0,0.19,731.6,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,0,4.00,0.55,75,2.79,2.67,0.80,3.19,202,0.0,18.00,856,0.00,5.25,0.000,-39.06,8.42,5.1,0,0.00,0
1.577,-8.59,0.00,0.00,15.02,0.00,-10.86,0.0,13.68,-10.03,14.70,14.73,0.0,0.19,731.6,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,0,4.00,0.55,75,2.80,2.64,0.80,3.19,202,0.0,18.00,859,0.00,5.22,0.000,-33.59,8.39,5.1,0,0.00,0
1.600,-8.59,0.00,0.00,15.00,0.00,-10.86,0.0,13.68,-10.04,14.70,14.73,0.0,0.19,731.6,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,0,4.00,0.55,75,2.79,2.58,0.80,3.18,202,0.0,18.00,859,0.00,5.21,0.000,-33.59,8.38,5.1,0,0.00,0
1.621,-8.59,0.00,0.00,14.99,0.00,-10.87,0.0,13.68,-10.03,14.70,14.73,0.0,0.19,731.6,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,394,438,71.8,0,4.00,0.55,75,2.80,2.64,0.80,3.18,202,0.0,18.00,861,0.00,5.22,0.000,-34.38,8.38,5.1,0,0.00,0
1.655,-8.59,0.00,0.00,15.02,0.00,-10.89,0.0,13.68,-10.05,14.70,14.73,0.0,0.19,731.6,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,403,438,71.8,0,4.00,0.55,75,2.79,2.58,0.80,3.17,202,0.0,18.00,862,0.00,5.22,0.000,-34.38,8.37,5.1,0,0.00,0
1.683,-8.59,0.00,0.00,14.98,0.00,-10.88,0.0,13.60,-10.06,14.70,14.73,0.0,0.19,731.6,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,392,438,71.8,0,3.50,0.55,75,2.78,2.61,0.80,3.16,202,0.0,18.00,860,0.00,5.23,0.000,-35.16,8.37,5.1,0,0.00,0
1.715,-8.59,0.00,0.00,14.98,0.00,-10.88,0.0,13.60,-10.06,14.70,14.73,0.0,0.18,731.4,15.24,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,391,438,71.8,0,3.50,0.55,75,2.78,2.76,0.82,3.16,202,0.0,17.50,861,0.00,5.23,0.000,-45.31,8.38,5.1,0,0.00,0
1.730,-8.59,0.00,0.00,14.98,0.00,-10.79,0.0,13.60,-10.06,14.70,14.73,0.0,0.18,731.4,15.30,196,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,408,438,71.8,0,3.50,0.55,75,2.78,2.67,0.82,3.16,202,0.0,17.50,860,0.00,5.24,0.000,-45.31,8.38,5.1,0,0.00,0
