Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
0.000,5.47,0.00,-1.88,11.37,14.82,28.34,57.3,13.52,10.37,11.82,11.82,0.0,2.00,1077.6,11.83,194,1.000,3.87,2.00,0.0,0.0,0.00,-1.41,1.000,1894,2030,78.8,2,1.50,13.55,55,108.12,107.69,3.24,23.59,213,0.0,0.00,3207,289.41,2.85,1.000,41.41,25.98,100.0,28,16.47,0
0.005,4.69,0.00,-1.88,11.56,14.65,28.06,57.3,13.36,10.35,11.82,11.82,0.0,2.00,1077.6,11.83,194,1.000,3.87,2.00,0.0,0.0,0.00,-1.41,1.000,1924,2030,78.8,2,1.50,13.73,55,108.41,111.53,3.18,23.05,213,0.0,0.00,3229,289.30,2.83,1.000,38.28,25.95,100.0,28,16.08,0
0.011,4.69,0.00,-1.88,11.53,14.58,27.93,57.3,13.36,10.35,11.82,11.82,0.0,2.00,1077.6,11.83,194,1.000,3.87,2.00,0.0,0.0,0.00,-1.41,1.000,1798,2030,78.8,2,1.50,13.73,55,108.49,106.84,3.18,22.95,213,0.0,0.00,3233,289.23,2.84,1.000,38.28,25.93,100.0,28,16.08,0
0.028,5.47,0.00,-1.75,11.57,14.17,26.83,57.3,13.36,10.51,11.83,11.83,0.0,1.99,1077.4,11.87,194,1.000,3.87,2.00,0.0,0.0,0.00,-1.05,1.000,2081,2030,78.8,2,1.50,13.20,55,108.45,107.69,3.26,23.10,213,0.0,0.00,3262,289.00,2.68,1.000,35.16,25.87,100.0,29,16.08,0
0.065,5.47,0.00,-1.75,11.47,13.90,26.28,57.3,13.36,10.56,11.83,11.83,0.0,1.98,1077.4,11.83,194,1.000,3.87,2.00,0.0,0.0,0.00,-1.05,1.000,2048,2030,78.8,2,1.50,13.20,55,109.15,106.41,3.26,23.68,213,0.0,0.50,3286,288.93,2.51,1.000,35.16,25.83,100.0,29,16.08,0
0.073,4.69,0.00,-1.75,11.54,13.64,25.67,57.6,13.28,10.49,11.82,11.82,0.0,1.95,1077.4,11.83,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,1914,2030,78.8,2,2.50,14.04,55,107.93,109.40,3.12,23.48,213,0.0,0.50,3302,289.12,2.59,1.000,40.62,25.84,100.0,29,16.08,0
0.079,4.69,0.00,-1.75,11.61,13.27,24.79,57.6,13.28,10.47,11.84,11.84,0.0,1.94,1077.4,11.87,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2084,2084,78.8,2,2.50,14.04,55,109.53,115.77,3.12,22.82,213,0.0,0.50,3353,289.29,2.60,1.000,40.62,25.79,100.0,29,16.08,0
0.085,5.47,0.00,-1.75,11.64,12.97,24.43,58.0,13.36,10.56,11.83,11.83,0.0,1.95,1077.4,11.83,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2112,2084,78.8,2,2.50,12.87,55,109.81,105.11,3.30,23.25,213,0.0,0.50,3379,289.31,2.48,1.000,39.84,25.79,100.0,29,16.08,0
0.090,5.47,0.00,-1.62,11.71,12.59,23.79,58.4,13.28,10.57,11.83,11.83,0.0,1.91,1077.2,11.83,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2044,2084,78.8,2,3.00,13.76,55,108.97,109.83,3.22,23.53,213,0.0,1.00,3404,289.54,2.44,1.000,35.16,25.80,100.0,30,16.08,0
0.130,5.47,0.00,-1.62,11.71,12.22,22.93,59.2,13.28,10.46,11.84,11.84,0.0,1.90,1077.2,11.87,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2129,2084,78.8,2,3.00,13.76,55,109.01,110.68,3.22,22.81,213,0.0,1.00,3423,290.96,2.77,1.000,35.16,25.98,100.0,30,16.08,0
0.147,5.47,0.00,-1.75,11.73,11.98,22.61,61.2,13.44,10.52,11.84,11.84,0.0,1.90,1077.2,11.87,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2187,2084,78.8,2,3.00,13.16,55,109.59,110.25,3.24,23.28,213,0.0,1.00,3444,294.33,3.00,1.000,35.94,26.27,100.0,30,16.47,0
0.179,5.47,0.00,-1.62,11.75,11.85,22.40,63.9,13.28,10.40,11.84,11.84,0.0,1.90,1077.2,11.87,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2072,2084,78.8,2,3.00,13.27,55,109.84,111.96,3.22,23.33,213,0.0,1.00,3461,299.29,3.41,1.000,32.03,26.67,100.0,30,16.86,0
0.194,4.69,0.00,-1.62,11.86,11.32,21.71,70.6,13.36,10.38,11.83,11.84,0.0,1.89,1077.2,11.87,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2211,2084,78.8,2,3.00,13.38,55,110.73,110.25,3.32,23.20,213,0.0,1.00,3497,310.18,4.96,1.000,43.75,28.15,100.0,30,18.43,0
0.234,6.25,0.00,-1.50,11.81,11.01,21.34,80.4,13.28,10.38,11.83,11.83,0.0,1.89,1077.0,11.83,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2149,2137,78.8,2,3.00,13.47,55,111.72,112.39,3.30,23.32,213,0.0,1.00,3542,322.75,6.40,1.000,38.28,29.51,100.0,31,20.00,0
0.239,6.25,0.00,-1.50,11.79,10.41,20.54,87.8,13.28,10.26,11.82,11.82,0.0,1.90,1077.0,11.83,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2232,2137,78.8,2,3.00,14.38,55,113.99,119.90,3.30,23.21,213,0.0,1.00,3575,335.30,8.41,1.000,39.06,31.41,100.0,31,22.75,0
0.262,6.25,0.00,-1.62,11.65,10.14,20.18,93.3,13.28,10.28,11.82,11.82,0.0,1.89,1077.0,11.83,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2101,2137,78.8,2,3.00,13.79,55,113.63,113.99,3.26,22.91,213,0.0,1.00,3590,341.55,9.26,1.000,37.50,32.34,100.0,32,24.71,0
0.297,6.25,0.00,-1.62,11.51,10.00,19.65,100.0,13.28,10.25,11.81,11.81,0.0,1.90,1077.0,11.83,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2042,2137,78.8,2,3.00,13.79,55,115.17,115.77,3.26,23.38,213,0.0,1.00,3629,349.79,11.61,1.000,37.50,34.62,100.0,32,24.71,0
0.316,4.69,0.00,-1.75,11.59,10.00,19.22,100.0,13.44,10.18,11.81,11.81,0.0,1.90,1077.0,11.83,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2180,2137,78.8,2,3.00,13.94,55,116.02,113.99,3.34,22.96,213,0.0,1.00,3644,350.00,11.66,1.000,37.50,34.67,100.0,32,26.67,0
0.322,4.69,0.00,-1.75,11.66,10.00,18.55,100.0,13.36,10.24,11.78,11.78,0.0,1.89,1076.8,11.80,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2088,2137,78.8,2,3.00,14.07,55,115.95,113.41,3.28,23.14,213,0.0,1.50,3666,350.00,11.66,1.000,33.59,34.67,100.0,32,26.67,0
0.361,4.69,0.00,-1.75,11.62,10.00,18.15,100.0,13.36,10.23,11.78,11.78,0.0,1.87,1076.8,11.80,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2063,2137,78.8,2,3.00,14.07,55,116.32,116.95,3.28,23.37,213,0.0,1.50,3701,350.00,11.72,1.000,33.59,34.67,100.0,32,26.67,0
0.399,4.69,0.00,-1.75,11.60,10.00,17.09,100.0,13.28,10.24,11.76,11.76,0.0,1.87,1076.8,11.76,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2151,2137,78.8,2,3.50,14.33,55,117.71,116.36,3.28,22.87,213,0.0,1.50,3751,350.00,11.66,1.000,39.84,34.67,100.0,33,26.67,0
0.428,4.69,0.00,-1.75,11.64,10.00,16.80,100.0,13.28,10.14,11.75,11.75,0.0,1.86,1076.8,11.76,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2166,2137,78.8,2,3.50,14.33,55,117.64,118.72,3.28,22.85,213,0.0,1.50,3766,350.00,11.76,1.000,39.84,34.67,100.0,33,26.67,0
0.469,3.91,0.00,-1.75,11.56,10.00,16.33,100.0,13.36,10.36,11.73,11.73,0.0,1.89,1076.8,11.76,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2233,2137,78.8,2,3.50,14.46,55,119.77,122.26,3.34,23.53,213,0.0,1.50,3798,350.00,11.60,1.000,40.62,34.67,100.0,34,26.67,0
0.503,3.91,0.00,-1.75,11.67,10.00,15.85,100.0,13.28,10.44,11.70,11.70,0.0,1.90,1076.6,11.72,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2164,2137,78.8,2,3.50,14.59,55,121.35,123.35,3.36,23.51,213,0.0,1.50,3817,350.00,11.45,1.000,32.03,34.67,100.0,34,26.67,0
0.530,3.91,0.00,-1.75,11.64,10.00,15.55,100.0,13.76,10.45,11.70,11.70,0.0,1.90,1076.6,11.72,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2099,2137,78.8,2,4.00,14.72,55,122.65,130.97,3.42,23.21,213,0.0,2.00,3834,350.00,11.52,1.000,40.62,34.67,100.0,34,26.67,0
0.566,3.91,0.00,-1.75,11.57,10.00,14.41,100.0,13.76,10.44,11.65,11.65,0.0,1.95,1076.6,11.69,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2155,2137,78.8,2,4.00,15.73,55,127.12,128.25,3.44,23.58,213,0.0,2.00,3900,350.00,11.41,1.000,40.62,34.67,100.0,34,26.67,0
0.581,3.91,0.00,-1.75,11.55,10.00,14.07,100.0,13.68,10.54,11.63,11.63,0.0,1.94,1076.6,11.65,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2134,2137,78.8,2,4.00,15.03,55,127.10,126.61,3.38,23.84,213,0.0,2.00,3914,350.00,11.40,1.000,42.19,34.67,100.0,35,26.67,0
0.624,3.91,0.00,-1.75,11.57,10.00,13.89,100.0,13.68,10.61,11.63,11.63,0.0,1.95,1076.6,11.65,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2271,2137,78.8,2,4.00,15.03,55,128.74,134.21,3.38,23.40,213,0.0,2.00,3934,350.00,11.39,1.000,42.19,34.67,100.0,35,26.67,0
0.635,3.12,0.00,-1.75,11.59,10.00,13.26,100.0,13.84,10.62,11.60,11.60,0.0,1.95,1076.5,11.65,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2231,2137,78.8,2,4.00,15.15,55,129.17,132.27,3.38,23.74,213,0.0,2.00,3954,350.00,11.29,1.000,32.03,34.67,100.0,35,26.67,0
0.691,2.34,0.00,-1.88,11.43,10.00,12.59,100.0,13.92,10.68,11.58,11.58,0.0,1.95,1076.5,11.61,194,1.000,3.87,2.50,0.0,0.0,0.00,-1.05,1.000,2150,2137,78.8,2,4.00,16.14,55,131.10,132.92,3.40,23.48,213,0.0,2.00,3998,350.00,11.17,1.000,40.62,34.67,100.0,35,26.67,0
0.775,3.12,0.00,-1.88,11.41,10.00,11.71,100.0,13.68,10.80,11.57,11.57,0.0,1.95,1076.5,11.58,194,1.000,3.87,2.50,0.0,0.0,0.00,-0.35,1.000,2300,2137,78.8,2,4.00,15.42,55,132.36,134.21,3.42,23.66,213,0.0,2.00,4046,350.00,10.89,1.000,33.59,34.39,100.0,35,26.67,0
0.780,2.34,0.00,-1.88,11.50,10.00,11.70,100.0,13.92,10.78,11.53,11.53,0.0,1.99,1076.5,11.58,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2146,2137,78.8,2,4.00,15.57,55,135.43,144.41,3.46,23.68,213,0.0,2.00,4069,350.00,10.85,1.000,33.59,34.39,100.0,36,26.67,0
0.825,2.34,0.00,-1.88,11.61,10.00,11.50,100.0,13.92,10.82,11.53,11.53,0.0,1.98,1076.5,11.54,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2170,2137,78.8,2,4.00,15.57,55,135.55,134.21,3.46,23.78,213,0.0,2.50,4094,350.00,10.87,1.000,33.59,34.39,100.0,36,26.67,0
0.850,3.91,0.00,-1.75,11.46,10.00,10.41,100.0,13.76,10.77,11.46,11.47,0.0,2.02,1076.4,11.47,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2143,2137,78.8,2,5.50,16.75,55,141.64,143.19,3.52,23.72,213,0.0,2.50,4179,350.00,10.80,1.000,37.50,34.39,100.0,37,26.27,0
0.892,3.12,0.00,-1.75,11.38,10.00,9.98,100.0,13.60,10.79,11.44,11.44,0.0,2.03,1076.4,11.47,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2055,2137,78.8,2,5.50,17.85,54,142.83,141.97,3.54,23.48,213,0.0,2.50,4208,350.00,10.84,1.000,36.72,34.39,100.0,37,26.27,0
0.928,3.12,0.00,-2.00,11.18,10.00,9.72,100.0,13.68,10.80,11.44,11.44,0.0,2.02,1076.4,11.47,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2197,2137,78.8,2,5.50,17.98,54,143.32,147.46,3.50,23.69,213,0.0,2.50,4227,350.00,10.83,1.000,35.94,34.39,100.0,37,26.27,0
0.980,1.56,0.00,-2.00,11.13,10.00,9.56,100.0,13.68,10.77,11.44,11.44,0.0,2.04,1076.3,11.47,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2099,2137,78.8,2,5.50,18.07,54,145.05,151.75,3.54,23.82,213,0.0,2.50,4255,350.00,10.89,1.000,39.84,34.39,100.0,37,26.27,0
1.039,0.78,0.00,-2.12,11.15,10.00,8.97,100.0,13.68,10.77,11.42,11.42,0.0,2.03,1076.3,11.44,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2122,2137,78.8,2,6.00,18.38,54,147.04,149.29,3.54,23.01,213,0.0,3.00,4318,350.00,10.86,1.000,41.41,34.39,100.0,39,26.27,0
1.081,0.78,0.00,-2.00,11.16,10.00,8.28,100.0,13.84,10.71,11.37,11.37,0.0,2.02,1076.3,11.40,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2090,2137,78.8,2,6.00,18.57,54,147.26,145.02,3.58,23.66,213,0.0,3.00,4377,350.00,10.89,1.000,37.50,34.39,100.0,39,26.27,0
1.097,0.78,0.00,-2.00,11.23,10.00,7.84,100.0,13.84,10.65,11.37,11.37,0.0,2.02,1076.3,11.40,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2192,2137,78.8,2,6.00,18.57,54,148.55,152.38,3.58,23.84,213,0.0,3.00,4393,350.00,10.91,1.000,37.50,34.39,100.0,39,26.27,0
1.149,1.56,0.00,-2.00,11.19,10.00,7.20,100.0,13.60,10.62,11.33,11.34,0.0,2.07,1076.1,11.37,194,1.000,4.22,3.50,0.0,0.0,0.00,0.00,1.000,1978,2137,78.8,2,6.00,18.88,54,152.79,151.75,3.68,22.97,213,0.0,2.50,4430,350.00,10.91,1.000,42.19,34.30,100.0,39,26.27,0
1.187,1.56,0.00,-2.00,11.13,10.00,6.99,100.0,13.60,10.69,11.33,11.34,0.0,2.07,1076.1,11.33,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2057,2137,78.8,2,6.00,18.88,54,153.66,158.65,3.68,23.01,213,0.0,2.50,4452,350.00,10.85,1.000,42.19,34.27,100.0,39,26.27,0
1.214,0.00,0.00,-2.12,11.03,10.00,6.62,100.0,13.68,10.71,11.32,11.32,0.0,2.04,1076.1,11.33,194,1.000,3.87,4.00,0.0,0.0,0.00,0.00,1.000,2116,2137,78.8,2,5.50,18.99,54,153.49,158.65,3.58,22.86,213,0.0,3.00,4488,350.00,10.79,1.000,35.94,34.21,100.0,40,26.27,0
1.236,-0.78,0.00,-2.12,10.95,10.00,6.08,100.0,13.60,10.61,11.32,11.32,0.0,2.06,1076.1,11.33,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2126,2137,78.8,2,6.50,19.16,54,154.95,159.28,3.66,22.92,213,0.0,3.50,4507,350.00,10.71,1.000,35.94,34.13,100.0,40,26.27,0
1.272,-1.56,0.00,-2.25,11.03,10.00,4.81,100.0,13.68,10.58,11.31,11.31,0.0,2.03,1076.1,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2117,2137,78.8,2,6.50,19.36,54,153.67,153.63,3.56,22.85,213,0.0,3.50,4549,350.00,10.60,1.000,39.06,33.95,100.0,40,26.27,0
1.312,-0.78,0.00,-2.12,11.05,10.00,4.13,100.0,13.44,10.54,11.30,11.30,0.0,2.02,1076.1,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2131,2137,78.8,2,6.50,18.55,54,154.60,154.89,3.66,22.80,213,0.0,3.50,4584,350.00,10.53,1.000,35.94,33.86,100.0,40,26.27,0
1.337,-0.78,0.00,-2.12,11.09,10.00,3.83,100.0,13.44,10.49,11.28,11.28,0.0,2.02,1076.1,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2147,2137,78.8,2,6.50,18.55,54,155.40,157.39,3.66,22.78,213,0.0,3.50,4600,350.00,10.54,1.000,35.94,33.79,100.0,40,26.27,0
1.365,-0.78,0.00,-2.12,11.08,10.00,3.44,100.0,13.52,10.47,11.28,11.28,0.0,2.04,1076.1,11.30,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2175,2137,78.8,2,6.50,19.64,54,157.48,158.65,3.70,23.49,213,0.0,3.50,4620,350.00,10.55,1.000,34.38,33.76,100.0,41,26.27,0
1.410,-0.78,0.00,-2.12,10.95,10.00,2.96,100.0,13.76,10.44,11.28,11.28,0.0,2.03,1076.1,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2218,2137,78.8,2,6.50,18.76,54,158.30,164.44,3.62,23.32,213,0.0,3.50,4641,350.00,10.46,1.000,39.06,33.67,100.0,41,26.27,0
1.428,-1.56,0.00,-2.25,10.98,10.00,2.74,100.0,13.68,10.38,11.24,11.24,0.0,2.02,1076.0,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2303,2137,78.8,2,6.50,19.93,54,158.27,160.53,3.64,22.65,213,0.0,3.50,4676,350.00,10.40,1.000,38.28,33.62,100.0,42,26.27,0
1.455,-1.56,0.00,-2.25,11.00,10.00,1.88,100.0,13.68,10.33,11.25,11.25,0.0,2.00,1076.0,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2071,2137,78.8,2,6.50,19.93,54,158.22,162.47,3.64,23.26,213,0.0,3.50,4702,350.00,10.43,1.000,38.28,33.57,100.0,42,26.27,0
1.469,-1.56,0.00,-2.12,11.01,10.00,1.43,100.0,13.76,10.31,11.25,11.25,0.0,2.02,1076.0,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2156,2137,78.8,2,6.50,19.10,54,159.74,164.44,3.64,23.32,213,0.0,3.50,4718,350.00,10.41,1.000,38.28,33.44,100.0,42,26.27,0
1.499,-1.56,0.00,-2.12,11.12,10.00,1.02,100.0,13.76,10.31,11.25,11.25,0.0,2.00,1076.0,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2157,2137,78.8,2,6.50,19.10,54,159.51,156.14,3.64,22.76,213,0.0,3.50,4759,350.00,10.30,1.000,38.28,33.35,100.0,42,26.27,0
1.535,-1.56,0.00,-2.12,11.06,10.00,0.51,100.0,13.52,10.27,11.23,11.23,0.0,1.99,1076.0,11.23,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2088,2137,78.8,2,6.50,20.30,54,159.07,159.90,3.64,23.32,213,0.0,3.50,4776,350.00,10.22,1.000,39.84,33.28,100.0,42,26.27,0
1.550,-2.34,0.00,-2.12,11.03,10.00,0.04,100.0,13.68,10.26,11.26,11.26,0.0,1.98,1076.0,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2243,2137,78.8,2,6.50,19.42,54,158.88,159.90,3.62,22.59,213,0.0,3.50,4798,350.00,10.18,1.000,39.06,33.20,100.0,43,26.27,0
1.577,-2.34,0.00,-2.12,11.04,10.00,0.00,100.0,13.68,10.25,11.25,11.25,0.0,1.99,1076.0,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2243,2137,78.8,2,6.50,19.42,54,160.38,159.90,3.62,23.26,213,0.0,4.00,4817,350.00,10.18,1.000,39.06,33.16,100.0,43,26.27,0
1.613,-2.34,0.00,-2.12,11.14,10.00,0.00,100.0,13.60,10.24,11.25,11.25,0.0,1.99,1075.9,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2147,2137,78.8,2,7.00,19.53,54,160.65,158.65,3.64,22.66,213,0.0,4.00,4840,350.00,10.16,1.000,40.62,33.11,100.0,43,26.27,0
1.632,-1.56,0.00,-2.00,11.16,10.00,0.00,100.0,13.68,10.27,11.24,11.24,0.0,1.98,1075.9,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2237,2137,78.8,2,7.00,19.66,54,161.38,167.72,3.70,23.16,213,0.0,4.00,4857,350.00,10.07,1.000,36.72,33.06,100.0,43,26.27,0
1.661,-1.56,0.00,-2.00,11.18,10.00,0.00,100.0,13.68,10.18,11.24,11.24,0.0,1.98,1075.9,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2174,2137,78.8,2,7.00,19.66,54,162.04,162.47,3.70,23.02,213,0.0,4.00,4878,350.00,10.00,1.000,36.72,32.96,100.0,43,26.27,0
1.691,-1.56,0.00,-2.00,11.24,10.00,0.00,100.0,13.60,10.11,11.24,11.24,0.0,1.99,1075.9,11.27,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2323,2137,78.8,2,7.00,18.79,54,163.65,169.69,3.68,23.20,213,0.0,4.00,4901,350.00,10.06,1.000,40.62,32.90,100.0,43,26.27,0
1.706,-0.78,0.00,-1.88,11.36,10.00,0.00,100.0,13.60,10.24,11.19,11.19,0.0,2.00,1075.9,11.20,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2128,2137,78.8,2,7.00,19.96,54,165.21,165.75,3.70,23.31,213,0.0,4.00,4937,350.00,9.94,1.000,39.84,32.86,100.0,44,26.27,0
1.736,-0.78,0.00,-1.88,11.40,10.00,0.00,100.0,13.60,10.20,11.23,11.23,0.0,1.99,1075.9,11.20,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2244,2137,78.8,2,7.00,19.96,54,163.75,163.13,3.70,23.13,213,0.0,4.00,4945,350.00,9.83,1.000,39.84,32.76,100.0,44,26.27,0
1.769,0.00,0.00,-1.88,11.34,10.00,0.00,100.0,13.68,10.21,11.22,11.22,0.0,1.97,1075.9,11.23,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2169,2137,78.8,2,7.50,19.04,54,163.89,168.38,3.68,23.12,213,0.0,4.50,4979,350.00,9.74,1.000,37.50,32.69,100.0,44,26.27,0
1.798,-0.78,0.00,-1.88,11.33,10.00,0.00,100.0,13.76,10.10,11.22,11.22,0.0,1.99,1075.9,11.23,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2130,2137,78.8,2,7.00,19.20,54,166.29,166.41,3.74,23.03,213,0.0,4.00,5005,350.00,9.67,1.000,36.72,32.63,100.0,45,26.27,0
1.814,-0.78,0.00,-1.88,11.38,10.00,0.00,100.0,13.76,10.11,11.20,11.20,0.0,1.98,1075.9,11.23,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2154,2137,78.8,2,7.00,19.20,54,166.09,166.41,3.74,22.23,213,0.0,4.50,5024,350.00,9.39,1.000,36.72,32.27,100.0,45,26.27,0
1.847,0.00,0.00,-1.88,11.44,10.00,0.00,100.0,13.60,10.19,11.20,11.20,0.0,1.98,1075.9,11.23,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2189,2137,78.8,2,7.50,19.32,54,166.57,169.69,3.68,22.08,213,0.0,4.50,5051,350.00,9.54,1.000,39.06,32.47,100.0,45,25.88,0
1.862,0.78,0.00,-1.88,11.41,10.00,0.00,100.0,13.60,10.21,11.19,11.19,0.0,1.99,1075.9,11.20,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2192,2137,78.8,2,7.00,19.44,54,169.33,174.26,3.78,22.17,213,0.0,4.00,5062,350.00,9.58,1.000,38.28,32.43,100.0,45,26.27,0
1.892,0.78,0.00,-1.88,11.46,10.00,0.00,100.0,13.60,10.18,11.15,11.15,0.0,2.00,1075.9,11.17,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2062,2137,78.8,2,7.00,19.44,54,170.14,174.91,3.78,23.16,213,0.0,4.00,5081,350.00,9.48,1.000,38.28,32.39,100.0,45,26.27,0
1.912,1.56,0.00,-1.88,11.37,10.00,0.00,100.0,13.52,9.93,11.15,11.15,0.0,2.00,1075.8,11.17,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2168,2137,78.8,2,7.00,20.65,54,170.39,167.72,3.78,22.56,213,0.0,4.00,5101,350.00,9.41,1.000,39.84,32.35,100.0,45,26.27,0
1.934,1.56,0.00,-1.88,11.31,10.00,0.00,100.0,13.52,9.95,11.18,11.18,0.0,1.99,1075.8,11.17,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2174,2137,78.8,2,7.00,20.65,54,170.59,174.26,3.78,22.82,213,0.0,4.00,5123,350.00,9.52,1.000,39.84,32.23,100.0,45,26.27,0
1.968,0.78,0.00,-2.00,11.14,10.00,0.00,100.0,13.76,9.97,11.18,11.18,0.0,1.99,1075.8,11.20,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2163,2137,88.6,2,7.00,19.71,54,171.18,171.65,3.76,23.15,213,0.0,4.00,5148,350.00,9.48,1.000,39.84,32.17,100.0,46,26.27,0
1.997,0.00,0.00,-2.00,11.29,10.00,0.00,100.0,13.76,9.89,11.12,11.12,0.0,1.99,1075.8,11.13,194,1.000,3.87,3.50,0.0,0.0,0.00,0.00,1.000,2131,2137,88.6,2,7.00,19.84,54,172.51,167.72,3.74,22.68,213,0.0,4.00,5182,350.00,9.46,1.000,39.06,32.08,100.0,46,26.27,0
