Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
0.154,-1.56,3.91,-0.25,14.11,0.00,-11.03,0.0,14.08,-9.80,14.09,14.73,0.0,0.18,1114.5,14.64,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,423,438,71.8,1,1.50,0.57,63,2.72,2.95,0.86,3.12,209,0.0,18.00,898,0.00,5.00,0.000,-32.03,8.11,5.1,3,0.00,0
0.158,-1.56,3.91,-0.25,14.10,0.00,-11.03,0.0,14.08,-9.80,14.09,14.73,0.0,0.18,1114.5,14.64,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,419,438,71.8,1,1.50,0.57,63,2.72,2.89,0.86,3.12,209,0.0,18.00,897,0.00,5.00,0.000,-32.03,8.11,5.1,3,0.00,0
0.184,-1.56,3.91,-0.25,14.08,0.00,-11.02,0.0,14.08,-9.80,14.09,14.73,0.0,0.18,1114.5,14.64,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,428,438,71.8,1,1.50,0.38,63,2.72,2.86,0.84,3.12,209,0.0,18.00,896,0.00,5.02,0.000,-31.25,8.12,5.1,3,0.00,0
0.188,-1.56,3.91,-0.25,14.06,0.00,-11.02,0.0,14.16,-9.80,14.09,14.73,0.0,0.18,1114.5,14.64,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,422,438,71.8,1,1.50,0.38,63,2.71,2.83,0.84,3.11,209,0.0,18.00,894,0.00,5.00,0.000,-33.59,8.12,5.1,3,0.00,0
0.203,-1.56,3.91,-0.25,14.05,0.00,-10.97,3.5,14.08,-9.80,14.09,14.73,0.0,0.18,1114.5,14.64,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,430,531,71.8,1,1.50,0.38,63,2.70,2.86,0.84,3.11,209,0.0,18.00,886,29.99,6.43,0.000,-10.94,9.54,6.3,3,0.00,0
0.230,-1.56,3.91,-0.25,14.01,0.00,-10.89,6.7,14.00,-9.75,14.09,14.73,0.0,0.18,1114.3,14.64,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,449,531,71.8,1,6.50,0.56,63,2.81,3.76,0.88,3.15,209,0.0,18.00,874,47.36,7.20,0.000,-34.38,10.36,7.1,3,0.00,0
0.235,-1.56,3.91,-0.25,14.01,0.00,-10.87,8.6,14.00,-9.69,14.09,14.73,0.0,0.19,1114.3,14.64,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,481,531,71.8,1,8.00,0.56,63,2.87,4.01,0.96,3.24,209,0.0,18.00,872,69.35,7.68,0.000,-9.38,10.89,7.9,3,0.00,0
0.249,-1.56,3.91,-0.25,14.00,0.00,-10.91,12.5,14.00,-9.56,14.09,14.73,0.0,0.19,1114.3,14.59,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,462,478,71.8,1,9.00,0.56,63,3.01,5.67,1.04,3.38,209,0.0,18.00,866,83.47,8.65,0.000,-1.56,11.99,10.2,3,0.00,0
0.322,-1.56,3.91,-0.25,14.00,0.00,-10.99,15.7,14.00,-9.47,14.09,14.73,0.0,0.21,1114.3,14.59,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,484,478,71.8,1,9.00,0.56,63,3.15,6.35,1.04,3.38,209,0.0,18.50,865,88.56,8.71,0.000,-1.56,12.15,10.2,3,0.00,0
0.327,-2.34,3.91,-0.38,13.99,0.00,-11.06,18.4,14.00,-9.26,14.09,14.73,0.0,0.22,1114.3,14.47,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,459,478,71.8,1,10.00,0.74,63,3.32,8.52,1.16,3.60,209,0.0,19.50,861,92.20,8.72,0.000,27.34,12.30,11.0,3,0.00,0
0.352,-2.34,3.91,-0.38,13.98,0.00,-11.14,20.8,14.08,-9.06,14.09,14.73,0.0,0.23,1114.1,14.42,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,467,478,71.8,1,11.00,0.73,63,3.57,9.55,1.32,4.36,209,0.0,19.50,861,97.83,8.75,0.000,45.31,12.47,11.8,3,0.00,0
0.360,-2.34,3.91,-0.38,13.99,0.00,-11.22,23.9,14.08,-8.88,14.09,14.73,0.0,0.26,1114.1,14.36,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,472,478,71.8,1,11.00,0.73,63,3.87,11.00,1.32,4.36,209,0.0,20.00,862,107.71,8.91,0.000,45.31,12.85,11.8,3,0.00,0
0.365,-2.34,3.91,-0.38,13.97,0.00,-11.32,25.5,14.08,-8.59,14.09,14.73,0.0,0.27,1114.1,14.25,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,488,478,71.8,1,12.00,0.74,63,4.27,13.01,1.46,4.98,209,0.0,19.50,864,114.04,9.01,0.000,32.03,13.22,15.7,3,0.00,0
0.413,-2.34,3.91,-0.38,13.98,1.23,-12.46,27.1,14.08,-7.65,14.09,14.73,0.0,0.36,1114.1,14.20,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,499,650,71.8,1,12.00,0.75,63,5.59,20.08,1.70,5.98,209,0.0,17.50,879,120.74,8.70,0.000,56.25,13.58,22.0,3,0.00,0
0.428,-2.34,3.91,-0.38,13.98,1.97,-13.11,27.5,14.08,-6.97,14.09,14.73,0.0,0.41,1114.1,14.09,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,464,730,71.8,1,12.00,0.75,63,6.50,28.31,1.70,7.43,209,0.0,15.50,892,123.35,8.41,0.000,56.25,13.66,22.0,3,0.00,0
0.461,-2.34,3.91,-0.38,13.98,5.52,-11.58,27.8,14.08,-6.05,14.09,14.71,0.0,0.49,1114.1,14.04,194,0.750,0.00,0.00,0.0,0.0,0.00,0.00,1.000,557,916,71.8,1,12.00,1.15,63,8.00,33.54,2.08,9.46,209,0.0,13.00,900,125.60,7.05,0.000,54.69,13.90,26.0,3,0.00,0
0.486,-2.34,3.91,-0.38,13.99,5.44,-9.06,28.6,14.08,-4.40,14.09,14.70,0.0,0.59,1114.0,13.99,194,0.750,0.70,0.00,0.0,0.0,0.00,0.00,1.000,843,1208,71.8,1,-4.00,1.19,63,9.95,31.45,2.10,11.02,209,0.0,8.50,938,132.94,6.63,0.000,46.88,14.18,28.0,3,0.00,0
0.522,-2.34,3.91,-0.38,13.99,5.25,-4.95,28.6,14.08,-3.50,14.08,14.69,0.0,0.63,1114.0,14.04,194,0.750,1.41,0.00,3.0,0.0,0.00,0.00,1.000,798,1301,71.8,1,-4.00,1.19,63,10.16,25.68,2.10,11.81,209,0.0,7.00,944,134.43,5.24,0.000,46.88,14.38,28.0,3,0.00,0
0.547,-2.34,3.91,-0.38,13.99,7.19,-3.04,29.0,14.16,-2.40,14.09,14.71,0.0,0.66,1114.0,14.09,194,0.750,1.76,1.00,5.0,0.0,0.00,0.00,1.000,1063,1301,71.8,1,-5.00,1.23,63,11.89,18.99,1.88,12.11,209,0.0,6.00,1002,142.78,4.70,0.000,32.03,14.61,30.3,3,0.00,0
0.584,-2.34,3.91,-0.25,14.20,8.15,-0.89,29.0,14.08,-1.93,14.09,14.70,0.0,0.69,1114.0,14.09,194,0.750,2.11,1.00,7.0,0.0,0.00,0.00,1.000,1201,1301,71.8,1,-5.00,1.53,63,12.24,18.52,1.74,12.09,209,0.0,4.50,1057,145.95,4.01,0.000,65.62,14.99,39.0,4,0.00,0
0.646,0.00,3.91,0.00,15.01,14.33,0.18,29.8,14.08,-1.07,14.08,14.69,0.0,0.75,1113.9,14.09,194,0.750,2.46,1.50,9.0,0.0,0.00,0.00,1.000,1376,1393,71.8,1,-6.00,1.73,63,14.87,19.15,1.68,12.36,209,0.0,4.00,1156,166.20,4.03,0.000,47.66,15.78,59.8,4,0.00,0
0.675,0.00,3.91,0.00,15.43,19.00,0.79,30.2,14.08,-0.93,14.06,14.68,0.0,0.75,1113.9,14.09,194,0.750,2.46,1.50,9.0,0.0,0.00,0.00,1.000,1313,1393,71.8,1,-6.00,1.73,63,15.82,20.08,1.68,12.39,209,0.0,3.50,1211,175.01,3.95,0.000,47.66,15.88,59.8,4,0.00,0
0.717,3.91,3.91,0.25,16.47,22.61,0.79,30.6,13.92,-0.76,14.07,14.68,0.0,0.75,1113.9,14.09,194,0.750,2.46,1.50,10.0,0.0,0.00,0.00,1.000,1376,1393,71.8,1,5.50,1.89,63,16.80,19.77,1.62,12.41,209,0.0,4.50,1292,185.84,4.30,0.000,43.75,16.42,67.7,4,0.00,0
0.748,3.91,3.91,0.25,16.28,23.89,1.37,31.0,13.92,-0.69,14.06,14.67,0.0,0.79,1113.9,14.09,194,0.750,2.46,1.50,11.0,0.0,0.00,0.00,1.000,1405,1447,71.8,1,5.50,1.89,63,18.01,19.61,1.62,12.41,209,0.0,5.50,1369,196.40,4.61,0.000,43.75,16.81,67.7,4,0.00,0
0.780,5.47,3.91,0.25,16.41,28.81,0.41,31.0,14.08,-0.63,14.07,14.68,0.0,0.78,1113.9,14.09,194,0.750,2.46,1.50,11.0,0.0,0.00,0.00,1.000,1378,1447,71.8,1,7.50,2.04,63,18.92,17.59,1.64,12.41,209,0.0,6.50,1443,206.48,5.00,0.000,67.97,17.26,72.0,4,0.00,0
0.811,6.25,3.91,0.25,16.29,29.99,0.98,31.4,13.92,-0.59,14.07,14.68,21.9,0.76,1113.9,14.09,194,0.750,2.46,1.50,9.0,0.0,0.00,0.00,1.000,1398,1447,71.8,0,8.00,2.34,63,20.76,23.56,1.70,12.41,209,0.0,8.50,1591,225.46,5.58,0.020,76.56,17.87,100.0,4,7.45,0
0.817,6.25,3.91,0.25,16.19,29.78,2.40,31.4,13.92,-0.58,14.06,14.67,21.9,0.76,1113.9,14.09,194,0.750,2.46,1.50,8.0,0.0,0.00,0.00,1.000,1429,1447,71.8,0,8.00,2.34,63,21.84,24.37,1.70,12.42,209,0.0,9.00,1661,226.28,6.56,0.040,76.56,18.88,100.0,4,7.45,0
0.853,6.25,3.91,0.25,16.07,31.16,2.43,31.4,13.84,-0.59,14.06,14.67,21.9,0.76,1113.8,14.09,194,0.750,2.46,1.50,8.0,0.0,0.00,0.00,1.000,1422,1447,71.8,0,10.00,2.55,63,22.76,24.05,1.76,12.34,209,0.0,9.00,1729,226.06,6.68,0.060,-78.91,19.00,61.0,4,12.16,0
0.858,6.25,3.91,0.25,15.92,31.32,1.76,31.4,13.84,-0.59,14.06,14.67,21.9,0.78,1113.8,14.09,194,0.750,2.46,1.50,7.0,0.0,0.00,0.00,1.000,1383,1447,71.8,0,10.00,2.55,63,24.29,22.27,1.76,12.34,209,0.0,9.50,1832,225.35,6.65,0.080,-78.91,18.97,61.0,4,12.16,0
0.874,5.47,3.91,0.25,15.78,30.55,1.76,31.4,14.00,-0.61,14.06,14.67,24.3,0.76,1113.8,14.09,194,0.750,2.46,1.50,6.0,0.0,0.00,0.00,1.000,1425,1447,71.8,0,10.00,3.16,63,25.29,23.40,1.92,12.37,209,0.0,10.00,1910,224.86,6.58,0.105,11.72,18.90,38.6,4,11.76,0
0.901,5.47,3.91,0.25,15.56,31.43,1.33,31.4,14.00,-0.69,14.06,14.67,24.3,0.79,1113.8,14.09,194,0.750,2.46,1.50,5.0,0.0,0.00,0.00,1.000,1401,1447,71.8,0,10.00,3.16,63,26.18,25.85,1.92,12.21,209,0.0,9.50,1963,224.36,6.55,0.125,11.72,18.85,38.6,4,11.76,0
0.906,4.69,3.91,0.12,15.34,24.92,3.27,31.4,14.08,-0.77,14.06,14.67,24.3,0.78,1113.8,14.09,194,0.750,2.11,1.50,4.0,0.0,0.00,0.00,1.000,1341,1447,71.8,0,10.50,3.44,63,26.72,27.16,1.88,11.93,209,0.0,14.00,2046,224.36,6.59,0.517,27.34,18.81,33.1,4,11.37,0
0.943,3.91,3.91,0.00,15.03,25.05,3.40,31.4,13.60,-0.89,14.06,14.67,20.7,0.79,1113.8,14.09,194,0.750,1.76,1.00,3.0,0.0,0.00,0.00,1.000,1421,1447,71.8,0,15.00,3.63,63,28.55,27.81,1.96,11.91,209,0.0,14.50,2128,224.75,6.89,0.547,18.75,18.97,31.9,4,9.80,0
0.957,3.12,3.91,0.00,14.66,20.61,7.03,31.4,13.60,-1.06,14.01,14.62,20.7,0.80,1113.7,14.04,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1425,1447,71.8,0,17.00,3.81,63,30.37,29.62,2.02,11.69,209,0.0,16.50,2233,225.75,7.27,0.792,11.72,19.18,30.3,4,8.24,0
0.989,3.12,3.91,0.00,14.54,20.27,7.69,31.4,13.60,-1.13,14.01,14.62,20.7,0.80,1113.7,14.04,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1374,1447,71.8,0,17.00,3.81,63,31.53,28.96,2.02,11.74,209,0.0,17.00,2299,226.25,7.44,0.822,11.72,19.24,30.3,4,8.24,0
1.029,2.34,3.91,-0.12,14.47,20.00,8.07,31.4,13.36,-1.25,14.01,14.62,18.7,0.81,1113.7,14.04,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1403,1447,71.8,0,17.50,3.95,63,31.88,32.70,2.08,11.47,209,0.0,17.50,2327,226.45,7.57,0.842,32.03,19.34,29.1,4,6.67,0
1.058,2.34,3.91,-0.12,14.51,19.68,8.79,31.8,13.36,-1.27,14.01,14.62,18.7,0.81,1113.7,14.04,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1451,1447,71.8,0,17.50,3.95,63,32.91,30.62,2.08,11.59,209,0.0,17.50,2379,227.10,7.74,0.862,32.03,19.39,29.1,4,6.67,0
1.082,3.12,3.91,0.00,14.58,19.21,9.62,31.8,13.60,-1.36,14.04,14.63,18.7,0.81,1113.7,14.04,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1371,1447,71.8,0,18.00,3.58,63,33.60,35.87,2.10,11.45,209,0.0,18.00,2424,227.66,7.90,0.882,30.47,19.45,28.7,4,5.49,0
1.088,3.12,3.91,0.00,14.67,19.00,9.86,31.8,13.60,-1.44,14.06,14.63,18.7,0.83,1113.7,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1476,1447,71.8,0,18.00,3.58,63,34.22,36.29,2.10,11.42,209,0.0,18.00,2480,228.57,8.07,0.912,30.47,19.54,28.7,4,5.49,0
1.113,3.12,3.91,0.00,14.73,18.71,10.38,32.2,13.52,-1.45,14.08,14.63,20.7,0.83,1113.7,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1427,1500,71.8,0,18.50,3.70,63,35.04,35.87,2.16,11.36,209,0.0,18.00,2517,229.81,8.19,0.932,25.78,19.67,28.3,4,5.10,0
1.174,3.91,3.91,0.00,14.75,18.49,10.70,32.2,13.44,-1.51,14.10,14.63,20.7,0.83,1113.6,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1502,1500,71.8,0,19.00,3.80,63,35.49,38.16,2.24,11.26,209,0.0,18.00,2544,231.01,8.35,0.952,41.41,19.78,28.7,4,5.49,0
1.179,3.91,3.91,0.00,14.75,18.26,11.04,32.5,13.44,-1.50,14.12,14.63,20.7,0.83,1113.6,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1492,1500,71.8,0,19.00,3.80,63,36.05,39.35,2.24,11.60,209,0.0,19.00,2603,232.06,8.55,0.982,41.41,19.94,28.7,4,5.49,0
1.214,3.91,3.12,0.00,14.82,18.02,11.41,32.9,13.36,-1.45,14.14,14.63,21.9,0.83,1113.6,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1521,1500,71.8,0,19.00,3.91,63,36.89,37.45,2.24,11.49,209,0.0,19.00,2633,234.45,8.64,1.000,23.44,20.07,29.1,5,6.27,0
1.224,3.91,3.12,0.00,14.82,17.78,11.78,32.9,13.36,-1.45,14.16,14.63,21.9,0.83,1113.6,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1531,1553,71.8,0,19.00,3.91,63,37.39,39.35,2.24,11.31,209,0.0,19.00,2668,234.98,8.77,1.000,23.44,20.22,29.1,5,6.27,0
1.228,4.69,3.12,0.00,14.94,17.47,13.33,33.3,13.44,-1.45,14.19,14.62,21.9,0.84,1113.6,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1513,1553,71.8,0,19.50,3.99,63,37.94,42.44,2.24,11.44,209,0.0,19.00,2688,235.40,8.85,1.000,26.56,20.31,29.1,5,6.27,0
1.282,5.47,2.34,0.00,14.94,17.52,13.56,33.3,13.60,-1.22,14.23,14.62,25.5,0.85,1113.6,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1598,1619,71.8,0,19.00,4.08,63,39.89,45.19,2.30,11.73,209,0.0,18.50,2765,236.30,8.88,1.000,25.00,20.50,29.1,5,6.67,0
1.314,5.47,2.34,0.00,14.88,17.58,13.80,33.3,13.52,-1.18,14.27,14.62,25.5,0.87,1113.5,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1675,1619,71.8,0,19.00,4.14,63,40.67,45.72,2.36,11.59,209,0.0,18.00,2794,236.29,8.83,1.000,26.56,20.56,29.1,5,6.67,0
1.329,5.47,1.56,0.00,14.82,17.24,15.05,32.9,13.36,-1.14,14.30,14.61,23.9,0.88,1113.5,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1698,1699,71.8,0,19.00,4.20,63,41.59,45.72,2.36,11.76,209,0.0,18.50,2815,235.91,8.78,1.000,36.72,20.55,29.1,6,6.67,0
1.368,5.47,1.56,0.00,14.73,17.25,14.87,32.9,13.44,-0.99,14.33,14.61,23.9,0.89,1113.5,14.64,194,0.750,1.76,1.00,2.0,0.0,0.00,0.00,1.000,1689,1699,71.8,0,18.50,4.23,63,42.87,44.38,2.30,12.24,209,0.0,18.00,2841,235.44,8.67,1.000,22.66,20.51,29.1,6,6.67,0
1.397,5.47,1.56,0.00,14.73,17.26,14.96,32.9,13.44,-0.88,14.35,14.61,23.9,0.91,1113.5,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1738,1699,71.8,0,18.50,4.23,63,43.36,48.40,2.30,12.41,209,0.0,17.50,2850,235.10,8.57,1.000,22.66,20.49,29.1,6,6.67,0
1.436,4.69,1.56,0.00,14.68,17.12,16.44,32.9,13.52,-0.67,14.40,14.60,38.6,0.92,1113.5,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1674,1752,71.8,0,18.00,4.26,63,44.15,47.60,2.36,12.26,209,0.0,17.00,2850,234.31,8.14,1.000,25.78,20.38,29.1,6,6.67,0
1.465,4.69,1.56,0.00,14.65,17.35,16.52,32.5,13.52,-0.55,14.42,14.60,38.6,0.93,1113.4,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1682,1752,71.8,0,17.50,4.26,63,44.49,48.40,2.40,12.22,209,0.0,17.00,2843,234.10,8.07,1.000,24.22,20.37,29.1,6,6.27,0
1.498,4.69,0.78,0.00,14.63,17.34,16.58,32.5,13.60,-0.51,14.44,14.60,34.7,0.94,1113.4,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1786,1752,78.8,0,17.50,4.24,63,44.91,48.40,2.44,12.28,209,0.0,16.50,2833,233.94,8.00,1.000,32.81,20.36,28.7,6,6.27,0
1.518,4.69,0.78,0.00,14.62,17.79,16.87,32.5,13.60,-0.45,14.48,14.60,34.7,0.96,1113.4,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1737,1752,78.8,0,17.50,4.24,63,45.05,47.06,2.44,12.55,209,0.0,16.50,2819,234.38,7.96,1.000,32.81,20.40,28.7,6,6.27,0
1.541,4.69,0.78,0.00,14.63,16.37,18.84,32.5,13.36,-0.35,14.50,14.60,34.7,0.96,1113.4,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1776,1752,78.8,1,17.00,4.81,63,45.46,52.11,2.38,12.91,209,0.0,16.00,2801,234.30,7.92,1.000,24.22,20.43,29.1,7,6.27,0
1.571,4.69,0.00,0.00,14.58,16.59,18.89,32.5,13.36,-0.19,14.52,14.60,0.0,0.98,1113.4,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1743,1752,78.8,1,15.50,4.75,63,46.29,50.87,2.44,13.20,209,0.0,15.00,2782,234.40,7.79,1.000,29.69,20.42,29.1,7,6.27,0
1.596,4.69,0.00,0.00,14.58,16.14,20.63,32.5,13.36,0.08,14.56,14.60,0.0,1.02,1113.4,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1801,1805,78.8,1,15.50,4.75,63,46.69,50.46,2.44,13.10,209,0.0,14.00,2733,233.78,7.38,1.000,29.69,20.32,29.1,7,6.27,0
1.627,4.69,0.00,0.00,14.53,16.12,20.63,32.5,13.52,0.21,14.58,14.60,0.0,1.02,1113.3,14.59,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1827,1805,78.8,1,14.50,4.66,63,46.23,45.19,2.44,13.05,209,0.0,14.00,2696,233.48,7.24,1.000,23.44,20.28,28.7,7,6.27,0
1.657,4.69,0.00,0.00,14.50,16.11,20.63,32.5,13.28,0.29,14.60,14.60,0.0,1.02,1113.3,14.64,194,0.750,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1780,1805,78.8,1,14.50,4.59,63,46.00,48.81,2.42,13.38,209,0.0,14.00,2676,233.31,7.11,1.000,36.72,20.23,28.7,8,5.88,0
