Time (sec),AF Correction 1 (%),AF Correction 3 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AVCS Exh Table (°),AVCS In Table (°),Accel Position (%),Battery Volts (V),Boost Extended (psi),CL Fuel Target (AFR),CL Fuel Target Table (AFR),CPC Purge Valve Duty (%),Calculated Load (g/rev),Catalyst Temp (F),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv Base Table (°),Dynamic Adv Lrn (°),EGR Estimate (steps),Engine Start Mode (mode),Feedback Knock (°),Fine Knock Learn (°),Fuel Econ Corr (mult),Fuel Pressure (psi),Fuel Pressure Target (psi),Fuel Pump Duty (%),Gear Position (Gear),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF Corr Final (g/s),MAF Table (g/s),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),Per Gear Boost (%),Primary Ign (°),RPM (RPM),Req Torque (Nm),TD Boost Error Ext (psi),TGV Map Ratio (mult),TPS Duty (%),Target Boost Final Abs Ext (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.0-17408][2016 USDM WRX MT COBB Custom Features Gen2][Reflash: Stage2+BigSF 91 v361 LWG.ptm - Realtime: Stage2+BigSF 91 v361 LWG.ptm]
0.227,0.00,6.25,0.12,15.13,13.70,25.00,100.0,13.92,-0.30,13.64,14.60,0.0,0.94,1165.0,12.80,190,0.812,2.11,1.00,2.0,0.0,0.00,0.00,1.000,1684,1818,78.8,6,17.50,5.26,66,49.43,56.05,2.58,13.15,214,-1.6,17.00,3078,350.00,20.46,1.000,33.59,33.21,100.0,82,22.35,0
0.263,0.00,6.25,0.12,14.76,14.25,25.00,100.0,13.92,-0.18,13.64,14.60,0.0,0.98,1165.0,12.80,190,0.812,2.11,1.00,1.0,0.0,0.00,0.00,1.000,1718,1818,78.8,6,17.50,5.26,66,50.94,61.09,2.58,13.37,214,-1.6,16.50,3079,350.00,20.34,1.000,33.59,33.22,100.0,82,22.35,0
0.280,0.00,6.25,0.00,14.69,14.81,25.00,100.0,14.08,0.10,13.64,14.60,0.0,1.02,1165.0,13.68,190,0.812,2.11,1.00,0.0,0.0,0.00,0.00,1.000,1791,1911,78.8,6,17.00,5.91,66,53.41,60.76,2.54,13.75,214,-1.6,15.50,3082,350.00,20.08,1.000,31.25,33.24,100.0,82,22.35,0
0.286,3.91,6.25,0.00,14.45,15.00,25.00,100.0,13.92,0.22,13.64,14.60,0.0,1.03,1164.5,13.68,190,0.812,2.46,1.50,0.0,0.0,0.00,0.00,1.000,1694,1964,78.8,6,16.00,5.26,66,54.91,61.09,2.56,13.84,214,-1.6,15.00,3078,350.00,19.93,1.000,28.12,33.21,100.0,82,22.75,0
0.331,3.91,6.25,0.00,14.45,15.00,25.00,100.0,13.92,0.33,13.64,14.60,0.0,1.06,1164.5,13.68,190,0.812,2.46,1.50,0.0,0.0,0.00,0.00,1.000,1808,1964,78.8,6,16.00,5.26,66,55.50,63.06,2.56,13.92,214,-1.6,14.50,3082,350.00,19.85,1.000,28.12,33.24,100.0,82,22.75,0
0.336,3.91,6.25,-0.12,14.19,15.00,25.00,100.0,14.16,0.83,13.47,14.43,0.0,1.12,1164.5,13.59,190,0.812,2.46,1.50,0.0,0.0,0.00,0.00,1.000,1967,1964,78.8,6,15.50,6.59,66,60.70,68.80,2.62,14.21,214,-1.6,13.00,3085,350.00,19.44,1.000,32.03,33.27,100.0,82,23.14,0
0.353,3.12,6.25,-0.38,13.72,15.00,25.00,100.0,14.16,1.44,13.31,14.27,0.0,1.22,1164.5,13.39,190,0.812,2.46,1.50,0.0,0.0,0.00,0.00,1.000,2028,1964,78.8,6,13.50,6.58,66,63.18,67.80,2.74,14.52,214,-1.6,11.00,3092,350.00,19.02,1.000,33.59,33.28,100.0,83,23.14,0
0.384,3.12,6.25,-0.50,13.40,15.00,25.00,100.0,14.08,2.10,13.24,14.19,0.0,1.27,1164.1,14.31,190,0.812,2.46,1.50,0.0,0.0,0.00,0.00,1.000,2010,1964,78.8,6,12.00,6.59,66,66.35,82.78,2.82,15.19,214,-1.6,9.50,3097,350.00,18.36,1.000,32.03,33.37,100.0,83,23.53,0
0.401,2.34,6.25,-0.62,13.35,15.00,25.00,100.0,14.08,2.41,13.26,14.19,0.0,1.29,1164.1,14.20,190,0.812,2.81,1.50,0.0,0.0,0.00,0.00,1.000,2025,1964,78.8,6,11.00,6.61,66,67.84,73.20,2.92,15.73,214,-1.6,9.00,3098,350.00,18.06,1.000,31.25,33.36,100.0,83,23.53,0
0.407,2.34,6.25,-0.62,13.49,15.00,25.00,100.0,13.92,2.83,13.20,14.11,0.0,1.33,1164.1,14.20,190,0.812,2.81,2.00,0.0,0.0,0.00,0.00,1.000,2083,1964,78.8,6,10.00,7.26,66,69.48,88.48,2.94,16.13,214,-1.6,8.50,3096,350.00,17.78,1.000,29.69,33.35,100.0,83,23.53,0
0.443,4.69,5.47,-0.50,13.71,15.00,25.00,100.0,13.92,3.45,12.80,13.65,0.0,1.40,1164.1,13.89,190,0.812,2.81,0.00,0.0,0.0,0.00,-1.76,1.000,2039,1964,78.8,6,7.00,7.27,66,73.39,88.48,2.90,17.28,214,-1.6,7.50,3104,350.00,16.99,1.000,29.69,33.36,100.0,83,23.53,0
0.447,6.25,5.47,-0.50,13.54,15.00,25.00,100.0,13.92,3.86,12.37,13.18,0.0,1.45,1163.7,13.63,190,0.812,2.81,0.00,0.0,0.0,0.00,-1.76,1.000,2028,1964,78.8,6,5.50,7.95,66,75.96,89.25,2.92,17.73,214,-1.6,6.50,3110,350.00,16.61,1.000,30.47,33.43,100.0,83,23.53,0
0.483,7.81,5.47,-0.62,13.35,15.00,25.00,100.0,14.00,4.18,12.39,13.18,0.0,1.49,1163.7,13.20,190,0.812,2.81,0.00,0.0,0.0,0.00,-1.76,1.000,2027,1964,78.8,6,4.50,8.63,66,77.86,84.45,2.94,17.83,214,-1.6,6.00,3110,350.00,16.44,1.000,33.59,33.46,100.0,83,23.53,0
0.502,8.59,5.47,-0.88,12.84,15.00,25.00,100.0,14.00,4.72,11.78,12.50,0.0,1.54,1163.7,12.98,190,0.812,3.16,0.00,0.0,0.0,0.00,-1.76,1.000,2117,1964,78.8,6,3.50,9.28,66,80.53,86.93,2.98,18.06,214,-1.6,5.00,3114,350.00,15.76,1.000,24.22,33.44,100.0,83,23.53,0
0.548,7.81,4.69,-1.12,12.17,15.00,25.00,100.0,14.00,5.47,11.71,12.39,0.0,1.63,1163.7,12.50,190,0.812,3.16,0.50,0.0,0.0,0.00,-1.76,1.000,1960,1964,78.8,6,2.50,9.98,66,86.01,94.29,3.08,18.61,214,-1.6,4.00,3123,350.00,15.26,1.000,32.81,33.51,100.0,83,23.53,0
0.553,7.03,4.69,-1.38,11.94,15.00,25.00,100.0,14.08,5.89,11.55,12.19,0.0,1.69,1163.2,12.42,190,0.812,3.52,0.50,0.0,0.0,0.00,-1.76,1.000,1930,1964,78.8,6,2.00,9.99,66,91.11,99.82,3.12,18.99,214,-1.6,2.50,3123,350.00,14.92,1.000,32.81,33.52,100.0,83,23.53,0
0.579,7.03,4.69,-1.38,11.90,15.00,25.00,100.0,14.08,6.28,11.41,12.02,0.0,1.76,1163.2,12.30,190,0.812,3.52,0.50,0.0,0.0,0.00,-1.76,1.000,1992,1964,78.8,6,2.00,9.99,66,93.13,96.23,3.12,19.71,214,-1.6,1.50,3114,350.00,14.14,1.000,32.81,33.48,100.0,83,23.53,0
0.621,7.03,3.91,-1.50,11.80,15.00,25.00,100.0,14.08,6.62,11.35,11.94,0.0,1.81,1163.2,12.22,190,0.812,3.87,1.00,0.0,0.0,0.00,-1.76,1.000,2084,1964,78.8,6,0.00,11.30,66,95.30,95.84,3.14,20.22,214,-1.6,0.50,3122,350.00,13.86,1.000,33.59,33.53,100.0,83,23.53,0
0.626,7.03,3.91,-1.50,11.67,15.00,25.28,100.0,14.08,6.89,11.34,11.92,0.0,1.85,1163.2,12.06,190,0.812,3.87,1.00,0.0,0.0,0.00,-1.76,1.000,1874,1964,78.8,6,0.00,11.30,66,96.91,94.68,3.14,20.67,214,-1.6,0.50,3122,350.00,13.59,1.000,33.59,33.53,100.0,83,23.53,0
0.663,6.25,3.91,-1.75,11.31,15.00,25.37,100.0,14.00,7.30,11.36,11.92,0.0,1.90,1163.2,11.95,190,0.812,3.87,1.00,0.0,0.0,0.00,-1.76,1.000,2027,1964,78.8,6,-1.00,12.64,66,99.19,101.58,3.10,21.28,214,-1.6,0.50,3120,350.00,13.31,1.000,35.94,33.55,100.0,83,23.53,0
0.698,3.91,3.12,-2.12,11.06,15.00,25.92,100.0,13.84,7.79,11.36,11.88,0.0,1.95,1163.2,11.91,190,0.812,3.87,1.00,0.0,0.0,0.00,-1.76,1.000,2090,1964,78.8,6,-1.50,12.02,66,103.79,115.18,3.18,21.61,214,-1.6,0.00,3141,350.00,12.93,1.000,32.81,33.64,100.0,83,23.53,0
0.724,2.34,3.12,-2.12,11.08,15.00,26.29,100.0,13.68,8.32,11.36,11.84,0.0,2.00,1162.8,11.87,190,0.812,3.87,1.00,0.0,0.0,0.00,-1.76,1.000,2037,1964,78.8,6,-2.00,12.06,66,105.50,106.84,3.16,21.66,214,-1.6,0.00,3144,350.00,12.48,1.000,34.38,33.71,100.0,83,23.53,0
0.762,3.91,3.12,-2.00,11.27,15.00,26.66,100.0,14.16,8.96,11.38,11.82,0.0,2.06,1162.8,11.87,190,0.812,3.87,1.00,0.0,0.0,0.00,-1.76,1.000,2051,1964,78.8,6,-2.00,12.05,66,108.02,115.18,3.28,22.02,214,-1.6,0.00,3129,350.00,11.83,1.000,28.12,33.64,100.0,83,23.53,0
0.798,4.69,3.12,-1.88,11.35,15.00,26.75,100.0,13.92,9.39,11.40,11.82,0.0,2.04,1162.8,11.83,190,0.812,3.87,1.00,0.0,0.0,0.00,-1.76,1.000,1979,1964,78.8,6,-2.00,12.05,66,107.59,105.11,3.28,22.65,214,-1.6,0.00,3144,350.00,11.40,1.000,32.03,33.61,100.0,84,23.53,0
0.830,4.69,2.34,-1.88,11.34,15.00,26.75,100.0,14.08,10.00,11.44,11.81,0.0,2.07,1162.8,11.83,190,0.812,4.22,1.00,0.0,0.0,0.00,-1.76,1.000,1952,1964,78.8,6,-3.00,13.48,66,109.21,107.69,3.28,23.63,214,-1.6,-0.50,3159,350.00,10.80,1.000,33.59,33.74,100.0,84,23.53,0
0.877,4.69,2.34,-1.88,11.55,15.00,26.84,100.0,14.08,10.24,11.46,11.81,0.0,2.09,1162.8,11.83,190,0.812,4.22,1.00,0.0,0.0,0.00,0.00,1.000,1983,1964,78.8,6,-3.00,13.48,66,110.65,115.18,3.28,23.99,214,-1.6,-0.50,3153,350.00,10.68,1.000,33.59,33.84,100.0,84,23.53,0
0.906,4.69,2.34,-1.75,11.67,15.00,26.29,100.0,14.00,10.49,11.48,11.79,0.0,2.13,1162.5,11.83,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,1962,1964,78.8,6,-1.00,13.44,66,112.79,123.35,3.20,24.29,214,-1.6,-1.00,3154,350.00,10.04,1.000,31.25,33.51,100.0,84,23.53,0
0.935,4.69,2.34,-1.75,11.52,15.05,25.74,100.0,14.00,10.60,11.45,11.74,0.0,2.15,1162.5,11.80,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,2012,2017,78.8,6,-1.00,13.44,66,113.04,109.40,3.20,24.00,214,-1.6,-1.00,3162,350.00,9.90,1.000,31.25,33.52,100.0,84,23.53,0
0.970,5.47,1.56,-1.75,11.71,15.06,25.74,100.0,13.76,10.72,11.47,11.74,0.0,2.15,1162.5,11.76,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,1844,2017,78.8,6,-1.50,14.16,66,112.52,108.97,3.24,23.76,214,-1.6,-1.00,3153,350.00,9.86,1.000,31.25,33.53,100.0,84,23.53,0
0.993,5.47,0.78,-1.75,11.57,15.05,25.74,100.0,14.00,11.02,11.53,11.74,0.0,2.13,1162.5,11.72,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,2034,2017,78.8,6,-1.50,13.52,66,113.16,111.11,3.32,23.99,214,-1.6,-1.00,3166,350.00,9.52,1.000,24.22,33.57,100.0,85,23.53,0
1.038,5.47,0.78,-1.75,11.64,15.00,26.29,100.0,14.08,11.24,11.64,11.79,0.0,2.12,1162.1,11.76,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,2087,2017,78.8,6,-1.00,13.52,66,112.28,116.36,3.26,24.52,214,-1.6,-0.50,3174,350.00,9.33,1.000,33.59,33.62,100.0,85,23.53,0
1.089,3.91,0.78,-1.75,11.61,15.00,26.29,100.0,14.00,11.08,11.66,11.79,0.0,2.11,1162.1,11.80,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,1966,2017,78.8,6,-1.00,13.57,66,111.87,109.40,3.24,24.45,214,-1.6,-0.50,3180,350.00,9.51,1.000,35.16,33.66,100.0,85,23.53,0
1.096,3.91,0.78,-1.75,11.68,15.04,26.11,100.0,14.00,10.98,11.64,11.74,0.0,2.11,1162.1,11.80,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,1883,2017,78.8,6,-1.00,13.57,66,111.74,115.77,3.24,24.05,214,-1.6,-0.50,3164,350.00,9.53,1.000,35.16,33.62,100.0,85,23.53,0
1.129,4.69,0.78,-1.62,11.83,15.00,26.47,100.0,14.08,10.88,11.72,11.79,0.0,2.09,1162.1,11.76,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,1916,2017,78.8,6,-1.00,13.53,66,111.04,114.59,3.20,23.72,214,-1.6,-0.50,3178,350.00,9.64,1.000,33.59,33.60,100.0,85,23.53,0
1.134,4.69,0.78,-1.62,11.83,15.00,26.65,100.0,14.08,10.88,11.74,11.79,0.0,2.08,1162.1,11.80,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,1978,2017,78.8,6,-1.00,13.53,66,111.27,118.72,3.20,23.53,214,-1.6,-0.50,3185,350.00,9.79,1.000,33.59,33.73,100.0,85,23.53,0
1.161,5.47,0.00,-1.50,11.96,15.00,26.47,100.0,14.08,10.88,11.76,11.79,0.0,2.09,1162.1,11.80,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,2005,2017,78.8,6,-1.00,12.92,66,111.44,112.39,3.30,23.60,214,-1.6,-0.50,3187,350.00,9.76,1.000,30.47,33.73,100.0,85,23.53,0
1.192,5.47,0.00,-1.50,11.95,15.00,26.83,100.0,14.00,10.98,11.81,11.81,0.0,2.07,1161.8,11.83,190,0.812,4.22,3.00,0.0,0.0,0.00,0.00,1.000,2007,2017,78.8,6,-1.00,12.92,66,110.30,107.27,3.26,24.15,214,-1.6,-0.50,3189,350.00,9.72,1.000,33.59,33.75,100.0,85,23.53,0
1.217,5.47,0.00,-1.50,11.94,15.00,26.74,100.0,13.92,10.77,11.81,11.81,0.0,2.06,1161.8,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2008,2017,78.8,6,-0.50,13.58,66,109.08,111.11,3.18,24.19,214,-1.6,0.00,3183,350.00,9.79,1.000,32.81,33.73,100.0,85,23.53,0
1.246,5.47,0.00,-1.50,11.93,15.00,26.65,100.0,13.92,10.60,11.81,11.81,0.0,2.04,1161.8,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,1901,2017,78.8,6,-0.50,13.58,66,109.20,107.27,3.18,23.68,214,-1.6,0.00,3196,350.00,9.97,1.000,32.81,33.76,100.0,85,23.53,0
1.266,6.25,0.00,-1.50,11.87,15.00,26.65,100.0,14.08,10.57,11.81,11.81,0.0,2.06,1161.8,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,1898,2017,78.8,6,-0.50,13.65,66,109.71,107.27,3.20,23.36,214,-1.6,0.00,3200,350.00,10.15,1.000,32.81,33.80,100.0,85,23.53,0
1.287,6.25,0.00,-1.50,11.91,14.87,26.48,100.0,14.08,10.59,11.80,11.80,0.0,2.04,1161.8,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2046,2017,78.8,6,-0.50,13.65,66,109.53,111.11,3.20,23.24,214,-1.6,0.50,3211,350.00,10.20,1.000,32.81,33.84,100.0,85,23.53,0
1.303,6.25,0.00,-1.50,11.87,14.91,26.53,100.0,13.92,10.65,11.80,11.80,0.0,2.04,1161.8,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2100,2017,78.8,6,0.00,13.02,66,109.58,109.83,3.28,23.37,214,-1.6,0.50,3209,350.00,10.13,1.000,33.59,33.84,100.0,85,23.53,0
1.344,6.25,0.00,-1.50,11.78,14.99,26.64,100.0,14.08,10.69,11.81,11.81,0.0,2.04,1161.4,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2043,2017,78.8,6,0.00,12.98,66,109.34,104.66,3.24,23.92,214,-1.6,0.00,3200,350.00,10.09,1.000,31.25,33.83,100.0,85,23.53,0
1.375,6.25,0.00,-1.50,11.88,15.00,26.74,100.0,14.08,10.50,11.81,11.81,0.0,2.06,1161.4,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2066,2017,78.8,6,0.00,12.98,66,109.32,104.66,3.24,23.83,214,-1.6,0.00,3198,350.00,10.22,1.000,31.25,33.80,100.0,85,23.53,0
1.404,6.25,0.00,-1.50,11.77,14.91,26.62,100.0,13.84,10.38,11.80,11.80,0.0,2.04,1161.4,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2068,2017,78.8,6,-0.50,13.65,66,109.22,103.34,3.18,23.45,214,-1.6,0.50,3212,350.00,10.34,1.000,35.16,33.83,100.0,86,23.14,0
1.419,6.25,0.00,-1.62,11.79,14.80,26.30,100.0,14.16,10.31,11.82,11.82,0.0,2.03,1161.4,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2068,2017,78.8,6,0.00,13.72,66,108.95,110.25,3.24,23.06,214,-1.6,0.50,3215,350.00,10.42,1.000,29.69,33.84,100.0,86,23.14,0
1.453,6.25,0.00,-1.62,11.70,14.77,26.26,100.0,14.16,10.36,11.82,11.82,0.0,2.03,1161.4,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,1982,2017,78.8,6,0.00,13.72,66,109.27,106.41,3.24,22.99,214,-1.6,0.50,3217,350.00,10.47,1.000,29.69,33.84,100.0,86,23.14,0
1.483,5.47,0.00,-1.75,11.61,14.82,26.40,100.0,14.08,10.45,11.80,11.80,0.0,2.04,1161.4,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2071,2017,78.8,6,0.00,13.04,66,109.34,106.41,3.30,23.54,214,-1.6,0.50,3214,350.00,10.33,1.000,32.03,33.84,100.0,86,23.14,0
1.497,5.47,0.00,-1.75,11.82,14.76,26.15,100.0,14.08,10.47,11.82,11.82,0.0,2.02,1161.4,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,1969,2017,78.8,6,0.00,13.04,66,109.20,112.81,3.30,23.79,214,-1.6,0.50,3218,350.00,10.32,1.000,32.03,33.84,100.0,86,23.14,0
1.533,5.47,0.00,-1.62,11.81,14.72,26.18,100.0,13.92,10.33,11.82,11.82,0.0,2.03,1161.1,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,1881,2017,78.8,6,0.00,13.74,66,108.85,103.34,3.20,23.68,214,-1.6,0.50,3224,350.00,10.44,1.000,32.03,33.85,100.0,86,23.14,0
1.563,5.47,0.00,-1.62,11.92,14.69,25.98,100.0,14.08,10.24,11.82,11.82,0.0,2.00,1161.1,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2016,2017,78.8,6,0.00,13.77,66,108.18,105.99,3.20,23.01,214,-1.6,0.50,3226,350.00,10.54,1.000,34.38,33.85,100.0,86,23.14,0
1.580,5.47,0.00,-1.62,11.80,14.73,26.12,100.0,14.08,10.35,11.82,11.82,0.0,2.02,1161.1,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2041,2017,78.8,6,0.00,13.77,66,109.20,112.81,3.20,22.95,214,-1.6,0.50,3226,350.00,10.49,1.000,34.38,33.85,100.0,86,23.14,0
1.614,6.25,0.00,-1.62,11.88,14.69,26.07,100.0,13.92,10.45,11.82,11.82,0.0,2.00,1161.1,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2097,2017,78.8,6,0.00,13.08,66,109.09,115.18,3.28,23.49,214,-1.6,0.50,3232,350.00,10.39,1.000,34.38,33.85,100.0,86,23.14,0
1.645,6.25,0.00,-1.62,11.87,14.47,25.69,100.0,14.08,10.45,11.82,11.82,0.0,2.02,1161.1,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2125,2017,78.8,6,0.00,13.13,66,109.33,116.95,3.20,23.82,214,-1.6,0.50,3243,350.00,10.35,1.000,35.94,33.86,100.0,86,23.14,0
1.661,6.25,0.00,-1.62,11.82,14.39,25.68,100.0,14.08,10.30,11.82,11.82,0.0,2.03,1161.1,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2091,2017,78.8,6,0.00,13.13,66,110.27,109.83,3.20,23.31,214,-1.6,0.50,3248,350.00,10.46,1.000,35.94,33.86,100.0,86,23.14,0
1.694,5.47,0.00,-1.62,11.89,14.48,25.96,100.0,13.84,10.29,11.80,11.80,0.0,2.06,1160.8,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,2092,2017,78.8,6,0.00,13.17,66,111.03,112.81,3.24,23.04,214,-1.6,0.50,3235,350.00,10.51,1.000,35.94,33.86,100.0,86,23.14,0
1.710,6.25,0.00,-1.62,11.76,14.52,26.01,100.0,14.00,10.37,11.80,11.80,0.0,2.04,1160.8,11.83,190,0.812,3.87,2.50,0.0,0.0,0.00,0.00,1.000,1965,2017,78.8,6,0.00,13.11,66,110.66,108.12,3.28,23.10,214,-1.6,0.50,3243,350.00,10.41,1.000,34.38,33.86,100.0,86,23.14,0
1.742,5.47,0.00,-1.62,11.71,14.33,25.75,100.0,14.00,10.52,11.79,11.79,0.0,2.03,1160.8,11.80,190,0.812,3.87,3.50,0.0,0.0,0.00,0.70,1.000,2044,2017,78.8,6,1.00,13.89,66,110.82,104.66,3.28,23.77,214,-1.6,0.50,3260,350.00,10.35,1.000,33.59,33.87,100.0,86,23.14,0
